CODIGO_PRODUTO;DESCRICAO;VALOR_CUSTO_NF;ALIQUOTA_PIS;ALIQUOTA_COFINS;PIS_COFINS_GRAVADO;PIS_COFINS_CALCULADO;PIS_COFINS_PADRAO;CFOP;CST_PIS;CST_COFINS;GERA_CREDITO_PIS;GERA_CREDITO_COFINS;NUMERO_NF;SERIE_NF;DTA_ENTRADA;NRO_EMPRESA
6793;LEITE UHT PET ELEGE 1L SEMI DESNATADO;,7483;1,65;7,6;0;,0692;,0692;1102;73;73;;;4177110;1;19/05/2026;15
6797;LEITE UHT PIRACANJUBA 1L SEMI DES ZR LAC;,415;1,65;7,6;0;,0384;,0384;2102;73;73;;;1371172;1;02/05/2026;15
9745;LEITE UHT SANTA CLARA DESN 1L;4,3;1,65;7,6;0;,3978;,3978;1102;73;73;;;91585;1;05/06/2026;15
33833;LEITE UHT TIROL 1L BIO CICLOS;6,95;1,65;7,6;0;,6429;,6429;1102;73;73;;;100171;8;08/06/2026;15
6795;LEITE UHT TIROL 1L ZERO LAC;4,35;1,65;7,6;0;,4024;,4024;2102;73;73;;;2012528;8;14/05/2026;15
6784;LEITE UHT TIROL C TAMP 1L SEMI DESN;4,25;1,65;7,6;0;,3931;,3931;2102;73;73;;;2020973;8;08/06/2026;15
6782;LEITE UHT TIROL C TAMPA 1L DESN;4,25;1,65;7,6;0;,3931;,3931;2102;73;73;;;2020973;8;08/06/2026;15
6783;LEITE UHT TIROL C TAMPA 1L INTEGRAL;4,25;1,65;7,6;0;,3931;,3931;2102;73;73;;;2020968;8;08/06/2026;15
6801;LEITE UHT TP NINHO 1L INTEGRAL;5,32;1,65;7,6;0;,4921;,4921;1102;73;73;;;111695;1;02/05/2026;15
38106;LENCO UMED DOBLE BABY C 45;,7417;1,65;7,6;0;,0686;,0686;1403;70;70;;;61886;7;17/04/2026;50
2385;LENTILHA BELLA DICA 400G;,3075;1,65;7,6;0;,0284;,0284;1102;73;73;;;437272;1;04/05/2026;15
38500;LENTILHA CALDO DE OURO 500G;,2908;1,65;7,6;0;,0269;,0269;1102;73;73;;;442992;1;02/06/2026;15
33442;LENTILHA JUREIA 400G;,35;1,65;7,6;0;,0324;,0324;1102;73;73;;;8427;2;20/05/2026;15
2382;LENTILHA YOKI TP2 400G;,2937;1,65;7,6;0;,0272;,0272;1102;73;73;;;3087345;1;10/06/2026;15
11287;LIMAO SICILIANO IMPORTADO KG;,9333;1,65;7,6;0;,0863;,0863;1102;73;73;;;340;6;04/03/2026;3
11288;LIMAO TAITI KG;,1312;1,65;7,6;0;,0121;,0121;1102;73;73;;;2108;6;14/05/2026;18
11355;LINGUA BOV CONG KG;15,5;1,65;7,6;0;1,4338;1,4338;1403;73;73;;;248041;1;05/06/2026;16
36451;LIVRO 365 CRUZADAS DIRETAS 288PG;19,9;1,65;7,6;0;1,8408;1,8408;2102;73;73;;;266272;3;13/02/2026;50
36693;LIVRO AMIGOS UNICORNIOS 12PG;20;1,65;7,6;0;1,85;1,85;2102;73;73;;;17689;4;12/02/2026;50
36322;LIVRO APOIO APRENDA CALIGRAFIA 96PG;29,9;1,65;7,6;0;2,7658;2,7658;2102;73;73;;;266272;3;13/02/2026;50
36327;LIVRO APOIO TURMA DA MONICA 128PG;34,9;1,65;7,6;0;3,2283;3,2283;2102;73;73;;;266272;3;13/02/2026;50
36328;LIVRO APRENDA A LETRA CURSIVA 48PG;19,9;1,65;7,6;0;1,8408;1,8408;2102;73;73;;;266272;3;13/02/2026;50
36691;LIVRO BABY QUANDO FICO ALEGRE 6PG;11;1,65;7,6;0;1,0175;1,0175;2102;73;73;;;17689;4;12/02/2026;50
36320;LIVRO BARBIE LAPIS DE COR 60PG;24,9;1,65;7,6;0;2,3033;2,3033;2102;73;73;;;266272;3;13/02/2026;50
36325;LIVRO CACA PALAVRA BIBLICO 288PG;19,9;1,65;7,6;0;1,8408;1,8408;2102;73;73;;;266272;3;13/02/2026;50
36324;LIVRO CACA PALAVRA NATUREZA;19,9;1,65;7,6;0;1,8408;1,8408;2102;73;73;;;266272;3;13/02/2026;50
36316;LIVRO DIARIO MAGICO HARRY POTTER 96;39,9;1,65;7,6;0;3,6908;3,6908;2102;73;73;;;266272;3;13/02/2026;50
36315;LIVRO DIARIO MAGICO UNICORNIO 96PG;39,9;1,65;7,6;0;3,6908;3,6908;2102;73;73;;;266272;3;13/02/2026;50
36319;LIVRO HOT WHEELS C LAPIS COR 60PG;24,9;1,65;7,6;0;2,3033;2,3033;2102;73;73;;;266272;3;13/02/2026;50
36736;LIVRO LETRA BASTAO CACHORRO 16PG;29,9;1,65;7,6;0;2,7658;2,7658;2102;73;73;;;266272;3;13/02/2026;50
36692;LIVRO P COLORIR 64PG PRINCESAS;15;1,65;7,6;0;1,3875;1,3875;2102;73;73;;;17689;4;12/02/2026;50
36321;LIVRO P COLORIR ANIMAIS INCRIVEIS;24,9;1,65;7,6;0;2,3033;2,3033;2102;73;73;;;266272;3;13/02/2026;50
36695;LIVRO P COLORIR BARBIE;12;1,65;7,6;0;1,11;1,11;2102;73;73;;;17689;4;12/02/2026;50
36694;LIVRO P COLORIR PATRULHA CANINA;,75;1,65;7,6;0;,0694;,0694;2102;73;73;;;17689;4;12/02/2026;50
36314;LIVRO PALAVRAS CALIGRAFIA 32PG;9,9;1,65;7,6;0;,9158;,9158;2102;73;73;;;266272;3;13/02/2026;50
36318;LIVRO PATRULHA CANINA APRENDER 64PG;19,9;1,65;7,6;0;1,8408;1,8408;2102;73;73;;;266272;3;13/02/2026;50
6996;LOC HID MONANGE 200ML FLOR DE LAVANDA;10,3297;1,65;7,6;0;,9555;,9555;1403;70;70;;;1881204;1;02/06/2026;15
6997;LOC HID MONANGE 200ML FRUTAS VERMELHA;10,3297;1,65;7,6;0;,9555;,9555;1403;70;70;;;1881204;1;02/06/2026;15
6998;LOCAO BODY NIVEA 200ML MILK EX SECA;15,35;1,65;7,6;0;1,4199;1,4199;1403;70;70;;;1881205;1;02/06/2026;15
7008;LOCAO HIDR FLOR DE YPE 200ML AMEIXA FLOR LOT;,6196;1,65;7,6;0;,0573;,0573;2403;70;70;;;800716;5;28/05/2026;15
7009;LOCAO HIDRATANTE DENOMAX 470G CENOURA URUCUM;6,095;1,65;7,6;0;,5638;,5638;1403;70;70;;;174290;1;25/05/2026;15
7010;LOCAO HIDRATANTE DENOMAX 470G COLAGENO/VIT;6,095;1,65;7,6;0;,5638;,5638;1403;70;70;;;174290;1;25/05/2026;15
7011;LOCAO HIDRATANTE DENOMAX 470G OLEO UVA ROM;6,095;1,65;7,6;0;,5638;,5638;1403;70;70;;;174290;1;25/05/2026;15
7012;LOCAO HIDRATANTE DENOMAX 470G ROSA MOSQ ARG;6,095;1,65;7,6;0;,5638;,5638;1403;70;70;;;174290;1;25/05/2026;15
9743;LOCAO LEITE DE COLONIA LIMP 100ML TEMPO DE AMAR;5,2902;1,65;7,6;0;,4893;,4893;1403;70;70;;;1881204;1;02/06/2026;15
9744;LOCAO LEITE DE COLONIA LIMP 100ML TOQUE DE CARINH;5,2901;1,65;7,6;0;,4893;,4893;1403;70;70;;;1881204;1;02/06/2026;15
20247;LOCAO POS BARBA JAYLUC 100G;5,41;1,65;7,6;0;,5004;,5004;1403;70;70;;;15498;1;26/05/2026;15
10882;LOMBO BOV RESERVA C OSSO RESF KG;37,2999;1,65;7,6;0;3,4502;3,4502;2403;73;73;;;423845;1;11/06/2026;17
10900;LOMBO BOV RESERVA C OSSO RESF KG CONTRA FILE;42,65;1,65;7,6;0;3,9451;3,9451;2403;73;73;;;336356;1;02/03/2026;16
34981;LOMBO SUINO AURORA KG;16,8496;1,65;7,6;0;1,5586;1,5586;1403;73;73;;;1966386;1;12/06/2026;4
11373;LOMBO SUINO PAMPLONA FAT 100G;5,89;1,65;7,6;0;,5448;,5448;1403;73;73;;;355543;1;12/02/2026;16
11374;LOMBO SUINO PAMPLONA TEMP;24,5;1,65;7,6;0;2,2663;2,2663;1403;73;73;;;358954;1;13/03/2026;16
11376;LOMBO SUINO SEARA KG;15,88;1,65;7,6;0;1,4689;1,4689;1403;73;73;;;1508723;1;05/06/2026;18
33919;MAC CHEESE SADIA CONG 300G CALABRESA;6,3567;1,65;7,6;0;,588;,588;1102;73;73;;;6472828;1;12/06/2026;17
34515;MAC CHEESE SADIA NHQUE MOL BOL 300G;6,3267;1,65;7,6;0;,5852;,5852;1102;73;73;;;6391946;1;30/05/2026;14
20311;MAC CUP NOODLES 68PARMEGIANA;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
20320;MAC INST ISABELA 70G CAR ZR FRITU;,0268;1,65;7,6;0;,0025;,0025;1102;73;73;;;660137;1;12/06/2026;15
20321;MAC INST ISABELA 70G GAL CA ZR FRIT;,0268;1,65;7,6;0;,0025;,0025;1102;73;73;;;660137;1;12/06/2026;15
20322;MAC INST ISABELA 70G GAL ZR FRITURA;,0268;1,65;7,6;0;,0025;,0025;1102;73;73;;;660133;1;12/06/2026;15
20341;MAC INST NISSIN 85G BACON;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
20343;MAC INST NISSIN 85G CARNE;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;362139;5;18/05/2026;15
20344;MAC INST NISSIN 85G CARNE TOMATE;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
31452;MAC INST NISSIN 85G COSTELA;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
20347;MAC INST NISSIN 85G GAL CAIP;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
20348;MAC INST NISSIN 85G GAL CAIP PICANT;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;362139;5;18/05/2026;15
20351;MAC INST NISSIN 85G GALINHA;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
20353;MAC INST NISSIN 85G LEGUMES;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
33449;MAC INST NISSIN 85G PIC CALABRESA;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
20357;MAC INST NISSIN 85G PICANHA;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
20363;MAC INST NISSIN C 6 L P GAL CAIP;,9808;1,65;7,6;0;,0907;,0907;1102;73;73;;;365763;5;27/05/2026;15
20336;MAC INST NISSIN CHICO BENTO 75G CALDINHO FJAO;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;365763;5;27/05/2026;15
20337;MAC INST NISSIN CHICO BENTO 75G CANJA GAL;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;362139;5;18/05/2026;15
34884;MAC INST NISSIN CHICO BENTO 75G CH B CARNE BAT;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;365763;5;27/05/2026;15
20338;MAC INST NISSIN CHICO BENTO 75G GAL C TOM;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;363528;5;13/05/2026;15
20339;MAC INST NISSIN CHICO BENTO 75G SUAV MILH MANT;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;363528;5;13/05/2026;15
20354;MAC INST NISSIN MONICA 85G CARNE;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;365763;5;27/05/2026;15
20355;MAC INST NISSIN MONICA 85G GALINHA;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;365763;5;27/05/2026;15
20356;MAC INST NISSIN MONICA 85G TOMATE;,045;1,65;7,6;0;,0042;,0042;1102;73;73;;;365763;5;27/05/2026;15
20364;MAC INST NISSIN TALH 99G BOLON;,0542;1,65;7,6;0;,005;,005;1102;73;73;;;363528;5;13/05/2026;15
20365;MAC INST NISSIN TALH 99G FGO;,0542;1,65;7,6;0;,005;,005;1102;73;73;;;362139;5;18/05/2026;15
20370;MAC INST UFO 96G CURRY;,5342;1,65;7,6;0;,0494;,0494;1102;73;73;;;363461;5;13/05/2026;15
20374;MAC INST YAKISSOBA UFO 97G CARNE;,5342;1,65;7,6;0;,0494;,0494;1102;73;73;;;365762;5;27/05/2026;15
20371;MAC INST YAKISSOBA UFO 97G GAL CAIP;,5342;1,65;7,6;0;,0494;,0494;1102;73;73;;;365762;5;27/05/2026;15
20372;MAC INST YAKISSOBA UFO 97G LEGUMES;6,41;1,65;7,6;0;,5929;,5929;1102;73;73;;;365762;5;27/05/2026;15
33514;MAC N CHEESE SADIA CONG 300G TRAD;6,3572;1,65;7,6;0;,588;,588;1102;73;73;;;6472828;1;12/06/2026;17
36726;MACA CRIPPS PINK LADY KG;,917;1,65;7,6;0;,0848;,0848;1102;73;73;;;534;6;25/02/2026;13
11380;MACA DELICIOSA KG;1,2963;1,65;7,6;0;,1199;,1199;1102;73;73;;;2108;6;14/05/2026;18
11381;MACA FUJI KG;,2716;1,65;7,6;0;,0251;,0251;1102;73;73;;;2108;6;14/05/2026;18
11382;MACA GALA NACIONAL KG;,4012;1,65;7,6;0;,0371;,0371;1102;73;73;;;2108;6;14/05/2026;18
11384;MACA GOLDEN VERDE KG;1,4815;1,65;7,6;0;,137;,137;1102;73;73;;;2157;6;14/05/2026;18
11390;MACA SENNINHA FRUTATTA PCT 1KG;,4321;1,65;7,6;0;,04;,04;1102;73;73;;;2060;6;13/05/2026;11
2744;MACARRAO CUP NOODLES 65G FRUTOS MAR;,1746;1,65;7,6;0;,0161;,0161;1102;73;73;;;358401;5;31/03/2026;15
2803;MACARRAO CUP NOODLES 67G LEGUMES AZEITE;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2787;MACARRAO CUP NOODLES 68G COSTELA C MOLHO;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2789;MACARRAO CUP NOODLES 68G GAL CAIP PICANT;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;362140;5;18/05/2026;15
2738;MACARRAO CUP NOODLES 69G CARNE DEF;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;362140;5;18/05/2026;15
2740;MACARRAO CUP NOODLES 69G CHEDDAR;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2742;MACARRAO CUP NOODLES 69G GAL CAIP;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2743;MACARRAO CUP NOODLES 69G NACHO;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2734;MACARRAO CUP NOODLES 70G CURRY;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2735;MACARRAO CUP NOODLES 70G YAKISSOBA;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2731;MACARRAO CUP NOODLES 72G BOLONHESA;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
2732;MACARRAO CUP NOODLES 72G TERIYAKI;,1775;1,65;7,6;0;,0164;,0164;1102;73;73;;;365761;5;28/05/2026;15
20316;MACARRAO INST GERMANI 63G CARNE;,0164;1,65;7,6;0;,0015;,0015;1102;73;73;;;81083;1;29/05/2026;15
33899;MACARRAO INST GERMANI 63G CARNE PICANTE;,0164;1,65;7,6;0;,0015;,0015;1102;73;73;;;81083;1;29/05/2026;15
20318;MACARRAO INST GERMANI 63G GALINHA;,0164;1,65;7,6;0;,0015;,0015;1102;73;73;;;76802;1;02/05/2026;15
20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;,0164;1,65;7,6;0;,0015;,0015;1102;73;73;;;81083;1;29/05/2026;15
20319;MACARRAO INST GERMANI 63G PICANHA;,0164;1,65;7,6;0;,0015;,0015;1102;73;73;;;76802;1;02/05/2026;15
2812;MACARRAO INST NISSIN 500G YAKISSOBA;,3245;1,65;7,6;0;,03;,03;1102;73;73;;;363402;5;13/05/2026;15
33693;MACARRAO INST NISSIN 85G CAR PICANTE;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;365763;5;27/05/2026;15
35710;MACARRAO INST NISSIN 85G LOMBO SUINO;,0436;1,65;7,6;0;,004;,004;1102;73;73;;;362139;5;18/05/2026;15
2806;MACARRAO INST NISSIN ESP 500G T3;,313;1,65;7,6;0;,029;,029;1102;73;73;;;363402;5;13/05/2026;15
2809;MACARRAO INST NISSIN ESP 500G T5;,313;1,65;7,6;0;,029;,029;1102;73;73;;;363402;5;13/05/2026;15
35622;MACARRAO INST UFO 95G TOMATE;,5258;1,65;7,6;0;,0486;,0486;1102;73;73;;;354399;5;06/03/2026;15
7033;MACN CHEESE SADIA 300G BACON;6,3567;1,65;7,6;0;,588;,588;1102;73;73;;;6472828;1;12/06/2026;17
11392;MAMAO FORMOSA KG;,88;1,65;7,6;0;,0814;,0814;1102;73;73;;;2121;6;14/05/2026;18
11394;MAMAO PAPAYA KG;1,4;1,65;7,6;0;,1295;,1295;1102;73;73;;;2121;6;14/05/2026;18
11398;MAMINHA FRIBOI BOV PORC VACUO KG;37,6;1,65;7,6;0;3,478;3,478;2403;73;73;;;342363;1;09/06/2026;16
11407;MANGA KG;,2932;1,65;7,6;0;,0271;,0271;1102;73;73;;;2108;6;14/05/2026;18
11409;MANGA PALMER KG;,2778;1,65;7,6;0;,0257;,0257;1102;73;73;;;861;6;06/03/2026;8
37495;MANGOSTIN KG;71,4286;1,65;7,6;0;6,6071;6,6071;1102;70;70;;;1260;6;23/03/2026;2
7051;MANT ELEGE 200G C SAL;7,15;1,65;7,6;0;,6614;,6614;1102;73;73;;;4093065;1;12/05/2026;14
7052;MANT ELEGE 200G S SAL;6,65;1,65;7,6;0;,6151;,6151;1102;73;73;;;4132384;1;05/05/2026;16
9836;MANT ELEGE EXTRA PT 200G C SAL;9,05;1,65;7,6;0;,8371;,8371;1102;73;73;;;4191477;1;28/05/2026;13
7056;MANT PRESIDENT PT 200G C SAL;9,44;1,65;7,6;0;,8732;,8732;1102;73;73;;;4200683;1;06/06/2026;12
36577;MANT PRESIDENT PT 200G S SAL;9,44;1,65;7,6;0;,8732;,8732;1102;73;73;;;4196631;1;02/06/2026;3
7055;MANT PRESIDENT TAB 200G C SAL;9,44;1,65;7,6;0;,8732;,8732;1102;73;73;;;4207190;1;09/06/2026;17
7057;MANT PRESIDENT TAB 200G S SAL;9,44;1,65;7,6;0;,8732;,8732;1102;73;73;;;4196631;1;02/06/2026;3
9840;MANT PRESIDENT ZR LAC 200G C SAL;10,2;1,65;7,6;0;,9435;,9435;1102;73;73;;;4187736;1;26/05/2026;11
20462;MANT STA CLARA 200G S SAL;9,88;1,65;7,6;0;,9139;,9139;1102;73;73;;;2799175;1;03/06/2026;4
9837;MANT STA CLARA PT 200G C SAL;9,88;1,65;7,6;0;,9139;,9139;1102;73;73;;;2799180;1;03/06/2026;14
7058;MANT STA CLARA TAB 200G C SAL;8,84;1,65;7,6;0;,8177;,8177;1102;73;73;;;2799180;1;03/06/2026;14
7059;MANT STA CLARA TAB 200G S SAL;8,84;1,65;7,6;0;,8177;,8177;1102;73;73;;;2799180;1;03/06/2026;14
38661;MAQ CAPSULAS DOLCE GUSTO MINI ME;153,7638;1,65;7,6;0;14,2231;14,2231;1102;98;98;;;3361472;1;10/06/2026;15
11414;MARACUJA AZEDO KG;,75;1,65;7,6;0;,0694;,0694;1102;73;73;;;2060;6;13/05/2026;11
37647;MARACUJA DOCE KG;18,75;1,65;7,6;0;1,7344;1,7344;1102;73;73;;;1260;6;23/03/2026;2
9845;MARG BECEL 250G S SAL;,2636;1,65;7,6;0;,0244;,0244;1102;73;73;;;6335188;1;24/02/2026;16
7065;MARG BECEL 500G C SAL;10,18;1,65;7,6;0;,9417;,9417;1102;73;73;;;6446786;1;29/05/2026;11
9847;MARG CLAYBOM 250G C SAL;2,87;1,65;7,6;0;,2655;,2655;1102;73;73;;;6456072;1;27/05/2026;16
7067;MARG CLAYBOM 500G C SAL;5,41;1,65;7,6;0;,5004;,5004;1102;73;73;;;6447878;1;19/05/2026;16
7068;MARG CLAYBOM 500G S SAL;5,41;1,65;7,6;0;,5004;,5004;1102;73;73;;;6447878;1;19/05/2026;16
31504;MARG COAMO SABOR MANTEIGA 500G;5,5667;1,65;7,6;0;,5149;,5149;2102;73;73;;;1881285;8;07/03/2026;16
7069;MARG CREMOSY 1KG C SAL;10,9;1,65;7,6;0;1,0083;1,0083;1102;73;73;;;663602;1;30/05/2026;16
9852;MARG CREMOSY 50 GORD 250G;3,25;1,65;7,6;0;,3006;,3006;1102;73;73;;;654358;1;06/04/2026;16
7070;MARG CREMOSY 500G C SAL;5,49;1,65;7,6;0;,5078;,5078;1102;73;73;;;662424;1;23/05/2026;16
9848;MARG DELICIA 1KG C SAL;13,98;1,65;7,6;0;1,2932;1,2932;1102;73;73;;;663602;1;30/05/2026;16
9849;MARG DELICIA 250G C SAL;4,28;1,65;7,6;0;,3959;,3959;1102;73;73;;;663602;1;30/05/2026;16
7072;MARG DELICIA 500G C SAL;6,98;1,65;7,6;0;,6457;,6457;1102;73;73;;;663602;1;30/05/2026;16
7073;MARG DELICIA 500G S SAL;6,98;1,65;7,6;0;,6457;,6457;1102;73;73;;;663602;1;30/05/2026;16
7071;MARG DELICIA TAB 100G C SAL;1,995;1,65;7,6;0;,1845;,1845;1102;73;73;;;662424;1;23/05/2026;16
7077;MARG DUALIS 500G C SAL;2,95;1,65;7,6;0;,2729;,2729;2102;73;73;;;1881284;8;09/03/2026;16
7080;MARG QUALY 1KG C SAL;16,14;1,65;7,6;0;1,493;1,493;1102;73;73;;;6422466;1;04/05/2026;16
7081;MARG QUALY 250G C SAL;4,625;1,65;7,6;0;,4278;,4278;1102;73;73;;;6447878;1;19/05/2026;16
7083;MARG QUALY 250G S SAL;4,625;1,65;7,6;0;,4278;,4278;1102;73;73;;;6465558;1;02/06/2026;16
7085;MARG QUALY 500G C SAL;8,41;1,65;7,6;0;,7779;,7779;1102;73;73;;;6465555;1;02/06/2026;16
7086;MARG QUALY 500G S SAL;8,41;1,65;7,6;0;,7779;,7779;1102;73;73;;;6447878;1;19/05/2026;16
9851;MARG QUALY AERA 250G C SAL;4,625;1,65;7,6;0;,4278;,4278;1102;73;73;;;6465558;1;02/06/2026;16
7084;MARG QUALY AERA 500G;8,41;1,65;7,6;0;,7779;,7779;1102;73;73;;;6422466;1;04/05/2026;16
7064;MARG QUALY LIGHT 500G ZR LAC C SAL;8,41;1,65;7,6;0;,7779;,7779;1102;73;73;;;6456072;1;27/05/2026;16
20601;MAS CAS PASTAMIA C OVOS 400G FETTUCCINE;,1579;1,65;7,6;0;,0146;,0146;1102;73;73;;;25943;1;24/03/2026;15
20602;MAS CAS PASTAMIA C OVOS 400G TALHARIM;,1579;1,65;7,6;0;,0146;,0146;1102;73;73;;;25943;1;24/03/2026;15
20583;MAS CASEIRA KLAIN N2 BAND 400G;4,9;1,65;7,6;0;,4533;,4533;1102;73;73;;;481097;3;11/06/2026;17
20585;MAS CASEIRA KLAIN N4 BAND 400G;4,9;1,65;7,6;0;,4533;,4533;1102;73;73;;;481097;3;11/06/2026;17
20587;MAS CASEIRA MOSMANN C OVOS N3 500G;,4025;1,65;7,6;0;,0372;,0372;1102;73;73;;;1156541;1;07/05/2026;15
20588;MAS CASEIRA MOSMANN C TAPIOCA 300G;,815;1,65;7,6;0;,0754;,0754;1102;73;73;;;1156541;1;07/05/2026;15
20589;MAS CASEIRA MOSMANN COGUMELO VG 400G;,7108;1,65;7,6;0;,0658;,0658;1102;73;73;;;1156541;1;07/05/2026;15
20590;MAS CASEIRA MOSMANN ESPAG 500G;,3145;1,65;7,6;0;,0291;,0291;1102;73;73;;;1152401;1;17/04/2026;15
20591;MAS CASEIRA MOSMANN ESPINAFRE 400G;1,3567;1,65;7,6;0;,1255;,1255;1102;73;73;;;1156541;1;07/05/2026;15
20593;MAS CASEIRA MOSMANN INT PARAF 400G;,7533;1,65;7,6;0;,0697;,0697;1102;73;73;;;1156541;1;07/05/2026;15
20594;MAS CASEIRA MOSMANN INTEGRAL 300G;,815;1,65;7,6;0;,0754;,0754;1102;73;73;;;1156541;1;07/05/2026;15
20596;MAS CASEIRA MOSMANN MULT PARAF 400G;,2525;1,65;7,6;0;,0234;,0234;1102;73;73;;;1152401;1;17/04/2026;15
20598;MAS CASEIRA MOSMANN PAPPARDELLE 400G;,7075;1,65;7,6;0;,0654;,0654;1102;73;73;;;1152401;1;17/04/2026;15
20599;MAS CASEIRA MOSMANN S COLEST 500G;,4025;1,65;7,6;0;,0372;,0372;1102;73;73;;;1152401;1;17/04/2026;15
20600;MAS CASEIRA MOSMANN TOPE 400G;,394;1,65;7,6;0;,0364;,0364;1102;73;73;;;1152401;1;17/04/2026;15
20615;MAS ESPA PARATI SEMOLA 1K;,5195;1,65;7,6;0;,0481;,0481;2102;73;73;;;851369;16;09/06/2026;15
20609;MAS ESPAG ISABELA SEMOLA 400G;,0988;1,65;7,6;0;,0091;,0091;1102;73;73;;;656050;1;13/05/2026;15
20613;MAS ESPAGUETINI ISABELA SEMOLA 500G;,1365;1,65;7,6;0;,0126;,0126;1102;73;73;;;656050;1;13/05/2026;15
20616;MAS ESPAPARATI SEMOLA 400G;,1227;1,65;7,6;0;,0114;,0114;2102;73;73;;;851369;16;09/06/2026;15
20619;MAS FRESCA DITALIA ME 500G;6,45;1,65;7,6;0;,5966;,5966;1102;73;73;;;235620;1;05/06/2026;8
20621;MAS FURADINHO ISABELA SEMOLA 400G;,0988;1,65;7,6;0;,0091;,0091;1102;73;73;;;656557;1;27/05/2026;15
20624;MAS FUSILLI BARILLA 500G;1,1417;1,65;7,6;0;,1056;,1056;1102;73;73;;;227768;1;05/05/2026;15
20625;MAS FUSILLI G DURO ORQUIDEA 500G;,2825;1,65;7,6;0;,0261;,0261;1102;73;73;;;17014;10;21/05/2026;15
20631;MAS LASANHA DITALIA 500G;5,3;1,65;7,6;0;,4903;,4903;1102;73;73;;;235613;1;06/06/2026;1
20633;MAS LASANHA ISABELA FEST 500G;,346;1,65;7,6;0;,032;,032;1102;73;73;;;656050;1;13/05/2026;15
20635;MAS MACARRAO BOM GOSTO SEMOLA 400G;,1185;1,65;7,6;0;,011;,011;1102;73;73;;;660137;1;12/06/2026;15
20640;MAS NINHO BOM GOSTO SEMOLA 500G;,1365;1,65;7,6;0;,0126;,0126;1102;73;73;;;660137;1;12/06/2026;15
20642;MAS NINHO MOSMANN INT C QUINOA 400G;1,0417;1,65;7,6;0;,0964;,0964;1102;73;73;;;1152401;1;17/04/2026;15
20653;MAS PARAF ISABELA SEMOLA 400G;,1185;1,65;7,6;0;,011;,011;1102;73;73;;;656050;1;13/05/2026;15
20654;MAS PARAF MOSMANN INT GRAO BICO 300G;,815;1,65;7,6;0;,0754;,0754;1102;73;73;;;1152401;1;17/04/2026;15
20655;MAS PARAF MOSMANN INT S G C WH 300G;,815;1,65;7,6;0;,0754;,0754;1102;73;73;;;1156541;1;07/05/2026;15
20657;MAS PARAF ORQUIDEA FUR MOL C OVOS 400G;,1725;1,65;7,6;0;,016;,016;1102;73;73;;;17014;10;21/05/2026;15
20660;MAS PARAF PARATI SEMOLA 1K;,7791;1,65;7,6;0;,0721;,0721;2102;73;73;;;851369;16;09/06/2026;15
20661;MAS PARAF PARATI SEMOLA 400G;,1395;1,65;7,6;0;,0129;,0129;2102;73;73;;;842336;16;19/05/2026;15
20667;MAS PASTEL DITALIA COLONIAL 400G DLC;4,3;1,65;7,6;0;,3978;,3978;1102;73;73;;;235583;1;05/06/2026;12
20670;MAS PASTEL DITALIA DM 200G;3,6;1,65;7,6;0;,333;,333;1102;73;73;;;235583;1;05/06/2026;12
