CODIGO_EMPRESA;EMPRESA;DATA_ENTRADA;NUMERO_NF;SERIE_NF;CGO;REDE;CODIGO_FORNECEDOR;FORNECEDOR;SITUACAO_FINANCEIRA;DATA_VENCIMENTO;DATA_PAGAMENTO;VALOR_PRODUTOS_NF;VALOR_TOTAL_NF;VALOR_FINANCEIRO_TITULOS;VALOR_PAGO;SALDO_ABERTO;DIFERENCA_TOTAL_NF_FIN;STATUS_CONCILIACAO
16;016-BAKLIZI;13/07/2026;2832254;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 2.071,80;R$ 2.158,81;R$ 2.158,81;R$ 2.158,81;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/07/2026;2832259;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 39.597,00;R$ 41.260,07;R$ 41.260,07;R$ 41.260,07;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;13/07/2026;2832405;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 1.228,79;R$ 1.270,31;R$ 1.270,31;R$ 1.270,31;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;13/07/2026;2832413;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 2.633,24;R$ 2.638,02;R$ 2.638,02;R$ 2.638,02;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;13/08/2026;2852753;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;04/09/2026;;R$ 1.767,79;R$ 1.785,82;R$ 1.785,82;R$ 0,00;R$ 1.785,82;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;13/08/2026;2855833;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 5.401,96;R$ 5.429,48;R$ 5.429,48;R$ 0,00;R$ 5.429,48;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;13/08/2026;2855836;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 5.098,12;R$ 5.155,16;R$ 5.155,16;R$ 0,00;R$ 5.155,16;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/08/2026;2855855;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 6.335,42;R$ 6.601,50;R$ 6.601,50;R$ 0,00;R$ 6.601,50;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/08/2026;2855856;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 46.485,21;R$ 48.437,57;R$ 48.437,57;R$ 0,00;R$ 48.437,57;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;13/08/2026;2855858;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 24.299,80;R$ 25.320,38;R$ 25.320,38;R$ 0,00;R$ 25.320,38;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;14/02/2026;2727016;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/03/2026;;R$ 41,25;R$ 41,25;R$ 41,25;R$ 0,00;R$ 41,25;R$ 0,00;CONCILIADO 100%
15;015-CD;14/04/2026;2747263;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/04/2026;15/04/2026;R$ 17.136,00;R$ 17.136,00;R$ 17.136,00;R$ 17.136,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;14/04/2026;2752588;1;290;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;22/04/2026;22/04/2026;R$ 6.792,87;R$ 6.837,21;R$ 6.837,21;R$ 6.837,21;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;14/04/2026;2758809;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/04/2026;30/04/2026;R$ 15.544,80;R$ 15.544,80;R$ 15.544,80;R$ 15.544,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;14/04/2026;2764099;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 565,14;R$ 565,14;R$ 565,14;R$ 565,14;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;14/05/2026;2767967;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/05/2026;26/05/2026;R$ 3.022,61;R$ 3.054,07;R$ 3.054,07;R$ 3.054,07;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;14/05/2026;2771415;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 1.207,08;R$ 1.239,37;R$ 1.239,37;R$ 1.239,37;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;14/05/2026;2771419;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 2.068,29;R$ 2.095,87;R$ 2.095,87;R$ 2.095,87;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;14/05/2026;2779012;1;290;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;28/05/2026;;R$ 1.866,54;R$ 1.929,38;R$ 1.929,38;R$ 0,00;R$ 1.929,38;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;14/05/2026;2779013;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;28/05/2026;;R$ 4.807,05;R$ 4.861,95;R$ 4.861,95;R$ 0,00;R$ 4.861,95;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;14/07/2026;2832007;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 6.366,89;R$ 6.457,16;R$ 6.457,16;R$ 6.457,16;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;14/07/2026;2832406;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 1.380,67;R$ 1.429,67;R$ 1.429,67;R$ 1.429,67;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;14/08/2026;2852750;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;04/09/2026;;R$ 157,43;R$ 157,43;R$ 157,43;R$ 0,00;R$ 157,43;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;14/08/2026;2852751;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;04/09/2026;;R$ 2.085,23;R$ 2.155,12;R$ 2.155,12;R$ 0,00;R$ 2.155,12;R$ 0,00;CONCILIADO 100%
1;001-BAKLIZI;14/08/2026;2855824;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 138,48;R$ 138,48;R$ 138,48;R$ 0,00;R$ 138,48;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;14/08/2026;2855826;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 14.740,26;R$ 14.787,76;R$ 14.787,76;R$ 0,00;R$ 14.787,76;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;14/08/2026;2855841;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 3.486,72;R$ 3.516,90;R$ 3.516,90;R$ 0,00;R$ 3.516,90;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;14/08/2026;2855846;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 2.965,42;R$ 3.004,59;R$ 3.004,59;R$ 0,00;R$ 3.004,59;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;14/08/2026;2855847;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 2.757,52;R$ 2.757,52;R$ 2.757,52;R$ 0,00;R$ 2.757,52;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;14/08/2026;2855849;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 217,25;R$ 217,25;R$ 217,25;R$ 0,00;R$ 217,25;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;15/04/2026;2759013;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;30/04/2026;30/04/2026;R$ 1.659,35;R$ 1.659,35;R$ 1.659,35;R$ 1.659,35;R$ 0,00;R$ 0,00;CONCILIADO 100%
18;018-BAKLIZI;15/04/2026;2763759;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 4.144,72;R$ 4.174,12;R$ 4.174,12;R$ 4.174,12;R$ 0,00;R$ 0,00;CONCILIADO 100%
15;015-CD;15/04/2026;2764068;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 17.485,50;R$ 17.485,50;R$ 17.485,50;R$ 17.485,50;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;15/04/2026;2764118;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 6.350,00;R$ 6.350,00;R$ 6.350,00;R$ 6.350,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;15/05/2026;2769018;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/05/2026;26/05/2026;R$ 9.258,37;R$ 9.282,03;R$ 9.282,03;R$ 9.282,03;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;15/05/2026;2769239;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/05/2026;26/05/2026;R$ 509,16;R$ 561,09;R$ 561,09;R$ 561,09;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;15/05/2026;2771417;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 2.606,50;R$ 2.630,97;R$ 2.630,97;R$ 2.630,97;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;15/05/2026;2771571;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;20/05/2026;R$ 6.626,09;R$ 6.644,40;R$ 6.644,40;R$ 6.644,40;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;15/05/2026;2779010;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/05/2026;28/05/2026;R$ 2.700,82;R$ 2.826,36;R$ 2.826,36;R$ 2.826,36;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;15/05/2026;2779011;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;28/05/2026;28/05/2026;R$ 13.426,49;R$ 13.591,32;R$ 13.591,32;R$ 13.591,32;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;15/05/2026;2784878;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/06/2026;05/06/2026;R$ 3.836,36;R$ 3.854,77;R$ 3.854,77;R$ 3.854,77;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;15/05/2026;2784879;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;05/06/2026;05/06/2026;R$ 3.050,85;R$ 3.050,85;R$ 3.050,85;R$ 3.050,85;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;15/05/2026;2788296;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 18.045,67;R$ 18.208,64;R$ 18.208,64;R$ 18.208,64;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;15/05/2026;2788313;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;10/06/2026;10/06/2026;R$ 2.859,99;R$ 2.868,21;R$ 2.868,21;R$ 2.868,21;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;15/06/2026;2784881;1;290;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;15/06/2026;08/06/2026;R$ 4.871,19;R$ 5.000,18;R$ 5.167,45;R$ 5.167,45;R$ 0,00;R$ -167,27;DIVERGENCIA (TITULO MAIOR QUE NF)
3;003-BAKLIZI;15/06/2026;2809252;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 11.032,91;R$ 11.320,87;R$ 11.320,87;R$ 11.320,87;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;15/06/2026;2809258;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 2.179,81;R$ 2.242,60;R$ 2.242,60;R$ 2.242,60;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;15/06/2026;2809263;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/07/2026;08/07/2026;R$ 1.160,70;R$ 1.190,10;R$ 1.190,10;R$ 1.190,10;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;15/06/2026;2811785;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/07/2026;13/07/2026;R$ 132,48;R$ 132,48;R$ 132,48;R$ 132,48;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;15/07/2026;2831935;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 3.902,14;R$ 3.961,71;R$ 3.961,71;R$ 3.961,71;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;15/08/2026;2855825;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 5.655,85;R$ 5.683,91;R$ 5.683,91;R$ 0,00;R$ 5.683,91;R$ 0,00;CONCILIADO 100%
13;013-BAKLIZI;15/08/2026;2857978;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/09/2026;;R$ 7.980,72;R$ 8.089,42;R$ 8.089,42;R$ 0,00;R$ 8.089,42;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;15/08/2026;2857979;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;11/09/2026;;R$ 3.944,51;R$ 3.960,86;R$ 3.960,86;R$ 0,00;R$ 3.960,86;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;16/02/2026;2727013;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/03/2026;16/03/2026;R$ 38,80;R$ 38,80;R$ 38,80;R$ 38,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;16/02/2026;2727014;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/03/2026;;R$ 31,72;R$ 31,72;R$ 31,72;R$ 0,00;R$ 31,72;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;16/02/2026;2727048;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/03/2026;;R$ 4.420,80;R$ 4.473,45;R$ 4.473,45;R$ 0,00;R$ 4.473,45;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;16/02/2026;2727050;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;16/03/2026;16/03/2026;R$ 3.021,89;R$ 3.027,36;R$ 3.027,36;R$ 3.027,36;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;16/02/2026;2727051;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;16/03/2026;;R$ 4.561,66;R$ 4.598,58;R$ 4.598,58;R$ 0,00;R$ 4.598,58;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;16/03/2026;2742693;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/04/2026;08/04/2026;R$ 6.240,00;R$ 6.240,00;R$ 6.240,00;R$ 6.240,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;16/03/2026;2743099;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;09/04/2026;09/04/2026;R$ 11.706,83;R$ 11.811,66;R$ 11.811,66;R$ 11.811,66;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;16/04/2026;2762110;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 1.230,69;R$ 1.230,69;R$ 1.230,69;R$ 1.230,69;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;16/04/2026;2762113;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;06/05/2026;06/05/2026;R$ 751,56;R$ 751,56;R$ 751,56;R$ 751,56;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;16/04/2026;2764100;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/05/2026;26/05/2026;R$ 5.853,20;R$ 5.872,80;R$ 5.872,80;R$ 5.872,80;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;16/04/2026;2765988;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/05/2026;26/05/2026;R$ 6.910,21;R$ 6.991,57;R$ 6.991,57;R$ 6.991,57;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;16/05/2026;2779017;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;28/05/2026;;R$ 1.359,20;R$ 1.367,82;R$ 1.367,82;R$ 0,00;R$ 1.367,82;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;16/07/2026;2832408;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 6.815,10;R$ 6.857,68;R$ 6.857,68;R$ 6.857,68;R$ 0,00;R$ 0,00;CONCILIADO 100%
12;012-BAKLIZI;16/07/2026;2832411;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 7.786,98;R$ 7.845,15;R$ 7.845,15;R$ 7.845,15;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;16/07/2026;2832414;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 8.996,20;R$ 9.113,28;R$ 9.113,28;R$ 9.113,28;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;16/07/2026;2835273;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 32.451,33;R$ 33.814,28;R$ 33.814,28;R$ 33.814,28;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;16/07/2026;2835365;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 13.627,05;R$ 13.938,07;R$ 13.938,07;R$ 13.938,07;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;16/07/2026;2835374;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 6.155,59;R$ 6.254,39;R$ 6.254,39;R$ 6.254,39;R$ 0,00;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;16/07/2026;2835378;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 5.535,00;R$ 5.643,28;R$ 5.643,28;R$ 5.643,28;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;16/07/2026;2835382;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 6.340,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
4;004-BAKLIZI;16/07/2026;2836188;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/08/2026;13/08/2026;R$ 184,20;R$ 184,20;R$ 184,20;R$ 184,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
11;011-BAKLIZI;16/07/2026;2836189;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/08/2026;13/08/2026;R$ 184,20;R$ 184,20;R$ 184,20;R$ 184,20;R$ 0,00;R$ 0,00;CONCILIADO 100%
1;001-BAKLIZI;17/03/2026;2738009;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;01/04/2026;01/04/2026;R$ 501,84;R$ 531,24;R$ 531,24;R$ 531,24;R$ 0,00;R$ 0,00;CONCILIADO 100%
1;001-BAKLIZI;17/03/2026;2742664;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/04/2026;08/04/2026;R$ 608,64;R$ 638,04;R$ 638,04;R$ 638,04;R$ 0,00;R$ 0,00;CONCILIADO 100%
7;007-BAKLIZI;17/03/2026;2742694;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;08/04/2026;08/04/2026;R$ 3.162,45;R$ 3.253,76;R$ 3.253,76;R$ 3.253,76;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;17/04/2026;2767470;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/05/2026;26/05/2026;R$ 69,84;R$ 69,84;R$ 69,84;R$ 69,84;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;17/04/2026;2767971;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/05/2026;26/05/2026;R$ 12.680,00;R$ 12.680,00;R$ 12.680,00;R$ 12.680,00;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;17/06/2026;2777297;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;17/06/2026;19/06/2026;R$ 64.915,38;R$ 67.641,81;R$ 67.641,81;R$ 67.641,81;R$ 0,00;R$ 0,00;CONCILIADO 100%
3;003-BAKLIZI;17/06/2026;2811819;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;13/07/2026;13/07/2026;R$ 118,56;R$ 118,56;R$ 118,56;R$ 118,56;R$ 0,00;R$ 0,00;CONCILIADO 100%
17;017-BAKLIZI;17/07/2026;2832415;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;07/08/2026;07/08/2026;R$ 13.157,35;R$ 13.489,60;R$ 13.489,60;R$ 13.489,60;R$ 0,00;R$ 0,00;CONCILIADO 100%
1;001-BAKLIZI;17/07/2026;2835345;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 288,24;R$ 317,64;R$ 317,64;R$ 317,64;R$ 0,00;R$ 0,00;CONCILIADO 100%
2;002-BAKLIZI;17/07/2026;2835350;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 5.224,39;R$ 5.372,40;R$ 5.372,40;R$ 5.372,40;R$ 0,00;R$ 0,00;CONCILIADO 100%
8;008-BAKLIZI;17/07/2026;2835383;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 3.628,16;R$ 3.657,56;R$ 3.657,56;R$ 3.657,56;R$ 0,00;R$ 0,00;CONCILIADO 100%
6;006-BAKLIZI;17/07/2026;2835387;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;12/08/2026;12/08/2026;R$ 8.330,23;R$ 8.529,01;R$ 8.529,01;R$ 8.529,01;R$ 0,00;R$ 0,00;CONCILIADO 100%
14;014-BAKLIZI;17/08/2026;2855848;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;EM ABERTO;09/09/2026;;R$ 10.713,60;R$ 10.834,97;R$ 10.834,97;R$ 0,00;R$ 10.834,97;R$ 0,00;CONCILIADO 100%
5;005-BAKLIZI;18/04/2026;2767965;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;14/05/2026;26/05/2026;R$ 2.853,53;R$ 2.882,93;R$ 2.882,93;R$ 2.882,93;R$ 0,00;R$ 0,00;CONCILIADO 100%
16;016-BAKLIZI;18/05/2026;2763909;1;1;COOPERATIVA SANTA CLARA;14322;COOPERATIVA SANTA CLARA LTDA;QUITADO;20/05/2026;26/05/2026;R$ 62.057,22;R$ 64.663,61;R$ 64.663,61;R$ 64.663,61;R$ 0,00;R$ 0,00;CONCILIADO 100%
