SEQFAMILIA;SEQFORNECEDOR;PRINCIPAL;INDREPLICACAO;INDGEROUREPLICACAO;NROSEGFORNEC;INDINDENIZAVARIA;TIPFORNECEDORFAM;PADRAOEMBCOMPRAFORNEC;CALCDESCSUFRAMAPISCOFINS;INDCONTROLAFLEX;INDMEDIDAMETADISTRIB;NROBASEEXPORTACAO;EMBPADRAOIMPXML;USUARIOALTERACAO;INDBUSCANFAUTODEVFORNEC;FATORCONVEMBXML;INDCONTROLAPRINC;INDCOBRAIPIRECEB;DATAHORAALTERACAO;INDCONSIDTIPFORNCGO;NROBASEEXPORTACAOERP
4864;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4868;12167;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4871;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4872;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4873;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4875;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4879;9379;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4886;9625;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4897;16351;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4908;14226;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4910;7938;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4913;10019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4919;10019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4927;4458;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4928;4458;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4929;4458;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4938;16948;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4942;3252;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4943;3252;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4945;3252;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4946;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4957;14322;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
16532;3527;S;S;;;;;;S;;;5595099;;AD_AJUSTE;;;;;2026-08-14-15.16.35.000000;;
4963;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
4964;10770;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
25962;1;S;S;;;;;;S;S;;5595115;;LUSENA;;;S;;2026-08-14-15.30.48.000000;;0
25963;1;S;S;;;;;;S;S;;5595123;;LUSENA;;;S;;2026-08-14-15.38.29.000000;;0
13974;12692;S;S;;;;;;S;;;5596531;;AD_AJUSTE;;;;;2026-08-15-10.09.25.000000;;
63151;9379;S;S;;;;;;S;S;;5612423;;DEIZABEL;;;S;N;2026-08-24-16.33.43.000000;;0
4972;7344;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64494;8309;S;S;;;;;;S;;;5626099;;CVELOSO;;;N;;2026-09-01-14.58.17.000000;;0
64495;10705;S;S;;;;;;S;;;5616129;;CVELOSO;;;N;N;2026-08-27-10.41.40.000000;;0
64496;10705;S;S;;;;;;S;;;5616127;;CVELOSO;;;N;N;2026-08-27-10.38.40.000000;;0
64497;10705;S;S;;;;;;S;;;5616127;;CVELOSO;;;N;N;2026-08-27-10.39.30.000000;;0
64498;10705;S;S;;;;;;S;;;5616127;;CVELOSO;;;N;N;2026-08-27-10.40.16.000000;;0
64499;10705;N;S;;;;;;S;;;5619889;;CVELOSO;;;N;N;2026-08-29-10.12.40.000000;;0
4988;10421;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64501;10705;N;S;;;;;;S;;;5619897;;CVELOSO;;;N;N;2026-08-29-10.18.14.000000;;0
64502;10705;N;S;;;;;;S;;;5619899;;CVELOSO;;;N;N;2026-08-29-10.20.24.000000;;0
64502;17071;S;S;;;;;;S;S;;5619899;;CVELOSO;;;S;N;2026-08-29-10.20.24.000000;;0
9117;10705;S;S;;;;;;S;S;;5616081;;CVELOSO;;;S;N;2026-08-27-09.49.15.000000;;0
4999;11250;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
9117;15943;N;S;;;;;;S;;;5616081;;CVELOSO;;;S;N;2026-08-27-09.49.15.000000;;0
6360;10705;S;S;;;;;;S;S;;5616083;;CVELOSO;;;S;N;2026-08-27-09.51.01.000000;;0
51110;10705;S;S;;;;;;S;S;;5618067;;CVELOSO;;;S;N;2026-08-28-11.23.33.000000;;0
64503;16061;S;S;;;;;;S;;;5616085;;CVELOSO;;;N;;2026-08-27-09.54.22.000000;;0
5014;7019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64505;8309;S;S;;;;;;S;;;5626169;;CVELOSO;;;N;;2026-09-01-15.47.33.000000;;0
64501;17071;S;S;;;;;;S;S;;5619897;;CVELOSO;;;S;N;2026-08-29-10.18.14.000000;;0
64499;17071;S;S;;;;;;S;S;;5619889;;CVELOSO;;;S;N;2026-08-29-10.12.40.000000;;0
64506;8309;S;S;;;;;;S;;;5626153;;CVELOSO;;;N;;2026-09-01-15.34.55.000000;;0
5024;13063;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64509;17019;S;S;;;;;;S;;;5616137;;CVELOSO;;;N;;2026-08-27-10.50.28.000000;;0
5026;12650;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64511;17019;S;S;;;;;;S;;;5616145;;CVELOSO;;;N;;2026-08-27-10.58.50.000000;;0
64513;17019;S;S;;;;;;S;;;5616155;;CVELOSO;;;N;;2026-08-27-11.11.57.000000;;0
64514;17019;S;S;;;;;;S;;;5616161;;CVELOSO;;;N;;2026-08-27-11.17.45.000000;;0
64515;8309;S;S;;;;;;S;;;5626149;;CVELOSO;;;N;;2026-09-01-15.33.27.000000;;0
5038;7019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64516;8309;S;S;;;;;;S;;;5626169;;CVELOSO;;;N;;2026-09-01-15.46.29.000000;;0
64518;8309;S;S;;;;;;S;;;5625821;;CVELOSO;;;N;;2026-09-01-11.51.10.000000;;0
64520;8309;S;S;;;;;;S;;;5626105;;CVELOSO;;;N;;2026-09-01-15.02.51.000000;;0
64521;17019;S;S;;;;;;S;;;5616457;;CVELOSO;;;N;;2026-08-27-14.54.49.000000;;0
38478;1;S;S;;;;;;S;S;;5618017;;LUSENA;;;S;;2026-08-28-10.38.45.000000;;0
5031;2989;S;S;;;;;;S;S;;5616495;;CVELOSO;;;S;;2026-08-27-15.20.52.000000;;0
5031;14235;N;S;;;;;;S;;;5616495;;CVELOSO;;;;;2026-08-27-15.20.52.000000;;0
64525;17019;S;S;;;;;;S;;;5616499;;CVELOSO;;;N;;2026-08-27-15.23.25.000000;;0
64528;17019;N;S;;;;;;S;;;5626097;;CVELOSO;;;N;;2026-09-01-14.56.04.000000;;0
5066;3589;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
64529;8309;S;S;;;;;;S;;;5626067;;CVELOSO;;;N;;2026-09-01-14.36.46.000000;;0
5068;3589;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5069;3589;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5070;3589;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5071;3589;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
18709;5992;N;S;;;;;;S;;;5618469;;LUSENA;;;;;2026-08-28-16.30.24.000000;;0
17835;23591;S;S;;;;;;S;S;;5618467;;LUSENA;;;S;;2026-08-28-16.29.01.000000;;0
5074;3589;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
17835;5992;N;S;;;;;;S;;;5618467;;LUSENA;;;;;2026-08-28-16.29.01.000000;;0
2654;23591;S;S;;;;;;S;S;;5618471;;LUSENA;;;S;;2026-08-28-16.31.03.000000;;0
18709;23591;S;S;;;;;;S;S;;5618469;;LUSENA;;;S;;2026-08-28-16.30.24.000000;;0
8569;3675;S;S;;;;;;S;;;5618565;;AD_AJUSTE;;;;;2026-08-28-17.40.50.000000;;
2654;5992;N;S;;;;;;S;;;5618471;;LUSENA;;;;;2026-08-28-16.31.03.000000;;0
5080;10956;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
2659;23591;S;S;;;;;;S;S;;5618471;;LUSENA;;;S;;2026-08-28-16.31.41.000000;;0
2659;5992;N;S;;;;;;S;;;5618471;;LUSENA;;;;;2026-08-28-16.31.41.000000;;0
8570;16491;N;S;;;;;;S;;;5618565;;IGORNAT;;;;N;2026-08-28-17.40.58.000000;;0
5087;16654;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5104;12839;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5105;3989;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5111;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5114;12839;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5123;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5125;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5136;10770;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5143;13063;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5144;10171;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5145;13254;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5146;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5158;10142;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5162;12184;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5166;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5173;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5174;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5175;10956;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5185;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5194;10171;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5195;13254;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5196;4447;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5199;4447;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5200;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5203;5433;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5205;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5215;13254;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5216;13254;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5221;10705;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5222;10705;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5229;15939;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5240;16099;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5251;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5254;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5264;11250;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5271;13254;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5288;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5289;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5321;15441;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5334;15441;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5365;15441;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5371;15441;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5380;14469;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5411;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5412;15318;S;S;;;;;;S;;;5188319;;AD_AJUSTE;;;;;2026-01-26-09.13.48.000000;;
5424;10956;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5426;10956;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5427;10956;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5441;14322;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
8698;10421;S;S;;;;;;S;S;;5604673;;DEIZABEL;;;S;;2026-08-19-12.57.09.000000;;0
5456;13254;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
36033;10421;S;S;;;;;;S;S;;5618669;;DEIZABEL;;;S;;2026-08-28-19.05.54.000000;;0
47810;17053;S;S;;;;;;S;;;5618693;;BORNE;;;N;;2026-08-28-19.29.17.000000;;0
5471;4435;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5473;3527;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
8712;10421;S;S;;;;;;S;S;;5604681;;DEIZABEL;;;S;;2026-08-19-13.02.32.000000;;0
8714;10421;S;S;;;;;;S;S;;5618571;;DEIZABEL;;;S;;2026-08-28-17.46.05.000000;;0
8706;10421;N;S;;;;;;S;;;5618571;;DEIZABEL;;;N;;2026-08-28-17.45.30.000000;;0
8652;10421;S;S;;;;;;S;S;;5604665;;DEIZABEL;;;S;;2026-08-19-12.51.06.000000;;0
8710;10421;S;S;;;;;;S;S;;5618571;;DEIZABEL;;;S;;2026-08-28-17.45.48.000000;;0
7098;10421;S;S;;;;;;S;S;;5604619;;DEIZABEL;;;S;;2026-08-19-12.18.58.000000;;0
7099;10421;S;S;;;;;;S;S;;5604621;;DEIZABEL;;;S;;2026-08-19-12.19.25.000000;;0
5485;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
8763;10421;S;S;;;;;;S;S;;5604689;;DEIZABEL;;;S;;2026-08-19-13.07.51.000000;;0
8790;10421;N;S;;;;;;S;;;5618575;;DEIZABEL;;;N;;2026-08-28-17.48.43.000000;;0
5489;6800;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
8762;10421;S;S;;;;;;S;S;;5604687;;DEIZABEL;;;S;;2026-08-19-13.07.22.000000;;0
48030;4368;S;S;;;;;;S;;;5220867;;CVELOSO;;;N;;2026-02-10-14.19.33.000000;;0
48070;4328;S;S;;;;;;S;;;5220905;;CVELOSO;;;N;;2026-02-10-14.49.02.000000;;0
7100;10421;S;S;;;;;;S;S;;5604621;;DEIZABEL;;;S;;2026-08-19-12.19.51.000000;;0
48090;3666;S;S;;;;;;S;;;5220919;;CVELOSO;;;N;;2026-02-10-14.59.39.000000;;0
5507;4435;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
48110;9472;S;S;;;;;;S;;;5450861;;CVELOSO;;;N;N;2026-05-27-11.44.35.000000;;0
48130;17053;S;S;;;;;;S;;;5618693;;BORNE;;;N;;2026-08-28-19.29.35.000000;;0
5515;6800;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
48170;9058;S;S;;;;;;S;;;5220943;;CVELOSO;;;N;;2026-02-10-15.24.16.000000;;0
48190;9973;S;S;;;;;;S;;;5220951;;CVELOSO;;;N;N;2026-02-10-15.30.27.000000;;0
5533;10334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
48210;17053;S;S;;;;;;S;;;5400317;;BORNE;;;N;;2026-05-04-09.13.11.000000;;0
5536;14468;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
48250;15441;S;S;;;;;;S;;;5485667;;BORNE;;;N;N;2026-06-12-16.12.27.000000;;0
251;9638;S;S;;;;;;S;;;5221005;;AD_AJUSTE;;;;;2026-02-10-16.19.07.000000;;
48370;14758;S;S;;;;;;S;;;5221021;;CVELOSO;;;N;;2026-02-10-16.31.26.000000;;0
48450;8587;S;S;;;;;;S;;;5221055;;CVELOSO;;;N;;2026-02-10-16.57.05.000000;;0
2356;10124;S;S;;;;;;S;;;5221147;;AD_AJUSTE;;;;;2026-02-10-18.11.49.000000;;
48490;3947;S;S;;;;;;S;;;5613427;;JORSALDA;;;N;;2026-08-25-11.45.49.000000;;0
7737;21155;S;S;;;;;;S;S;;5616769;;LUSENA;;;S;;2026-08-27-19.04.08.000000;;0
5571;10019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
48590;16099;S;S;;;;;;S;;;5294247;;GADELE;;;N;S;2026-03-16-17.00.21.000000;;0
5609;10770;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5612;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5614;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5616;10171;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
48610;16099;S;S;;;;;;S;;;5294251;;BORNE;;;N;;2026-03-16-17.03.14.000000;;0
5623;14852;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5624;14852;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5628;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5634;6800;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
5638;15318;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.38.000000;;
8111;21155;N;S;;;;;;S;;;5565179;;JORSALDA;;;N;;2026-07-28-11.32.04.000000;;0
2333;10124;S;S;;;;;;S;;;5593511;;AD_AJUSTE;;;;;2026-08-13-15.42.34.000000;;
7679;16486;N;S;;;;;;S;;;5616767;;AD_WALLACE;;;N;;2026-08-27-19.01.30.000000;;0
8526;14556;N;S;;;;;;S;;;5294285;;DEIZABEL;;;S;;2026-03-16-17.27.03.000000;;0
3950;4244;N;S;;;;;;S;;;5294355;;AD_AJUSTE;;;;;2026-03-16-18.16.32.000000;;0
5600;4244;N;S;;;;;;S;;;5294355;;AD_AJUSTE;;;;;2026-03-16-18.16.32.000000;;0
6466;4244;N;S;;;;;;S;;;5294355;;AD_AJUSTE;;;;;2026-03-16-18.16.32.000000;;0
7112;4244;N;S;;;;;;S;;;5294355;;AD_AJUSTE;;;;;2026-03-16-18.16.32.000000;;0
5719;13063;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5721;13063;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
7113;4244;N;S;;;;;;S;;;5294355;;AD_AJUSTE;;;;;2026-03-16-18.16.32.000000;;0
7114;4244;N;S;;;;;;S;;;5294355;;AD_AJUSTE;;;;;2026-03-16-18.16.32.000000;;0
58376;14758;S;S;;;;;;S;;;5295733;;IGORNAT;;;N;;2026-03-17-08.57.28.000000;;0
58379;8933;S;S;;;;;;S;;;5470783;;IGORNAT;;;N;;2026-06-05-17.03.42.000000;;0
8320;9777;S;S;;;;;;S;S;;5295763;;IGORNAT;;;S;N;2026-03-17-09.19.30.000000;;0
8320;16351;N;S;;;;;;S;;;5295763;;IGORNAT;;;;;2026-03-17-09.19.30.000000;;0
58378;8933;N;S;;;;;;S;;;5532759;;LUSENA;;;N;;2026-07-10-17.17.10.000000;;0
1214;10543;S;S;;;;;;S;S;;5616597;;IGORNAT;;;S;N;2026-08-27-16.38.12.000000;;0
14569;13063;S;S;;;;;;S;S;;5592037;;JOBATIS;;;S;;2026-08-12-17.25.09.000000;;0
2532;10543;S;S;;;;;;S;S;;5616635;;IGORNAT;;;S;N;2026-08-27-17.07.17.000000;;0
5758;10334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5759;7938;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5760;7938;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5761;7938;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5762;3266;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5764;10617;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
1217;10543;S;S;;;;;;S;S;;5295837;;IGORNAT;;;S;N;2026-03-17-10.13.26.000000;;0
929;10543;S;S;;;;;;S;S;;5616471;;IGORNAT;;;S;N;2026-08-27-15.04.11.000000;;0
5770;10019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
18753;11287;S;S;;;;;;S;S;;5295897;;LUSENA;;;S;N;2026-03-17-10.55.55.000000;;0
58380;17566;S;S;;;;;;S;;;5295939;;IGORNAT;;;N;;2026-03-17-11.24.29.000000;;0
58381;12518;S;S;;;;;;S;;;5296203;;LUSENA;;;N;;2026-03-17-14.23.53.000000;;0
5777;11250;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5779;11250;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5782;10019;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
58386;15;N;S;;;;;;S;;;5491859;;LUSENA;;;N;;2026-06-15-14.59.27.000000;;0
58387;6169;N;S;;;;;;S;;;5296413;;LUSENA;;;N;N;2026-03-17-17.01.05.000000;;0
58387;14037;S;S;;;;;;S;;;5296413;;LUSENA;;;N;N;2026-03-17-17.01.05.000000;;0
6000;21845;S;S;;;;;;S;S;;5296415;;NIAUGUST;;;S;;2026-03-17-17.02.39.000000;;0
5791;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5792;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5798;3542;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5801;9379;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
58397;5232;S;S;;;;;;S;;;5298085;;JORSALDA;;;N;N;2026-03-18-11.37.26.000000;;0
5810;3542;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5812;8396;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5813;8396;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5814;5433;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5817;5439;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5819;5439;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5820;5439;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5827;7344;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
58399;5232;S;S;;;;;;S;;;5298105;;JORSALDA;;;N;N;2026-03-18-11.51.02.000000;;0
5879;7334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5886;14989;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5901;16519;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5912;14334;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5914;13771;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5924;9973;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
5926;4458;S;S;;;;;;S;;;4934616;;AD_AJUSTE;;;;;2025-10-03-16.54.39.000000;;
