OWNER;TABLE_NAME;COLUMN_NAME;DATA_TYPE;DATA_LENGTH
CONSINCO;MLOX_LANCTOENDERMOVTO;DTARECEBIMENTO;DATE;7
CONSINCO;MLOX_LANCTOENDERMOVTO;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_AGENDAPEDCOMPRA;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLO_ATIVIDADE;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_ATIVIDADE;SEQPALETERECEBIMENTO;NUMBER;22
CONSINCO;MLO_CARGACLIVOLUMEINT;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAECLIENTE;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAECLIPROD;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAECOLETOR;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAECONFLOTEFAB;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAECONTROLETQ;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAECONTROLETQCANC;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEPRODDIVERG;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEPRODUTO;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAERESEPAR;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAESEPARA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAESEPARLOTE;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAESEPARSELECINV;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEVPRODUTO;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEXPCLI;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEXPED;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_CARGAEXPLOG;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEXPPROD;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEXPPRODFINAL;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGAEXPPRODLOTE;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_CARGARECCONFAUX;QTDRECEBIDA;NUMBER;22
CONSINCO;MLO_CARGARECEB;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLO_CARGARECPRODQTDE;QTDRECEBIDA;NUMBER;22
CONSINCO;MLO_COLETORWIRELESS;INDIMPETQAGRUPRECEBIMENTO;VARCHAR2;1
CONSINCO;MLO_CONTROLEPEDVENDASORTEREXP;NROPEDVENDANOVO;NUMBER;22
CONSINCO;MLO_CONTROLEPEDVENDASORTEREXP;NROPEDVENDAORIG;NUMBER;22
CONSINCO;MLO_CONTROLESELECAOINVERSA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_DEPOSITO;ORDEMRECEBIMENTO;NUMBER;22
CONSINCO;MLO_DEPOSITORECEB;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLO_ENDERECOMOVTO;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_ENDERECOMOVTOQTDE;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_ENDERECOQTDE;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_EXPORTACAOAJUSTSORTER;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_INTATIVIDADECUSTOM;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_INTRECRESUMOMOB;DTACARGARECEB;DATE;7
CONSINCO;MLO_LOGCANCGERACAOETQSORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_LOGCARGAEXPBLOQDTAVALID;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_LOTEINVFISITEM;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_METODOARMAZENAGEM;INDPRODESTQRECEBPULMAO;VARCHAR2;1
CONSINCO;MLO_NFITEM;QTDRECEBIDA;NUMBER;22
CONSINCO;MLO_NFITEMSELECAOINVERSA;QTDRECEBIDA;NUMBER;22
CONSINCO;MLO_NOTAFISCAL;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_NOTAFISCAL;NROPEDCOMPRA;NUMBER;22
CONSINCO;MLO_PALETE;INDAUDITORECEBIMENTO;VARCHAR2;1
CONSINCO;MLO_PALETE;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_PALETECARREG;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_PALETECONTROLSORTER;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_PALETEQTDE;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_PALETEQTDE;NROPEDVENDAEXPORIGEM;NUMBER;22
CONSINCO;MLO_PALETEQTDE;SEQPALETERECEBIMENTO;NUMBER;22
CONSINCO;MLO_PALETESELECAOINVERSA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_PARAMETRO;INDCONTROLABOXRECEB;VARCHAR2;1
CONSINCO;MLO_PARAMETRO;INDGERCARGARECEB;VARCHAR2;1
CONSINCO;MLO_PARAMETRO;UTZRECEBPORTARIA;VARCHAR2;1
CONSINCO;MLO_PARAMRECEB;DESCTIPCARGARECEB;VARCHAR2;20
CONSINCO;MLO_PARAMRECEB;IMPCONFRECEB;VARCHAR2;1
CONSINCO;MLO_PARAMRECEB;INDUTZRECEBATACAREJO;VARCHAR2;1
CONSINCO;MLO_PARAMRECEB;QTDDUNEANGCEGARECEB;NUMBER;22
CONSINCO;MLO_PARAMRECEB;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLO_PEDIDOENVIOWMS;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_PEDIDOENVIOWMS;SEQPEDIDOENVIOWMS;NUMBER;22
CONSINCO;MLO_PEDVENDA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_PEDVENDA;OBSPEDIDO;VARCHAR2;240
CONSINCO;MLO_PEDVENDA;TIPPEDIDO;VARCHAR2;1
CONSINCO;MLO_PEDVENDAITEM;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_PORTARIA;INDCARGARECEB;VARCHAR2;1
CONSINCO;MLO_PORTARIA;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_PRODUTO;INDAUDCARGARECEBIMENTO;VARCHAR2;1
CONSINCO;MLO_PRODUTO;PERAUDCARGARECEBIMENTO;NUMBER;22
CONSINCO;MLO_REPOSICAOPRODPEDVENDA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_REPOSICAOPRODPEDVENDATMP;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_RF_PALETEQTDE;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_TIPESPECIE;INDGERAETQMASTERFORANORMARECEB;VARCHAR2;1
CONSINCO;MLO_TRANSFSELINV;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_TRANSFSELINV;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MLO_TRANSFSELINV;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XCARGAEXP;NROCARGARECEB;NUMBER;22
CONSINCO;MLO_XCARGAEXPCLI;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XCARGAEXPPROD;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XCARGAEXPPRODFINAL;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XCARGARECEB;TIPCARGARECEB;VARCHAR2;1
CONSINCO;MLO_XCARGARECPRODQTDE;QTDRECEBIDA;NUMBER;22
CONSINCO;MLO_XCONTROLESELECAOINVERSA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XENDERECO;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_XENDERMOVTOPEDVDA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XLOGMONTAGEMPED;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XNOTAFISCAL;DTARECEBIMENTO;DATE;7
CONSINCO;MLO_XNOTAFISCAL;NROPEDCOMPRA;NUMBER;22
CONSINCO;MLO_XPEDVENDA;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XPEDVENDA;OBSPEDIDO;VARCHAR2;240
CONSINCO;MLO_XPEDVENDA;TIPPEDIDO;VARCHAR2;1
CONSINCO;MLO_XPEDVENDA;VLRTOTPEDIDO;NUMBER;22
CONSINCO;MLO_XPEDVENDAITEM;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XROTEIRIZACAO;NROPEDVENDA;NUMBER;22
CONSINCO;MLO_XROTEIRIZACAO;VALORPEDIDO;NUMBER;22
CONSINCO;MSUV_ACORDOPROMOC;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ACORDOPROMOCDADOSEMISSAO;NROPEDIDOCOMPRA;NUMBER;22
CONSINCO;MSUV_ADMESTQLOTE;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_ADMESTQLOTE;DTARECEBTO;DATE;7
CONSINCO;MSUV_ADMESTQLOTE;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_ADMESTQLOTE;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUV_ADMESTQLOTE;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_ADMESTQLOTE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ADMESTQLOTE;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_ADMESTQLOTEITEMREC;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_ADMESTQLOTEITEMREC;DTARECEBTO;DATE;7
CONSINCO;MSUV_ADMESTQLOTEITEMREC;DTARECEBTOITEM;DATE;7
CONSINCO;MSUV_ADMESTQLOTEITEMREC;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_ADMESTQLOTEITEMREC;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUV_ADMESTQLOTEITEMREC;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_ADMESTQLOTEITEMREC;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ADMESTQLOTEITEMREC;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_ANALISEPEDIDOC1;ID_PSITEMEXPEDIDO;ROWID;10
CONSINCO;MSUV_ANALISEPEDIDOC1;ID_PSITEMRECEBER;VARCHAR2;0
CONSINCO;MSUV_ANALISEPEDIDOC1;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC1;TIPOPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_ANALISEPEDIDOC1;TIPPEDIDOSUPRIM;VARCHAR2;22
CONSINCO;MSUV_ANALISEPEDIDOC1LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC2;ID_PSITEMEXPEDIDO;VARCHAR2;0
CONSINCO;MSUV_ANALISEPEDIDOC2;ID_PSITEMRECEBER;ROWID;10
CONSINCO;MSUV_ANALISEPEDIDOC2;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC2;TIPOPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_ANALISEPEDIDOC2;TIPPEDIDOSUPRIM;VARCHAR2;22
CONSINCO;MSUV_ANALISEPEDIDOC2LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC3;ID_PSITEMEXPEDIDO;ROWID;10
CONSINCO;MSUV_ANALISEPEDIDOC3;ID_PSITEMRECEBER;VARCHAR2;0
CONSINCO;MSUV_ANALISEPEDIDOC3;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC3;TIPOPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_ANALISEPEDIDOC3;TIPPEDIDOSUPRIM;VARCHAR2;22
CONSINCO;MSUV_ANALISEPEDIDOC3LOG;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC4;QUANTIDADEPEDIDOS;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC5;QUANTIDADEPEDIDOS;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOC6;QUANTIDADEPEDIDOS;NUMBER;22
CONSINCO;MSUV_ANALISEPEDIDOFILTROLOG;NROPEDIDO;NUMBER;22
CONSINCO;MSUV_BASECALCACORDOCOM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_BASECALCACORDOCOMPROD;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_BASEPSITEMEXPEDIR;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_BASEPSITEMEXPEDIR;DTARECEBTO;DATE;7
CONSINCO;MSUV_BASEPSITEMEXPEDIR;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_BASEPSITEMEXPEDIR;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUV_BASEPSITEMEXPEDIR;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_BASEPSITEMEXPEDIR;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_BASEPSITEMEXPEDIR;SEQPSITEMEXPEDIDO;NUMBER;22
CONSINCO;MSUV_BASEPSITEMEXPEDIR;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_BASEPSITEMRECEBER;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSUV_BASEPSITEMRECEBER;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_BASEPSITEMRECEBER;DTARECEBTO;DATE;7
CONSINCO;MSUV_BASEPSITEMRECEBER;DTARECEBTOITEM;DATE;7
CONSINCO;MSUV_BASEPSITEMRECEBER;DTARECEBTOPED;DATE;7
CONSINCO;MSUV_BASEPSITEMRECEBER;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_BASEPSITEMRECEBER;ID_PSITEMRECEBER;ROWID;10
CONSINCO;MSUV_BASEPSITEMRECEBER;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUV_BASEPSITEMRECEBER;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_BASEPSITEMRECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_BASEPSITEMRECEBER;QTDRECEBIDA;NUMBER;22
CONSINCO;MSUV_BASEPSITEMRECEBER;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MSUV_BASEPSITEMRECEBER;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_CONSISTECANCELPEDSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_EDIVALIDAITEM;SEQEDIPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_EDIVALIDAITEM;SEQEDIPEDIDOSUPRIMITEM;NUMBER;22
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;IDATALIMITERECEBIMENTOVALIDA;VARCHAR2;68
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;IDATARECEBIMENTOVALIDA;VARCHAR2;61
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;IDATARECEBIMENTOVAZIA;VARCHAR2;41
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;INUMEROPEDIDOBONIFNUMERICO;VARCHAR2;78
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;INUMEROPEDIDONUMERICO;VARCHAR2;63
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;INUMEROPEDIDOVAZIO;VARCHAR2;38
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;ITIPOPEDIDOINCORRETO;VARCHAR2;93
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS01;ITIPOPEDIDOVAZIO;VARCHAR2;36
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS02;IDATARECEBITEMVALIDA;VARCHAR2;69
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS02;INUMEROPEDIDONUMERICO;VARCHAR2;63
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_INCONS02;INUMEROPEDIDOVAZIO;VARCHAR2;38
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG01;DATALIMITERECEBIMENTO;VARCHAR2;8
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG01;DATARECEBIMENTO;VARCHAR2;8
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG01;NUMEROPEDIDO;VARCHAR2;8
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG01;NUMEROPEDIDOBONIF;VARCHAR2;8
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG01;TIPOPEDIDO;VARCHAR2;1
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG02;DATARECEBITEM;VARCHAR2;8
CONSINCO;MSUV_EDI_PEDIDOCOMPRA_REG02;NUMEROPEDIDO;VARCHAR2;8
CONSINCO;MSUV_EXPORTAPEDIDO;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_EXPORTAPEDIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_INCONSISTECANCELPEDSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_ITENSPEDIDOSUPRIMWEB;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PEDIDOEXPENDERECO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PEDIDOPENDENTE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PEDIDOSALDORECEB;PEDIDO_EXPEDIR;NUMBER;22
CONSINCO;MSUV_PEDIDOSALDORECEB;PEDIDO_RECEBER;NUMBER;22
CONSINCO;MSUV_PEDIDOSALDORECEB;SALDORECEBER;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIM;NROCARGARECEB;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;INDPEDIDOITEM;VARCHAR2;1
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;NROPEDCOMPRA;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;NROPEDVENDA;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIMCANCELAMENTO;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_PEDIDOSUPRIMWEB;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PEDIDOSUPRIMWEB;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_PEDIDOSUPRIMWEB;TIPPEDIDOSUPRIMDESC;VARCHAR2;22
CONSINCO;MSUV_PSITEMCANCELARECEBER;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_PSITEMCANCELARECEBER;ID_PSITEMRECEBER;ROWID;10
CONSINCO;MSUV_PSITEMCANCELARECEBER;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_PSITEMCANCELARECEBER;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSUV_PSITEMCANCELARECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PSITEMCANCELARECEBER;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MSUV_PSITEMCANCELARECEBER;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_PSITEMEXPEDIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PSITEMEXPEDIDO;NROPEDVENDA;NUMBER;22
CONSINCO;MSUV_PSITEMEXPEDIDO;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PSITEMEXPEDIR;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_PSITEMEXPEDIR;DTARECEBTO;DATE;7
CONSINCO;MSUV_PSITEMEXPEDIR;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_PSITEMEXPEDIR;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUV_PSITEMEXPEDIR;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_PSITEMEXPEDIR;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PSITEMEXPEDIR;SEQPSITEMEXPEDIDO;NUMBER;22
CONSINCO;MSUV_PSITEMEXPEDIR;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_PSITEMRECEBER;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSUV_PSITEMRECEBER;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_PSITEMRECEBER;DTARECEBTO;DATE;7
CONSINCO;MSUV_PSITEMRECEBER;DTARECEBTOITEM;DATE;7
CONSINCO;MSUV_PSITEMRECEBER;DTARECEBTOPED;DATE;7
CONSINCO;MSUV_PSITEMRECEBER;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_PSITEMRECEBER;ID_PSITEMRECEBER;ROWID;10
CONSINCO;MSUV_PSITEMRECEBER;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUV_PSITEMRECEBER;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUV_PSITEMRECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PSITEMRECEBER;QTDRECEBIDA;NUMBER;22
CONSINCO;MSUV_PSITEMRECEBER;SEQPSITEMRECEBIDO;NUMBER;22
CONSINCO;MSUV_PSITEMRECEBER;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_PSITEMRECEBIDONF;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUV_PSITEMRECEBIDONF;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUV_PSITEMRECEBIDONF;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_PSITEMRECEBIDONF;QTDRECEBIDA;NUMBER;22
CONSINCO;MSUV_PSITEMRECEBIDONF;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUV_VALORPEDIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUV_VALORPEDIDO;VLRPEDIDO;NUMBER;22
CONSINCO;MSUX_ATU_PSITEMRECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;ID_ITEMPEDIDO;ROWID;10
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;ID_PEDIDOSUPRIM;ROWID;10
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;INDPEDIDOITEM;VARCHAR2;1
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;NROPEDVENDA;NUMBER;22
CONSINCO;MSUX_CANCELAPEDIDOSUPRIM;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUX_CONSULTAEXPEDICAO;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;NROPEDVENDA;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;QTDCANCELADAEXPEDIDO;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;QTDRECEBIDARECEDIDO;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;QTDTRANSITOEXPEDIDO;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;SEQTIPOPEDIDO;NUMBER;22
CONSINCO;MSUX_CONSULTAEXPEDICAO;TIPOPEDIDO;VARCHAR2;250
CONSINCO;MSUX_CONSULTAEXPEDICAO;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUX_CONTROLESALDOSI;ID_PEDIDOCOMPRA;ROWID;10
CONSINCO;MSUX_CONTROLESALDOSI;NROCARGARECEB;NUMBER;22
CONSINCO;MSUX_DESVINCPEDIDONFE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_ESPEC_ACORDOPROMOC;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_EXPORTAPEDIDO;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_INCONSISTECANCELPEDSUPRIM;ITEMPEDIDO;VARCHAR2;1
CONSINCO;MSUX_INCONSISTECANCELPEDSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_INCONSISTECANCELPEDSUPRIM;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_ITEMEXPEDIR;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_LC_PSITEMRECEBER;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_LC_PSITEMRECEBER;SEQMSUXLCPSITEMRECEBER;NUMBER;22
CONSINCO;MSUX_PEDIDO;NROEMPRESAPEDIDO;NUMBER;22
CONSINCO;MSUX_PEDIDO;NROPEDIDO;NUMBER;22
CONSINCO;MSUX_PEDIDO;VLRTOTALPEDIDO;NUMBER;22
CONSINCO;MSUX_PEDIDOLOTEABASTEC;DTAGERPEDIDO;DATE;7
CONSINCO;MSUX_PEDIDOLOTEABASTEC;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PEDIDOSAGE;DTARECEBIMENTO;DATE;7
CONSINCO;MSUX_PEDIDOSAGE;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;ADVRECEBIMENTO;VARCHAR2;240
CONSINCO;MSUX_PEDIDOSUPRIM;DTALIMITERECEBTO;DATE;7
CONSINCO;MSUX_PEDIDOSUPRIM;DTARECEBTO;DATE;7
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDFORNECEDOR;VARCHAR2;10
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDFORNECEDORNUM;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDIDOBONIF;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDIDOORIGEMMACX;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDSUPRIMORIG;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;NROPEDSUPRIMORIGEDI;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;QTDTOTRECEBIDA;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;SEQNROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;TIPPEDIDOSUPRIM;VARCHAR2;1
CONSINCO;MSUX_PEDIDOSUPRIM;VLRTOTPEDIDO;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIM;VLRTOTRECEBIDO;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIMEDI;NROPEDIDOSUPRIM;NUMBER;22
CONSINCO;MSUX_PEDIDOSUPRIMEDI;SEQPEDIDO;NUMBER;22
