CODIGO_PRODUTO;DESCRICAO_PRODUTO;ESTOQUE_ATUAL_CD;QTD_PEDIDOS;VEZES_ATENDIDO_TOTAL;VEZES_ATENDIDO_PARCIAL;VEZES_CORTADO_CANCELADO;VEZES_EM_TRANSITO;VEZES_EM_SEPARACAO;VEZES_NAO_ATENDIDO;QTD_NFS_EMITIDAS;TOTAL_QTD_SOLICITADA;TOTAL_QTD_EXPEDIDA;ULTIMA_EXPEDICAO
1247;CHOC BARRA NEUGEBAUER 80G AO LEITE;267;15;7;0;4;0;4;0;7;1408;704;03/08/2026
1424;CHOC BIS XTRA AO LEITE ORIGINAL 45G;0;18;12;1;4;0;1;0;12;480;336;03/08/2026
1489;CHOC KI KAU 340G OVISCO;100;6;2;0;4;0;0;0;2;120;40;27/07/2026
1413;CHOC STIKADINHO GO NEUGEBAUER 40G;0;4;0;0;4;0;0;0;0;576;0;30/07/2026
4897;CLORO Q BOA 1L GEL LAVANDA;300;15;10;0;4;0;1;0;10;180;120;01/08/2026
4970;COND ELSEVE 200ML GLYCOLIC GLOSS;0;6;2;0;4;0;0;0;2;84;36;31/07/2026
5096;COND TRESEMME 400ML HIDRAT PROFUND;0;5;1;0;4;0;0;0;1;60;12;18/07/2026
490;COQUETEL TAIMBE PET 900ML CATUABA;0;14;9;0;4;0;1;0;9;168;108;30/07/2026
19312;COT HASTES FLEX COTTONBABY C 75;1296;38;29;1;4;1;3;0;31;3528;2736;03/08/2026
16885;CR LEITE TP ELEGE 200G;0;31;25;0;4;0;2;0;24;1320;1152;01/08/2026
5284;CR PENT ELSEVE 250ML GLYCOLIC GLOSS;12;8;3;1;4;0;0;0;4;108;48;20/07/2026
5319;CR PENT SEDA 350ML BOOM VOLUME MAXIMO;0;10;6;0;4;0;0;0;6;120;72;17/07/2026
3411;CREME CULINARIO DAUS TP 200G;0;53;42;2;4;0;5;0;44;12555;12042;01/08/2026
5393;CREME TRAT PANTENE 550ML COLAGENO;6;9;4;0;4;0;1;0;4;54;24;30/07/2026
33373;DESO AERO AXE 200ML BLACK ALE E CED;1488;14;9;0;4;0;1;0;9;252;156;31/07/2026
5509;DESOD AERO AXE 152ML 90G MARINE;397;52;43;0;4;0;5;0;43;768;636;03/08/2026
5539;DESOD AERO DOVE 89G 150ML ROMA E VERBENA;72;10;6;0;4;0;0;0;6;132;84;29/07/2026
5581;DESOD AERO OLD SPICE 93G PEGADOR;52;8;3;0;4;0;1;0;3;72;42;31/07/2026
17309;DESOD ROLLON REXONA 50ML F POWDER;0;40;30;4;4;0;2;0;30;732;540;03/08/2026
17324;DET LIQ AQUAFAST 1L MULTIACAO;0;9;5;0;4;0;0;0;5;108;60;09/07/2026
17403;DET PO BRILHANTE CUID TOT CT 800G;674;64;57;0;4;0;3;0;55;2180;1920;03/08/2026
9298;DETERG YPE LIQ 5L CLEAR;200;21;17;0;4;0;0;0;17;148;120;01/08/2026
2587;DOCE LEITE MU MU PT 350G;4958;88;82;2;4;0;0;0;79;4236;3972;03/08/2026
2530;DOCE PETRY 400G UVA;12;14;9;0;4;0;1;0;9;216;156;01/08/2026
2511;DOCE STA CLARA 400G UVA;0;18;12;1;4;0;1;0;13;150;114;21/07/2026
1893;DROPS FREEGELLS 27 6G MORANGO CHOC;384;26;19;0;4;1;2;0;20;408;336;03/08/2026
17549;EMB PRATICA GABOARDI 3KG;0;16;9;0;4;3;0;0;12;600;500;01/08/2026
483;ENERG BALY LT 250ML LABELLAMAFIA;0;4;0;0;4;0;0;0;0;36;0;17/07/2026
491;ENERG BALY LT 250ML TROPICAL SA;0;8;4;0;4;0;0;0;4;48;24;18/07/2026
526;ENERG RED BULL LT 250ML TROPICAL;0;4;0;0;4;0;0;0;0;192;0;16/07/2026
17701;ERVILHA FUGINI SH 1 7K;1040;43;33;3;4;0;3;0;35;828;739;31/07/2026
937;EXT TOM ELEFANTE TP 1 04KG;3303;65;57;1;4;0;3;0;56;1284;1128;03/08/2026
2816;FARINHA MILHO 1KG PRE COZIDA PRE COZIDA;202;15;10;0;4;0;1;0;10;204;120;31/07/2026
2745;FARINHA TRIGO MARIA INES 1KG;3;94;74;11;4;1;4;0;84;20800;19123;03/08/2026
2317;FEIJAO CARIOCA SERRA URUGUAI 1KG;267;8;4;0;4;0;0;0;4;330;210;24/07/2026
2348;FEIJAO PRETO ARBAZA TP1 1KG;3297;65;49;1;4;0;11;0;49;4260;3090;03/08/2026
2351;FEIJAO PRETO CALDO OURO 1KG;6075;71;63;3;4;1;0;0;67;13660;12770;01/08/2026
3521;FERM QUIMICO PO DR OETKER PT 100G;1584;22;18;0;4;0;0;0;17;2448;2016;31/07/2026
2298;FILTRO PAPEL IGUACU 102 C 30;0;11;7;0;4;0;0;0;7;440;280;22/07/2026
2305;FILTRO PAPEL MELITTA N02 MD C 30;0;23;19;0;4;0;0;0;18;552;456;22/07/2026
18738;FRALDA DESC BABYSEC ULTSEC MEGA M 38 UN;24;12;6;0;4;0;2;0;6;78;42;28/07/2026
18736;FRALDA DESC BABYSEC ULTSEC MEGA XG 30 UN;66;15;8;0;4;0;3;0;8;120;72;03/08/2026
18914;GARFO REFEICAO FORFEST PREM 25UN CRISTAL;20;5;0;0;4;0;1;0;0;100;0;31/07/2026
3576;GELATINA APTI 20G MORANGO;11;8;4;0;4;0;0;0;4;324;180;17/07/2026
3530;GRANOLA NATURALE 1KG CER CROC FR LIG;12;13;9;0;4;0;0;0;9;264;180;29/07/2026
9704;KIT ELSEVE SH 375ML COND 170ML CACHO SONHOS;0;8;3;0;4;0;1;0;3;120;66;24/07/2026
6739;LAVA ROUPA TIXAN 3L PRIMAVERA;276;14;7;0;4;0;3;0;7;76;36;31/07/2026
2723;LEITE PO CCGL INTEGRAL SH 400G;297;15;10;0;4;0;1;0;10;400;275;25/07/2026
2668;LEITE PO ELEGE DESNATADO SH 400G;200;20;16;0;4;0;0;0;16;900;675;28/07/2026
2707;LEITE PO QUALITEM INTEGRAL SH 120G INSTANTANEO;192;23;18;0;4;0;1;0;18;1150;900;03/08/2026
6800;LEITE UHT MOLICO TP 1L DESNAT;0;26;22;0;4;0;0;0;22;408;360;27/07/2026
6948;LIMPA VIDRO ULT RAP CIF 450ML DOYP;3;5;1;0;4;0;0;0;1;75;15;18/07/2026
20322;MAC INST ISABELA 70G GAL ZR FRITURA;1850;17;12;1;4;0;0;0;13;1400;1100;03/08/2026
20348;MAC INST NISSIN 85G GAL CAIP PICANT;49;16;11;1;4;0;0;0;12;850;601;31/07/2026
2782;MAIONESE LIZA SH 400G CASEIRA;2460;49;33;2;4;0;10;0;33;3672;2976;03/08/2026
38628;MAS CAS ISABELA PARPPARDELLE 400G;84;15;11;0;4;0;0;0;11;228;180;31/07/2026
20609;MAS ESPAG ISABELA SEMOLA 400G;3559;30;23;0;4;0;3;0;23;1080;840;03/08/2026
20696;MAS SPAGUETTINI BARILLA N3 500G;96;9;5;0;4;0;0;0;5;360;168;27/07/2026
2917;MASSA C OVOS ISABELA 500G MACARRAO;131;12;7;0;4;0;1;0;7;256;156;03/08/2026
2926;MASSA C OVOS PARATI 500G PENNE;379;12;6;1;4;0;1;0;7;320;160;30/07/2026
2924;MASSA C OVOS PARATI 500G RIGATONI;238;9;5;0;4;0;0;0;5;240;140;29/07/2026
2948;MASSA GERMANI LEVIT INT 500G PARAF;418;9;5;0;4;0;0;0;5;180;100;01/08/2026
3705;MIST P BOLO APTI 400G COCO;409;74;67;0;4;1;2;0;67;1104;1020;03/08/2026
3709;MIST P BOLO APTI 400G LIMAO;59;38;32;1;4;0;1;0;33;732;589;01/08/2026
21038;MOL BARBECUE ODERICH PREMIUM 400G;12;20;16;0;4;0;0;0;16;336;288;03/08/2026
21125;MOL TOM TRAD VAL SH 300G;8455;118;97;2;4;0;15;0;96;16308;14184;03/08/2026
912;MOLHO EXTREMO SABOR ALHO 1 01L;72;27;18;1;4;1;3;0;20;174;121;03/08/2026
2588;MOLHO TOM FUGINI SH 300G BOLONHESA;432;14;9;1;4;0;0;0;10;972;648;25/07/2026
3099;MOSTARDA ODERICH PREM 250G DIJON;24;10;6;0;4;0;0;0;6;156;96;31/07/2026
21261;NAFTALINA GOTA LIMPA 50G;432;6;2;0;4;0;0;0;2;336;144;31/07/2026
7356;PAPEL HIG DUETTO 4 UN DE 30M PERFUMADO;0;4;0;0;4;0;0;0;0;64;0;14/07/2026
21691;PAPEL HIG NATUPEL FD 20M C 12;0;58;54;0;4;0;0;0;54;1818;1782;27/07/2026
9974;PAPEL TOALHA MILI 2UN;0;8;3;0;4;0;1;0;3;240;96;31/07/2026
7399;PASTILHA PATO PROMO 3UN LAVANDA;24;4;0;0;4;0;0;0;0;96;0;30/07/2026
2450;PEPINO CONS JUREIA VD 300G FATIADO PICANTE;151;8;4;0;4;0;0;0;4;120;60;25/07/2026
2435;POPCORN YOKI 100G TOQUE CHEF;288;8;4;0;4;0;0;0;4;288;144;29/07/2026
22698;RAC DOCATS 1K;528;46;34;0;4;1;7;0;35;620;470;03/08/2026
38553;RACAO SPECAO PREMIUM RP ARZ FRG 5KG;400;16;12;0;4;0;0;0;12;69;43;31/07/2026
768;REFRIG FRUKI PET 200 ML GUARANA ZERO;0;4;0;0;4;0;0;0;0;48;0;10/07/2026
829;REFRIG SODA LIMONADA PET 2L;0;22;16;0;4;0;2;0;16;272;192;03/08/2026
35578;SAB CLOY 80G MANGA;0;6;2;0;4;0;0;0;2;432;144;22/07/2026
23047;SAB LIQ HEDERA 1L ERVA DOCE;0;4;0;0;4;0;0;0;0;4;0;10/07/2026
10195;SAB SENSUS BEAUTY ESSENCE 80G FLORESCER ASIAT;1296;12;8;0;4;0;0;0;8;1296;864;27/07/2026
23161;SABAO ZAVASKI GLIC LIMAO 200G;100;19;13;0;4;0;2;0;13;950;650;03/08/2026
7875;SABONETE DOVE 90G ERVA DOCE;5616;29;21;0;4;0;4;0;21;1776;1296;31/07/2026
7918;SABONETE LUX 125G SUAVE BUQUE DE JASMIM;0;16;11;1;4;0;0;0;12;1296;936;30/07/2026
3294;SALG ALFITOS 35G QUEIJO;234;54;45;0;4;1;4;0;46;1800;1530;03/08/2026
3276;SALG KEVYTOS 13G C 50 CHURRASCO;2;12;8;0;4;0;0;0;8;130;90;24/07/2026
24311;SH DARLING 2X1 650ML;0;16;10;0;4;0;2;0;10;108;72;31/07/2026
24341;SH PALMOLIVE 650ML NEUTRO LIMP;6;7;0;0;4;0;3;0;0;42;0;30/07/2026
8308;SH PANTENE 400ML LISO EXTREMO;30;11;7;0;4;0;0;0;7;66;42;29/07/2026
10291;SH POMPOM 200ML CAMOMILA;0;5;1;0;4;0;0;0;1;60;12;27/07/2026
8398;SH VINI LADY 325ML COCO;0;10;6;0;4;0;0;0;6;120;72;30/07/2026
10310;SILICONE DESTAQUE AERO 400ML GERMAN;0;8;1;0;4;0;3;0;1;96;12;03/08/2026
639;SUCO DEL VALLE LT 290ML UVA;0;4;0;0;4;0;0;0;0;24;0;13/07/2026
659;SUCO KAPO TP 200ML ABACAXI;3720;61;56;1;4;0;0;0;57;3516;3204;30/07/2026
661;SUCO KAPO TP 200ML LARANJA;2662;33;24;2;4;0;3;0;26;1548;1152;29/07/2026
3703;TEMP COMPLETO NEILAR 500G C PIMENTA;0;23;19;0;4;0;0;0;18;240;200;30/07/2026
3726;TEMP SABOR AMI 300G S PIMENTA;0;9;5;0;4;0;0;0;5;216;120;24/07/2026
8610;TINT COR E TON LOUR MED 7 0;18;6;2;0;4;0;0;0;2;36;12;18/07/2026
8623;TINT COR E TON PT AZ ESP 1 7;6;7;3;0;4;0;0;0;3;42;18;21/07/2026
8635;TIRA MANC VANISH GEL 1 2L MULTIUSO;3;5;0;0;4;0;1;0;0;30;0;03/08/2026
37885;TIT COR E TON S AMONIA 1 0 PTO INTENSO;0;14;10;0;4;0;0;0;10;84;60;18/07/2026
37907;TIT COR E TON S AMONIA 6 26 MARSALA;0;8;4;0;4;0;0;0;4;48;24;31/07/2026
310;VH TRADICAO TINTO 1 4L SC;193;30;23;2;4;0;1;0;25;738;666;01/08/2026
3883;ABS ALWAYS 8UN BASICO P SUAVE C ABAS;0;10;6;1;3;0;0;0;7;414;234;21/07/2026
2916;ACHOC LIQ NESQUIK 180ML MORANGO;81;17;11;1;3;0;2;0;12;783;621;31/07/2026
2960;ACHOC TODDY PT 370G ORIGINAL;25;50;38;0;3;1;8;0;39;2208;1704;03/08/2026
746;ACUCAR CRISTAL GASPARIN 1KG;2754;105;85;5;3;0;12;0;88;8350;7310;01/08/2026
760;ACUCAR CRISTAL SAO JOAO 2KG;525;52;43;2;3;0;4;0;45;1980;1740;03/08/2026
422;AGUARD VELHO BARREIRO VD 600ML;456;18;6;1;3;1;7;0;8;312;180;03/08/2026
3964;ALCOOL 46 COPERALCOOL 1L TRAD;372;31;24;0;3;1;3;0;25;384;312;03/08/2026
35696;ALCOOL COPERALCOOL 500ML TRADICIONAL;756;24;20;0;3;0;1;0;20;324;264;03/08/2026
35122;AMAC CONC DOWNY 1 5L TROPICAL;93;16;11;2;3;0;0;0;13;711;549;01/08/2026
4207;AMAC GIRANDO SOL 2L VERMELHO;72;46;36;1;3;0;6;0;36;366;300;03/08/2026
4210;AMAC GIRANDO SOL 5L ROSA;44;33;28;0;3;0;2;0;28;172;140;31/07/2026
3087;AMEND TOR DORI 70G SALGADO;0;15;12;0;3;0;0;0;12;450;360;21/07/2026
2977;AMIDO MILHO MAISCERTA 500G;384;20;16;0;3;0;1;0;16;600;432;29/07/2026
4277;AREIA SANITARIA BEAUTICAT 4KG;0;3;0;0;3;0;0;0;0;15;0;16/07/2026
8868;AROMAT COALA CONC 120ML LAVANDA;0;14;10;1;3;0;0;0;11;456;336;03/08/2026
2150;ARROZ BCO REQUINTE TP1 5KG;3248;59;55;1;3;0;0;0;56;3840;3732;01/08/2026
2177;ARROZ BCO SABOROSO TP1 5KG;2687;27;23;0;3;0;1;0;23;582;492;01/08/2026
2056;ARROZ BCO TRIVIAL T2 1K;2170;34;25;2;3;0;4;0;26;2790;2281;29/07/2026
2115;ARROZ BCO TRIVIAL T2 2K;1754;33;25;0;3;0;5;0;25;540;405;29/07/2026
2242;ARROZ PARBO RAROZ TP1 5KG;258;56;52;1;3;0;0;0;53;1452;1410;01/08/2026
2215;ARROZ PARBO SABOROSO TP1 1KG;1917;49;43;1;3;0;2;0;44;1650;1440;01/08/2026
2327;ATUM SOLIDO NAUTIQUE 170G NATURAL;0;15;12;0;3;0;0;0;12;1392;1104;24/07/2026
3005;AVEIA FLOCOS SOBERANA 500G;71;10;7;0;3;0;0;0;7;120;84;01/08/2026
38548;AZEITONA FATIADA RIVOLI 1 01KG;408;13;10;0;3;0;0;0;10;108;72;30/07/2026
1146;BALA B TOFFEES 53 CACAU MENTA;180;8;5;0;3;0;0;0;5;240;150;30/07/2026
1833;BALA GOMA DORI GOMETS 700G GOMOS DE FRUTAS;11;13;10;0;3;0;0;0;10;156;120;18/07/2026
12924;BALAO LISO 6 5 C 30 VERM;0;3;0;0;3;0;0;0;0;3;0;07/07/2026
3322;BARRA CEREAL NATURALE 22G 7 GRAOS;480;7;3;1;3;0;0;0;4;1920;800;10/07/2026
38766;BARRA CEREAL PINATI DB BANANA;0;6;2;1;3;0;0;0;3;432;368;29/07/2026
38885;BARRA CEREAL PINATI SW PISTACHE 35G;0;10;2;1;3;0;4;0;3;496;368;29/07/2026
327;BEB ADES TP 200ML ABACAXI;0;3;0;0;3;0;0;0;0;18;0;10/07/2026
328;BEB ADES TP 200ML PESSEGO;0;4;0;0;3;0;1;0;0;24;0;10/07/2026
13258;BIFINHO PETISCAO TABLETE 500G CAR;0;3;0;0;3;0;0;0;0;30;0;24/07/2026
1962;BIS LACTA 100 8G BRANCO;650;13;8;0;3;0;2;0;8;1170;650;03/08/2026
1020;BISC AGUA E SAL ISABELA 350G;360;18;13;0;3;0;2;0;13;600;432;01/08/2026
13280;BISC AMANT PANINE C GOT CHOC 250G;0;3;0;0;3;0;0;0;0;54;0;23/07/2026
13330;BISC CRACKER PARATI HOT 100PRESUNTO;144;15;12;0;3;0;0;0;12;270;216;30/07/2026
1299;BISC DOCE GERMANI MEL C GLACE 300G;61;15;10;0;3;0;2;0;10;360;260;30/07/2026
1113;BISC GERMANI BUTTER CRACKER 345G;1180;36;33;0;3;0;0;0;33;740;680;03/08/2026
1049;BISC GERMANI CHAMPAGNE 150G;72;7;4;0;3;0;0;0;4;96;60;25/07/2026
1510;BISC ISABELA TORTINHAS 140G CHOC BCO;800;20;17;0;3;0;0;0;17;1350;1000;03/08/2026
13388;BISC MANTEGUITAS PANINE 250G;0;3;0;0;3;0;0;0;0;54;0;23/07/2026
13398;BISC MILHO PANINE 250G;0;3;0;0;3;0;0;0;0;54;0;24/07/2026
1526;BISC RECH ISABELA MOUSSE 130G MORANGO E CHOC;1550;28;24;0;3;0;1;0;24;1500;1300;03/08/2026
13455;BISC RECH PARATI Z CARTOON 85G CHOC;2080;31;24;0;3;0;4;0;24;2120;1280;03/08/2026
1478;BISC RECH TORTUGUITA 120G CHOC BAUNILHA;0;4;0;0;3;0;1;0;0;392;0;08/07/2026
1606;BISC SALG CLUB SOCIAL 6UN 144G ORIGINAL;308;19;16;0;3;0;0;0;16;2200;1980;01/08/2026
1579;BISC SALG GERMANI 200G MIGNON;18;33;26;1;3;2;1;0;29;680;581;03/08/2026
1577;BISC SALG GERMANI SUZI CROCK 200G QJO;36;21;17;1;3;0;0;0;18;440;360;31/07/2026
3875;BOMBOM AMOR CARIOCA 200G BRANCO;0;27;23;1;3;0;0;0;23;1710;1500;31/07/2026
1988;CAFE IGUACU SOLUVEL PT 200G CAPPUCCINO;0;9;5;0;3;0;1;0;5;216;120;20/07/2026
2069;CAFE SOL 3C SH 20G C LEITE;0;17;13;0;3;0;1;0;13;950;750;22/07/2026
38351;CAFE SOLUVEL 3C TRAD 40G GTS 10PCTO;95;79;66;2;3;3;5;0;70;3696;3312;03/08/2026
2002;CAFE VACUO MOIDO 3C GOURMET 250G SUL DE MINAS;0;10;7;0;3;0;0;0;7;300;200;01/08/2026
3397;CALDO APTI 19G LEGUMES;2496;23;16;0;3;0;4;0;16;1368;1104;03/08/2026
3388;CALDO GALINHA KNORR 57G;390;6;1;0;3;0;2;0;1;70;10;22/07/2026
3410;CALDO SAZON 32 5G CARNE;912;15;12;0;3;0;0;0;12;720;576;01/08/2026
15383;CANETA HIDROCOR BIC EVOLUT 12 CORES;0;3;0;0;3;0;0;0;0;24;0;07/07/2026
4567;CARGA MACH 3 LV4 PG3 REGULAR;0;4;1;0;3;0;0;0;1;288;72;27/07/2026
15646;CD ELSEVE 400ML LISO DOS SONHO;0;4;1;0;3;0;0;0;1;48;12;14/07/2026
36183;CD ELSEVE COLLAGEN LIFTER 200ML;0;6;3;0;3;0;0;0;3;84;48;21/07/2026
3032;CEREAL MAT NESTLE SH 90G KIT KAT;0;5;1;0;3;1;0;0;2;132;66;03/08/2026
3036;CEREAL MAT SUPERBOM CX 240G SKARCHITOS;216;10;6;0;3;0;1;0;6;504;288;29/07/2026
15696;CEREAL MUCILON SH 180G AMEIXA AVEIA;0;12;9;0;3;0;0;0;9;168;120;24/07/2026
3873;CHA ICE TEA LEAO PET 450ML LIMAO ZERO;0;3;0;0;3;0;0;0;0;18;0;22/07/2026
2173;CHA PRENDA GOLD 18G HORTELA;9;10;6;1;3;0;0;0;7;150;90;22/07/2026
3296;CHA REAL MULTIERVAS 15G ERVA DOCE;0;13;10;0;3;0;0;0;10;510;420;24/07/2026
3134;CHANTILLY FLESCHMANN 200ML GRAN FINALE;0;6;3;0;3;0;0;0;3;189;108;22/07/2026
1278;CHOC BARRA GAROTO CAJU 80G CAJU PASSAS;64;11;2;1;3;1;4;0;4;368;144;03/08/2026
1243;CHOC BARRA NEUGEBAUER 80G PRETO E BRANCO;256;12;9;0;3;0;0;0;9;1792;1408;31/07/2026
1354;CHOC BATON GAROTO 16G BRANCO;736;11;8;0;3;0;0;0;8;390;300;30/07/2026
1421;CHOC BIS XTRA OREO BCO 45G;0;8;5;0;3;0;0;0;4;192;120;18/07/2026
1506;CHOC KI KAKAU 475G BOLI BOL;120;6;3;0;3;0;0;0;3;84;48;13/07/2026
16286;COBERTOR SORRISO CASAL 1 70MX1 90M;940;27;22;0;3;2;0;0;24;1300;1080;01/08/2026
5022;COND PANTENE 150ML EQUIL ALGA MAR;12;6;3;0;3;0;0;0;3;84;48;15/07/2026
1684;CONF TORTUGUITA CHOCOVINHOS 50G;78;10;6;0;3;0;1;0;6;100;60;03/08/2026
1688;CONFEITO DISQUETI 120G CHOC;0;5;2;0;3;0;0;0;2;150;60;17/07/2026
1686;CONFEITO MMS TUBO 38G CHOC AO LEITE;0;15;9;0;3;1;2;0;10;240;168;03/08/2026
35515;CONS BOBINA UNISOLD 39X60 C 575 LAR;50;3;0;0;3;0;0;0;0;11;0;07/07/2026
35888;CONS CARTAZ A5 CLUBE MAIS;0;3;0;0;3;0;0;0;0;2500;0;07/07/2026
36138;CONS FILME P ALIMENTO 35X400MM;841;3;0;0;3;0;0;0;0;15;0;07/07/2026
36139;CONS FITA LARGA 48X45MM;3675;3;0;0;3;0;0;0;0;60;0;07/07/2026
35755;CONS LUVA LATEX ALIM C 100;295;3;0;0;3;0;0;0;0;22;0;07/07/2026
35525;CONS PAPEL HIG ROLAO EXTRA C 8;274;3;0;0;3;0;0;0;0;8;0;07/07/2026
35456;CONS SACO FATIADOS 21X17 5 C 1000;334;3;0;0;3;0;0;0;0;19;0;07/07/2026
35435;CONS SACO P PAO MICROFURO 28X40 C 5;22;3;0;0;3;0;0;0;0;6;0;07/07/2026
35425;CONS SACOLA INTERMEDIA 50X55 C 1000;1974;3;0;0;3;0;0;0;0;50;0;07/07/2026
35427;CONS SACOLA MEDIA 40X50 C 1000;1074;3;0;0;3;0;0;0;0;90;0;07/07/2026
35367;CONS TOALHA PAPEL BOBINA C6;234;3;0;0;3;0;0;0;0;7;0;07/07/2026
37879;CR CAB NIELY GOLD 80G QUERATINA;0;4;1;0;3;0;0;0;1;96;24;24/07/2026
16842;CR DEN COLGATE SENS XTREME 140G;0;3;0;0;3;0;0;0;0;144;0;10/07/2026
5313;CR PENT SEDA 300ML PRETO LUMINOSO;0;12;9;0;3;0;0;0;9;144;108;23/07/2026
32712;CREME NEILAR CEBOLA 60G;0;25;22;0;3;0;0;0;22;846;792;22/07/2026
17158;DESINF APYCE 2L PINHO;540;39;34;0;3;0;2;0;33;438;378;03/08/2026
5434;DESINF AQUAFAST HARMONIA 2L LAVANDA;26;29;25;0;3;1;0;0;24;180;162;03/08/2026
5439;DESINF GIRANDO SOL 500ML EUCALIPTO;156;19;15;0;3;1;0;0;16;252;216;03/08/2026
5534;DESOD AERO DOVE 89G 150ML CUIDADO TTL;144;11;8;0;3;0;0;0;8;132;96;03/08/2026
5546;DESOD AERO GLADE 360ML EMB ECONOMIC FRUTAS E FLORE;24;11;8;0;3;0;0;0;8;216;156;14/07/2026
17316;DESOD ROLLON REXONA 50ML WOMEN ANT INV;240;17;13;0;3;0;1;0;13;372;264;01/08/2026
9986;DESOD SANIT GOTA LIMPA 25G MARINE;0;9;4;0;3;0;2;0;4;432;192;30/07/2026
17340;DET LIQ BIO KRISS 500ML CLEAR;10007;28;25;0;3;0;0;0;25;1536;1464;29/07/2026
17408;DET PO GIRANDO SOL HIPO SH 4K;2;15;11;1;3;0;0;0;12;75;56;27/07/2026
5698;DETERG YPE 500ML LIMAO;1656;24;18;3;3;0;0;0;20;3408;3048;30/07/2026
5696;DETERG YPE 500ML MACA;5928;15;9;1;3;0;2;0;10;1632;1248;30/07/2026
2494;DOCE DE LEITE DOCITO PT 400G;0;15;11;1;3;0;0;0;12;864;636;13/07/2026
455;ENERG BALY LT 473ML TRADICIONAL;1695;12;8;0;3;0;1;0;8;150;114;30/07/2026
37262;ENERG RED BULL LT 250ML NECTARINA;0;3;0;0;3;0;0;0;0;72;0;16/07/2026
517;ENERG RED BULL LT 250ML ORIGINAL;0;4;0;0;3;0;1;0;0;96;0;29/07/2026
2544;ERVA MATE SEIVA PURA 500G TERERE ABACAXI;0;3;0;0;3;0;0;0;0;60;0;16/07/2026
2586;ERVA MATE VERDINHA 1KG MOIDA GROSSA;0;9;5;0;3;0;1;0;5;220;120;03/08/2026
5837;ESC DENTAL ORAL B 1 2 3 3UN;36;7;3;0;3;0;1;0;3;252;108;22/07/2026
3843;EXTR TOM CAJAMAR LT 350G;18440;53;46;0;3;0;4;0;45;10656;10008;01/08/2026
2760;FARINHA TRIGO NORDESTE 5KG;279;38;30;1;3;1;3;0;31;300;246;03/08/2026
2750;FARINHA TRIGO PANFACIL 5KG PREMIUM TP1;0;3;0;0;3;0;0;0;0;15;0;14/07/2026
3516;FERM PO BIOL GOOD INSTANT SH 125G;0;45;38;4;3;0;0;0;41;744;608;31/07/2026
3531;FERM QUIMICO PO ROYAL PT 100G;2520;54;45;0;3;1;5;0;46;4968;4248;03/08/2026
18534;FITA CORRETIVA 5MMX6M ACRILEX-1526;0;3;0;0;3;0;0;0;0;3;0;24/07/2026
18564;FLANELA ALG PANOSUL 34X50CM AMAR;12;4;0;0;3;0;1;0;0;96;0;03/08/2026
6129;FRALDA CONFORTSEC PAMPERS M 44UN;8;6;0;1;3;0;2;0;1;28;4;03/08/2026
18763;FRALDA DESC MILI GIGA M C 88 C 88 M;24;7;4;0;3;0;0;0;4;32;16;21/07/2026
9546;FRALDA MILI JUMBINHO G 20UN;927;23;14;2;3;0;4;0;16;315;198;03/08/2026
9547;FRALDA MILI JUMBINHO M 22UN;396;15;12;0;3;0;0;0;12;234;207;03/08/2026
11241;FRUTAS CRIST UNIAGRO KG;80;5;1;1;3;0;0;0;2;80;20;29/07/2026
544;GATORADE 500ML MORAN MARACUJA;72;48;40;0;3;0;5;0;40;390;324;03/08/2026
547;GATORADE 500ML TANGERINA;96;34;29;0;3;0;2;0;29;276;222;03/08/2026
38873;GRANOLA NAKED LOWCARB ORIGINAL 250G;0;8;5;0;3;0;0;0;5;80;50;27/07/2026
3279;GRANOLA NATURALE 250G PASSAS E MEL;0;11;7;1;3;0;0;0;8;324;180;29/07/2026
6290;GRANULADO HIGIENICO PIPICAT 4KG FLORAL;1034;20;16;0;3;1;0;0;17;138;114;03/08/2026
9607;HID MONANGE PELE EXTRA SECA 200ML;120;4;1;0;3;0;0;0;1;120;48;22/07/2026
37841;KIT CASA CLEAN COZINHA 910ML;227;7;2;0;3;0;2;0;2;55;10;03/08/2026
9706;KIT ELSEVE SH 375ML COND 175ML LONGOS SONHOS;30;9;3;2;3;0;1;0;5;72;27;21/07/2026
6617;KIT SH SEDA SH 300 COND 190ML LISO PERFEITO;1949;33;19;2;3;0;9;0;21;1125;705;03/08/2026
6618;KIT SH SEDA SH 300 COND 190ML LUMINIOUS UV;15;26;22;1;3;0;0;0;23;690;600;30/07/2026
6683;LAVA ROUPA AQUAFAST 3L MULTIACAO;44;36;29;0;3;0;4;0;29;240;188;03/08/2026
6684;LAVA ROUPA AQUAFAST 5L MULTIACAO;36;29;26;0;3;0;0;0;25;132;120;03/08/2026
6687;LAVA ROUPA ARIEL 1 5L CLASSIC SACHE BRANCAS E COLO;66;9;6;0;3;0;0;0;6;78;60;30/07/2026
37784;LAVA ROUPA BRILHANTE 3L CUID EXT;458;8;5;0;3;0;0;0;5;52;32;23/07/2026
6741;LAVA ROUPA UAU 3L ACTIVE;8;35;28;0;3;1;3;0;29;164;140;03/08/2026
6742;LAVA ROUPA UAU 3L ROSA SEDUCAO;72;35;32;0;3;0;0;0;32;156;144;03/08/2026
6797;LEITE UHT PIRACANJUBA 1L SEMI DES ZR LAC;0;17;13;1;3;0;0;0;14;3372;3060;23/07/2026
