DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;717;SUCO AURORA INTEGRAL BRANCO TP 1 5L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;719;SUCO AURORA INTEGRAL TINTO TP 1 5L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;34753;SUCO DE UVA TREBOM PET 1 35L;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;34754;SUCO DE UVA TREBOM VD 1 5L;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;728;SUCO GARIBALDI INTEGRAL VD 1 5L UVA UVA BRANCO;A;15
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;729;SUCO GARIBALDI INTEGRAL VD 1 5L UVA UVA TINTO;A;15
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;24498;SUCO NECTAR TRADICAO MISTO PET 1 5L UVA MACA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO DE UVA INTEGRAL;;NICOLAS;727;SUCO UVA VALORE INT PET 1 35L;I;15
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO VD 1L;;NICOLAS;595;SUCO COM TEM VD 1L LARANJA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO VD 1L;;NICOLAS;596;SUCO COM TEM VD 1L UVA;I;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO VD 1L;;NICOLAS;38157;SUCO COM TEM VD 1L UVA E MACA;I;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCO VD 1L;;NICOLAS;586;SUCO COM TEM VD 1L VERDE;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;34724;REFRE HAPPY TP 1L ABACAXI;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;34725;REFRE HAPPY TP 1L LARANJA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;34719;REFRE HAPPY TP 1L MORANGO;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;34718;REFRE HAPPY TP 1L PESSEGO;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;34721;REFRE HAPPY TP 1L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;582;SUCO COM TEM TP 1L LARANJA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;583;SUCO COM TEM TP 1L MACA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;584;SUCO COM TEM TP 1L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;627;SUCO DEL VALLE 100PC INT TP 1L LAR;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;632;SUCO DEL VALLE 100PC INT TP 1L MACA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;629;SUCO DEL VALLE 100PC INT TP 1L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;654;SUCO DEL VALLE FRUT TP 1L LARANJA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;656;SUCO DEL VALLE FRUT TP 1L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;602;SUCO DEL VALLE TP 1L ABACAXI;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;604;SUCO DEL VALLE TP 1L LARANJA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;606;SUCO DEL VALLE TP 1L MANGA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;601;SUCO DEL VALLE TP 1L PESSEGO;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;607;SUCO DEL VALLE TP 1L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;670;SUCO MAGUARY TP 1L ABACAXI;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;672;SUCO MAGUARY TP 1L CAJU;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;674;SUCO MAGUARY TP 1L GOIABA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;677;SUCO MAGUARY TP 1L LARANJA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;675;SUCO MAGUARY TP 1L LARANJA LIGHT;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;678;SUCO MAGUARY TP 1L MACA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;679;SUCO MAGUARY TP 1L MARACUJA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;680;SUCO MAGUARY TP 1L MORANGO;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;681;SUCO MAGUARY TP 1L TANGERINA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;682;SUCO MAGUARY TP 1L UVA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;3838;SUCO MAGUARY TP 1L UVA BX CALORIA;A;26
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;24497;SUCO NECTAR CBS PESSEGO MISTO 1 L;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;704;SUCO NECTAR CBS TP 1L ABACAXI;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;706;SUCO NECTAR CBS TP 1L LARANJA;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;707;SUCO NECTAR CBS TP 1L MANGA;I;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;708;SUCO NECTAR CBS TP 1L MORANGO;A;24
BEBIDAS;BEBIDA;BEBIDAS;BEBIDAS E SUCOS;SUCOS DE FRUTA TP 1L;;NICOLAS;709;SUCO NECTAR CBS TP 1L UVA;A;24
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;94;CERV AMSTEL LAGER P MALTE 1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;35782;CERV ANTARCTICA PILSEN 1L;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;102;CERV ANTARCTICA SUBZERO GF 1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;109;CERV BRAHMA CHOPP GF 1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;110;CERV BUDWEISER GF 990ML RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;MODELO;8981;CERV EISENBAHN 5 AMBAR LAGER 355ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;111;CERV GLACIAL PILSEN GF 1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;113;CERV ORIGINAL1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;114;CERV POLAR EXPORT GF 1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;115;CERV SCHIN PILSEN 1L RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;116;CERV SKOL 1L;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 1 LT;;NICOLAS;117;VASILHAME SCHIN 1LITRO;I;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 300 ML;;NICOLAS;121;CERV BRAHMA CHOPP GF 300ML RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 300 ML;;NICOLAS;122;CERV BRAHMA DUPLO MALTE GF 300ML RETORNAVEL;I;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 300 ML;;NICOLAS;123;CERV BUDWEISER GF 300ML RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 300 ML;;NICOLAS;125;CERV ORIGINAL PILSEN GF 300ML;I;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 300 ML;;NICOLAS;126;CERV POLAR PILSEN GF 300ML RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 300 ML;;NICOLAS;128;CERV SKOL PILSEN GF 300ML RETORNAVEL;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;37428;CERV AMSTEL LAGER GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;134;CERV BADEN CRISTAL GF 600ML;I;0
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;107;CERV BADEN GOLDEN GF 600ML GOLDEN;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;132;CERV BADEN IPA GF 600ML;I;0
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;108;CERV BADEN PEACH GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;135;CERV BADEN WITBIER GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;4592;CERV BECKS ONE WAY GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;MODELO;8979;CERV DADO BIER IPA GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;MODELO;8980;CERV DADO BIER WEISS GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;4633;CERV EST GALICIA PILSEN GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;112;CERV GLACIAL PILSEN GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;136;CERV HEINEKEN PILSEN GF 600ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;139;CERV ORIGINAL PILSEN GF 600ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;140;CERV SPATEN ONE WAY GF 600ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA 600 ML;;NICOLAS;142;CERV STELLA ONE WAY GF 600ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15745;CERV 1906 BLACK COUPAGE 330ML;I;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15746;CERV 1906 RED VINTAGE 330ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4622;CERV AMSTEL LAGER LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;144;CERV AMSTEL LAGER LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4607;CERV AMSTEL ULTRA LT 269ML S GLUT;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;37512;CERV AMSTEL VIBES LT 269ML LIMAO;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;29640;CERV AMSTEL VIBES LT 269ML MEL MOR;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;147;CERV ANTARCTICA PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;29641;CERV ANTARCTICA SUBZERO LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;145;CERV ANTARCTICA SUBZERO LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4608;CERV BADEN CRISTAL PILSEN LT 350ML;I;20
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4611;CERV BADEN CRISTAL PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4610;CERV BADEN IPA LT 473ML;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4609;CERV BADEN IPA LT SLEEK 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;8975;CERV BADEN WITBIER 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;29643;CERV BAVARIA PILSEN LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4612;CERV BECKS LT SLEEK 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15747;CERV BELCO MALZBIER LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15748;CERV BELCO PILSEN LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;149;CERV BELLAVISTA LAGER LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;34749;CERV BELLAVISTA LT 350ML ZERO;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;34496;CERV BELLAVISTA PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;151;CERV BOHEMIA LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;152;CERV BRAHMA CHOPP LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4614;CERV BRAHMA DM LT 310ML PK15;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;154;CERV BRAHMA DUPLO MALTE LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;155;CERV BRAHMA MALZBIER LT 350ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4616;CERV BUDWEISER LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;156;CERV BUDWEISER LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4617;CERV CABARE PURO MALTE LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;33276;CERV CERPA EXPORT LT 350ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;159;CERV CORONA EXTRA LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;244;CERV CORONA ZERO LN 330ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;161;CERV CRYSTAL PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15750;CERV DADO BIER EXTRA MALTE LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4619;CERV DADO BIER LAGER LEVE LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;162;CERV DADO BIER LAGER LEVE LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;MODELO;29648;CERV DADO BIER LAGER LEVE LT 710ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4591;CERV DADO BIER LAGER LT 473ML PURO MALTE;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;MODELO;29649;CERV DADO BIER LAGER LT 710ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15749;CERV DADO BIER SESSION IPA LT 350ML;I;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;124;CERV DADO BIER WEISSE LT 350ML;I;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;29651;CERV DEVASSA LAGER LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4623;CERV DEVASSA LT 473ML TROPICAL;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15751;CERV EISENBAHN IPA LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;163;CERV EISENBAHN PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4620;CERV EISENBAHN PILSEN SLEEK 350ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;164;CERV EST GALICIA P MALTE LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15754;CERV EST GALICIA PILSEN LT 269ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15755;CERV EST GALICIA PILSEN LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;35159;CERV FLYING FISH LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;167;CERV GLACIAL PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;169;CERV HEINEKEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;171;CERV HEINEKEN PILSEN LT 350ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;173;CERV IMPERIO LAGER P MALTE LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15757;CERV IMPERIO PILSEN LT 473ML PURO MALTE;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4598;CERV ITAIPAVA MALZBIER LT 350ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;177;CERV ITAIPAVA PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;178;CERV KAISER LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4624;CERV ORIGINAL LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;179;CERV ORIGINAL LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4626;CERV PETRA LT PURO MALTE 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;180;CERV PETRA PURO MALTE LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;36236;CERV POLAR EXPORT LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;188;CERV POLAR EXPORT LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4627;CERV POLAR PURO MALTE LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15759;CERV PROVINCIA LAGER LEVE LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;191;CERV PROVINCIA MALZBIER LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;15760;CERV PROVINCIA P MALTE ZR LT 473ML;A;18
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;193;CERV PROVINCIA PILSEN PREM LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;38570;CERV PROVINCIA ULTRA GOLD LT 473ML;A;24
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;207;CERV SCHIN PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4422;CERV SKOL BEATS GINGER LT 269ML MOSCOW;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;35160;CERV SKOL BEATS GREEN LT 269ML MIX;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;208;CERV SKOL BEATS LT 269ML CAIPIRINHA;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;209;CERV SKOL BEATS LT 269ML GIN TONICA;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;211;CERV SKOL BEATS LT 269ML TROPICAL;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4423;CERV SKOL BEATS MINT LT 269ML MOJITO;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;3871;CERV SKOL BEATS RED LT 269ML MIX;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;210;CERV SKOL BEATS SENSES LT 269ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;2640;CERV SKOL BEATS SENSES LT 473ML;I;20
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;213;CERV SKOL PILSEN LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4628;CERV SKOL PURO MALTE LT 473ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4629;CERV SPATEN LT 350ML;I;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;216;CERV SPATEN PURO MALTE LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;219;CERV STELLA ARTOIS LT 473ML;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;3872;CERV STELLA ARTOIS LT 473ML P GOLD;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;223;CERV THEREZOPOLIS LAGER LT 473ML GOLD;A;15
BEBIDAS;BEBIDA;BEBIDAS;CERVEJAS;CERVEJA LATA;;NICOLAS;4631;CERV TIGER CRYSTAL LT 473ML;I;15
