LOJA;DEPARTAMENTO;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;CUSTO_BRUTO;CUSTO_LIQUIDO;CODIGO_TRANSICAO
15;A CLASSIFICAR;35718;CONS LUVA DESC C 100;A;3,99;3,01;0043222
15;A CLASSIFICAR;35755;CONS LUVA LATEX ALIM C 100;A;29,9;22,52;0044541
15;A CLASSIFICAR;37598;CONS LUVA LATEX LIMPEZA TAM M G;A;2,92;2,33;7899539
15;A CLASSIFICAR;35756;CONS LUVA LATEX NITRILICA C 100;A;0;0;0045770
15;A CLASSIFICAR;35757;CONS LUVA MALHA DE ACO TAM G;A;0;0;1016504
15;A CLASSIFICAR;35759;CONS LUVA MALHA DE ACO TAM M;A;0;0;1016506
15;A CLASSIFICAR;35763;CONS LUVA MALHA DE ACO TAM P;A;0;0;1016507
15;A CLASSIFICAR;35765;CONS LUVA MULTITATO PRETA TAM G;A;0;0;1016509
15;A CLASSIFICAR;35766;CONS LUVA MULTITATO PRETA TAM M;A;0;0;1016510
15;A CLASSIFICAR;35767;CONS LUVA P ALTA TEMPERATURA 50CM;A;0;0;1016513
15;A CLASSIFICAR;35768;CONS LUVA P CAMARA FRIA TAM G;A;0;0;1016514
15;A CLASSIFICAR;35769;CONS LUVA P CAMARA FRIA TAM XG;A;0;0;1016515
15;A CLASSIFICAR;35770;CONS LUVA TERMICA GRAFATEX;A;0;0;7899126
15;A CLASSIFICAR;35771;CONS LUVA TERMICA TAM;A;0;0;7898920
15;A CLASSIFICAR;35772;CONS LUVA VINIL CIRURGICA C 100;A;26,13;19,68;7801402
15;A CLASSIFICAR;35773;CONS MARCA TEXTO;A;0;0;0047695
15;A CLASSIFICAR;35774;CONS MEIA TERMICA ALGODAO P CAMARA;A;0;0;1016516
15;A CLASSIFICAR;35775;CONS MOLHA DEDO 12GRS;A;0;0;0103466
15;A CLASSIFICAR;35776;CONS MOP APLICADOR CERA 40CM BRALIM;A;0;0;7803637
15;A CLASSIFICAR;35778;CONS OCULOS DE SEGURANCA TRANSP TAM;A;0;0;1016524
15;A CLASSIFICAR;35779;CONS ORGANIZADOR PLAST 56 1 REF 975;A;0;0;7803625
15;A CLASSIFICAR;37815;CONS PALLET MADEIRA;A;0;0;9932227
15;A CLASSIFICAR;35519;CONS PANO ALVEJADO BRANCO;A;0;0;0033688
15;A CLASSIFICAR;35523;CONS PANO MULTIUSO 50X70CM;A;5,78;5,92;1018923
15;A CLASSIFICAR;36742;CONS PAO SANDUICHE GDE S CASCA;A;0;0;1023670
15;A CLASSIFICAR;35525;CONS PAPEL HIG ROLAO EXTRA C 8;A;79,5;79,5;7801112
15;A CLASSIFICAR;35529;CONS PAPEL PRESENTE 40CM;A;0;0;0053020
15;A CLASSIFICAR;35530;CONS PAPEL PRESENTE 60CM;A;0;0;0053021
15;A CLASSIFICAR;35531;CONS PAPEL PRESENTE 80CM;A;0;0;1004360
15;A CLASSIFICAR;35532;CONS PAR PENTES CXF;A;0;0;0131001
15;A CLASSIFICAR;35534;CONS PASTA A Z OFIC 7CM;A;0;0;0095040
15;A CLASSIFICAR;35536;CONS PASTA L ACP OFICIO;A;0;0;0037118
15;A CLASSIFICAR;35555;CONS PASTA PP OFIC C ELASTICO;A;0;0;0056689
15;A CLASSIFICAR;35559;CONS PASTA SANFONADA A4 DIVISORIAS;A;0;0;0052425
15;A CLASSIFICAR;36499;CONS PASTA SUSPENSA PP3615;A;0;0;0129015
15;A CLASSIFICAR;37566;CONS PO P DECORACAO PEROLA;A;0;0;7899973
15;A CLASSIFICAR;33388;CONS POTE VO1 VISUAL PACK DC17 C200;A;0;0;1023361
15;A CLASSIFICAR;36516;CONS PRE CORTADOR 98 INOX;A;0;0;0042690
15;A CLASSIFICAR;35550;CONS PROTETOR AUDITIVO CONCHA TAM UNICO;A;0;0;1016520
15;A CLASSIFICAR;35548;CONS PROTETOR AURICULA TP PLUG TAM UNICO;A;0;0;1016521
15;A CLASSIFICAR;35543;CONS PROTETOR SOLAR 1L;A;0;0;1016522
15;A CLASSIFICAR;35540;CONS PULVERIZADOR DE PRESSAO PREVIA;A;0;0;7899479
15;A CLASSIFICAR;33913;CONS RECH PURATOS CREMFIL 1 05KG CHOC;A;0;0;1023828
15;A CLASSIFICAR;35506;CONS REFIL ADESIVO DALPER G 20X45;A;23,2;24,03;7800528
15;A CLASSIFICAR;35500;CONS REFIL MOP PO ACRILICO 80CM;A;78,44;59,08;7802362
15;A CLASSIFICAR;35471;CONS REFIL SAB ESPUMA BANHEIRO;A;20,5;18,6;7801136
15;A CLASSIFICAR;35499;CONS REFIL UMIDO BRUXA;A;18,29;13,78;0042057
15;A CLASSIFICAR;36974;CONS REFORCADOR FARINHA 500G ROSEFLOR P;A;0;0;9933002
15;A CLASSIFICAR;35502;CONS REFRIL MOP BRALIMPIA 80CM ACRILICO;A;0;0;7899343
15;A CLASSIFICAR;35497;CONS RIBBON 110X360M GRANDE;A;3,02;2,66;0039556
15;A CLASSIFICAR;35495;CONS RIBBON 110X91 AWR 470 PEQUENO;A;2,04;1,79;9951075
15;A CLASSIFICAR;37920;CONS RODA DE APOIO EPL150X127X54ROL;A;90;0;
15;A CLASSIFICAR;37914;CONS RODA DE APOIO EPT25 85X48;A;80;0;
15;A CLASSIFICAR;37917;CONS RODA DE APOIO ES15P 115X80X55;A;90;0;
15;A CLASSIFICAR;37928;CONS RODA DE APOIO MPE 100X62X63 5;A;80;0;
15;A CLASSIFICAR;37924;CONS RODA DE APOIO MS16 MKN 140X55;A;90;0;
15;A CLASSIFICAR;37921;CONS RODA DE CARGA EPL DPLA85X61X75;A;80;0;
15;A CLASSIFICAR;37915;CONS RODA DE CARGA EPT25 85X61X70;A;80;0;
15;A CLASSIFICAR;37918;CONS RODA DE CARGA ES15P 85X61X80;A;80;0;
15;A CLASSIFICAR;37929;CONS RODA DE CARGA MPE 85X61X165;A;130;0;
15;A CLASSIFICAR;37925;CONS RODA DE CARGA MS16 MKN 85X66 R;A;80;0;
15;A CLASSIFICAR;37931;CONS RODA DE CARGA SAS ERN 330X110;A;890;0;
15;A CLASSIFICAR;37919;CONS RODA DE TRACAO EPL230X180X75 F;A;450;0;
15;A CLASSIFICAR;37913;CONS RODA DE TRACAO EPT25 230X70;A;450;0;
15;A CLASSIFICAR;37916;CONS RODA DE TRACAO ES15P 230X70;A;450;0;
15;A CLASSIFICAR;37927;CONS RODA DE TRACAO MPE 255X205X100;A;450;0;
15;A CLASSIFICAR;37930;CONS RODA DE TRACAO SAS ERN 343X140;A;980;0;
15;A CLASSIFICAR;37922;CONS RODA DE TRACAOMS16 MKN 230X75F;A;450;0;
15;A CLASSIFICAR;35492;CONS RODO METAL S ROSCA C CABO 1M;A;0;0;7899346
15;A CLASSIFICAR;35490;CONS ROLETE IR 40T;A;0;0;0078511
15;A CLASSIFICAR;35487;CONS ROLO AMACIADOR CAF;A;0;0;7803622
15;A CLASSIFICAR;36716;CONS ROLO MAQUINA DE BIFE;A;0;0;6100952
15;A CLASSIFICAR;35486;CONS ROLO TINTEIRO METO PL 1 CART 33298;A;0;0;0042935
15;A CLASSIFICAR;35483;CONS ROTULO SUCO DE LARANJA 1L;A;79,6;63,57;7899999
15;A CLASSIFICAR;35478;CONS ROTULO SUCO DE LARANJA 500ML;A;79,6;63,57;7899998
15;A CLASSIFICAR;35474;CONS SAB BIO BAC SETOR 800ML;A;20,5;18,6;7801129
15;A CLASSIFICAR;35465;CONS SACO BLOCADO REPT 30X40;A;65,98;52,69;0023454
15;A CLASSIFICAR;35461;CONS SACO BLOCADO REPT BAG 35X50;A;90,47;72,25;0023455
15;A CLASSIFICAR;35460;CONS SACO BOLACHA 23X40 LISO PP;A;0;0;0090964
15;A CLASSIFICAR;36493;CONS SACO CONF DESC 27X47CM C10;A;0;0;7899726
15;A CLASSIFICAR;35457;CONS SACO FARINHA ROSCA 19X34 C1000;A;0;0;0052522
15;A CLASSIFICAR;35456;CONS SACO FATIADOS 21X17 5 C 1000;A;121,67;102,69;0052523
15;A CLASSIFICAR;35454;CONS SACO LIXO 100L C 100;A;28,5;25,96;0084339
15;A CLASSIFICAR;35451;CONS SACO LIXO 60L C 100;A;15;13,66;7803508
15;A CLASSIFICAR;35450;CONS SACO OFICIO 240X324 C 100;A;0;0;0017330
15;A CLASSIFICAR;35447;CONS SACO P CESTA BASICA 50X80X09;A;0;0;0052520
15;A CLASSIFICAR;35354;CONS SACO P COSTELA 50X80X5 C500;A;250,65;224,61;0052521
15;A CLASSIFICAR;35437;CONS SACO P MOEDAS 12X18X05;A;0;0;0047598
15;A CLASSIFICAR;35436;CONS SACO P PAO C10 35X50 C1000;A;193,58;163,38;0052526
15;A CLASSIFICAR;35435;CONS SACO P PAO MICROFURO 28X40 C 5;A;193,34;163,17;0052525
15;A CLASSIFICAR;35434;CONS SACO PP 23X34;A;94,28;79,57;1020167
15;A CLASSIFICAR;36517;CONS SACO PP 25X34;A;0;0;1020168
15;A CLASSIFICAR;35468;CONS SACO PP RAMINHO 17X45;A;0;0;0033725
15;A CLASSIFICAR;35433;CONS SACO SANDUICHE 23X50 C 1000;A;0;0;0033657
15;A CLASSIFICAR;35432;CONS SACO VACUO CS LS 22X30 C 1000;A;276,9;248,13;7800535
15;A CLASSIFICAR;35429;CONS SACO VACUO CS LS 22X32 C 1000;A;0;0;0090995
15;A CLASSIFICAR;35425;CONS SACOLA INTERMEDIA 50X55 C 1000;A;147,85;132,52;7899474
15;A CLASSIFICAR;35423;CONS SACOLA INTERMEDIA 55X70 C 1000;A;0;0;0116909
15;A CLASSIFICAR;35427;CONS SACOLA MEDIA 40X50 C 1000;A;87,96;78,83;0052529
15;A CLASSIFICAR;35428;CONS SACOLA MINI 30X40 C 1000;A;43,1;38,62;0052527
15;A CLASSIFICAR;35422;CONS SAPATO ANTIDERRAPANTE TAM 34 BCO;A;0;0;1016538
15;A CLASSIFICAR;35421;CONS SAPATO ANTIDERRAPANTE TAM 35 BCO;A;0;0;1016539
15;A CLASSIFICAR;35418;CONS SAPATO ANTIDERRAPANTE TAM 36 BCO;A;0;0;1016540
15;A CLASSIFICAR;35417;CONS SAPATO ANTIDERRAPANTE TAM 37 BCO;A;0;0;1016541
15;A CLASSIFICAR;35416;CONS SAPATO ANTIDERRAPANTE TAM 38 BCO;A;0;0;
15;A CLASSIFICAR;35414;CONS SAPATO ANTIDERRAPANTE TAM 39 BCO;A;0;0;1016543
15;A CLASSIFICAR;35413;CONS SAPATO ANTIDERRAPANTE TAM 40 BCO;A;0;0;1016544
15;A CLASSIFICAR;35410;CONS SAPATO ANTIDERRAPANTE TAM 41 BCO;A;0;0;1016547
15;A CLASSIFICAR;35406;CONS SENHA NUMERADA REFIL;A;0;0;0159371
15;A CLASSIFICAR;35403;CONS SERRA FITA STARRET;A;0;0;0044627
15;A CLASSIFICAR;35404;CONS SERRA FITA STARRET C 5;A;0;0;0043934
15;A CLASSIFICAR;33520;CONS SOPRADOR TERM VONDER 220V 1500W;A;0;0;1023460
15;A CLASSIFICAR;35400;CONS SOQUETE 98;A;0;0;0104128
15;A CLASSIFICAR;35399;CONS SUPORTE BOBINA SIMPLES PRESENTE;A;0;0;1022606
15;A CLASSIFICAR;35397;CONS SUPORTE MOP PO 80CM;A;51,94;39,12;7899344
15;A CLASSIFICAR;35396;CONS SUPORTE MOP PO METAL 100M PRATA;A;0;0;7802379
15;A CLASSIFICAR;35394;CONS SUPORTE P FITA ADES 12X65 S100;A;0;0;0047698
15;A CLASSIFICAR;37179;CONS SUPORTE PARA SENHAS;A;0;0;7899411
15;A CLASSIFICAR;35392;CONS SUPORTE PEDRA AFIAR ALUMINIO;A;0;0;1015007
15;A CLASSIFICAR;35390;CONS SUPORTE PINCA P MOP;A;21,95;16,53;9999695
15;A CLASSIFICAR;35389;CONS SUPORTE UNISOLD DISPENS C VENT;A;0;0;1016910
15;A CLASSIFICAR;35387;CONS SUPORTE UNISOLD HPF;A;0;0;0118149
15;A CLASSIFICAR;35385;CONS SUPORTE UNISOLD VHR;A;0;0;0118170
15;A CLASSIFICAR;38004;CONS SUPORTE UNISOLD VHR CURTO;A;0;0;
15;A CLASSIFICAR;35379;CONS TALAO ENTREGA RANCHO;A;0;0;7898917
15;A CLASSIFICAR;35377;CONS TALAO ORDEM DE COMPRA;A;0;0;0051933
15;A CLASSIFICAR;36520;CONS TALAO RECIBO COMERCIAL;A;0;0;0017331
15;A CLASSIFICAR;30086;CONS TALAO REQUIZICAO MAT.SERVICO;A;0;0;0051934
15;A CLASSIFICAR;35376;CONS TAMPA DOMO ISOPOR 237ML C100;A;0;0;1000208
15;A CLASSIFICAR;35375;CONS TESOURA;A;0;0;0045539
15;A CLASSIFICAR;35374;CONS TINTA AZUL 500ML STD BASE ALC;A;0;0;0012814
15;A CLASSIFICAR;35372;CONS TINTA P CARIMBO 42ML UN;A;0;0;0048347
15;A CLASSIFICAR;35371;CONS TINTA PRETA 500ML STD BASE ALC;A;0;0;0081405
15;A CLASSIFICAR;35370;CONS TINTA VERMELHA 500ML STD BASE;A;0;0;0081399
15;A CLASSIFICAR;35368;CONS TNT 1 40MM;A;6,38;5,61;0080828
15;A CLASSIFICAR;35367;CONS TOALHA PAPEL BOBINA C6;A;125,5;113,89;7801105
15;A CLASSIFICAR;35365;CONS TOUCA BALACLAVA TERM TAM UNIC BCA;A;0;0;1016525
15;A CLASSIFICAR;35364;CONS TOUCA DESC FD;A;13,5;10,17;0047928
15;A CLASSIFICAR;35356;CONS VALE BRINDE CHASBAK;A;0;0;1020805
15;A CLASSIFICAR;35360;CONS VALE S CANHOTO UN;A;0;0;0047939
15;A CLASSIFICAR;35359;CONS VALE VASILHAME TALAO;A;0;0;0051930
15;A CLASSIFICAR;35358;CONS VASSOURAO;A;23,29;17,43;7898937
15;A CLASSIFICAR;37996;CORANTE AMARELO GEMA 960ML;A;0;0;
15;A CLASSIFICAR;30157;CR CONFEITEIRO CHEF 500G;I;0;0;1018497
15;A CLASSIFICAR;37884;CREME CONFEITEIRO 1KG;A;0;0;
15;A CLASSIFICAR;35329;CUSTO RECARGA DE CELULAR;A;0;0;
15;A CLASSIFICAR;17223;DESMOLDANTE ICEBERG CHEF 400ML;A;0;0;1018549
15;A CLASSIFICAR;37150;E ROTARY;A;0;0;
15;A CLASSIFICAR;37044;EXCLUIR ESTE CODIGO;I;0;0;
15;A CLASSIFICAR;36918;FARINHA TRIGO MARIA INES PAN 25KG;A;62;57,66;
15;A CLASSIFICAR;37151;FRISA E;A;0;0;
15;A CLASSIFICAR;36709;FRISAS SETOR E;A;0;0;
15;A CLASSIFICAR;36738;GARRAFA 1L;I;0;0;7801167
15;A CLASSIFICAR;36888;GERGELIM BCO KG;A;0;0;1020028
15;A CLASSIFICAR;36530;GRANULADO BIOMICA CHOC COLOR 1 01KG;A;0;0;7899188
15;A CLASSIFICAR;38011;GRANULADO BIOMICA CHOC TRAD 1 01KG;A;0;0;
15;A CLASSIFICAR;36819;IMOB AMACIADOR DE CARNE;A;2000;0;0043006
15;A CLASSIFICAR;36817;IMOB BALANCA ELET TOLEDO PRIX 6 PTA;A;7000;0;0137867
15;A CLASSIFICAR;38156;IMOB BALANCA FILIZOLA PLATINA;A;0;0;0029244
15;A CLASSIFICAR;36664;IMOB BALANCA PRIX5 PLUS PRETA;A;5418;0;0015387
15;A CLASSIFICAR;37035;IMOB COLETOR DADOS ZEBRA TC21 ANDR;A;4390;0;1000134
15;A CLASSIFICAR;37042;IMOB COLETOR HONEYWELL MODEL EDA51;A;1888,04;0;0052777
15;A CLASSIFICAR;37375;IMOB COMPUTADOR;A;0;0;6100946
15;A CLASSIFICAR;36823;IMOB FATIADORA DE CARNE;A;7000;0;
15;A CLASSIFICAR;36717;IMOB FATIADORA DE FRIOS;A;4500;0;6100087
15;A CLASSIFICAR;36710;IMOB FREEZER P EXPOSICAO;A;3396,31;0;0154550
15;A CLASSIFICAR;37816;IMOB GAIOLA PARA PALLET;A;0;0;6100451
15;A CLASSIFICAR;37464;IMOB LAVADORA PISO CT30 BAT 332606;A;0;0;
15;A CLASSIFICAR;36712;IMOB MAQ EMBAL VAC MESA 220V DZ400E;A;0;0;0000125
15;A CLASSIFICAR;36715;IMOB MOEDOR DE CARNES;A;10000;0;0092363
15;A CLASSIFICAR;37379;IMOB MONITOR;A;800;0;105873
15;A CLASSIFICAR;37380;IMOB MOUSE USB;A;0;0;6100350
15;A CLASSIFICAR;36478;IMOB PALETEIRA MOD PMM25R 685 2500K;A;2980;2980;1000539
15;A CLASSIFICAR;36613;IMOB RELOGIO PONTO CODINREP TELEMAT;A;0;0;0033800
15;A CLASSIFICAR;37381;IMOB TECLADO USB;A;0;0;
15;A CLASSIFICAR;37748;INA AMENDOIM S PELE;A;0;0;
15;A CLASSIFICAR;37990;INA AMENDOIM SABORES 1 01KG;A;0;0;
15;A CLASSIFICAR;34890;INA CADEIRA MOR ALTA ACO;A;0;0;
15;A CLASSIFICAR;8;INA CERVEJAS TESTE01;A;0;0;
15;A CLASSIFICAR;36782;INA CONS CAFE NESCAFE CAPPUC CAPPUC LATTE;A;0;0;
15;A CLASSIFICAR;37270;INA ESPELHO CBORDA PLAST;A;0;0;
15;A CLASSIFICAR;38327;INA MEIA CALCA FIO 15 TAM P 36 A 38 NATURAL;A;0;0;
15;A CLASSIFICAR;38166;INA PASTILHA DOCILE ROLLY MINTY E;A;0;0;
15;A CLASSIFICAR;37597;INA RALADOR UTILITA ACO INOX PRETO;A;0;0;
15;A CLASSIFICAR;37628;INA SALG ELMA CHIPS PINGO 76G BACON;A;0;0;
15;A CLASSIFICAR;35080;INAT ACUCAR GELADO BIOMICA 1KG;A;0;0;
15;A CLASSIFICAR;25592;INAT ALIM SUPRA SOY S LACT IOG300G;A;0;0;0003773
15;A CLASSIFICAR;37988;INAT BALAO CANDY COLOR 7 C50 LILAS;A;0;0;
15;A CLASSIFICAR;13594;INAT BOL BELIVE BROW CH ZR ACU 40G;A;0;0;1900297
15;A CLASSIFICAR;13595;INAT BOL BROWNIE DOUBLE CHOC PR 40G;A;0;0;1900296
15;A CLASSIFICAR;13661;INAT BOLACHA ARROZ INT LINHACA 130G;A;0;0;1011851
15;A CLASSIFICAR;10745;INAT BOLO ABACAXI CARAMEL ALEGRETE;A;0;0;2100686
15;A CLASSIFICAR;34543;INAT BRINQ PISTA DE CORRIDA GK1821;A;0;0;
15;A CLASSIFICAR;29484;INAT CAMIN BOMB C MOTOR FRIC PLAST;A;0;0;1007557
15;A CLASSIFICAR;15453;INAT CAN TAB GREMIO 340ML GR2020 12;A;0;0;3126668
15;A CLASSIFICAR;15575;INAT CAPA P MOTO TAM UNICO;A;0;0;3602736
15;A CLASSIFICAR;3171;INAT CHANTILLY NORCAU CHANTILLY 1L;A;0;0;1018357
15;A CLASSIFICAR;3179;INAT CHANTILLY NORCAU CHANTILLY 1L LEITE COND;A;0;0;1018968
15;A CLASSIFICAR;3154;INAT CHANTILLY NORCAU CHANTILLY 1L LEITE EM PO;A;0;0;1018969
15;A CLASSIFICAR;3182;INAT CHANTILLY NORCAU CHANTILLY 1L PROFISSIONAL;A;0;0;1018971
15;A CLASSIFICAR;3162;INAT CHANTILLY NORCAU CHANTILLY 1L TRAD;A;0;0;1018970
15;A CLASSIFICAR;16258;INAT CJ UTEN TRAM INOX 5PC EASY PT;A;0;0;3126775
15;A CLASSIFICAR;16259;INAT CJ UTEN TRAM INOX 5PC EASY VM;A;0;0;3126776
15;A CLASSIFICAR;16287;INAT COCO RAL COCO VALE DESID 100G;A;0;0;1006193
15;A CLASSIFICAR;16289;INAT COCO RAL COCO VALE FLOCOS 100;A;0;0;1006292
15;A CLASSIFICAR;16288;INAT COCO RAL COCO VALE FLOCOS 100G;A;0;0;1006209
15;A CLASSIFICAR;16290;INAT COCO RAL SAB NORDES100G;A;0;0;1006223
15;A CLASSIFICAR;16292;INAT COCO RAL SOCOC SW UM ADOC 100G;A;0;0;1002539
15;A CLASSIFICAR;16293;INAT COCO RAL ZAELI 100G;A;0;0;9921986
15;A CLASSIFICAR;16295;INAT COCO RAL ZAM BOM PURO S ACU 1K;A;0;0;1009839
15;A CLASSIFICAR;16296;INAT COCO RAL ZAM BOM QUEIMADO 100G;A;0;0;1009842
15;A CLASSIFICAR;4963;INAT CON DOVE BABY 200ML HID GLICER;A;0;0;1616462
15;A CLASSIFICAR;5018;INAT COND PAMPERS 200ML GLICERINA;A;0;0;1015926
15;A CLASSIFICAR;5120;INAT CONJ 60NOITES VAP SET INSETDU;A;0;0;1604757
15;A CLASSIFICAR;9151;INAT CONJ HAPPYHOUR GLASS WIND 4UN;A;0;0;3121518
15;A CLASSIFICAR;9148;INAT CONJUNTO BRINOX SOBREMESA 12PC;A;0;0;0147873
15;A CLASSIFICAR;38256;INAT CONS EMB FRANGO BASE;A;0;0;
15;A CLASSIFICAR;36103;INAT CONS FRANGO ASSADO DOMO;A;0;0;
15;A CLASSIFICAR;35655;INAT CONS GRAMPO ROCAMA 106 8;A;0;0;
15;A CLASSIFICAR;35517;INAT CONS PANO BRANCO;A;0;0;0021012
15;A CLASSIFICAR;36705;INAT CONS TOALHA PAPEL BOBINA C 6;A;0;0;
15;A CLASSIFICAR;16539;INAT COOLER CATAFESTA C VH SAB PESS 750ML;A;0;0;1403299
15;A CLASSIFICAR;5128;INAT COOLER KEEP COOLER VD 275ML CL ACAI+HIBISCO;A;0;0;1403213
15;A CLASSIFICAR;17020;INAT CUPCAKE WRAPPER REGINA C 12 C/ENFEITE AZ;A;0;0;3103449
15;A CLASSIFICAR;17021;INAT CUPCAKE WRAPPER REGINA C 12 FL-RSA/MAR;A;0;0;3118603
15;A CLASSIFICAR;17022;INAT CUPCAKE WRAPPER REGINA C 12 PEPPA PIG;A;0;0;3122183
15;A CLASSIFICAR;17023;INAT CUPCAKE WRAPPER REGINA C 12 PRIN. DEBUT;A;0;0;3118559
15;A CLASSIFICAR;17024;INAT CUPCAKE WRAPPER REGINA C 12 SPIDER MAN;A;0;0;3118924
15;A CLASSIFICAR;5404;INAT CUPIM AEROSOL JIMO 400ML;A;0;0;0015087
15;A CLASSIFICAR;17062;INAT CX REGINA P HOTDOPR DEBUT C 8;A;0;0;3118542
15;A CLASSIFICAR;17064;INAT CX REGINA PIPOCA DEBUT C 8;A;0;0;3118429
15;A CLASSIFICAR;17063;INAT CX REGINA RED MINNIE C 4;A;0;0;3118436
15;A CLASSIFICAR;17066;INAT CX REGINA SURP RED MINNIE C 8;A;0;0;3118405
15;A CLASSIFICAR;17065;INAT CX REGINA SURPR PEPPA PIG C 8;A;0;0;3122179
15;A CLASSIFICAR;17067;INAT CX SANIT GATO SANREMO RS 6 4L;A;0;0;3124431
15;A CLASSIFICAR;17068;INAT CX SURP REGINA FROZEN R 29 8;A;0;0;3122665
15;A CLASSIFICAR;30237;INAT DEO COLONIA TABU 60ML;A;0;0;0032705
15;A CLASSIFICAR;30238;INAT DEO COLONIA TABU FLORES 60ML;A;0;0;9977594
15;A CLASSIFICAR;30239;INAT DEO COLONIA TABU ROMANCE 60ML;A;0;0;9977600
15;A CLASSIFICAR;30240;INAT DEO COLONIA TABU SEGREDOS 60ML;A;0;0;9977617
15;A CLASSIFICAR;17099;INAT DES SANIT DIA 38G LAVANDA;A;0;0;1702604
15;A CLASSIFICAR;17100;INAT DES SANIT DIA 38G MARINE;A;0;0;1702601
15;A CLASSIFICAR;30242;INAT DES SANIT HARP AIR PLUS P 25G;A;0;0;0059527
15;A CLASSIFICAR;30241;INAT DES SANIT HARPIC AIR PLUS 25G LAVANDA;A;0;0;0059510
15;A CLASSIFICAR;17105;INAT DES SANIT HARPIC PASTILHA C 3 LAVANDA;A;0;0;0168793
15;A CLASSIFICAR;17119;INAT DES SANIT SANILUX APLIC GE 37G BRISA;A;0;0;1701651
15;A CLASSIFICAR;17120;INAT DES SANIT SANILUX APLIC GE 37G LAVANDA;A;0;0;1701650
15;A CLASSIFICAR;9273;INAT DES SPRAY SENADOR 90ML CLASSIC;A;0;0;0021553
15;A CLASSIFICAR;30245;INAT DESCOBRINDO O ALFABETO ESP GGB;A;0;0;3307632
15;A CLASSIFICAR;17147;INAT DESEMP FAMASTIL ACO CAB FECH;A;0;0;3601891
15;A CLASSIFICAR;17261;INAT DESOD COL JEQUITI 25ML FEM ANITTA;A;0;0;1616691
15;A CLASSIFICAR;5647;INAT DESOD GLAD 36ML TOQ FR LV3 PG2 AGUAS FLORAIS;A;0;0;1702520
15;A CLASSIFICAR;17427;INAT DIAD LEVONORGESTREL C 1;A;0;0;1617677
15;A CLASSIFICAR;17436;INAT DOCE CANA B PRINCIPIO 400G;A;0;0;1013658
15;A CLASSIFICAR;17453;INAT DOCE UVA MIRIAM 400G;A;0;0;1013627
15;A CLASSIFICAR;30346;INAT E DENT CLOSE UP DEEP CLEAN MED;I;0;0;1615253
15;A CLASSIFICAR;5716;INAT EDUCADOR PET LIFE 120ML CAES;A;0;0;1300153
15;A CLASSIFICAR;17503;INAT ELIM ODORES 500ML EUCALIPTO;I;0;0;9964761
15;A CLASSIFICAR;9310;INAT EMB REGINA GELADINHO 100UN;I;0;0;0003530
15;A CLASSIFICAR;17562;INAT EMPURRADOR FLORENCE 1815;I;0;0;1617830
15;A CLASSIFICAR;17606;INAT ENF MESA REGINA HOTWHELLS F5;I;0;0;0063692
15;A CLASSIFICAR;17607;INAT ENF MINI MUG MENINA CHEGUEI RA;I;0;0;3103661
15;A CLASSIFICAR;30697;INAT ENF PAINEL MOBILE PAPEL ARV;I;0;0;3000052
15;A CLASSIFICAR;17641;INAT ENF RESINA GATO OM LK85839T3;I;0;0;0061193
15;A CLASSIFICAR;11051;INAT ERVAS AROMATICAS PT 14;A;0;0;1016366
15;A CLASSIFICAR;17907;INAT ESCUM P FRITURA ARAM INOX 15CM;A;0;0;1015544
15;A CLASSIFICAR;18173;INAT ESP ABOVE HIGIZADORA 150ML;I;0;0;1616883
15;A CLASSIFICAR;18179;INAT ESP AUTOMOTIVA BETTANIN GT;I;0;0;0004664
15;A CLASSIFICAR;30839;INAT ESP M PASCOAL ZERO ALCO 750ML;I;0;0;1015121
15;A CLASSIFICAR;5991;INAT ESPADINHA BILLA 30UN;I;0;0;3125780
15;A CLASSIFICAR;6005;INAT ESPONJA 3M PONJITA BANHO;I;0;0;0002215
15;A CLASSIFICAR;6011;INAT ESPONJA LIMPPANO MULTIU LV4PG3;A;0;0;0112854
15;A CLASSIFICAR;30848;INAT ESSENCIA COCO 30ML FLEISCHMANN;A;0;0;0049171
15;A CLASSIFICAR;18339;INAT ESTUFADINHO 70G BISTEX QJO TUB;A;0;0;0020121
15;A CLASSIFICAR;18422;INAT FAR LACTEA NESTLE SH 210G 30G;A;0;0;1001298
15;A CLASSIFICAR;30914;INAT FIGADA ODERICH PREMIUM 450G;I;0;0;1009653
15;A CLASSIFICAR;30917;INAT FIGO CALDA DIA 400G;I;0;0;1013500
15;A CLASSIFICAR;30918;INAT FIGO ODERICH CARAMELIZADO 300G;I;0;0;1009652
15;A CLASSIFICAR;18511;INAT FILME FUJI 36 POSES 100;A;0;0;0112388
15;A CLASSIFICAR;6066;INAT FILTRO CHIMARRAO Q UTIL 3215;I;0;0;0019613
15;A CLASSIFICAR;18555;INAT FL ARTIF ROSA BOTAO VERM 33CM;I;0;0;0146418
15;A CLASSIFICAR;30944;INAT FLOC ARROZ CARAMELIZ GUIM 20G;I;0;0;1008245
15;A CLASSIFICAR;18647;INAT FOR LAMINADA N0 C 100 PRATA;A;0;0;3123059
15;A CLASSIFICAR;18648;INAT FOR LAMINADA N4 C 100 PRATA;A;0;0;3123076
