DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO;DATA_CADASTRO_PRODUTO
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30137;COSTELA RESE BOV CENTRO JAN RESF KG QUADRADA AN10;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30138;COSTELA RESE BOV CENTRO JAN RESF KG RIPA AN10;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30131;COSTELA RESERVA BOV JAN CONG KG INTEIRA;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10934;COSTELA RESERVA BOV JAN CONG KG SERRADA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;38537;COSTELA SUINA STA CLARA CONG KG;Ativo;1;1;0;0;0;0;0;26/05/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;10952;COXA FGO SADIA CONG 1KG FRXZP;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10967;COXA S COXA FGO SADIA BDJ 1KG DESOSSADA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10969;COXA S COXA FGO SEARA CONG;Ativo;1;1;-34,363;64;613,51;100;120;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10956;COXA SOBRECOXA FGO C DORSO CONG KG;Ativo;1;1;,778;36;118,86;90;120;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10961;COXA SOBRECOXA FGO CONG KG;Ativo;1;1;46,605;3;55,03;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10970;COXAO DENTRO FRIBOI PORC VACUO KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30148;COXAO DENTRO FRIBOI PORC VACUO KG BDJ;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10573;COXAO DENTRO RESERVA KG ASSADO CAMPEST;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10974;COXAO DENTRO RESERVA KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10718;COXAO DENTRO RESERVA KG BIFE LIGHT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10727;COXAO DENTRO RESERVA KG BIFE PARIS;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10784;COXAO DENTRO RESERVA KG BROCHETE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10922;COXAO DENTRO RESERVA KG CORTE ESPIRAL;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10923;COXAO DENTRO RESERVA KG CORTE ORIENTAL;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11145;COXAO DENTRO RESERVA KG FLATBEEF;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10984;COXAO DENTRO RESERVA KG MOIDO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10985;COXAO DENTRO RESERVA KG P STROGONOFF;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10972;COXAO DENTRO RESERVA KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10982;COXAO FORA RESERVA KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;25956;COXAO FORA RESERVA KG BIFE COXAO FORA;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;25957;COXAO FORA RESERVA KG BIFE P ROLE;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10976;COXAO FORA RESERVA KG CUBOS;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;34575;COXAO FORA RESERVA KG INTEIRO;Ativo;1;1;0;0;0;0;0;05/11/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11256;COXAO FORA RESERVA KG ISCA STROG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10977;COXAO FORA RESERVA KG MOIDO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10979;COXAO FORA RESERVA KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11916;COXAO FORA RESERVA KG REDBEEF;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;12010;COXAO FORA RESERVA KG STRETTO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10975;COXAO FORA RESERVA KG XADREZ BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10992;COXINHA ASA FGO LAR TEMP 700G;Ativo;26;1;73;0;155;72;96;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10996;COXINHA ASA FGO SEARA 1KG;Ativo;18;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11004;CROISSANT DOCE MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11006;CROISSANT SALG MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30225;CUCA ABACAXI MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11013;CUCA MARQUESPAN DOCE LEITE KG;Ativo;1;1;1,39;0;,67;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30227;CUCA MARQUESPAN FIGO KG;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11017;CUCA MARQUESPAN TABLETE KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11018;CUCA MARQUESPAN TRAD BAUN KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;30228;CUCA MARQUESPAN UVA KG;Ativo;1;1;0;0;0;0;0;21/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;35263;DOGUINHO SALSICHA MARQUESPAN KG;Ativo;1;1;0;0;0;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11042;DONUTS COLORIDO MARQUESPAN;Ativo;1;1;,402;0;,57;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11044;DORSO FGO BOM FGO;Ativo;1;1;3,478;0;14,4;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11048;EMPADA FGO SPECIATTA KG;Ativo;1,5;1;5,248;0;6,16;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;10343;EMPANADO FGO EXCELSIOR 100G;Ativo;72;1;115;0;210;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;17557;EMPANADO FGO NOBRINHO 900G;Ativo;1;1;14;0;86;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;37845;ENROLADINHO SALSICHA SPECIATTA KG;Ativo;1,5;1;0;0;0;0;0;01/04/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;11061;ESTOMAGO BOV CONG KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11062;ESTOMAGO BOV CONG KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11063;ESTOMAGO BOV CONG KG TIRAS BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11065;FARINHA ROSCA;Ativo;1;1;-1,101;0;25,33;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11068;FGO CONG KG;Ativo;1;1;39,44;0;29,28;36;48;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11072;FGO PASSARINHO SEARA 800G;Ativo;1;1;18;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11078;FIGADO BOV CONG KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11080;FIGADO BOV CONG KG CAMPEIRO BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11081;FIGADO FGO PERDIGAO CONG;Ativo;1;1;9;0;41;32;48;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;34416;FILE COSTELA 1953 BOV RESF KG ANCHO ANGUS BDJ;Ativo;1;1;0;0;0;0;0;17/10/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11091;FILE COSTELA MATURATTA BOV KG ENTRECOT BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11090;FILE COSTELA MATURATTA BOV KG PRIME RIB BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10559;FILE COSTELA RESERVA S OSSO BOV KG BIFE ANCHO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10728;FILE COSTELA RESERVA S OSSO BOV KG BIFE SUPREMO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11050;FILE COSTELA RESERVA S OSSO BOV KG ENTRECOT;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11096;FILE MERLUZA CONG 1KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;34586;FILE MIGNON FRIBOI 1953 BOV RESF KG ANGUS BDJ;Ativo;1;1;0;0;0;0;0;06/11/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11468;FILE MIGNON RESERVA BOV KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10717;FILE MIGNON RESERVA BOV KG BIFE PARMEGIANA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11108;FILE MIGNON RESERVA BOV KG CARN STROGONOFF;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11104;FILE MIGNON RESERVA BOV KG MEDALHAO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11106;FILE MIGNON RESERVA BOV KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11107;FILE MIGNON RESERVA BOV KG PORC;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;30926;FILE PEITO FGO CONG KG;Ativo;1;1;52,235;160,207;261,92;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11114;FILE PEITO FGO MAIS FGO SASSAMI;Ativo;1;1;3;0;9;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11117;FILE PEITO FGO SADIA CONG BDJ 1KG S O P PFFBP 1;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11118;FILE PEITO FGO SADIA IQF 1KG;Ativo;12;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;36395;FILEZINHO FGO JAGUA SASSAMI 1KG;Ativo;1;1;0;0;0;0;0;03/02/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;11138;FILEZINHO FGO SADIA SASSAMI IQF 1KG PFW;Ativo;1;1;10;0;6;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11142;FILEZINHO FGO SEARA SASSAMI 1KG;Ativo;1;1;0;0;84;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;18556;FLAN BATAVO 200G BAUN C CAR;Ativo;1;1;18;48;32;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;18557;FLAN BATAVO 200G BAUN C FTA VRM;Ativo;1;1;-3;16;26;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;18558;FLAN BIOLAT 200G BAUNILHA CARAM;Ativo;1;1;55;36;54;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;18559;FLAN BIOLAT 200G MOR;Ativo;1;1;65;36;41;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;35264;FOLHADO MARQUESPAN ACUC GOIABADA KG;Ativo;1;1;0;0;0;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;35265;FOLHADO MARQUESPAN ACUCAR KG;Ativo;1;1;0;0;0;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;35266;FOLHADO MARQUESPAN QJO KG;Ativo;1;1;0;0;0;0;0;10/01/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11232;FOLHADO SPECIATTA ABACAXI KG;Ativo;1;1;14,212;0;2,25;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11233;FOLHADO SPECIATTA MINI SALSICHA KG;Ativo;1;1;22,16;4;11,07;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;35509;GELO GEGELO 2 5KG;Ativo;1;1;-14;0;63;0;0;15/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;6253;GELO TUBO GELO 2.5KG BOLSA;Ativo;1;1;34;0;22;0;0;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11244;GOIABA KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;37489;GRANADILA IMP KG;Ativo;2;2;0;0;0;0;0;12/03/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;19305;HAMB EXCELSIOR MISTO 56G;Ativo;36;1;-24;36;1368;108;140;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11041;HOT DOG BAKLIZI KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6324;INGRED P FEIJOADA SANTA CLARA 450G;Ativo;1;1;18;56;13;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;36332;IOG BATAVO DESNATADO 160G;Ativo;1;1;0;0;12;0;0;31/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;19392;IOG BATAVO SURP 100G BOB MOR;Ativo;1;24;48;0;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;19393;IOG BIOLAT NAT 150G DESNATADO;Ativo;24;24;14;0;13;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;19394;IOG BIOLAT NAT 150G INTEGRAL;Ativo;24;24;49;0;52;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;36230;IOG BIOLAT NAT CEN LAR MEL 150G;Ativo;1;24;62;0;13;0;0;27/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;36170;IOG CAROLINA 450G PESSEGO;Ativo;6;6;15;0;35;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;19396;IOG CAROLINA C POLPA 450G ABA;Ativo;6;6;0;0;6;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;19401;IOG CAROLINA C POLPA 450G MOR;Ativo;6;6;8;0;47;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;36146;IOG CAROLINA GF 800G BATIDO;Ativo;6;6;0;0;0;0;0;24/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;36168;IOG CAROLINA GF 800G MEL;Ativo;6;6;0;0;0;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;36159;IOG CAROLINA GREGO 450G ABAC COCO;Ativo;6;6;0;0;0;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;36167;IOG CAROLINA GREGO 450G ACAI BANANA;Ativo;6;6;0;0;0;0;0;26/01/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;19416;IOG CAROLINA LAVITA ZERO 800G AMEIXA;Ativo;6;6;0;0;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;19417;IOG CAROLINA NAT 450G INTEGRAL;Ativo;6;6;0;0;0;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6413;IOG ELEGE POLPA 510G MOR VIT;Ativo;1;1;15;12;17;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;19436;IOG GREGO CAROLINA 450G FLOCOS;Ativo;1;6;0;0;0;0;0;20/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;38520;KIWI KG PICADO;Ativo;1;1;0;0;0;0;0;23/05/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11270;LAGARTO FRIBOI PORC VACUO KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11271;LAGARTO RESERVA KG BIFE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10725;LAGARTO RESERVA KG BIFE PALHA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11054;LAGARTO RESERVA KG ESCABECHE;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11272;LAGARTO RESERVA KG ESPECIAL;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11273;LAGARTO RESERVA KG MOIDO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11275;LAGARTO RESERVA KG PEDACO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11737;LAGARTO RESERVA KG PICADINHO MAGRO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11276;LAGARTO RESERVA KG SANFONADO;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11278;LARANJA CARA CARA POLPA VERMELHA KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;37492;LARANJA KINKAN BDJ 500G;Ativo;4;4;0;0;0;0;0;12/03/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11282;LARANJA SUCO KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6662;LASANHA PERDIGAO 600G BOLONHESA;Ativo;1;1;0;0;18;6;12;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6663;LASANHA PERDIGAO 600G CALABRESA;Ativo;1;1;0;1;18;12;18;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6664;LASANHA PERDIGAO 600G FGO BACON;Ativo;1;1;0;1;18;6;12;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;20030;LEITE FERM CAROLINA 1250G MOR;Ativo;6;6;9;0;3;0;0;20/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9748;LEITE FERM ELEGE BOB 80G MOR;Ativo;30;30;86;60;53;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9749;LEITE FERM ELEGE BOB 80G TRAD;Ativo;30;30;81;0;9;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9750;LEITE FERM ELEGE BOB 80G UVA;Ativo;30;30;222;60;21;0;0;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;38398;LEITE FERM UNIBABY GF 850G;Ativo;6;6;0;0;0;0;0;08/05/2026
PERECIVEIS;SANDRO MARTINS VIANNA;1;6785;LEITE LV EDGE ELEGE 1L DESNATADO;Ativo;12;12;143;0;86;48;60;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6781;LEITE LV EDGE ELEGE 1L INTEGRAL;Ativo;12;12;158;0;277;120;240;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;Ativo;12;12;37;0;110;24;36;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6787;LEITE LV ELEGE 1L ZERO LAC SEMI DES;Ativo;12;12;77;0;507;72;96;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6780;LEITE NINHO UHT TP LEVINHO 1L SEMI DESNATADO;Ativo;12;12;16;0;18;12;24;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9741;LEITE SANTA CLARA LV SEMI DESN 1L;Ativo;12;12;87;0;196;72;96;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9751;LEITE SANTA CLARA UHT INT 1L;Ativo;12;12;185;912;2064;480;600;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9756;LEITE TIROL INTEGRAL ZR LACTOSE 1L;Ativo;12;12;11;36;108;36;48;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6791;LEITE UHT PET ELEGE 1L DESNATADO;Ativo;6;6;37;0;47;36;48;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6792;LEITE UHT PET ELEGE 1L INTEGRAL;Ativo;6;6;56;6;187;48;60;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6793;LEITE UHT PET ELEGE 1L SEMI DESNATADO;Ativo;6;6;39;0;127;36;48;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;9745;LEITE UHT SANTA CLARA DESN 1L;Ativo;12;12;49;12;319;48;60;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6795;LEITE UHT TIROL 1L ZERO LAC;Ativo;12;12;4;24;175;36;48;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6784;LEITE UHT TIROL C TAMP 1L SEMI DESN;Ativo;12;12;36;0;91;24;36;26/04/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;6783;LEITE UHT TIROL C TAMPA 1L INTEGRAL;Ativo;12;12;767;0;4207;188;260;26/04/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11287;LIMAO SICILIANO IMPORTADO KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;34817;LIMAO TAITI KG BA;Ativo;1;1;0;0;0;0;0;24/11/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11295;LING CALAB KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;34452;LING CALAB KG RETALHO;Ativo;1;1;0;0;0;0;0;23/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11293;LING CALAB PERDIGAO CURTA KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;31396;LING CALAB PERDIGAO CURTA KG FAT;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11292;LING CALAB PERDIGAO CURTA KG FAT LCP;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;31397;LING CALAB SADIA CURADA KG BDJ;Ativo;1;1;0;0;0;0;0;22/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11346;LING CALAB SADIA DEF KG FINA BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11304;LING CALAB STA CLARA FINA KG EMB;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;34455;LING CALAB STA CLARA KG EMB;Ativo;1;1;0;0;0;0;0;23/10/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;38587;LING FGO RESF KG;Ativo;1;1;0;0;0;0;0;03/06/2026
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11320;LING MISTA C PIM KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11317;LING MISTA CASEIRA ALEGRETE KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11324;LING MISTA CASEIRA KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11329;LING MISTA NOBRE 700G;Ativo;1;1;23;12;84;30;60;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;11344;LING MISTA TOM SECO E RUCULA 1KG;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11347;LING SUINA STA CLARA DEF KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11351;LING TOSC PAMPLONA RESF KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;SANDRO MARTINS VIANNA;1;11350;LING TOSCANA EXCELSIOR 800G;Ativo;24;1;48;0;94;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10884;LOMBO BOV RESERVA C OSSO RESF KG BDJ;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10883;LOMBO BOV RESERVA C OSSO RESF KG CHULETA;Ativo;1;1;0;0;0;0;0;11/06/2025
PERECIVEIS;LAURINDO BISCUBI RAMOS;1;10900;LOMBO BOV RESERVA C OSSO RESF KG CONTRA FILE;Ativo;1;1;0;0;0;0;0;11/06/2025
