TABLE_NAME;COLUMN_NAME
MACV_GERCOMPRAITEMAGRUP;TFVLRDESPESAS
MACV_GERCOMPRAITEMAGRUP;TFVLRFRETE
MACV_GERCOMPRAITEMAGRUP;TFVLRIMPOSTOCBS
MACV_GERCOMPRAITEMAGRUP;TFVLRIMPOSTOCOMPRA
MACV_GERCOMPRAITEMAGRUP;TFVLRIMPOSTOIBSMUN
MACV_GERCOMPRAITEMAGRUP;TFVLRIMPOSTOIBSUF
MACV_GERCOMPRAITEMAGRUP;TFVLRIMPOSTOIS
MACV_GERCOMPRAITEMAGRUP;TFVLRIPIPAUTA
MACV_GERCOMPRAITEMAGRUP;TFVLRSTPAUTA
MACV_GERCOMPRAITEMAGRUP;TFVLRTRIBUTOS
