DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;ESTOQUE_ATUAL
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;18802;FRALDA GERIATRICA BIGFRAL CLASS C 9 P;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;18801;FRALDA GERIATRICA BIGFRAL CLASS C/8 M;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6145;FRALDA SUPR CARE JUM HUGGIES XG 16UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6146;FRALDA SUPR CARE JUM HUGGIES XXG 16UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9586;GD PAPEL SCOTT 30X26 2 50UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6206;GEL ADES PATO AP RF PROMO 38G CITRUS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6207;GEL ADES PATO AP RF PROMO 38G MARINE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9590;GEL DENTAL CONDOR HOT WHE 3511 50G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;18991;GEL POS SOL JAYLUC 200G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19204;GLIC VEGETAL JAY LUC 100ML;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;19220;GRAMPO FLORENCE DOUR C/20 638 BT;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;19221;GRAMPO FLORENCE DOUR N5 C/50 UM 636 BT;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;19227;GRAMPO P/CAB FLORENCE N7 C/20 PTO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19311;HASTE SEGURANCA COTTONBABY CARTUCHO 50UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9606;HASTES JOHNSON POTE 150UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19319;HID LABIAL CARMED 10G BEIJINHO 30 FPS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19320;HID LABIAL CARMED 10G CEREJA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19321;HID LABIAL CARMED 10G MACA AMOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33526;HID LABIAL CARMED 10G AGUA DE COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33527;HID LABIAL CARMED 10G AMORA CLARO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33528;HID LABIAL CARMED 10G AMORA ESCURO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6311;HID LABIAL CARMED 10G BFF ROSA GLITTE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33529;HID LABIAL CARMED 10G BRIGADEIRO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;34565;HID LABIAL CARMED 10G COCA COLA INC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;34566;HID LABIAL CARMED 10G COCA COLA MAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;34567;HID LABIAL CARMED 10G COCA COLA VRM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6312;HID LABIAL CARMED 10G FINI BEIJOS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6313;HID LABIAL CARMED 10G FINI DENTADURAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33525;HID LABIAL CARMED 10G FINI MINHOCAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33524;HID LABIAL CARMED 10G GLITTER;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;33523;HID LABIAL CARMED 10G SMURFS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;36868;HID LABIAL CARMED MELANCIA 10G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19323;HID MONANGE 200ML IOGURTE C/AVEIA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9607;HID MONANGE PELE EXTRA SECA 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6332;INSET AER BAYGON 360ML MATA BAR/FOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19364;INSET BUZZ OFF MULT 400ML CITRONELA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19365;INSET BUZZ OFF MULT 400ML EUCALIPTO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19366;INSET BUZZ OFF MULT 400ML LIMONENO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9610;INSET BUZZ OFF MULTI EXT AERO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19368;INSET JIMO ANTI INSET AERO TUBO 400ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19370;INSET LIQ SET INSET M USO 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19372;INSET NITROCID PO 50G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22814;INSET SET ELET PAST REFIL L12 P10;A;20;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19383;INSET SET INSET MULT INSET 390ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19454;ISCA BAYGON MATA BARATA 2,6G;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;37051;JG ROLOS PANO LIMPEZA C 50 CADA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;36522;KIT ABOVE GLOWY FPS 30 POS SOL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37469;KIT AP BARB PRESTO ULTRAGRIP C 12;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;9695;KIT BONITTA ECON ESCOVA PENTE MD;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19641;KIT CAJOVIL PAPINHA URSO 180/12 AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19642;KIT CAJOVIL PAPINHA URSO 180/16 ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37840;KIT CASA CLEAN BANHEIRO 910ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37841;KIT CASA CLEAN COZINHA 910ML;A;5;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19682;KIT DESOD AERO ABOVE C 2 150ML DERMA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19711;KIT INF PENTE/ESC/SAB/MASSAG AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19712;KIT INF PENTE/ESC/SAB/MASSAG ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37182;KIT MACH3 4 CARG C2 E 1 AP ACQ GRIP;A;24;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;19743;KIT MANICURE ALIC+ESPAT+PINCA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9712;KIT NIELY GOLD SH COND COMPRID+FORTES;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9715;KIT NIELY GOLD SH COND LISO PROLONGADO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9716;KIT NIELY GOLD SH COND POS QUIMICA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;36526;KIT PROTETOR SOLAR FPS 30 POS SOL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19787;KIT SH CD HEDERA 250ML 240ML OLEO ARGAN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19784;KIT SH+CD ELSEVE HIALUR 375+170ML PURE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19795;KIT SH+CD NIELY GOLD 300+200ML AGUA COCO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19796;KIT SH+CD NIELY GOLD 300+200ML CACHOS D.;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19812;KIT SH+CD SALON LINE 300ML BABOSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19813;KIT SH+CD SALON LINE 300ML HIALURONI;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19814;KIT SH+CD SALON LINE 300ML SUPER LISO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19815;KIT SH+CD SIAGE EUDORA 530G LISO INTENSO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19816;KIT SH+CD SIAGE EUDORA 530G MICELAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6659;LAQUE AERO KARINA 250ML EXTRA FORTE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6660;LAQUE AERO KARINA 250ML TRADICIONAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6696;LAVA ROUPA BRILHANTE 7L PERF ALTA PERFORMANC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37784;LAVA ROUPA BRILHANTE CUID EXT 3L;A;4;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37783;LAVA ROUPA BRILHANTE CUID RF 900ML;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6725;LAVA ROUPA OMO 7L LAVAGEM PERFEITA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37435;LAVA ROUPA SUPREMA AZUL 3L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37438;LAVA ROUPA SUPREMA VERDE 3L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37786;LAVA ROUPAS OMO LAV PERF 1 8L;A;6;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19998;LAVITAN VITAMINICO AZ ORIG C/60;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;19999;LAVITAN VITAMINICO AZ+M C/60 80G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20001;LC BRONZ CENOURA URUCUM 230G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20002;LC BRONZ CENOURA URUCUM 500G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20008;LC HID MAIS 500ML AMENDOAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20009;LC HID MAIS 500ML COLAG U.VIT E;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20010;LC HID MAIS 500ML PERFUME BEBE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20011;LC HID NIVEA 200ML BODY SOFT MILK;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20012;LC HID NIVEA 200ML BR CUID INT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20014;LC HID NIVEA 200ML LOTION EXPRESS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20016;LC HID SERUM 200G CLOY EXT ACEROLA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;6750;LEITE DE COLONIA 100ML FINAL FANTAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20080;LENCO PAPEL ELITE C/50;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20086;LENCO UMED GENIAL PET FEMEAS;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20088;LENCO UMED GENIAL PET MACHOS;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;6827;LIMA METAL MERHEJE SAFIRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20126;LIMP CASA PISOS LIMPA PORCEL 750ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20136;LIMP MR MUSCULO COZINHA SH 400ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20142;LIMP MR MUSCULO PLATINUM BF 500ML LAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;36448;LIMP PERF COALA ESSENCIA AMEIXA 120;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;36802;LIMP PERF COALA ESSENCIA F CACTO120;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37715;LIMP PERF COALA SOL DO BRASIL 120ML;A;24;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37716;LIMP PERF COALA TE QUEEN 120ML;A;24;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37733;LIMP PERF UAU BRISA PROMO 1 8L;A;9;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37736;LIMP PERF UAU CHA BRANCO 1L;A;12;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37737;LIMP PERF UAU CHA BRANCO 500ML;A;24;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37728;LIMP PERF UAU CHA BRANCO PROMO 1 8L;A;9;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37732;LIMP PERF UAU LAVANDA PROMO 1 8L;A;9;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;37734;LIMP PERF UAU SEDUCAO PROMO 1 8L;A;9;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20147;LIMP PERF YPE MIST NAT FR 500ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20164;LIMP YPE M USO PERFUMES 500ML FLORAL;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20165;LIMP YPE PESADA 500ML LEMON;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20177;LIMPA OBRA RODOQUIMICA 1L;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20181;LIXA BLO R.6047;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20186;LIXA FLORENCE 606 BT;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20187;LIXA FLORENCE P/UNHAS 603 BT;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20188;LIXA FLORENCE POME 607 BT;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20193;LIXA P PES DUPLA FACE;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20198;LIXA P/UNHAS C/6 MERHEJE BASIC;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20200;LIXA STA CLARA PTA P/UNHAS C/6 R.297;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;6977;LIXA UNHA RASKALO AMAR R2306 6UN;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;6978;LIXA UNHA RASKALO PRETA R2106;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20244;LOCAO HID HEDERA SUN BR ILUM 200G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9743;LOCAO LEITE DE COLONIA LIMP 100ML TEMPO DE AMAR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9744;LOCAO LEITE DE COLONIA LIMP 100ML TOQUE DE CARINH;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20247;LOCAO POS BARBA JAYLUC 100G;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20285;LUVA ESP SIL 29X15CM;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;37015;LUVA MICROFIBRA SORT 20X5;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;37402;LUVA P BANHO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20419;MAMAD FIONA CLASSICA SIL 240ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20420;MAMAD FIONA CLASSICA SIL 240ML RS 802430;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20421;MAMAD FIONA DESENHOS 120ML ROSA 821730;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20422;MAMAD FIONA MINIFORM 50ML AZUL 821620;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20460;MANT CACAU DI HELLEN BASTAO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20461;MANT CACAU DI HELLEN ROLLON;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20711;MASC CAP PRIME DESAMARELADOR 300G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9857;MASC GOTA DOURADA 500G DESAMARELADOR;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;20722;MASC JAYLUC DESAMARELADORA 330G;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20842;MINI ESP P/MAQUIAGEM C/4;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;20849;MINI LIXA FLORENCE BOLSA 601 BT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21008;MODELADORES CILIOS PINK;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21138;MOP CONDOR AUTO TORCAO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;37418;MOP EIRELI SPRAY C RESERVATORIO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21151;MORDEDOR MAOZINHA BEBE UNICA AZUL;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21152;MORDEDOR MAOZINHA BEBE UNICA ROSA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21259;MR MUSCULO COZINHA SH 400ML LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21348;ODORIZ REDCAR 15ML CAPIM LIMAO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21349;ODORIZ REDCAR 15ML FLOR CER;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21350;ODORIZ REDCAR 15ML LAV INGLESA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21351;ODORIZ REDCAR 15ML TANGERINA LEMON;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21352;ODORIZ REDCAR 3GR ZAFIRA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;9939;OLEO KING PEROBA 200ML;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21385;OLEO SECANTE COLORAMA 8ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21387;OLEO VASELINA JAY LUC 100ML;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21467;PA LIXO BETTANIN PLAST REF.145EX;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21468;PA LIXO C/ESC CLEAN WX4704;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21505;PALITO UNHAS FLORENCE 604 BT C/6;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21506;PALITO UNHAS FLORENCE 605 BT;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;7274;PANO DURAMAX SCOTT 58UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21543;PANO ESFREBOM M PLUS C/3;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21545;PANO ESFREBOM M USO C 5 VERDE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21546;PANO ESFREBOM M USO C 5 VERM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;7276;PANO ESFREBOM MULTIUSO AZUL5UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21551;PANO PANOSUL DATA ESPECIAL 52X75CM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21552;PANO PANOSUL ESTAMP.NATAL 0,38X0,63CM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21554;PANO PANOSUL MEDIO C BAR 45X65 R24;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21558;PANO PTO PANOSUL COLOR C/ESTAMPA R26;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21559;PANO SARJA PANOSUL 45X75CM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21561;PANO SECA LOUCA M USO 30CMX40CM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;36812;PAPEL HIG NEVE SUPREME FT 20M LV12P;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21788;PEDRA POMES VINI C LIXA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21835;PEN BOLSA;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21838;PEN BONITTA DENTES FINOS;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21839;PEN BONITTA DENTES MEDIO;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21842;PEN BONITTA P/PIOLHO R.535;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21843;PEN BONITTA SERRILHADO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21847;PEN DENTES LARGOS;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21848;PEN DUPLO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21851;PEN M BONI BASIC;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21854;PEN M BONI HIPER TRANSP R.1361;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21856;PEN M BONI TARTARUGA R.0021B;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21858;PEN M BONI USO DIA BASIC;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21860;PEN SEREIA C/GLITER;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21883;PENTE/PINCEL M BONI;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;7447;PINCA MERHEJE 2UN;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;7448;PINCA MERHEJE DECORADA 2UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21944;PINCA ORIG RUBI RETA INOX;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21945;PINCA ORIG SAFIRA INOX C 2;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21947;PINCEL 1 1 2;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;21960;PINCEL P BARBEAR CABO MADEIRA 9CM;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21961;PINCEL P/BASE BLACK SILVER P4;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21962;PINCEL P/MAQUIAGEM CALDA SEREIA 17CM;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21963;PINCEL P/MAQUIAGEM CALDA SEREIA 18CM;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;21964;PINCEL P/MAQUIAGEM CALDA SEREIA 24CM;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22093;PO DERMO PROT JOHNSONS BABY H SONO 100G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22092;PO DERMO PROT JOHNSONS BABY ORIG 100G;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22106;POLIDOR P/UNHAS BASIC MERHEJE;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;7486;POLIDOR UNHAS MERHEJE BASIC;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22116;POM HIPOGLOS ORIG 40G;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;22146;PORTA CHUP LUD DEC MENINA 05;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;22147;PORTA CHUP LUD DEC MENINO 05;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22148;PORTA CHUP PLASUTIL BAILARINA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;10030;PORTA CHUPETA PLASUTIL URSO;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;22309;PREND ROUPA PLAST C/16;A;1;1;0
PERFUMARIA E LIMPEZA;NJOUD HASSAN ZITAWI;15;22310;PREND ROUPA PLAST C/8;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22312;PRESERV PRUDENCE C 3;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22315;PRESERV PRUDENCE EX GRANDE C 3;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22318;PRESERV PRUDENCE MELANC C/3;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22320;PRESERV PRUDENCE MOR 3UN;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22322;PRESERV PRUDENCE PERF ULTRA SENSIV;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22323;PRESERV PRUDENCE SABOR CAIPIRINHA;A;1;1;0
PERFUMARIA E LIMPEZA;JOAO BATISTA;15;22325;PRESERV PRUDENCE SUP SENSI L8P6;A;1;1;0
