SEQPRODUTO;QTDEMBALAGEM;NROSEGMENTO;NROEMPRESA;STATUSVENDA;PRECOBASENORMAL;MOTIVOPRECOBASE;PRECOGERNORMAL;PRECOGERPROMOC;MOTIVOPRECOGERADO;PRECOVALIDNORMAL;PRECOVALIDPROMOC;MOTIVOPRECOVALIDO;FAIXAGERACRFIN;FAIXAVALIDACRFIN;INDEMIETIQUETA;PROCESSOALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;PRECOINDENIZACAO;SEQLISTAPRECOGER;SEQLISTAPRECOVALID;DTAGERACAOPRECO;DTAVALIDACAOPRECO;DTABASEEXPORTACAO;CODPROMPDVGER;FATPROMPDVGER;CODPROMPDVVALID;FATPROMPDVVALID;PONTOBASENORMAL;PONTOGERNORMAL;PONTOGERPROMOC;PONTOVALIDNORMAL;PONTOVALIDPROMOC;DTAALTERACAO;USUALTERACAO;PRECOMAXCONSUMIDOR;NROBASEEXPORTACAO;INDPRECOMONIT;MGMMINNORMAL;MGMMAXNORMAL;MGMMINPROMOC;MGMMAXPROMOC;PRECOMINNORMAL;PRECOMAXNORMAL;PRECOMINPROMOC;PRECOMAXPROMOC;VLRCUSTOLIQDIAPRECIF;INDBASESUGPRECO;SEQCCACORDOASSOCPRECOBASE;SEQCCACORDOASSOCPRECOGER;SEQCCACORDOASSOCPRECOVALIDO;MARGEMLUCROPRODEMPSEG;INDREVISAOPRECO;DTAGERREVISAOPRECO;USUGERREVISAOPRECO;DTAULTREVISAOPRECO;USUREVISAOPRECO;INDETIQUETARF;DTAGERACAOPRECOPROG;PRECOGERNORMALPROG;PRECOGERPROMOCPROG;PRECOEMITIDOPROMOC;USUAPROVASTATUSVDA;DTAAPROVASTATUSVDA;DTAHORALTSTATUSVDA;DTAHORIMPORTECOMMERCE;SEQCAMPANHABASE;VLRDIFCAMPANHAPRECOBASE;SEQCAMPANHAGER;VLRDIFCAMPANHAPRECOGER;SEQCAMPANHAVALID;VLRDIFCAMPANHAPRECOVALID;DTAHORCOLETAPRECO;USUVALIDAPRECO;DATAHORAALTERACAO;QTDETIQUETA;SEQPROMOCAO;INDETIQUETAMGL;NROBASEEXPORTACAOERP
12;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-10.23.12.000000;;2026-06-11-10.23.12.000000;;;;;;;;;;;;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.03.000000;;;;0
12;1;1;15;A;3,79;ALTERACAO CENTRAL;3,79;0;ALTERACAO CENTRAL;3,79;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.06.19.000000;2026-07-18-03.06.19.000000;2026-07-18-03.06.19.000000;;;;;;;;;;2026-07-18-03.06.19.000000;AUTOMATICO;;5606659;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.03.000000;;;;0
12;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-10.23.12.000000;;2026-06-11-10.23.12.000000;;;;;;;;;;;;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.03.000000;;;;0
12;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-10.23.12.000000;;2026-06-11-10.23.12.000000;;;;;;;;;;;;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.03.000000;;;;0
12;1;1;1;A;3,79;ALTERACAO CENTRAL;3,79;0;ALTERACAO CENTRAL;3,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.01.19.000000;2026-07-18-03.01.19.000000;2026-07-18-03.01.19.000000;;;;;;;;;;2026-07-18-03.01.19.000000;AUTOMATICO;;5606659;;;;;;;;;;2,376;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.03.000000;;;N;0
12;1;1;12;A;3,79;ALTERACAO CENTRAL;3,79;0;ALTERACAO CENTRAL;3,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.04.50.000000;2026-07-18-03.04.50.000000;2026-07-18-03.04.50.000000;;;;;;;;;;2026-07-18-03.04.50.000000;AUTOMATICO;;5606659;;;;;;;;;;2,376;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.03.000000;;;N;0
12;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-10.23.12.000000;;2026-06-11-10.23.12.000000;;;;;;;;;;;;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.03.000000;;;;0
13;1;1;13;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.05.32.000000;2026-07-18-03.05.32.000000;2026-07-18-03.05.32.000000;;;;;;;;;;2026-07-18-03.05.32.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;50;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.08.12.000000;2026-07-18-03.08.12.000000;2026-07-18-03.08.12.000000;;;;;;;;;;2026-07-18-03.08.12.000000;AUTOMATICO;;5606659;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;;0
13;1;1;4;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.02.28.000000;2026-07-18-03.02.28.000000;2026-07-18-03.02.28.000000;;;;;;;;;;2026-07-18-03.02.28.000000;AUTOMATICO;;5606659;;;;;;;;;;,022122;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;8;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.03.57.000000;2026-07-18-03.03.57.000000;2026-07-18-03.03.57.000000;;;;;;;;;;2026-07-18-03.03.57.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;2;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.01.47.000000;2026-07-18-03.01.47.000000;2026-07-18-03.01.47.000000;;;;;;;;;;2026-07-18-03.01.47.000000;AUTOMATICO;;5606659;;;;;;;;;;,023362;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;5;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.02.48.000000;2026-07-18-03.02.48.000000;2026-07-18-03.02.48.000000;;;;;;;;;;2026-07-18-03.02.48.000000;AUTOMATICO;;5606659;;;;;;;;;;,030861;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;17;A;4,29;ALTERACAO CENTRAL;4,29;0;ALTERACAO CENTRAL;4,29;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.07.14.000000;2026-07-18-03.07.14.000000;2026-07-18-03.07.14.000000;;;;;;;;;;2026-07-18-03.07.14.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;16;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.06.32.000000;2026-07-18-03.06.32.000000;2026-07-18-03.06.32.000000;;;;;;;;;;2026-07-18-03.06.32.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;;0
13;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-12.01.29.000000;;2026-06-11-12.01.29.000000;;;;;;;;;;;CARIOS;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.18.000000;;;;0
13;1;1;7;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.03.32.000000;2026-07-18-03.03.32.000000;2026-07-18-03.03.32.000000;;;;;;;;;;2026-07-18-03.03.32.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-12.01.29.000000;;2026-06-11-12.01.29.000000;;;;;;;;;;;CARIOS;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.18.000000;;;;0
13;1;1;14;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.06.04.000000;2026-07-18-03.06.04.000000;2026-07-18-03.06.04.000000;;;;;;;;;;2026-07-18-03.06.04.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;15;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.06.19.000000;2026-07-18-03.06.19.000000;2026-07-18-03.06.19.000000;;;;;;;;;;2026-07-18-03.06.19.000000;AUTOMATICO;;5606659;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;;0
13;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-12.01.29.000000;;2026-06-11-12.01.29.000000;;;;;;;;;;;CARIOS;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.18.000000;;;;0
13;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-12.01.29.000000;;2026-06-11-12.01.29.000000;;;;;;;;;;;CARIOS;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.18.000000;;;;0
13;1;1;1;A;3,99;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;3,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.01.19.000000;2026-07-18-03.01.19.000000;2026-07-18-03.01.19.000000;;;;;;;;;;2026-07-18-03.01.19.000000;AUTOMATICO;;5606659;;;;;;;;;;2,4992;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-20-14.31.18.000000;;;N;0
13;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-12.01.29.000000;;2026-06-11-12.01.29.000000;;;;;;;;;;;CARIOS;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.18.000000;;;;0
14;1;1;3;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.02.07.000000;2026-07-18-03.02.07.000000;2026-07-18-03.02.07.000000;;;;;;;;;;2026-07-18-03.02.07.000000;AUTOMATICO;;5612193;;;;;;;;;;,225183;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;N;0
14;1;1;13;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.05.32.000000;2026-07-18-03.05.32.000000;2026-07-18-03.05.32.000000;;;;;;;;;;2026-07-18-03.05.32.000000;AUTOMATICO;;5612193;;;;;;;;;;7,197918;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;N;0
14;1;1;50;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.08.12.000000;2026-07-18-03.08.12.000000;2026-07-18-03.08.12.000000;;;;;;;;;;2026-07-18-03.08.12.000000;AUTOMATICO;;5612193;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;;0
14;1;1;4;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.02.28.000000;2026-07-18-03.02.28.000000;2026-07-18-03.02.28.000000;;;;;;;;;;2026-07-18-03.02.28.000000;AUTOMATICO;;5612193;;;;;;;;;;,18424;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;N;0
14;1;1;8;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.03.57.000000;2026-07-18-03.03.57.000000;2026-07-18-03.03.57.000000;;;;;;;;;;2026-07-18-03.03.57.000000;AUTOMATICO;;5612193;;;;;;;;;;7,197918;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;N;0
14;1;1;2;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.01.47.000000;2026-07-18-03.01.47.000000;2026-07-18-03.01.47.000000;;;;;;;;;;2026-07-18-03.01.47.000000;AUTOMATICO;;5612193;;;;;;;;;;,434281;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;N;0
14;1;1;5;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.02.48.000000;2026-07-18-03.02.48.000000;2026-07-18-03.02.48.000000;;;;;;;;;;2026-07-18-03.02.48.000000;AUTOMATICO;;5612193;;;;;;;;;;,607989;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.43.000000;;;N;0
7;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-03-11.47.27.000000;;2026-07-03-11.47.27.000000;;;;;;;;;;;;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.47.27.000000;;;;0
7;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-03-11.47.27.000000;;2026-07-03-11.47.27.000000;;;;;;;;;;;;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.47.27.000000;;;;0
7;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-03-11.47.27.000000;;2026-07-03-11.47.27.000000;;;;;;;;;;;;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.47.27.000000;;;;0
7;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-03-11.47.27.000000;;2026-07-03-11.47.27.000000;;;;;;;;;;;;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.47.27.000000;;;;0
7;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-07-03-11.47.27.000000;;2026-07-03-11.47.27.000000;;;;;;;;;;;;;5520287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-07-03-11.47.27.000000;;;;0
14;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.43.05.000000;;2026-06-11-14.43.05.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.17.43.000000;;;;0
14;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.43.05.000000;;2026-06-11-14.43.05.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.17.43.000000;;;;0
15;1;1;50;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;N;;S;;;;;2026-07-18-03.08.12.000000;2026-07-18-03.08.12.000000;2026-07-18-03.08.12.000000;;;;;;;;;;2026-07-18-03.08.12.000000;AUTOMATICO;;5612193;;;;;;;;;;;B;;;;;;;;;;;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.51.000000;;;;0
15;1;1;18;A;8,79;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;8,79;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-18-03.07.37.000000;2026-07-18-03.07.37.000000;2026-07-18-03.07.37.000000;;;;;;;;;;2026-07-18-03.07.37.000000;AUTOMATICO;;5612193;;;;;;;;;;,552721;B;;;;;;;;;;N;;;;;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.51.000000;;;N;0
15;1;1;17;A;8,99;ALTERACAO CENTRAL;8,99;0;ALTERACAO CENTRAL;8,99;0;ALTERACAO CENTRAL;A;A;S;;S;;;;;2026-07-15-03.05.46.000000;2026-07-15-03.05.46.000000;2026-07-15-03.05.46.000000;;;;;;;;;;2026-07-18-03.06.35.000000;NIAUGUST;;5612193;;;;;;;;;;7,197918;B;;;;;;;;;;N;;;;-1;;;;;;;;;;;;AUTOMATICO;2026-08-24-10.17.51.000000;;;N;0
15;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.43.39.000000;;2026-06-11-14.43.39.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.17.51.000000;;;;0
15;1;1;20;A;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;0;0;Zera Precos não enviados no arquivo;A;A;N;M;S;;;;;2026-06-11-14.43.39.000000;2026-01-31-16.35.31.000000;2026-06-11-14.43.39.000000;;;;;;;;;;2026-01-31-16.35.31.000000;C5Import;;5612193;;;;;;;;;;6,267918;;;;;;;;;;;;;;;;;;;;;;;;;;;C5Import;2026-08-24-10.17.51.000000;;;;0
15;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.43.39.000000;;2026-06-11-14.43.39.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.17.51.000000;;;;0
15;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.43.39.000000;;2026-06-11-14.43.39.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.17.51.000000;;;;0
15;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.43.39.000000;;2026-06-11-14.43.39.000000;;;;;;;;;;;;;5612193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-10.17.51.000000;;;;0
16;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.16.55.000000;;2026-06-11-14.16.55.000000;;;;;;;;;;;LUSENA;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.35.000000;;;;0
16;1;1;18;A;4,49;IMPORTACAO INICIAL PRECO;4,49;0;IMPORTACAO INICIAL PRECO;4,49;0;IMPORTACAO INICIAL PRECO;A;A;S;M;S;;;;;2026-06-11-14.16.55.000000;2026-01-22-14.53.42.000000;2026-06-11-14.16.55.000000;;;;;;;;;;2026-01-31-14.48.16.000000;IMPORTACAO;;5606659;;;;;;;;;;,039986;;;;;;;;;;;N;;;;;;;;;;;;;;;;IMPORTACAO;2026-08-20-14.31.35.000000;;;N;0
16;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.16.55.000000;;2026-06-11-14.16.55.000000;;;;;;;;;;;LUSENA;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.35.000000;;;;0
16;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.16.55.000000;;2026-06-11-14.16.55.000000;;;;;;;;;;;LUSENA;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.35.000000;;;;0
16;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-11-14.16.55.000000;;2026-06-11-14.16.55.000000;;;;;;;;;;;LUSENA;;5606659;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.31.35.000000;;;;0
1;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-04-04-08.23.58.000000;;2026-04-04-08.23.58.000000;;;;;;;;;;;;;5588419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-10-17.51.16.000000;;;;0
3;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-01-07-10.33.19.000000;;2026-01-07-10.33.19.000000;;;;;;;;;;;;;5606657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-20-14.29.38.000000;;;;0
3295;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-25-11.22.05.000000;;2026-06-25-11.22.05.000000;;;;;;;;;;;;;5612581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-19.30.41.000000;;;;0
3295;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2026-06-25-11.22.05.000000;;2026-06-25-11.22.05.000000;;;;;;;;;;;;;5612581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-24-19.30.41.000000;;;;0
3297;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2024-12-24-08.55.34.000000;;2025-07-21-17.10.38.000000;;;;;;;;;;;;;5587977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-08-10-12.36.35.000000;;;;0
3298;1;1;13;A;2,19;importacao;2,19;0;importacao;2,19;0;importacao;A;A;S;;S;;;;;2026-07-19-13.16.34.000000;2026-07-19-13.16.34.000000;2026-07-19-13.16.34.000000;;;;;;;;;;2026-07-19-13.16.34.000000;FSALDANHA;;5594879;;;;;;;;;;1,323788;;;;;;;;;;;N;;;;;;;;;;;;;;;;FSALDANHA;2026-08-14-12.15.53.000000;;;N;0
15486;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5300125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19-10.50.52.000000;;;;0
15486;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5300125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-19-10.50.52.000000;;;;0
15487;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15487;1;1;901;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15487;1;1;902;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15487;1;1;15;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15487;1;1;10;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15487;1;1;9;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15487;1;1;900;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;5324539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-09.47.20.000000;;;;0
15488;1;1;13;A;18,99;IMPORTACAO INICIAL PRECO;18,99;0;IMPORTACAO INICIAL PRECO;18,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-30-16.55.52.000000;2026-01-30-16.55.52.000000;2026-01-30-16.55.52.000000;;;;;;;;;;2026-01-31-14.49.17.000000;IMPORTACAO;;5197965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-01-31-14.49.17.000000;;;;0
15488;1;1;50;A;0;;0;0;;0;0;;A;A;S;;S;;;;;2025-06-20-10.09.37.000000;;2025-07-24-16.19.02.000000;;;;;;;;;;;;;4877030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2025-09-10-10.39.37.000000;;;;
15488;1;1;6;A;18,99;IMPORTACAO INICIAL PRECO;18,99;0;IMPORTACAO INICIAL PRECO;18,99;0;IMPORTACAO INICIAL PRECO;A;A;N;M;S;;;;;2026-01-29-19.10.40.000000;2026-01-29-19.10.40.000000;2026-01-29-19.10.40.000000;;;;;;;;;;2026-01-31-15.05.05.000000;IMPORTACAO;;5195967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IMPORTACAO;2026-01-31-15.05.05.000000;;;;0
