CODIGO_PRODUTO;DESCRICAO;EAN_DUN;DEPARTAMENTO;GRUPO;SUBGRUPO;NIVEL_4
4720;CHIN HAVAIANA TRADICIONAL FC PRETO 41/2;7891109146613;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4721;CHIN HAVAIANA URBAN BAS II MAR/AZ 37/8;7890541797353;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4722;SAND HAVAIANAS AERO GRAPHIC MAR VD 43/4;7893249407944;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4723;SAND HAVAIANAS ALOHA BCO BCO PT 41 2;7893249248776;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4724;CHIN HAVAIANA ALOHA CINZA ACO 37/8;7893249248479;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4725;CHIN HAVAIANA ALOHA CINZA ACO 41/2;7893249248516;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4726;CHIN HAVAIANA ALOHA CINZA ACO 43/4;7893249248530;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4727;CHIN HAVAIANA BRASIL AMAR/CITRC 35/6;7891109262016;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4728;SAND HAVAIANAS BRASIL AZL NAVAL 35 36;37890557699338;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4728;SAND HAVAIANAS BRASIL AZL NAVAL 35 36;7890557699337;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4729;SAND HAVAIANAS BRASIL AZL NAVAL 37 38;37890557699345;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4729;SAND HAVAIANAS BRASIL AZL NAVAL 37 38;7890557699344;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4730;SAND HAVAIANAS BRASIL AZL NAVAL 39 40;37890557699499;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4730;SAND HAVAIANAS BRASIL AZL NAVAL 39 40;7890557699498;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4731;SAND HAVAIANAS BRASIL AZL NAVAL 41 42;37890557699505;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4731;SAND HAVAIANAS BRASIL AZL NAVAL 41 42;7890557699504;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4732;SAND HAVAIANAS BRASIL AZL NAVAL 43 44;37890557699512;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4732;SAND HAVAIANAS BRASIL AZL NAVAL 43 44;7890557699511;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4733;SAND HAVAIANAS BRASIL BCO 35 36;37895265145290;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4733;SAND HAVAIANAS BRASIL BCO 35 36;7895265145299;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4734;SAND HAVAIANAS BRASIL BCO 37 38;37895265145306;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4734;SAND HAVAIANAS BRASIL BCO 37 38;7895265145305;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4735;SAND HAVAIANAS BRASIL BCO 39 40;37895265145313;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4735;SAND HAVAIANAS BRASIL BCO 39 40;7895265145312;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4736;SAND HAVAIANAS BRASIL BCO 41 42;37895265145320;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4736;SAND HAVAIANAS BRASIL BCO 41 42;7895265145329;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4737;SAND HAVAIANAS BRASIL BCO 43 44;37895265145337;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4737;SAND HAVAIANAS BRASIL BCO 43 44;7895265145336;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4738;SAND HAVAIANAS BRASIL BCO 45 46;7895265757799;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4739;SAND HAVAIANAS BRASIL PRETO 35 6;37895265700338;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4739;SAND HAVAIANAS BRASIL PRETO 35 6;7895265700337;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4740;SAND HAVAIANAS BRASIL PRETO 37/8;7895265700344;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4741;SAND HAVAIANAS BRASIL PRETO 39 0;37895265700352;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4741;SAND HAVAIANAS BRASIL PRETO 39 0;7895265700351;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4742;SAND HAVAIANAS BRASIL PRETO 41/2;7895265700368;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4743;SAND HAVAIANAS BRASIL PRETO 43 4;37895265700376;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4743;SAND HAVAIANAS BRASIL PRETO 43 4;7895265700375;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4744;CHIN HAVAIANA COLOR MIX AREI/DOU 33/4;7895265327961;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4745;CHIN HAVAIANA COLOR MIX AREI/DOU 35/6;7895265327978;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4746;CHIN HAVAIANA COLOR MIX AREI/DOU 37/8;7895265327985;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4747;CHIN HAVAIANA COLOR MIX AREI/DOU 39/0;7895265327992;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4748;CHIN CARTAGO DAKAR 39 RF1073822028;7909510587007;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4749;CHIN CARTAGO DAKAR 39 RF1073824416;7909510586888;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4750;CHIN CARTAGO DAKAR 40 RF1073822028;7909510587014;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4751;CHIN CARTAGO DAKAR 40 RF1073824416;7909510586895;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4752;CHIN CARTAGO DAKAR 41 RF1073822028;7909510587021;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4753;CHIN CARTAGO DAKAR 42 RF1073822028;7909510587038;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4754;CHIN CARTAGO DAKAR 43/4 1073822028;7909510587045;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4755;CHIN HAVAIANA FANTASIA STYLE BRANCO 35/6;7893249276748;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4756;CHIN IPANEMA FEEL RF2637020766 33/4;7909510405363;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4757;CHIN IPANEMA FEEL RF2637020766 35;7909510405370;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4758;CHIN IPANEMA FEEL RF2637020766 36;7909510405387;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4759;CHIN IPANEMA FEEL RF2637020766 37;7909510405394;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4760;CHIN IPANEMA FEEL RF2637020766 38;7909510405400;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4761;CHIN IPANEMA FEEL RF2637020766 39/0;7909510405417;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4762;CHIN IPANEMA FEM CLAS 33 34;7909006243295;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4763;CHIN IPANEMA FEM CLAS 35 RF646622590;7909006243301;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4764;CHIN IPANEMA FEM CLAS 36 RF646622590;7909006243318;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4765;CHIN IPANEMA FEM CLAS 37/8RF646622590;7909006243325;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4766;CHIN IPANEMA FEM CLAS 39/0RF646622590;7909006243332;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4767;CHIN IPANEMA FRESH 33/4R2636620766;7909510405066;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4768;CHIN IPANEMA FRESH 35R2636620766;7909510405073;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4769;CHIN IPANEMA FRESH 36 RF2636620766;7909510405080;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4770;CHIN IPANEMA FRESH 37 RF2636620766;7909510405097;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4771;CHIN IPANEMA FRESH 38 RF2636620766;7909510405103;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4772;CHIN IPANEMA FRESH 39/0R2636620766;7909510405110;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4773;CHIN IPANEMA MASC AN 37/8 2512209064;7890244999092;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4774;CHIN IPANEMA MASC AN 37/8 2512222153;7890875692546;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4775;CHIN IPANEMA MASC AN 39/0 2512209064;7890244999108;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4776;CHIN IPANEMA MASC AN 39/0 2512222153;7890875692553;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4777;CHIN IPANEMA MASC AN 41/2 2512209064;7890244999115;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4778;CHIN IPANEMA MASC AN 41/2 2512222153;7890875692560;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4779;CHIN IPANEMA MASC AN 43/4 2512209064;7890244999122;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4780;CHIN IPANEMA MASC AN 43/4 2512222153;7890875692577;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4781;CHIN IPANEMA MASC UR 39/0 2537321183;7909510489677;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4782;CHIN PANOSUL PLUSH SORTIDO FEMININO;7896943262611;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4782;CHIN PANOSUL PLUSH SORTIDO FEMININO;7896943262628;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4783;CHIN PANOSUL PLUSH SORTIDO MASCULINO;7896943262604;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4783;CHIN PANOSUL PLUSH SORTIDO MASCULINO;7896943290225;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4784;CHIN HAVAIANA SLIM FLORAL ROSA PORC 39/0;7893249582634;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4785;CHIN HAVAIANA SLIM MYSTHIC PTO 39/0;7893249827360;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4786;CHIN HAVAIANA SLIM PAISAGE ROSA CR/MA 39/0;7893249404455;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4787;CHIN RIDER STREET AD 37/8 1157320756;7909510366145;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4788;SAND HAVAIANAS TOP AZL NAVAL 33 34;7890557722219;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4789;SAND HAVAIANAS TOP AZL NAVAL 35 36;37890557722227;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4789;SAND HAVAIANAS TOP AZL NAVAL 35 36;7890557722226;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4790;SAND HAVAIANAS TOP AZL NAVAL 39 40;37890557722241;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4790;SAND HAVAIANAS TOP AZL NAVAL 39 40;7890557722240;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4791;SAND HAVAIANAS TOP AZL NAVAL 41 42;37890557722258;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4791;SAND HAVAIANAS TOP AZL NAVAL 41 42;7890557722257;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4792;SAND HAVAIANAS TOP AZL NAVAL 43 44;37890557722265;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4792;SAND HAVAIANAS TOP AZL NAVAL 43 44;7890557722264;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4793;CHIN HAVAIANA TOP BASIC CINZ ACO 39/0;7893249208404;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4794;SAND HAVAIANAS TOP BCO 33 34;7891109714461;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4795;SAND HAVAIANAS TOP BCO 35 36;37891109714479;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4795;SAND HAVAIANAS TOP BCO 35 36;7891109714478;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4796;SAND HAVAIANAS TOP BCO 37 38;37891109714486;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4796;SAND HAVAIANAS TOP BCO 37 38;7891109714485;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4797;SAND HAVAIANAS TOP BCO 39 40;37891109714493;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4797;SAND HAVAIANAS TOP BCO 39 40;7891109714492;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4798;SAND HAVAIANAS TOP BCO 41 42;37891109714509;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4798;SAND HAVAIANAS TOP BCO 41 42;7891109714508;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4799;SAND HAVAIANAS TOP BCO 43 44;37891109714516;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4799;SAND HAVAIANAS TOP BCO 43 44;7891109714515;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4800;SAND HAVAIANAS TOP CAFE 35 6;7895265660525;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4801;SAND HAVAIANAS TOP CAFE 37/8;7895265660532;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4802;SAND HAVAIANAS TOP CAFE 39/0;7895265660549;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4803;SAND HAVAIANAS TOP CAFE 41/2;7895265660563;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4804;SAND HAVAIANAS TOP CAFE 43/4;7895265660556;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4805;CHIN HAVAIANA TOP ROSA FLUX 35 6;37893249648065;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4805;CHIN HAVAIANA TOP ROSA FLUX 35 6;7893249648064;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4806;CHIN HAVAIANA TOP ROSA FLUX 39 0;37893249648089;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4806;CHIN HAVAIANA TOP ROSA FLUX 39 0;7893249648088;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4807;SAND HAVAIANAS TOP MARINHO 33 34;7890541601865;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4808;SAND HAVAIANAS TOP MARINHO 35 36;7890541601872;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4809;SAND HAVAIANAS TOP MARINHO 37 38;7890541601889;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4810;SAND HAVAIANAS TOP MARINHO 39 40;7890541601896;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4811;SAND HAVAIANAS TOP MARINHO 41 42;7890541601902;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4812;SAND HAVAIANAS TOP MARINHO 43 44;7890541601919;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4813;CHIN HAVAIANA TOP MAX STR VRM CR 37/8;7893249258843;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4814;CHIN HAVAIANA TOP MAX STR VRM CR 39/0;7893249258850;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4815;CHIN HAVAIANA TOP MAX STR VRM CR 41/2;7893249258867;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4816;CHIN HAVAIANA TOP MAX STR VRM CR 43/4;7893249258874;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4817;CHIN HAVAIANA TOP NUDE ROSA 37/8;7890541915184;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4818;SAND HAVAIANAS TOP PTO 33 34;7891109486191;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4819;SAND HAVAIANAS TOP PTO 35 36;7891109486207;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4820;SAND HAVAIANAS TOP PTO 37 38;37891109486215;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4820;SAND HAVAIANAS TOP PTO 37 38;7891109486214;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4821;SAND HAVAIANAS TOP PTO 39 40;37891109486222;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4821;SAND HAVAIANAS TOP PTO 39 40;7891109486221;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4822;SAND HAVAIANAS TOP PTO 41 42;37891109486239;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4822;SAND HAVAIANAS TOP PTO 41 42;7891109486238;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4823;SAND HAVAIANAS TOP PTO 43 44;37891109486246;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4823;SAND HAVAIANAS TOP PTO 43 44;7891109486245;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4824;SAND HAVAIANAS TOP BALLET RSA 35 36;7893249647357;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4825;SAND HAVAIANAS TOP BALLET RSA 37 38;7893249647364;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4826;SAND HAVAIANAS TOP BALLET RSA 39 40;7893249647371;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4827;CHIN HAVAIANA TOP ROSA HOLLYWOOD 33/4;7891224853458;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4828;CHIN HAVAIANA TOP ROSA HOLLYWOOD 39/0;7891224853489;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4828;CHIN HAVAIANA TOP ROSA HOLLYWOOD 39/0;7893249363561;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4829;CHIN MORMAII TROP GRAPHICS 37/8 1059123102;7909510383685;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4830;CHIN HAVAIANA URBAN BASIC PRETO 37/8;7890541797230;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4831;CHIN HAVAIANA URBAN BASIC PRETO 39/0;7890541797247;NAO ALIMENTO;CAMA- MESA- BANHO;CAMA-MESA-BANHO;VESTUARIO E ACESSORIOS
4863;CHURRAS MOR ESMALTADA ARAGUAIA;7896020630074;NAO ALIMENTO;BAZAR;BAZAR;UTENSILIOS P CHURRASCO
4864;CHURRAS MOR ESMALTADA MONTANA;37896020630051;NAO ALIMENTO;BAZAR;BAZAR;UTENSILIOS P CHURRASCO
4864;CHURRAS MOR ESMALTADA MONTANA;7896020630050;NAO ALIMENTO;BAZAR;BAZAR;UTENSILIOS P CHURRASCO
4865;CIG CAMEL DOUBLE MINT RED CAP C 10;17898648190562;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4865;CIG CAMEL DOUBLE MINT RED CAP C 10;78940239;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4865;CIG CAMEL DOUBLE MINT RED CAP C 10;7898648190565;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4866;CIG CAMEL DOUBLE MINT PURPLE C 10;17898648190135;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4866;CIG CAMEL DOUBLE MINT PURPLE C 10;7898648190138;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4871;CIG KENT SILVER ACCESS PRATA C 10;7891028605246;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4871;CIG KENT SILVER ACCESS PRATA C 10;78943056;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4872;CIG L M FIRST CUT RED C 10;7893789315372;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4872;CIG L M FIRST CUT RED C 10;78942653;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4873;CIG LUCKY STRIKE FRESH MINT X C 10;7891028604638;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
4874;CIG LUCKY STRIKE DOUBLE ICE C 10;7891028604645;NAO ALIMENTO;BAZAR;BAZAR;CIGARROS
