DEPARTAMENTO;SECAO;GRUPO;SUBGRUPO;NIVEL5;NIVEL6;COMPRADOR;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS;MARGEM_OBJETIVA;VENDA_VALOR;VENDA_PROMOCAO
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;826,15;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;831,15;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;1333,53;195,91
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;1362,23;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;2108,37;733,64
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;2172,99;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;2191,27;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;2701,96;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;9550;FRALDA MILI JUMBINHO XXG 16UN;A;22;2943,36;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;66,58;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;69,8;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;99,87;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;166,45;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;199,74;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;332,9;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6135;FRALDA NAT CAR JUM HUGGIES RN 18UN;A;22;418,8;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18809;FRALDA PAMPERS CONF SEC C 44 XXXG;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18809;FRALDA PAMPERS CONF SEC C 44 XXXG;A;22;115,79;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18809;FRALDA PAMPERS CONF SEC C 44 XXXG;A;22;243,8;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18809;FRALDA PAMPERS CONF SEC C 44 XXXG;A;22;578,95;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18811;FRALDA PAMPERS CONF SEC C 72 P;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18811;FRALDA PAMPERS CONF SEC C 72 P;A;22;115,79;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18811;FRALDA PAMPERS CONF SEC C 72 P;A;22;121,58;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18811;FRALDA PAMPERS CONF SEC C 72 P;A;22;347,37;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;37260;FRALDA PAMPERS PREMIUM CARE RN 36UN;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;37260;FRALDA PAMPERS PREMIUM CARE RN 36UN;A;22;53,39;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;37260;FRALDA PAMPERS PREMIUM CARE RN 36UN;A;22;160,17;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;37260;FRALDA PAMPERS PREMIUM CARE RN 36UN;A;22;320,34;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;227,67;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;303,56;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;607,12;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;758,9;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;910,68;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18812;FRALDA PAMPERS SUPERSEQUINHA C 50 XXG;A;22;1138,35;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;75,89;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;227,67;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;379,45;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;607,12;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;910,68;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18813;FRALDA PAMPERS SUPERSEQUINHA C 56 XG;A;22;1517,8;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;151,78;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;303,56;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;455,34;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;607,12;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;683,01;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;834,79;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18814;FRALDA PAMPERS SUPERSEQUINHA C 60 G;A;22;1366,02;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;A;22;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;A;22;75,89;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;A;22;151,78;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;A;22;227,67;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;A;22;379,45;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;18815;FRALDA PAMPERS SUPERSEQUINHA C 68 M;A;22;1062,46;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6147;FRALDA TRIP JUMBINHO HUGGIES G 14 UN;A;22;202,41;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRALDA DESCARTAVEL;;BATISTA;6158;FRALDA TRIP JUMBINHO HUGGIES XXG 12UN;A;22;112,45;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;54,78;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;100,26;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;122,95;46,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;127,65;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;145,74;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;176,23;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;255,3;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;382,95;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;448,32;22,99
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6114;FRALDA GERIATRICA MILI VITA G 08UN 8UN;A;18;519,89;45,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;168,73;22,99
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;202,82;23,49
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;224,81;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;275,19;22,99
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;280,09;45,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;308,98;47,48
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;404,14;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6115;FRALDA GERIATRICA MILI VITA M 09UN;A;18;920,93;45,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;27,39;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;54,78;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;68,97;68,97
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;82,17;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;164,34;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6112;FRALDA GERIATRICA MILI VITA P 10UN 10UN P;A;18;410,85;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;75,97;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;109,56;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;130,75;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;143,14;45,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;148,84;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;155,04;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;225,31;45,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;273,39;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;493,9;186,92
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;793,79;45,98
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;6113;FRALDA GERIATRICA MILI VITA XG 07UN;A;18;868,85;254,89
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;18;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;18;48,99;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;18;53,9;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;18;107,8;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;18;154,5;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;FRANTA PARA INCONT URINAR;;BATISTA;9534;FRALDA PLENITUD PROT PLUS G XG 8UN;A;18;293,94;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;20080;LENCO PAPEL ELITE C 50;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;20080;LENCO PAPEL ELITE C 50;A;35;66,31;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;54,76;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;68,45;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;95,83;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;109,52;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;150,59;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;164,28;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38106;LENCO UMED DOBLE BABY C 45;A;35;177,97;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;20085;LENCO UMED DOBLE C 45 UN;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;6814;LENCO UMED HUGGIES 48UN MAX CLEAN;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;6815;LENCO UMED HUGGIES 88UN TRIPLA PROT;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;LENCOS DESCARTAVEIS;;BATISTA;38760;TOALHA UMED JOHNSONS SUAVE C 44;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;10,98;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;27,45;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;76,86;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;82,35;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;98,82;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;137,25;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24988;TOAL UMED COTTONBABY C 50;A;35;203,13;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24987;TOAL UMED COTTONBABY C PELE C 50;A;35;0;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24987;TOAL UMED COTTONBABY C PELE C 50;A;35;93,33;0
PERFUMARIA E LIMPEZA;PERFUMARIA;PERFUMARIA;HIGIENE BEBE;TOALHAS UMEDECIDAS;;BATISTA;24987;TOAL UMED COTTONBABY C PELE C 50;A;35;104,31;0
