Codigo;Produto;Nro Pedido;Data;Embal;Loja;Depósito;Qtde Expedir
9585;GUARDANAPO PAPEL MILI 21X22CM;32920;06/03/2026;72;005;37;1
19356;INCENSO FLUTE C 8 SAL GROSSO;36250;13/03/2026;25;005;31;2
19360;INCENSO FLUTE C 8 VERBENA;36250;13/03/2026;25;005;38;1
19382;INSET SET INSET ELET REFIL LIQ 60N VAP;35804;13/03/2026;12;005;2;1
31251;KETCHUP TRAD VAL 1 010K;31403;02/03/2026;1;005;1549;24
19803;KIT SH CD PANTENE 300 150ML EQUILIBRIO;31403;02/03/2026;6;005;46;2
6787;LEITE LV ELEGE 1L ZERO LAC SEMI DES;36419;14/03/2026;12;005;900;11
2707;LEITE PO QUALITEM INTEGRAL SH 120G INSTANTAN;31339;02/03/2026;50;005;4;1
6799;LEITE SANTA CLARA 1L ZERO LACTOSE;35780;13/03/2026;12;005;196;1
9745;LEITE SANTA CLARA LV DESN 1L;35780;13/03/2026;12;005;298;1
9751;LEITE SANTA CLARA UHT INT 1L;35780;13/03/2026;12;005;5310;11
9756;LEITE TIROL INTEGRAL ZR LACTOSE 1L;35780;13/03/2026;12;005;162;1
6791;LEITE UHT PET ELEGE 1L DESNATADO;35780;13/03/2026;6;005;2;1
6792;LEITE UHT PET ELEGE 1L INTEGRAL;35780;13/03/2026;6;005;33;10
6793;LEITE UHT PET ELEGE 1L SEMI DESNATADO;34546;11/03/2026;6;005;13;1
20097;LENHA P FOGAO 10K;32870;06/03/2026;1;005;11;1
6894;LIMP MULTI UAU 500ML ROSAS E SEDUCAO;35804;13/03/2026;24;005;2;1
6839;LIMP MULTI USO AJAX BQ FLORES 500ML FLORES C;35804;13/03/2026;12;005;9;1
33678;LIMP PERF SAIF CONCENTRADO 120ML KAIAK;33733;09/03/2026;12;005;24;1
6929;LIMP UAU 500ML FLORES SEDUCAO;35804;13/03/2026;24;005;1;1
6937;LIMP USO GERAL VEJA LV1L PG700ML LAV BEM EST;35804;13/03/2026;12;005;4;1
20279;LUVA CONF LATEX P AMARELA;32920;06/03/2026;12;005;36;1
20322;MAC INST ISABELA 70G GAL ZR FRITURA;35804;13/03/2026;50;005;19;1
20370;MAC INST UFO 96G CURRY;31339;02/03/2026;12;005;18;2
2738;MACARRAO CUP NOODLES 69G CARNE DEF;35804;13/03/2026;24;005;15;1
2731;MACARRAO CUP NOODLES 72G BOLONHESA;35804;13/03/2026;24;005;5;1
33899;MACARRAO INST GERMANI 63G CARNE PICANTE;35804;13/03/2026;50;005;47;1
20318;MACARRAO INST GERMANI 63G GALINHA;34481;10/03/2026;50;005;410;2
20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;34481;10/03/2026;50;005;231;1
20319;MACARRAO INST GERMANI 63G PICANHA;34481;10/03/2026;50;005;436;2
20616;MAS ESPAPARATI SEMOLA 400G;31339;02/03/2026;25;005;13;2
2914;MASSA C OVOS ISABELA 500G GRAVATINHA;34481;10/03/2026;20;005;25;1
2908;MASSA C OVOS ISABELA 500G LINGUINE;34481;10/03/2026;20;005;16;1
2941;MASSA S OVOS NORDESTE 1KG PARAFUSO;35804;13/03/2026;10;005;6;1
20817;MILHO VERDE FUGINI SH 1 7K;31403;02/03/2026;6;005;163;3
3682;MIST LACTEA COND TRIANGULO TP 395G;36064;13/03/2026;27;005;518;12
916;MOLHO TOM FUGINI PIZZA SH 1 7KG;31403;02/03/2026;6;005;28;2
2573;MOLHO TOM FUGINI SH 300G TRAD;36064;13/03/2026;36;005;1274;8
21289;ODORIZ AMAZONIA 120ML MOR SILVESTRE;35804;13/03/2026;12;005;2;1
21292;ODORIZ AMAZONIA 300ML 24 HORAS;35804;13/03/2026;12;005;3;1
7235;OLEO IPIRANGA F1 MASTER 20W50 1L;35752;13/03/2026;24;005;64;1
21471;PA LIXO PLUGGY;32920;06/03/2026;12;005;29;2
7355;PAPEL HIG DUETTO 4 UN DE 30M NEUTRO;32920;06/03/2026;16;005;23;1
21679;PAPEL HIG MAXPEL PREMIUM FS 60M L12P11;32920;06/03/2026;6;005;116;1
21684;PAPEL HIG MILI NEUTRO FLA DPL 30M 4UN;33733;09/03/2026;24;005;75;1
21691;PAPEL HIG NATUPEL FD 20M C 12;35804;13/03/2026;6;005;363;8
21692;PAPEL HIG NATUPEL PREM FS 30M C 4;35804;13/03/2026;16;005;904;3
21693;PAPEL HIG NATUPEL PREM FS 60M C 4;35804;13/03/2026;16;005;150;3
21694;PAPEL HIG NESS FD 20M 12UN;35804;13/03/2026;6;005;6;2
21695;PAPEL HIG NESS FD 30M;32920;06/03/2026;8;005;17;1
21696;PAPEL HIG NESS FD 4UN DE 30M;35804;13/03/2026;16;005;12;4
7366;PAPEL HIG STYLUS 12 UN DE20M NEUTRO;35804;13/03/2026;6;005;32;5
21698;PAPEL HIG STYLUS FD 24 UN DE 20M NEUTRO;32920;06/03/2026;4;005;46;1
21701;PAPEL HIG SULINO NEUTRO FS FD 12UN DE 60M;35804;13/03/2026;8;005;7;1
21702;PAPEL HIG SULINO NEUTRO FS FD 4UN DE 60M;35804;13/03/2026;16;005;6;1
21700;PAPEL HIG SULINO NEUTRO FS FD C 4UN DE 30M;35804;13/03/2026;16;005;7;1
21708;PAPEL P CIGARRO VITORIA ESPECIAL;34849;11/03/2026;40;005;12;1
7376;PAPEL TOALHA MAXIM STYLUS 2RL 50UN;35804;13/03/2026;12;005;15;2
