CODIGO_PRODUTO;EAN;DESCRICAO_PRODUTO;CODIGO_EMPRESA;EMBALAGEM_VENDA;COMPRADOR;PRECO_NORMAL;PRECO_PROMOCIONAL;PRECO_PRATICADO_DIA
18556;0000078912274;FLAN BATAVO 200G BAUN C CAR;1;1;2 - SANDRO;5,99;0;5,99
18557;0000078912298;FLAN BATAVO 200G BAUN C FTA VRM;1;1;2 - SANDRO;5,99;0;5,99
18558;7897903111468;FLAN BIOLAT 200G BAUNILHA CARAM;1;1;2 - SANDRO;5,99;0;5,99
18559;7897903111451;FLAN BIOLAT 200G MOR;1;1;2 - SANDRO;5,99;0;5,99
19305;7894904578146;HAMB EXCELSIOR MISTO 56G;1;1;2 - SANDRO;1,45;0;1,45
19392;7891097106996;IOG BATAVO SURP 100G BOB MOR;1;1;2 - SANDRO;5,99;0;5,99
19393;7897903110478;IOG BIOLAT NAT 150G DESNATADO;1;1;2 - SANDRO;3,89;0;3,89
19394;7897903110461;IOG BIOLAT NAT 150G INTEGRAL;1;1;2 - SANDRO;3,89;0;3,89
19396;7896691104232;IOG CAROLINA C POLPA 450G ABA;1;1;2 - SANDRO;10,89;0;10,89
19401;7896691103860;IOG CAROLINA C POLPA 450G MOR;1;1;2 - SANDRO;10,89;0;10,89
19416;7896691105079;IOG CAROLINA LAVITA ZERO 800G AMEIXA;1;1;2 - SANDRO;13,99;0;13,99
19417;7896691105116;IOG CAROLINA NAT 450G INTEGRAL;1;1;2 - SANDRO;9,99;0;9,99
19436;7896691105031;IOG GREGO CAROLINA 450G FLOCOS;1;1;2 - SANDRO;11,49;0;11,49
20030;7896691104874;LEITE FERM CAROLINA 1250G MOR;1;1;2 - SANDRO;15,99;0;15,99
20519;7894904281015;MARG DELICIA TAB 100G C 4;1;1;2 - SANDRO;11,89;0;11,89
20666;7896529601797;MASSA PASTEL DITALIA COLONIAL 900G;1;1;2 - SANDRO;13,59;0;13,59
20668;7896529610102;MASSA PASTEL DITALIA DG 500G;1;1;2 - SANDRO;7,59;0;7,59
20669;7896529610119;MASSA PASTEL DITALIA DL 500G;1;1;2 - SANDRO;7,59;0;7,59
20671;7896529610133;MAS PASTEL DITALIA DP 200G;1;1;2 - SANDRO;5,49;0;5,49
20672;7898013651387;MAS PASTEL NONANELLA DL 400G;1;1;2 - SANDRO;5,99;0;5,99
21608;7898930426105;PAO LEITE P ROSAS 400G;1;1;2 - SANDRO;5,69;4,49;4,49
21611;7896002301077;PAO NUTRELINHAS CEN MAND 300G;1;1;2 - SANDRO;12,39;0;12,39
21616;7898930426747;PAO TORTA FRIA P ROSAS S CASCA 350G;1;1;2 - SANDRO;10,65;0;10,65
21768;7896610904523;PATE EXCELSIOR 100G CEBOLA SALSA;1;1;2 - SANDRO;3,99;0;3,99
22065;7898012383562;PIZZA TRIVIALY 470G BRASILEIRA;1;1;2 - SANDRO;14,99;0;14,99
22066;7898012383340;PIZZA TRIVIALY 470G CALABRESA;1;1;2 - SANDRO;14,99;0;14,99
22068;7898012383487;PIZZA TRIVIALY 470G LOMBO;1;1;2 - SANDRO;14,99;0;14,99
22069;7898012383555;PIZZA TRIVIALY 470G MILHO BAC;1;1;2 - SANDRO;14,99;0;14,99
22070;7898012383470;PIZZA TRIVIALY 470G PORTUGUESA;1;1;2 - SANDRO;14,99;0;14,99
22103;7896610209796;POLENTA EXCELSIOR PALITO 1KG;1;1;2 - SANDRO;13,99;0;13,99
22925;7896691104034;REQ CAROLINA AMIDO 400G;1;1;2 - SANDRO;14,99;0;14,99
24411;7897903111406;SOBR BIOLAT 180G CHOC;1;1;2 - SANDRO;5,99;0;5,99
24412;7897903111413;SOBR BIOLAT 180G CHOC BCO;1;1;2 - SANDRO;5,99;0;5,99
24471;7898012383463;SORV TRIVIALY 2L ACAI GUARANA;1;1;2 - SANDRO;68,99;0;68,99
24472;7898012381216;SORV YUGY 2L CARIOCA MOR;1;1;2 - SANDRO;25,99;0;25,99
24473;7898012381209;SORV YUGY 2L CARIOCA;1;1;2 - SANDRO;25,99;0;25,99
24474;7898012381193;SORV YUGY 2L NEGA MALUCA;1;1;2 - SANDRO;25,99;0;25,99
24475;7898012382725;SORV YUGY 2L NAPOLITANO;1;1;2 - SANDRO;25,99;0;25,99
24908;7896419725343;TIRINHAS FGO LAR 700G;1;1;2 - SANDRO;17,99;0;17,99
25640;7891164007171;APRESUNTADO AURORA FAT 180G;1;1;2 - SANDRO;9,99;0;9,99
29755;7896294902679;COBER VEGETAL TIROL 1 01K;1;1;2 - SANDRO;14,99;0;14,99
30926;;FILE PEITO FGO CONG KG;1;1;2 - SANDRO;15,99;13,99;13,99
31396;2250300000004;LING CALAB PERDIGAO CURTA KG FAT;1;1;2 - SANDRO;51,39;0;51,39
31397;2224300000005;LING CALAB SADIA CURADA KG BDJ;1;1;2 - SANDRO;30,89;0;30,89
31660;2508400000005;MORTAD SADIA MSD KG EMB;1;1;2 - SANDRO;17,54;0;17,54
31661;2508300000006;MORTAD SADIA MSD KG FAT;1;1;2 - SANDRO;17,54;0;17,54
31776;;PANCETA SUINO PAMPLONA TEMP KG;1;1;2 - SANDRO;39,99;0;39,99
31802;7896002312578;PAO PULLMAN ARTESANO BRIOCHE 500G;1;1;2 - SANDRO;17,99;17,99;17,99
31859;;PEITO PERDIGAO CHESTER DEF KG FAT;1;1;2 - SANDRO;62,89;0;62,89
32015;;QJO STA CLARA MUSSARELA KG;1;1;2 - SANDRO;54,39;0;54,39
32024;2026400000004;QJO STA CLARA GOUDA KG;1;1;2 - SANDRO;138,99;0;138,99
32030;2115600000003;QJO STA CLARA SANSOE KG CORT;1;1;2 - SANDRO;117,99;0;117,99
32299;;SALSICHA MAIS FRANGO LONGA KG;1;1;2 - SANDRO;10,59;0;10,59
32703;7891515563240;SOBRECOXA FGO SADIA BDJ 1KG;1;1;2 - SANDRO;14,99;0;14,99
32705;7896716301233;SOBREPALETA PAMPLONA TEMP KG;1;1;2 - SANDRO;36,49;0;36,49
33512;7896002311823;BOLO NUTRELLA ANA MARIA 70G MOR;1;1;2 - SANDRO;4,99;0;4,99
33610;7896002311830;BOLO NUTRELLA ANA MARIA 70G TRIPLO CHOC;1;1;2 - SANDRO;4,99;0;4,99
33672;7896002311847;BOLO NUTRELLA ANA MARIA 70G BANOFFE;1;1;2 - SANDRO;4,99;0;4,99
33777;;INATIVAR IOG BATAVO 120G MOR C CEREAIS;1;1;2 - SANDRO;0;0;0
34437;;BACON MILAN KG RETALHO;1;1;2 - SANDRO;32,9;0;32,9
34452;2044100000001;LING CALAB KG RETALHO;1;1;2 - SANDRO;22,49;0;22,49
34455;2565500000007;LING CALAB STA CLARA KG EMB;1;1;2 - SANDRO;13,39;0;13,39
34456;2068400000004;MORTAD CARRER S GORD KG EMB;1;1;2 - SANDRO;6,19;0;6,19
34457;2068300000005;MORTAD CARRER S GORD KG FAT;1;1;2 - SANDRO;6,19;0;6,19
34458;2068600000002;MORTAD CARRER S GORD KG PED;1;1;2 - SANDRO;6,19;0;6,19
34459;;MORTAD EXCELSIOR C TOUC KG RETALHO;1;1;2 - SANDRO;9,99;0;9,99
34466;2155300000002;MORTAD PENA BRANCA FGO KG FAT;1;1;2 - SANDRO;4,82;0;4,82
34467;2506200000003;MORTAD PENA BRANCA FGO KG CORT;1;1;2 - SANDRO;4,82;0;4,82
34473;2462100000003;MORTAD TCHE C GORD KG FAT;1;1;2 - SANDRO;9,99;0;9,99
34474;2467300000006;MORTAD TCHE S GORD KG FAT;1;1;2 - SANDRO;5,99;0;5,99
34475;;PEITO FGO EXCELSIOR DEF KG RETALHO;1;1;2 - SANDRO;46,99;0;46,99
34478;;QJO STA CLARA COBOCO MEIA FORMA KG CORT;1;1;2 - SANDRO;51,99;0;51,99
34479;2157700000002;QJO STA CLARA COLONIAL KG CORT;1;1;2 - SANDRO;98,99;0;98,99
34481;;QJO STA CLARA PORCO KG RETALHO;1;1;2 - SANDRO;26,89;0;26,89
34981;;LOMBO SUINO AURORA KG;1;1;2 - SANDRO;24,99;0;24,99
34983;7896529610508;MASSA PASTEL DITALIA COLONIAL 2KG QUADRADA;1;1;2 - SANDRO;27,99;0;27,99
35325;;SALSICHA EXCELSIOR 19CM KG;1;1;2 - SANDRO;12,69;0;12,69
35509;0042882911944;GELO GEGELO 2 5KG;1;1;2 - SANDRO;9,99;0;9,99
35537;7896024041388;CAPELLETTI DITALIA FRANGO 300G;1;1;2 - SANDRO;11,99;0;11,99
35556;7897903111536;NATA PT BIOLAT 270 G;1;1;2 - SANDRO;11,69;0;11,69
35571;7897903112076;BEB LACT BIOLAT 1150G MORANGO;1;1;2 - SANDRO;12,89;0;12,89
36143;7896504306761;MOLHO BCO STA CLARA LACTEO 1 8KG;1;1;2 - SANDRO;64,69;0;64,69
36146;7896691105215;IOG CAROLINA GF 800G BATIDO;1;1;2 - SANDRO;10,99;0;10,99
36159;7896691105192;IOG CAROLINA GREGO 450G ABAC COCO;1;1;2 - SANDRO;11,89;0;11,89
36167;7896691105185;IOG CAROLINA GREGO 450G ACAI BANANA;1;1;2 - SANDRO;11,89;0;11,89
36168;7896691105222;IOG CAROLINA GF 800G MEL;1;1;2 - SANDRO;10,99;0;10,99
36170;7896691105208;IOG CAROLINA 450G PESSEGO;1;1;2 - SANDRO;10,89;0;10,89
36230;7897903112144;IOG BIOLAT NAT CEN LAR MEL 150G;1;1;2 - SANDRO;3,89;0;3,89
36296;7896529610560;CAPELLETTI DITALIA CARNE 300G;1;1;2 - SANDRO;11,99;0;11,99
36298;7896529610546;MASSA DITALIA ROLO 2KG;1;1;2 - SANDRO;27,99;0;27,99
36332;7891097107863;IOG BATAVO DESNATADO 160G;1;1;2 - SANDRO;4,29;0;4,29
36343;2064600000004;SALAME ITAL BORELLA KG;1;1;2 - SANDRO;74,5;0;74,5
36395;7898304250923;FILEZINHO FGO JAGUA SASSAMI 1KG;1;1;2 - SANDRO;18,99;0;18,99
36412;2255600000006;QJO STA CLARA MUSSARELA KG EMB;1;1;2 - SANDRO;54,99;0;54,99
36456;;PEIXE TRAIRA CONG KG;1;1;2 - SANDRO;23,99;0;23,99
36642;7896529610249;ROLO DITALIA 2KG;1;1;2 - SANDRO;33,79;0;33,79
36804;7896256600209;BEB LACT FRUTIROL 480G FRUTAS;1;1;2 - SANDRO;4,59;0;4,59
36896;7898014852752;BEB LACT UNIBABY PAST CONF 130G;1;1;2 - SANDRO;4,59;0;4,59
36898;7898014851755;BEB LACT UNIBABY MORANGO 100G;1;1;2 - SANDRO;1,49;0;1,49
36903;7898014851786;BEB LACT UNIBABY MORANGO 510G;1;1;2 - SANDRO;5,69;0;5,69
36907;7898014855777;BEB LACT UNIBABY ACAI BAN GUAR 510G;1;1;2 - SANDRO;5,99;0;5,99
36909;7898014852561;BEB LACT UNIBABY MORANGO COCO 510G;1;1;2 - SANDRO;5,69;0;5,69
36911;7898014850086;BEB LACT UNIBABY COLORIDO 130G;1;1;2 - SANDRO;4,59;0;4,59
36919;7898014852448;BEB LACT UNIBABY FRUTAS VRM 150G;1;1;2 - SANDRO;2,39;0;2,39
36930;7898014852370;BEB LACT UNIBABY MORANGO 150G;1;1;2 - SANDRO;2,39;0;2,39
36932;7898014852431;BEB LACT UNIBABY PESSEGO 150G;1;1;2 - SANDRO;2,39;0;2,39
36935;7898014852417;BEB LACT UNIBABY SALADA FRUTA 150G;1;1;2 - SANDRO;2,39;0;2,39
36943;7898014853254;BEB LACT UNIBABY UVA VERDE 150G;1;1;2 - SANDRO;2,39;0;2,39
36946;7898014854671;BEB LACT UNIBABY ACAI MOR 150G;1;1;2 - SANDRO;2,39;0;2,39
36947;7898014854664;BEB LACT UNIBABY ACAI GUARANA 150G;1;1;2 - SANDRO;2,39;0;2,39
36949;7898014854268;BEB LACT UNIBABY ABACAXI COCO 150G;1;1;2 - SANDRO;2,39;0;2,39
36950;7898014852387;BEB LACT UNIBABY MORANGO GF 800G;1;1;2 - SANDRO;8,29;0;8,29
36983;7898014851779;BEB LACT UNIBABY SALADA FRUTAS 100G;1;1;2 - SANDRO;1,49;0;1,49
38281;7896002312745;BISNAGA PULLMAN ARTES 300GR BRIOCHE;1;1;2 - SANDRO;10,99;0;10,99
38398;7898014852813;LEITE FERM UNIBABY GF 850G;1;1;2 - SANDRO;11,99;0;11,99
38537;;COSTELA SUINA STA CLARA CONG KG;1;1;2 - SANDRO;24,59;0;24,59
38587;;LING FGO RESF KG;1;1;2 - SANDRO;11,99;0;11,99
38718;2009400000007;PISTACHE UNIAGRO KG;1;1;2 - SANDRO;0;0;0
38719;2566700000002;AMENDOA UNIAGRO KG;1;1;2 - SANDRO;0;0;0
38720;2566600000003;AVELA UNIAGRO KG;1;1;2 - SANDRO;0;0;0
38721;2566300000006;CRANBERRY UNIAGRO DESID KG;1;1;2 - SANDRO;0;0;0
38723;;COXA SOBRECOXA SEARA CONG CX 15KG;1;1;2 - SANDRO;0;0;0
38725;17896610919104;MORTADELA EXCELSIOR C TOUC CX 18KG;1;1;2 - SANDRO;0;0;0
38729;17896610919296;MORTADELA EXCELSIOR S TOUC CX 18KG;1;1;2 - SANDRO;0;0;0
38733;;LOMBO SUINO AURORA KG BDJ;1;1;2 - SANDRO;0;0;0
38738;;RICOTA BIO KG;1;1;2 - SANDRO;20,99;0;20,99
38800;7898014852769;BEB LACT UNIBABY FLOCOS PTO BCO 130;1;1;2 - SANDRO;4,59;0;4,59
38801;;BEB LACT UNIBABY FLOCOS COL 130G;1;1;2 - SANDRO;0;0;0
38858;;SALAME DALIA ITALIANO KG BDJ;1;1;2 - SANDRO;0;0;0
38894;7893000134638;ALMONDEGA BOV SADIA 500G;1;1;2 - SANDRO;25,39;0;25,39
38898;7898948469606;GRAVETO KI CARVAO 3KG;1;1;2 - SANDRO;0;0;0
38900;7898948469163;LENHA KI CARVAO 10KG;1;1;2 - SANDRO;0;0;0
38963;7891097108334;IOG PARMALAT BITE MOR 130G;1;1;2 - SANDRO;0;0;0
3961;7898190300016;AIPIM HENICKA DESC VACUO CONG 1KG;2;1;2 - SANDRO;12,89;0;12,89
4310;7893000091641;BACON SADIA DEF FAT 250G;2;1;2 - SANDRO;26,49;0;26,49
4340;7896716302117;BANHA PAMPLONA PCT 1KG;2;1;2 - SANDRO;15,89;0;15,89
4350;7898921567275;BATATA CONG BEM BRASIL 400G CARINHAS;2;1;2 - SANDRO;8,99;0;8,99
4351;7898921567985;BATATA CONG BEM BRASIL 1 5KG;2;1;2 - SANDRO;19,99;0;19,99
4353;7896610901744;BATATA PRE FRIT EXCELSIOR CONG 400G;2;1;2 - SANDRO;9,99;0;9,99
4355;7891515546519;BATATA P FRITA SADIA PALITO 400G;2;1;2 - SANDRO;9,99;0;9,99
4361;7891097103223;BEB LACT ELEGE 1 150KG MORANGO;2;1;2 - SANDRO;17,79;0;17,79
4362;7891097103230;BEB LACT ELEGE 1 150KG SALADA FRUTA;2;1;2 - SANDRO;17,79;0;17,79
4363;7891097088346;BEB LACT ELEGE 510G MORANGO;2;1;2 - SANDRO;5,99;0;5,99
4364;7891097102004;BEB LACT ELEGE 510G MORANGO COCO;2;1;2 - SANDRO;5,99;0;5,99
4374;7896504300646;BEB LACT STA CLARA GF 1L AMEIXA;2;1;2 - SANDRO;9,99;0;9,99
4375;7896504300660;BEB LACT STA CLARA GF 1L COCO;2;1;2 - SANDRO;9,99;0;9,99
4376;7896504301803;BEB LACT STA CLARA GF 1L FRUTAS VERMELHA;2;1;2 - SANDRO;9,99;0;9,99
4377;7896504308871;BEB LACT SANTA CLARA TRIP ZR GF 1L FRUTAS CEREAL;2;1;2 - SANDRO;12,69;0;12,69
4378;7896504308864;BEB LACT SANTA CLARA TRIP ZR GF 1L MEL CEREAL;2;1;2 - SANDRO;12,69;0;12,69
4379;7896504306013;BEB LACT STA CLARA GF 1L ZERO LAC MORANGO;2;1;2 - SANDRO;10,99;0;10,99
4380;7896504308857;BEB LACT SANTA CLARA TRIP ZR GF 1L MORANGO;2;1;2 - SANDRO;12,69;0;12,69
4381;7896504300714;BEB LACT STA CLARA GF 1L MORANGO;2;1;2 - SANDRO;9,99;0;9,99
4383;7896504306020;BEB LACT STA CLARA GF 1L ZERO LAC SALADA DE FRUTA;2;1;2 - SANDRO;10,99;0;10,99
4384;7896504300639;BEB LACT STA CLARA GF 1L SALADA DE FRUTA;2;1;2 - SANDRO;9,99;0;9,99
4386;7896504300516;BEB LACT SANTA CLARA SC 1L COCO;2;1;2 - SANDRO;7,59;0;7,59
4387;7896504300097;BEB LACT SANTA CLARA SC 1L MORANGO;2;1;2 - SANDRO;7,59;0;7,59
4388;7896504300165;BEB LACT SANTA CLARA SC 1L SALADA DE FRUTA;2;1;2 - SANDRO;7,49;0;7,49
4389;7896256603194;BEB LACT TIROL GF 830G COCO;2;1;2 - SANDRO;8,99;0;8,99
4391;7896256603170;BEB LACT TIROL GF 830G MORANGO;2;1;2 - SANDRO;8,99;0;8,99
4392;7896256601251;BEB LACT TIROL SC 900G COCO;2;1;2 - SANDRO;4,99;0;4,99
4393;7896256604047;BEB LACT TIROL SC 900G FRUTAS CEREAIS;2;1;2 - SANDRO;4,99;0;4,99
4394;7896256601237;BEB LACT TIROL SC 900G MORANGO;2;1;2 - SANDRO;4,99;0;4,99
4396;7891097101861;BEB LACT BATAVO 510G POLPA MOR PESSEGO;2;1;2 - SANDRO;6,59;0;6,59
4397;7891097101717;BEB LACT BATAVO 510G POLPA MORANGO;2;1;2 - SANDRO;6,59;0;6,59
4398;7891097101854;BEB LACT BATAVO 510G POLPA MORANGO COCO;2;1;2 - SANDRO;6,59;0;6,59
4401;7891097101748;BEB LACT ELEGE 510G MORANGO AMEIXA;2;1;2 - SANDRO;5,99;0;5,99
4402;7891097104633;BEB LACT PENSE ZERO BATAVO 170G AMEIXA;2;1;2 - SANDRO;4,39;0;4,39
4403;7891097101618;BEB LACT PENSE ZERO BATAVO 170G MAMAO;2;1;2 - SANDRO;4,39;0;4,39
4404;7891097101892;BEB LACT PENSE ZERO BATAVO 170G MORANGO;2;1;2 - SANDRO;4,39;0;4,39
4415;7896256604924;BEB LACT FRUTIROL 480G MORANGO;2;1;2 - SANDRO;4,59;0;4,59
4454;7896002311687;BISNAGA PULLMAN 300G ARTESANO CHAPA;2;1;2 - SANDRO;10,99;0;10,99
4456;7896209400139;BISNAGUINHA NUTRELLA 300G NUTRELINH;2;1;2 - SANDRO;12,39;0;12,39
4458;7896002360234;BISNAGUINHA PULLMAN 300G;2;1;2 - SANDRO;8,79;0;8,79
4459;7896002311663;BISNAGA PULLMAN 300G ARTESANO;2;1;2 - SANDRO;10,99;0;10,99
4460;7898330160371;BISNAGUINHA TCHE PAO 300G TRAD;2;1;2 - SANDRO;7,89;0;7,89
4471;7896002362054;BOLO NUTRELLA 42G ANA MARIA COB CHOCOLATE;2;1;2 - SANDRO;3,59;0;3,59
4472;7896002368230;BOLO NUTRELLA 42G ANA MARIA COB NAPOLITANO;2;1;2 - SANDRO;3,59;0;3,59
4473;7896002362436;BOLO NUTRELLA ANA MARIA 70G CHOC TRAD;2;1;2 - SANDRO;4,99;0;4,99
4474;7896002363259;BOLO NUTRELLA ANA MARIA 70G GOTAS CHOC;2;1;2 - SANDRO;4,99;0;4,99
4477;7896002361019;BOLO PULLMAN 250G CHOCOLATE;2;1;2 - SANDRO;13,99;0;13,99
4478;7896002362146;BOLO PULLMAN 250G GOTAS CHOCOLATE;2;1;2 - SANDRO;13,99;0;13,99
4479;7896002360982;BOLO PULLMAN 250G FRAP CALIFORNIA;2;1;2 - SANDRO;13,99;0;13,99
4480;7896002361033;BOLO PULLMAN 250G LARANJA;2;1;2 - SANDRO;13,99;0;13,99
4555;7898013651394;CAPELETTI ITALIANY 250G RESF CARNE;2;1;2 - SANDRO;11,49;0;11,49
4556;7898013650151;CAPELETTI ITALIANY 250G FRANGO CP;2;1;2 - SANDRO;11,49;0;11,49
4557;7898013651059;CAPELETTI ITALIANY 250G QUEIJO CP;2;1;2 - SANDRO;11,49;0;11,49
4558;7898013651240;CAPELETTI ITALIANY 500G RESF CARNE;2;1;2 - SANDRO;23,99;0;23,99
4559;7898013650342;CAPELETTI ITALIANY 500G CONG FRANGO;2;1;2 - SANDRO;23,99;0;23,99
4560;7896249500509;CAPELETTI ROMENA 250G CARNE;2;1;2 - SANDRO;12,59;0;12,59
4561;7896249500486;CAPELETTI ROMENA 250G FRANGO;2;1;2 - SANDRO;12,59;0;12,59
5352;7891097102387;CREAM CHEESE PRESIDENT 150G TRAD;2;1;2 - SANDRO;12,39;0;12,39
5353;7891097102370;CREAM CHEESE PRESIDENT 150G LIGHT;2;1;2 - SANDRO;12,39;0;12,39
5359;7898125825256;CREME CUPUACU MARE 1L;2;1;2 - SANDRO;29,25;0;29,25
5375;7891097000997;CREME RICOTA PRESIDENT 200G LIGHT;2;1;2 - SANDRO;9,99;0;9,99
5376;7896504305115;CREME RICOTA SANTA CLARA 200G C ERVAS;2;1;2 - SANDRO;12,99;0;12,99
5377;7896504301346;CREME RICOTA SANTA CLARA 200G TRADICIONAL;2;1;2 - SANDRO;12,99;0;12,99
5378;7891097000935;CREME RICOTA PRESIDENT 200G TRAD;2;1;2 - SANDRO;9,99;0;9,99
5407;7891025109891;IOG PETIT DANONINHO DANONE 320G MORANGO;2;1;2 - SANDRO;14,99;0;14,99
5408;7891025109884;IOG PETIT DANONINHO DANONE 320G MULTI;2;1;2 - SANDRO;14,99;0;14,99
5410;7891025110668;IOG PRA LEVAR DANONINHO DANONE 70G MORANGO;2;1;2 - SANDRO;5,49;0;5,49
5736;7896504302091;EMBUTIDO COZ SANTA CLARA 400G SUINO;2;1;2 - SANDRO;18,89;0;18,89
5737;7896610903472;EMPANADO EXCELSIOR FGO 300G;2;1;2 - SANDRO;9,99;0;9,99
5774;7896610209819;ERVILHA EXCELSIOR CONG 300G;2;1;2 - SANDRO;11,99;0;11,99
5775;7896419724599;ERVILHA LAR CONG 300G;2;1;2 - SANDRO;7,29;0;7,29
5871;7893000052888;ESCONDIDINHO SADIA 600G CARNE;2;1;2 - SANDRO;23,99;0;23,99
5872;7893000052895;ESCONDIDINHO SADIA 600G FRANGO;2;1;2 - SANDRO;23,99;0;23,99
6063;7893000492394;FILE FRANGO SADIA 500G PARMEGIANA;2;1;2 - SANDRO;26,99;0;26,99
6083;7896504300370;FONDUE SANTA CLARA 400G QUEIJO ESP;2;1;2 - SANDRO;47,99;0;47,99
6084;7896504301759;FONDUE SANTA CLARA 400G CHOCOLATE;2;1;2 - SANDRO;48,99;0;48,99
6253;7898368260029;GELO TUBO GELO 2 5KG BOLSA;2;1;2 - SANDRO;9,99;0;9,99
6302;7891515989408;HAMBURGUER PERDIGAO 56G BOVINO 605794;2;1;2 - SANDRO;2,49;0;2,49
6304;7896419729143;HAMBURGUER EMPANADO LAR 100G FGO;2;1;2 - SANDRO;3,79;0;3,79
6307;7891515989415;HAMBURGUER PERDIGAO 56G FRANGO HFG;2;1;2 - SANDRO;2,59;0;2,59
6308;7891515879716;HAMBURGUER PERDIGAO 90G SUAV 651058;2;1;2 - SANDRO;4,49;0;4,49
6317;7893000043220;HOT POCKET SADIA 145G X BACON;2;1;2 - SANDRO;9,99;0;9,99
6318;7893000027718;HOT POCKET SADIA 145G X FRANGO POSF FRANGO POSF;2;1;2 - SANDRO;9,99;0;9,99
6319;7891515556341;HOT POCKET SADIA 145G X BARBECUE;2;1;2 - SANDRO;9,99;0;9,99
6320;7891515556334;HOT POCKET SADIA 145G X BURGUE MAIONESE;2;1;2 - SANDRO;9,99;0;9,99
6321;7893000027701;HOT POCKET SADIA 145G X BURGUER;2;1;2 - SANDRO;9,99;0;9,99
6322;7893000043213;HOT POCKET SADIA 145G X PICANHA POSP;2;1;2 - SANDRO;9,99;0;9,99
6324;7896504302121;INGRED P FEIJOADA SANTA CLARA 450G;2;1;2 - SANDRO;19,99;0;19,99
6371;7891025123453;IOG DANONE ACTIVIA 800G AMEIXA;2;1;2 - SANDRO;17,99;0;17,99
6373;7891025123477;IOG DANONE ACTIVIA 800G MORANGO;2;1;2 - SANDRO;18,79;0;18,79
6375;7896504309090;IOG SANTA CLARA ZERO LACT 165G MORANGO;2;1;2 - SANDRO;4,39;0;4,39
6376;7891097104534;IOG BATAVO BOB ESPONJA 120G MORANGO CEREAL;2;1;2 - SANDRO;5,69;0;5,69
6377;7891097104541;IOG BATAVINHO 125G BOB ESPONJA CREME CONFEITOS;2;1;2 - SANDRO;5,89;0;5,89
6378;7891097105203;IOG BATAVINHO 125G BOB ESPONJA MORANG CONFEITO;2;1;2 - SANDRO;5,89;0;5,89
6381;7891097103391;IOG BATAVO 1150G CEREAL;2;1;2 - SANDRO;18,89;0;18,89
6382;7891097103384;IOG BATAVO 1150G MORANGO;2;1;2 - SANDRO;18,89;0;18,89
6383;7891097102851;IOG BATAVO 170G MORANGO;2;1;2 - SANDRO;3,59;0;3,59
6384;7891097000201;IOG BATAVO 170G NATURAL AMEIXA;2;1;2 - SANDRO;3,99;0;3,99
6385;7891097000195;IOG BATAVO 170G NATURAL LARAN CEN MEL;2;1;2 - SANDRO;4,29;0;4,29
6387;7891097000799;IOG BATAVO 450G TRAD INTEGRAL;2;1;2 - SANDRO;9,99;0;9,99
6389;7891000394632;IOG CHAMBINHO 510G POLPA MORANGO;2;1;2 - SANDRO;12,55;0;12,55
6399;7891025121251;IOG DANONE 160G NAT INT LAR CEN MEL;2;1;2 - SANDRO;4,99;0;4,99
6400;7891025121244;IOG DANONE 160G NAT INT MEL;2;1;2 - SANDRO;4,99;0;4,99
6401;7891025102526;IOG DANONE 160G NATURAL INTEGRAL;2;1;2 - SANDRO;4,99;0;4,99
6402;7891025102540;IOG DANONE 160G NATURAL DESNATADO;2;1;2 - SANDRO;4,99;0;4,99
6404;7891025101376;IOG DANONE 170G MORANGO;2;1;2 - SANDRO;4,89;0;4,89
6405;7891025121640;IOG DANONE 510G POLPA KIDS MORANGO;2;1;2 - SANDRO;10,89;0;10,89
6412;7891025106067;IOG DANONINHO DANONE 100G MORANGO;2;1;2 - SANDRO;4,69;0;4,69
6413;7891097106057;IOG ELEGE POLPA 510G MOR VIT;2;1;2 - SANDRO;13,99;0;13,99
6414;7891097106750;IOG ELEGE BOB ESPONJA 100G MORANGO;2;1;2 - SANDRO;3,99;0;3,99
6421;7891097000270;IOG GREGO BATAVO 100G TRADICIONAL;2;1;2 - SANDRO;3,69;0;3,69
6423;7891097000140;IOG GREGO BATAVO 450G MORANGO;2;1;2 - SANDRO;14,59;0;14,59
6424;7891097000133;IOG GREGO BATAVO 450G TRADICIONAL;2;1;2 - SANDRO;14,59;0;14,59
6425;7891097105678;IOG GREGO BATAVO 510G BDJ MORANGO;2;1;2 - SANDRO;15,79;0;15,79
6426;7891097107252;IOG GREGO BATAVO 90G FLOCOS;2;1;2 - SANDRO;3,69;0;3,69
6435;7891000360361;IOG GREGO NESTLE 540G TRAD MOR;2;1;2 - SANDRO;18,59;0;18,59
6439;7891097106101;IOG BATAVO GREGO PENSE ZERO 100G MARACUJA;2;1;2 - SANDRO;3,69;0;3,69
6440;7891097001253;IOG GREGO PENSE ZERO BATAVO 450G MOR;2;1;2 - SANDRO;14,59;0;14,59
6441;7891097000713;IOG BATAVO GREGO PENSE ZERO 100G MOR;2;1;2 - SANDRO;3,69;0;3,69
6442;7891097000720;IOG BATAVO GREGO PENSE ZERO 100G TRAD;2;1;2 - SANDRO;3,69;0;3,69
6484;7891000363256;IOG NESTLE 510G POLPA 2 SABORES;2;1;2 - SANDRO;8,95;0;8,95
6490;7891000261026;IOG NINHO NESTLE 540G POLPA;2;1;2 - SANDRO;11,85;0;11,85
