"CODIGOINT";"DESCRICAO";"LOJA";"EmbSeparacao";"ESTATUAL";"CapacidadeGondola";"PontoPed";"EstoqueIdeal";"sem1acm";"2sem";"3sem";"4sem";"SECAOOPE";"ltmix"
"1022861";"CAPSULA DOLCE GUSTO CHOCO ALPINO INT C10";"013";6,00;15,00;20,00;12,00;18,00;1,00;2,00;2,00;0,00;"10";"A"
"1022861";"CAPSULA DOLCE GUSTO CHOCO ALPINO INT C10";"014";6,00;16,00;20,00;12,00;18,00;0,00;1,00;0,00;2,00;"10";"A"
"1022861";"CAPSULA DOLCE GUSTO CHOCO ALPINO INT C10";"017";6,00;22,00;20,00;12,00;18,00;1,00;0,00;2,00;5,00;"10";"A"
"1022861";"CAPSULA DOLCE GUSTO CHOCO ALPINO INT C10";"018";6,00;10,00;20,00;6,00;12,00;0,00;0,00;1,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"002";6,00;52,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"003";6,00;16,00;20,00;12,00;18,00;0,00;1,00;1,00;1,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"004";6,00;18,00;20,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"006";6,00;56,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"008";6,00;13,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"011";6,00;13,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"012";6,00;17,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"013";6,00;16,00;20,00;12,00;18,00;3,00;0,00;2,00;1,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"014";6,00;11,00;20,00;12,00;18,00;3,00;0,00;0,00;0,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"017";6,00;13,00;20,00;12,00;18,00;3,00;3,00;4,00;10,00;"10";"A"
"1022863";"CAPSULA DOLCE GUSTO CHOCOCINO KITKAT C10";"018";6,00;12,00;20,00;6,00;12,00;0,00;0,00;0,00;0,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"002";6,00;41,00;20,00;12,00;18,00;0,00;0,00;0,00;2,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"003";6,00;37,00;40,00;30,00;36,00;0,00;1,00;2,00;0,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"005";6,00;18,00;20,00;18,00;24,00;0,00;0,00;0,00;0,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"006";6,00;34,00;40,00;30,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"008";6,00;24,00;20,00;18,00;24,00;0,00;0,00;0,00;0,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"011";6,00;36,00;40,00;30,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"012";6,00;15,00;20,00;12,00;18,00;0,00;0,00;0,00;1,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"013";6,00;35,00;40,00;30,00;36,00;1,00;1,00;3,00;2,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"014";6,00;28,00;40,00;18,00;24,00;2,00;2,00;0,00;1,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"017";6,00;20,00;20,00;12,00;18,00;3,00;2,00;2,00;6,00;"10";"A"
"1015981";"CAPSULA DOLCE GUSTO DOCE DE LEITE C/10";"018";6,00;22,00;40,00;18,00;24,00;0,00;0,00;0,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"002";6,00;23,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"003";6,00;5,00;20,00;12,00;18,00;2,00;6,00;2,00;5,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"006";6,00;36,00;40,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"007";6,00;28,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"008";6,00;37,00;40,00;12,00;18,00;0,00;0,00;1,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"011";6,00;18,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"012";6,00;16,00;20,00;12,00;18,00;0,00;0,00;1,00;0,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"013";6,00;6,00;20,00;12,00;18,00;8,00;0,00;0,00;4,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"014";6,00;28,00;20,00;12,00;18,00;3,00;0,00;3,00;6,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"017";6,00;30,00;40,00;30,00;36,00;1,00;4,00;8,00;2,00;"10";"A"
"1011371";"CAPSULA DOLCE GUSTO ESP INTENS  C/10";"018";6,00;9,00;20,00;6,00;12,00;2,00;0,00;1,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"002";6,00;36,00;20,00;12,00;18,00;0,00;1,00;1,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"003";6,00;14,00;20,00;12,00;18,00;1,00;1,00;0,00;1,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"006";6,00;48,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"011";6,00;15,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"012";6,00;19,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"013";6,00;24,00;20,00;12,00;18,00;0,00;0,00;2,00;1,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"014";6,00;17,00;20,00;12,00;18,00;0,00;2,00;1,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"017";6,00;13,00;20,00;12,00;18,00;5,00;1,00;4,00;0,00;"10";"A"
"1022865";"CAPSULA DOLCE GUSTO ESPR A.PARANAIBA C10";"018";6,00;12,00;20,00;6,00;12,00;0,00;2,00;0,00;0,00;"10";"A"
"1022862";"CAPSULA DOLCE GUSTO ESPRES CERR MIN C/10";"002";6,00;18,00;20,00;12,00;18,00;1,00;0,00;0,00;1,00;"10";"A"
"1022862";"CAPSULA DOLCE GUSTO ESPRES CERR MIN C/10";"003";6,00;14,00;20,00;12,00;18,00;2,00;2,00;0,00;0,00;"10";"A"
"1022862";"CAPSULA DOLCE GUSTO ESPRES CERR MIN C/10";"013";6,00;17,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022862";"CAPSULA DOLCE GUSTO ESPRES CERR MIN C/10";"014";6,00;17,00;20,00;12,00;18,00;1,00;2,00;5,00;1,00;"10";"A"
"1022862";"CAPSULA DOLCE GUSTO ESPRES CERR MIN C/10";"017";6,00;22,00;20,00;12,00;18,00;0,00;4,00;7,00;2,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"002";6,00;48,00;40,00;30,00;36,00;1,00;1,00;0,00;3,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"003";6,00;14,00;40,00;30,00;36,00;13,00;6,00;4,00;3,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"004";6,00;11,00;20,00;26,00;38,00;0,00;2,00;1,00;2,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"006";6,00;17,00;40,00;30,00;36,00;0,00;1,00;0,00;3,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"007";6,00;40,00;40,00;26,00;38,00;0,00;1,00;1,00;0,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"008";6,00;14,00;40,00;26,00;38,00;1,00;0,00;0,00;0,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"011";6,00;36,00;40,00;30,00;36,00;0,00;0,00;0,00;0,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"012";6,00;16,00;40,00;30,00;36,00;0,00;0,00;1,00;0,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"013";6,00;12,00;20,00;12,00;18,00;0,00;0,00;0,00;7,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"014";6,00;15,00;40,00;26,00;38,00;2,00;2,00;0,00;0,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"017";6,00;9,00;20,00;12,00;18,00;3,00;3,00;5,00;10,00;"10";"A"
"1011369";"CAPSULA DOLCE GUSTO ESPRESSO C/10";"018";6,00;12,00;20,00;6,00;12,00;0,00;0,00;1,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"002";6,00;22,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"003";6,00;40,00;20,00;12,00;18,00;1,00;0,00;0,00;1,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"004";6,00;13,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"006";6,00;8,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"008";6,00;15,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"011";6,00;0,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"012";6,00;0,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"013";6,00;1,00;20,00;12,00;18,00;0,00;0,00;2,00;2,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"014";6,00;0,00;20,00;12,00;18,00;1,00;0,00;0,00;1,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"017";6,00;0,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022864";"CAPSULA DOLCE GUSTO GALAK C/10";"018";6,00;7,00;20,00;6,00;12,00;1,00;0,00;0,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"002";6,00;11,00;40,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"003";6,00;14,00;20,00;12,00;18,00;0,00;3,00;3,00;2,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"004";6,00;23,00;40,00;12,00;18,00;0,00;1,00;0,00;2,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"006";6,00;13,00;20,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"008";6,00;8,00;40,00;12,00;18,00;0,00;0,00;2,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"011";6,00;16,00;20,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"012";6,00;18,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"013";6,00;12,00;20,00;12,00;18,00;2,00;0,00;0,00;0,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"014";6,00;1,00;20,00;12,00;18,00;0,00;4,00;2,00;4,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"017";6,00;11,00;20,00;12,00;18,00;0,00;4,00;5,00;4,00;"10";"A"
"1022875";"CAPSULA DOLCE GUSTO GOLD C/10";"018";6,00;20,00;40,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"002";6,00;60,00;20,00;12,00;18,00;0,00;0,00;0,00;1,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"003";6,00;27,00;20,00;12,00;18,00;4,00;0,00;0,00;1,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"004";6,00;34,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"006";6,00;29,00;40,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"007";6,00;33,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"008";6,00;16,00;20,00;12,00;18,00;1,00;0,00;0,00;1,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"011";6,00;18,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"012";6,00;15,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"013";6,00;12,00;40,00;30,00;36,00;0,00;1,00;4,00;0,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"014";6,00;14,00;20,00;18,00;24,00;0,00;2,00;3,00;1,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"017";6,00;13,00;20,00;18,00;24,00;5,00;9,00;12,00;11,00;"10";"A"
"1021818";"CAPSULA DOLCE GUSTO LATTE MACCHIATO C/10";"018";6,00;24,00;20,00;6,00;12,00;0,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"002";6,00;15,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"003";6,00;10,00;20,00;12,00;18,00;2,00;3,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"005";6,00;18,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"006";6,00;33,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"007";6,00;32,00;40,00;12,00;18,00;0,00;2,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"008";6,00;35,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"011";6,00;34,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"012";6,00;17,00;20,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"013";6,00;9,00;20,00;12,00;18,00;5,00;6,00;1,00;2,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"014";6,00;17,00;20,00;12,00;18,00;0,00;1,00;3,00;3,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"017";6,00;14,00;20,00;12,00;18,00;2,00;0,00;6,00;5,00;"10";"A"
"1007549";"CAPSULA DOLCE GUSTO LUNGO  C/10";"018";6,00;19,00;40,00;12,00;18,00;2,00;1,00;1,00;1,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"002";6,00;52,00;20,00;12,00;18,00;0,00;2,00;0,00;2,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"003";6,00;4,00;20,00;12,00;18,00;2,00;6,00;1,00;1,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"004";6,00;27,00;40,00;12,00;18,00;3,00;2,00;1,00;2,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"005";6,00;36,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"006";6,00;35,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"007";6,00;26,00;20,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"008";6,00;35,00;40,00;12,00;18,00;1,00;0,00;1,00;1,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"011";6,00;36,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"012";6,00;11,00;20,00;12,00;18,00;0,00;4,00;0,00;2,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"013";6,00;15,00;20,00;12,00;18,00;2,00;0,00;6,00;1,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"014";6,00;0,00;20,00;24,00;36,00;5,00;9,00;2,00;3,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"017";6,00;21,00;40,00;30,00;36,00;3,00;5,00;4,00;0,00;"10";"A"
"1011370";"CAPSULA DOLCE GUSTO MATINAL C/10";"018";6,00;14,00;20,00;6,00;12,00;0,00;0,00;0,00;2,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"002";6,00;27,00;40,00;30,00;36,00;3,00;2,00;0,00;1,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"003";6,00;212,00;40,00;30,00;36,00;44,00;39,00;2,00;2,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"005";6,00;44,00;40,00;18,00;24,00;0,00;0,00;0,00;0,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"006";6,00;43,00;40,00;30,00;36,00;1,00;2,00;1,00;0,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"007";6,00;26,00;20,00;18,00;24,00;3,00;2,00;0,00;0,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"008";6,00;23,00;20,00;18,00;24,00;0,00;0,00;1,00;0,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"011";6,00;15,00;20,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"012";6,00;27,00;40,00;30,00;36,00;6,00;5,00;4,00;4,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"013";6,00;32,00;40,00;30,00;36,00;5,00;0,00;3,00;5,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"014";6,00;10,00;20,00;18,00;24,00;0,00;3,00;5,00;3,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"017";6,00;6,00;20,00;12,00;18,00;9,00;3,00;8,00;13,00;"10";"A"
"1013625";"CAPSULA DOLCE GUSTO MOCHA CANELA C/10";"018";6,00;13,00;40,00;18,00;24,00;6,00;6,00;2,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"002";6,00;32,00;20,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"003";6,00;56,00;20,00;12,00;18,00;1,00;0,00;0,00;1,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"005";6,00;22,00;20,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"006";6,00;37,00;20,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"007";6,00;39,00;60,00;12,00;18,00;0,00;0,00;1,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"008";6,00;7,00;20,00;18,00;24,00;1,00;2,00;0,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"011";6,00;17,00;40,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"012";6,00;13,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"013";6,00;23,00;20,00;12,00;18,00;4,00;0,00;1,00;1,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"014";6,00;9,00;20,00;18,00;24,00;1,00;2,00;2,00;0,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"017";6,00;1,00;60,00;42,00;60,00;2,00;7,00;5,00;13,00;"10";"A"
"1011372";"CAPSULA DOLCE GUSTO NESCAU C/10";"018";6,00;33,00;40,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"002";6,00;11,00;20,00;12,00;18,00;4,00;3,00;0,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"003";6,00;14,00;20,00;12,00;18,00;0,00;3,00;0,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"004";6,00;31,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"006";6,00;40,00;40,00;12,00;18,00;1,00;0,00;0,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"011";6,00;12,00;20,00;12,00;18,00;1,00;0,00;1,00;1,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"012";6,00;18,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"013";6,00;17,00;20,00;12,00;18,00;0,00;1,00;2,00;1,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"014";6,00;16,00;20,00;12,00;18,00;0,00;1,00;4,00;0,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"017";6,00;30,00;40,00;30,00;36,00;0,00;6,00;5,00;6,00;"10";"A"
"1022871";"CAPSULA DOLCE GUSTO ORGANICO C/10";"018";6,00;11,00;20,00;6,00;12,00;0,00;0,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"002";6,00;12,00;20,00;12,00;18,00;0,00;1,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"003";6,00;11,00;20,00;12,00;18,00;0,00;1,00;1,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"005";6,00;7,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"006";6,00;12,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"007";6,00;9,00;40,00;12,00;18,00;0,00;0,00;1,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"008";6,00;7,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"011";6,00;17,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"012";6,00;14,00;20,00;12,00;18,00;0,00;0,00;0,00;1,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"013";6,00;13,00;20,00;12,00;18,00;2,00;0,00;1,00;1,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"014";6,00;15,00;20,00;12,00;18,00;0,00;0,00;0,00;0,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"017";6,00;10,00;20,00;12,00;18,00;2,00;2,00;0,00;6,00;"10";"A"
"1017884";"CAPSULA DOLCE GUSTO SENSACAO C/10";"018";6,00;11,00;20,00;6,00;12,00;0,00;0,00;0,00;0,00;"10";"A"
"1022038";"CAPSULA NESCAFE NESPRESSO ANDES C/10";"002";12,00;24,00;10,00;10,00;22,00;0,00;0,00;0,00;0,00;"10";"A"
"1022038";"CAPSULA NESCAFE NESPRESSO ANDES C/10";"003";12,00;7,00;20,00;10,00;22,00;3,00;3,00;0,00;0,00;"10";"A"
"1022038";"CAPSULA NESCAFE NESPRESSO ANDES C/10";"004";12,00;17,00;10,00;10,00;22,00;1,00;0,00;1,00;2,00;"10";"A"
"1022038";"CAPSULA NESCAFE NESPRESSO ANDES C/10";"006";12,00;22,00;10,00;10,00;22,00;0,00;0,00;0,00;0,00;"10";"A"
"1022038";"CAPSULA NESCAFE NESPRESSO ANDES C/10";"011";12,00;12,00;20,00;10,00;22,00;0,00;0,00;0,00;0,00;"10";"A"
"1022038";"CAPSULA NESCAFE NESPRESSO ANDES C/10";"012";12,00;12,00;10,00;10,00;22,00;0,00;0,00;0,00;0,00;"10";"A"
