CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;NRO_PEDIDO;DATA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR
1;4598;CERVEJA ITAIPAVA LT 350ML MALZBIER;47671;2026-04-06;12;2014;48
1;16941;CR TRAT HEDERA SH 960G CER.;47671;2026-04-06;6;24;6
1;3415;CREME LEITE ITALAC TP 200G;47671;2026-04-06;24;0;24
1;2655;CREME NUTELLA FERRERO 140G;47671;2026-04-06;10;659;10
1;37431;DESINFETANTE EUCALIPITO 5L;47671;2026-04-06;3;78;12
1;37432;DESINFETANTE LAVANDA 5L;47671;2026-04-06;3;279;12
1;17340;DET LIQ BIO KRISS 500ML CLEAR;47671;2026-04-06;24;1466;24
1;5682;DET LIQ GOTA LIMPA 500ML NEUTRO;47671;2026-04-06;24;8759;48
1;17375;DET LIQ ULTRA 5L CLASS;47671;2026-04-06;4;88;8
1;17409;DET PO GIRANDO SOL ROSA SH 400G;47671;2026-04-06;30;386;30
1;386;ENERG MONSTER LT 473ML ABSOLUT ZERO;47671;2026-04-06;6;366;6
1;937;EXTRATO TOM ELEFANTE TP 1 04KG;47671;2026-04-06;12;5244;12
1;3629;GELATINA NEILAR 20G UVA;47671;2026-04-06;48;4750;48
1;3679;LEITE COND ITALAC TP 395G SEMIDESNATADO;47671;2026-04-06;27;2906;27
1;2831;MASSA C OVOS GERMANI 500G ESPAGUETE;47671;2026-04-06;20;4323;40
1;2826;MASSA C OVOS STA FELICIDADE 500G PENNE;47671;2026-04-06;20;3444;100
1;20810;MILHO PIPOCA ARBAZA PREMIUM 400G;47671;2026-04-06;12;1824;12
1;3707;MIST P BOLO APTI 400G LARANJA;47671;2026-04-06;12;778;12
1;34570;MOLHO PIMENTA NOVITA 150ML CALABRESA;47671;2026-04-06;12;588;24
1;2571;MOLHO TOM FUGINI SH 300G PENEIRADO;47671;2026-04-06;36;138214;36
1;21410;OVO CHOC AO LEI LE CACAU C BR 250G;47671;2026-04-06;12;173;24
1;21679;PAPEL HIG MAXPEL PREMIUM FS 60M L12P11;47671;2026-04-06;6;354;6
1;1856;PAST DOCILE MINTY 14G LAR;47671;2026-04-06;12;1102;12
1;2416;PEPINO CONSERVA DA SERRA SH 150G;47671;2026-04-06;12;156;12
1;3819;PO P PUDIM NEILAR 30G CARAMELO;47671;2026-04-06;48;668;48
1;784;REFRIG ANTARCTICA GUARANA PET 2L;47671;2026-04-06;8;96;16
1;10;REFRIG COCA COLA PET 2L;47671;2026-04-06;4;12;120
1;849;REFRIG COCA COLA ZERO PET 600ML;47671;2026-04-06;12;1153;36
1;852;REFRIG FANTA LARANJA PET 600ML;47671;2026-04-06;6;1571;24
1;899;REFRIG FANTA UVA LT 350ML;47671;2026-04-06;6;790;6
1;838;REFRIG FRUKI PET 3L GUARANA;47671;2026-04-06;4;219;4
1;776;REFRIG PEPSI COLA PET 200ML BLACK;47671;2026-04-06;12;2964;12
1;37434;REMOVEDOR MULTIUSO SUPREMA TRAD 1L;47671;2026-04-06;12;540;24
1;10144;SAB FARNESE 180G AVEIA ESFOL;47671;2026-04-06;36;2304;72
1;10145;SAB FARNESE 180G ERV DOCE VERB;47671;2026-04-06;36;2448;36
1;23155;SABAO ZAVASKI 400G;47671;2026-04-06;40;599;40
1;3224;SALG BATATA PRINGLES 109G CHURRASCO;47671;2026-04-06;18;393;18
1;3225;SALG BATATA PRINGLES 109G QUEIJO;47671;2026-04-06;18;389;18
1;23371;SALG KRUKS 35G CHURRASCO;47671;2026-04-06;10;51;10
1;3289;SALG OBBA 100G PRESUNTO;47671;2026-04-06;10;459;10
1;3297;SALG OBBA 100G QUEIJO;47671;2026-04-06;10;154;10
1;8242;SH JAY LUC 1L BLIND QUERATINA;47671;2026-04-06;12;131;12
1;24358;SH SEDA ANT CASP HIDRATACAO DIARIA 325ML;47671;2026-04-06;12;216;12
1;1648;WAFER GIRASSOL 60G CHOC;47671;2026-04-06;50;4100;150
1;1649;WAFER GIRASSOL 60G LIMAO;47671;2026-04-06;50;4900;100
1;1647;WAFER GIRASSOL 60G MORANGO;47671;2026-04-06;50;5200;150
1;1655;WAFER PARATI MINUETO 81G MORANGO;47671;2026-04-06;36;10185;36
1;1656;WAFFER ISABELA 100G CHOC;47671;2026-04-06;40;2040;40
1;1659;WAFFER ISABELA 100G MORANGO;47671;2026-04-06;40;1000;80
1;53;AGUA MIN SARANDI 5L S GAS;47725;2026-04-06;4;1163;12
1;2140;ARROZ BCO SANO TP1 5KG;47725;2026-04-06;6;1729;30
1;662;SUCO KAPO 200ML MACA;47725;2026-04-06;12;267;24
1;663;SUCO KAPO 200ML MORANGO;47725;2026-04-06;12;505;24
1;2909;ACHOC LIQ SHOWKINHO 200ML;47765;2026-04-06;27;2850;27
1;12228;ACUCAR CRISTAL DOCESUCAR 5KG;47765;2026-04-06;6;1792;30
1;12291;AGUA SANIT IMPERIAL 5L;47765;2026-04-06;4;112;16
1;33285;AMACIANTE APYCE 2L JASMIM ROSA;47765;2026-04-06;6;14;18
1;33458;AMACIANTE APYCE 2L TRAD AZ;47765;2026-04-06;6;6;18
1;2128;ARROZ BCO PAMPEANO TP1 5KG;47765;2026-04-06;6;1156;18
1;1829;BALA GOMA DOCILE 250G DENTE VAMPIRO;47765;2026-04-06;12;192;24
1;167;CERVEJA GLACIAL LT 473ML;47765;2026-04-06;12;10041;180
1;191;CERVEJA PROVINCIA MALZBIER LT 473ML MALZBIER;47765;2026-04-06;12;3832;216
1;17191;DESINF IMPERIAL 5L PINHO;47765;2026-04-06;4;216;8
1;17316;DESOD ROLLON REXONA 50ML WOMEN ANT INV;47765;2026-04-06;12;0;24
1;17384;DET PO APYCE SH 1 6K AZUL;47765;2026-04-06;13;0;39
1;17387;DET PO APYCE SH 400G ROSA;47765;2026-04-06;50;0;100
1;17389;DET PO APYCE SH 4K ROSA;47765;2026-04-06;5;325;35
1;17403;DET PO BRILHANTE CUID TOT CT 800G;47765;2026-04-06;20;4700;40
1;17414;DET PO GOTA LIMPA 4KG HARMONIA;47765;2026-04-06;5;343;5
1;1733;DOCE N BONN GELEIA 1050G;47765;2026-04-06;6;0;6
1;17450;DOCE N BONN PEZAO 1K PE MOLEQUE;47765;2026-04-06;12;168;24
1;437;ENERG BALY PET 2L;47765;2026-04-06;6;1636;12
1;20318;MACARRAO INST GERMANI 63G GALINHA;47765;2026-04-06;50;26305;300
1;2882;MOLHO BCO ELEGE 200G;47765;2026-04-06;24;96;48
1;2573;MOLHO TOM FUGINI SH 300G TRAD;47765;2026-04-06;36;30532;36
1;887;REFRIG ANTARCTICA GUARANA LT 350ML;47765;2026-04-06;12;2220;24
1;847;REFRIG COCA COLA PET 600ML;47765;2026-04-06;12;11;72
1;812;REFRIG FANTA UVA PET 2L;47765;2026-04-06;8;318;40
1;835;REFRIG PET COCA COLA 3L;47765;2026-04-06;6;0;24
1;937;EXTRATO TOM ELEFANTE TP 1 04KG;47773;2026-04-06;12;5244;60
1;2501;KETCHUP ELEFANTE SQ 350G TRAD;47773;2026-04-06;24;168;48
1;161;CERV CRYSTAL LT 473ML;47806;2026-04-06;12;5365;120
1;167;CERVEJA GLACIAL LT 473ML;47849;2026-04-06;12;10041;240
1;10;REFRIG COCA COLA PET 2L;47849;2026-04-06;4;12;300
1;33265;REFRIG FRUKI GUAR ZR PET 3L GUARANA ZERO;47849;2026-04-06;4;95;40
1;838;REFRIG FRUKI PET 3L GUARANA;47849;2026-04-06;4;219;40
1;827;REFRIG PEPSI TWIST PET 2L;47849;2026-04-06;8;1424;80
1;300;VH SANGUE BOI TINTO 750ML SV;47849;2026-04-06;6;7427;30
2;2375;ATUM PEDACOS G COSTA 170G OLEO;40612;2026-03-23;24;0;24
2;2344;ATUM RALADO G COSTA 170G NATURAL;40612;2026-03-23;24;0;24
2;3003;AVEIA FLOCOS FINOS QUAKER 165G;40612;2026-03-23;28;0;28
2;942;AZEITE OLIV BORGES 500ML EXT VIRG;40612;2026-03-23;12;4441;12
2;2347;AZEITONA VERDE VALE FERTIL SH 500G C CAROCO;40612;2026-03-23;12;289;12
2;3400;BARRA CEREAL RITTER 25G BAN AVEIA MEL;40612;2026-03-23;24;24;24
2;2105;CHA PRENDA 10G CAMOMIA C LAR;40612;2026-03-23;20;158;20
2;2087;CHA PRENDA 18G PRETO;40612;2026-03-23;20;772;20
2;3505;FERM BIO PO FLEISCHMANN SH 10G INSTANT;40612;2026-03-23;276;1557;276
2;3576;GELATINA APTI 20G MORANGO;40612;2026-03-23;36;356;36
2;3629;GELATINA NEILAR 20G UVA;40612;2026-03-23;48;4750;48
2;2484;KETCHUP ODERICH SH 200G;40612;2026-03-23;24;696;72
2;2724;LEITE PO ELEGE INTEGRAL SH 400G;40612;2026-03-23;25;2525;25
2;33372;MIST P BOLO APTI 380G CHOC C MOR;40612;2026-03-23;12;791;12
2;3756;MIST P BOLO NORDESTE 400G AIPIM;40612;2026-03-23;12;77;12
2;3785;MIST P BOLO ORQUIDEA 350G CENOURA;40612;2026-03-23;12;1;12
2;3787;MIST P BOLO ORQUIDEA 350G CHOCOLATE;40612;2026-03-23;12;864;12
2;3789;MIST P BOLO ORQUIDEA 350G LARANJA;40612;2026-03-23;12;94;12
2;2728;MOLHO ALHO EXTREMO SABOR 250ML P FRANGO;40612;2026-03-23;12;0;12
2;2584;MOLHO TOM FUGINI SH 300G PIZZA;40612;2026-03-23;36;196;36
2;959;OLEO LIZA ALGODAO TP1 900ML;40612;2026-03-23;20;280;20
2;2406;OVO CODORNA CONS PETRY SH 130G;40612;2026-03-23;12;11;24
2;10;REFRIG COCA COLA PET 2L;40612;2026-03-23;4;12;600
2;2457;SARDINHA 88 125G MOLHO DE TOMATE;40612;2026-03-23;50;1;50
2;2465;SARDINHA C OLEO G COSTA LT 125G OLEO;40612;2026-03-23;50;193;50
2;2469;SELETA LEGUMES ODERICH LT 200G;40612;2026-03-23;24;792;48
2;8966;CARVAO CHAMA CAMPEIRA 5KG;41999;2026-03-25;1;288;5
2;36646;SAB PROTEX CARVAO DETOX C 8;42246;2026-03-25;8;520;16
2;5006;COND PALMOLIVE 350ML ILUMINADOR PTO;42283;2026-03-25;6;0;12
2;36650;CREME DEN COLGATE 90G ORIG MINT C 3;42283;2026-03-25;24;120;48
2;36651;KIT SH C D DARLING CERAMIDAS 350ML;42283;2026-03-25;4;8;40
2;34536;KIT SH CD DOVE 400ML 200ML HIDRAT;42283;2026-03-25;8;4;40
2;34755;SAB LIQ HEDERA RF 200ML FTA VRM;42283;2026-03-25;12;0;24
2;36646;SAB PROTEX CARVAO DETOX C 8;42283;2026-03-25;8;520;160
2;3880;ABS ALWAYS 32UN BASICO M SECA C ABAS;42471;2026-03-26;8;0;16
2;12327;ALG DISCO COTTONBABY 50UN DISCO C 50;42471;2026-03-26;36;0;36
2;4259;AP PRESTOBARBA ULTRA GRIP 2UN;42471;2026-03-26;12;1236;84
2;8858;AP PROBAK II 2UN;42471;2026-03-26;14;2618;14
2;4263;AP VENUS SIMPLY 2UN;42471;2026-03-26;12;240;24
2;3401;BARRA CEREAL RITTER 25G BANANA ZR ACUC;42471;2026-03-26;24;2760;24
2;3372;BARRA CEREAL RITTER 25G MORANGO CHOC;42471;2026-03-26;24;120;72
2;4465;BLOCO SANIT HIGISOL 35G ACOP LAVAND;42471;2026-03-26;12;0;12
2;15585;CARGA GILLETTE MACH3 C 2;42471;2026-03-26;1;5203;14
2;1521;CHOC KINDER OVO T2 LEI GABBYS 40G;42471;2026-03-26;48;45;48
2;1341;CHOC NEUGEBAUER STIKADINHO 70G MORANGO;42471;2026-03-26;48;0;48
2;1351;CHOC TWIX FUN 15G;42471;2026-03-26;30;28;30
2;5020;COND PANTENE 150ML BIOTINAMINA;42471;2026-03-26;12;60;12
2;5022;COND PANTENE 150ML EQUIL ALGA MAR;42471;2026-03-26;12;12;12
2;5023;COND PANTENE 150ML QUERATINA;42471;2026-03-26;12;108;12
2;5036;COND PANTENE 250ML QUERATINA;42471;2026-03-26;12;120;12
2;5042;COND PANTENE 400ML LISO EXTREMO;42471;2026-03-26;6;18;6
2;5044;COND PANTENE 400ML RESTAURACAO;42471;2026-03-26;6;36;6
2;5070;COND SEDA 325ML LISO PERFEITO;42471;2026-03-26;12;0;24
2;5075;COND SEDA 325ML PREBIO/BIOTINA;42471;2026-03-26;12;0;12
2;16935;CR TRAT HEDERA 960G CERAMIDAS;42471;2026-03-26;6;0;6
2;3426;CREME QUEIJO APTI 68G;42471;2026-03-26;12;12;12
2;17025;CURATIVO COTTONBABY 10UN TRAD;42471;2026-03-26;36;0;36
2;17108;DES SANIT HIGISOLPAST AD LAV 9G C 4 PROM;42471;2026-03-26;24;0;24
2;5557;DESOD AERO NIVEA 150ML CARVAO ATIV ORIGINAL;42471;2026-03-26;12;0;12
2;17313;DESOD ROLLON REXONA 50ML MEN ANTIBAC;42471;2026-03-26;12;0;24
2;6210;DESOD SANIT ADES GOTA LIMPA 41G 7D LAVANDA;42471;2026-03-26;12;0;12
2;1847;DROPS FREEGELLS 27 9G VIT C CITRUS;42471;2026-03-26;12;0;12
2;5804;ESC DENTAL COLGATE CLASSIC LONG MC 8450;42471;2026-03-26;12;504;12
2;5808;ESC DENTAL COLGATE INFUSAO CARV 2UN;42471;2026-03-26;12;192;12
2;3497;ESSENCIA GRAN FINALE 30ML BAUNILHA;42471;2026-03-26;12;0;12
2;3524;FERM QUIMICO PO FLEISCHMANN PT 100G;42471;2026-03-26;6;4;18
2;6213;GEL ADESIVO HIGISOL 6UN 40G FLORAL;42471;2026-03-26;12;0;12
2;19802;KIT SH CD PANTENE 300 150ML COLAGENO;42471;2026-03-26;6;0;6
2;21686;PAPEL HIG MILI NEUTRO FLA SPL 60M 4UN;42471;2026-03-26;24;234;48
2;7426;PEDRA SANITARIA SANI-SOL 20G LAVANDA;42471;2026-03-26;144;2028;144
2;22117;POM MASSAG BIO FISIOFORT PREMIUM 150ML;42471;2026-03-26;12;0;12
2;7769;SAB LIQ PAMPERS 200ML GLICERINA;42471;2026-03-26;6;0;6
2;10181;SAB POMPOM 80G HIDRATANTE;42471;2026-03-26;12;708;12
2;8224;SH HEAD SHOULDERS 200ML ANT COCEIRA;42471;2026-03-26;6;96;6
2;8242;SH JAY LUC 1L BLIND QUERATINA;42471;2026-03-26;12;131;12
2;8308;SH PANTENE 400ML LISO EXTREMO;42471;2026-03-26;6;138;12
2;8345;SH SEDA 325ML LISO PERFEITO;42471;2026-03-26;12;0;12
2;8552;TALCO ALMA DE FLORES 100G;42471;2026-03-26;12;0;12
2;24822;TINTURA BELAECOR 147G 5 0 CASTANHO C;42471;2026-03-26;6;0;6
2;24825;TINTURA BELAECOR 147G 6 7 CHOC;42471;2026-03-26;6;0;6
2;633;VODKA TAIGA PREMIUM 1L;42471;2026-03-26;1;18;4
2;6785;LEITE LV EDGE ELEGE 1L DESNATADO;43105;2026-03-27;12;3249;12
2;6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;43105;2026-03-27;12;2376;12
2;6799;LEITE SANTA CLARA 1L ZERO LACTOSE;43105;2026-03-27;12;826;12
2;9756;LEITE TIROL INTEGRAL ZR LACTOSE 1L;43105;2026-03-27;12;53;96
2;6790;LEITE UHT NINHO 1L ZERO LACTOSE;43105;2026-03-27;12;0;12
2;6782;LEITE UHT TIROL C TAMPA 1L DESN;43105;2026-03-27;12;2967;12
2;3904;ABS MILI PROT TOTAL 16UN C ABAS SUAVE;43133;2026-03-27;24;1488;24
2;2165;ARROZ BCO PILECCO SUPER ECCO TP1 5K;43133;2026-03-27;6;2;6
2;1123;BALA DOCILE GELATINA 80G BANANA;43133;2026-03-27;12;0;12
2;1118;BALA PIETROBON 170G HORTELA;43133;2026-03-27;40;0;40
2;1176;BALA PIETROBON 600G MENTA;43133;2026-03-27;30;540;30
2;1027;BISC AGUA E SAL TRIUNFO 164G;43133;2026-03-27;40;282;40
2;1304;BISC DOCE DOMELLY PAO DE MEL 250G GLACE;43133;2026-03-27;20;0;20
2;1212;BISC DOCE GERMANI ROSCA CHOC 300G;43133;2026-03-27;20;277;20
2;1193;BISC DOCE GIRASSOL ROSCA 250G BRIGADEIRO;43133;2026-03-27;22;594;22
2;1510;BISC ISABELA TORTINHAS 140G CHOC BCO;43133;2026-03-27;50;1250;50
2;1419;BISC MARIA DOMELLY 300G;43133;2026-03-27;20;0;20
2;1387;BISC NESFIT INTEG 160G CACAU E CEREAIS;43133;2026-03-27;48;0;48
2;1390;BISC NESFIT INTEG 160G COCO;43133;2026-03-27;48;0;48
2;1472;BISC RECH NESTLE BONO 90G MOR;43133;2026-03-27;66;0;132
2;1481;BISC RECH TORTUGUITA 120G MORANGO;43133;2026-03-27;56;414;56
2;1496;BISC RECH TRAKINAS 126G MORANGO;43133;2026-03-27;54;0;54
2;1477;BISC RECH TRIUNFO TORTINI 90G TRUFA;43133;2026-03-27;65;41;65
2;1594;BISC SALG CLUB SOCIAL 6UN 141G PRESUNTO;43133;2026-03-27;44;0;44
2;1555;BISC SALG GERMANI TRICKS 110G CHURRASCO;43133;2026-03-27;30;120;30
2;1619;BISC SORT DOMELLY 560G;43133;2026-03-27;12;132;12
2;1130;BISC TRIUNFO CREAM CRACKER 164G;43133;2026-03-27;40;919;40
2;13708;BOMBOM LACTA SONHO VALSA 20G;43133;2026-03-27;50;0;50
2;15585;CARGA GILLETTE MACH3 C 2;43133;2026-03-27;1;5203;1
2;5019;COND PANTENE 150ML BAMBU;43133;2026-03-27;12;36;12
2;1680;CONFEITO BIBS MOR 40G;43133;2026-03-27;72;0;72
2;1679;CONFEITO BIBS PASSAS 40G;43133;2026-03-27;72;24;72
2;5253;CR DENTAL CLOSE UP 100G LIQUIFRESH ICE;43133;2026-03-27;12;468;12
2;16887;CR LEITE TP PIRACANJUBA 200G;43133;2026-03-27;27;1755;135
2;5346;CR TRAT PENTEAR VINI LADY 900G PRETO ABSOLUTO;43133;2026-03-27;6;0;6
2;3419;CREME LEITE NESTLE TP 200G;43133;2026-03-27;27;8;189
2;17293;DESOD ROLLON DOVE 50ML MAN INVISIBL D;43133;2026-03-27;12;0;12
2;17311;DESOD ROLLON REXONA 50ML INVISIBLE;43133;2026-03-27;12;516;12
2;3835;EXTRATO TOM FUGINI SH 190G;43133;2026-03-27;36;767;36
2;2747;FARINHA TRIGO ROSESOL 5KG;43133;2026-03-27;5;160;5
2;2320;FEIJAO CARIOCA CALDO OURO 1KG;43133;2026-03-27;10;330;30
2;3524;FERM QUIMICO PO FLEISCHMANN PT 100G;43133;2026-03-27;6;4;6
2;803;KETCHUP ODERICH SH 1K;43133;2026-03-27;6;3435;6
2;19802;KIT SH CD PANTENE 300 150ML COLAGENO;43133;2026-03-27;6;0;6
2;9996;PETISCO FRISKIES 40G FRANGO;43133;2026-03-27;15;19;15
2;1713;PIPOCA DOCE KEVYTOS 50G;43133;2026-03-27;10;1351;40
2;22903;REMOV ESM AMAZONIA 80ML;43133;2026-03-27;12;588;24
2;3269;SALG KEVYTOS SHOW 38G CHURRASCO;43133;2026-03-27;20;59;40
2;3283;SALG KEVYTOS SHOW 38G PIZZA;43133;2026-03-27;20;20;20
2;3271;SALG OBBA 100G CHURRASCO;43133;2026-03-27;10;1099;20
2;35127;TOALHA UMED BEBE LIMPINHO C45;43133;2026-03-27;24;360;24
2;1640;TORRADA ISABELA 142G INTEGRAL;43133;2026-03-27;32;160;32
2;1677;WAFER AMANDITA 200G CREME C CACAU;43133;2026-03-27;30;0;30
2;1669;WAFER BAUDUCCO 140G CHOC AVELA;43133;2026-03-27;54;0;54
2;1654;WAFER PARATI MINUETO 81G CHOC AVELA;43133;2026-03-27;36;2987;72
2;1655;WAFER PARATI MINUETO 81G MORANGO;43133;2026-03-27;36;10185;36
2;1665;WAFER PASSION 80G CHOC;43133;2026-03-27;60;0;60
2;1664;WAFER PASSION 80G LIMAO;43133;2026-03-27;60;6;60
2;36264;DET LIQ APYCE SUPER ACAO SH 800ML;43281;2026-03-27;12;0;60
2;25407;VELA SANDERO T 7 DIAS AMARELA;43439;2026-03-27;12;0;24
2;5217;CR DEN COLGATE 90G NAT EXT CARVAO;43618;2026-03-27;48;3408;96
2;5229;CR DEN COLGATE L180 P140 TRI MENTA;43618;2026-03-27;72;12744;144
2;5269;CR DENTAL ORAL B 123 70G;43618;2026-03-27;108;70703;1080
2;16930;CR TRAT CAPILAR HEDERA BABOSA 960G;43618;2026-03-27;6;120;12
2;16936;CR TRAT HEDERA 960G LISS PERFEITO;43618;2026-03-27;6;144;12
2;16937;CR TRAT HEDERA 960G OLEO D ARGAN;43618;2026-03-27;6;834;12
2;36650;CREME DEN COLGATE 90G ORIG MINT C 3;43618;2026-03-27;12;120;60
2;33886;KIT SH CD DOVE 350ML 175ML BOND;43618;2026-03-27;8;56;16
2;36262;KIT SH CD SEDA 300ML 190ML TOQUE DE SEDA;43618;2026-03-27;15;870;75
2;6614;KIT SH SEDA SH 300 COND 190ML CACHOS DEFINIDO;43618;2026-03-27;15;2880;45
2;35724;MASC TRAT TOQUE DE SEDA 300G SEDA;43618;2026-03-27;6;0;12
2;37398;SH SEDA 300ML REGENERACAO INT;43618;2026-03-27;12;0;24
2;8352;SH SEDA 325ML CERAMIDAS;43618;2026-03-27;12;576;60
2;33705;SH SEDA 425ML CERAMIDAS;43618;2026-03-27;12;348;36
2;8428;SH350 COND PANTENE 175ML RESTAURACAO;43618;2026-03-27;6;324;12
2;2285;CANJICA TRIGO GERMANI 500G;43648;2026-03-27;12;0;36
2;3842;EXTRATO TOM FUGINI SH 300G;43648;2026-03-27;36;0;108
2;2385;LENTILHA BELLA DICA 400G;43648;2026-03-27;12;47;72
2;6785;LEITE LV EDGE ELEGE 1L DESNATADO;43690;2026-03-28;12;3249;12
2;6786;LEITE LV EDGE ELEGE 1L SEMI DESNATADO;43690;2026-03-28;12;2376;24
2;6799;LEITE SANTA CLARA 1L ZERO LACTOSE;43690;2026-03-28;12;826;72
2;9756;LEITE TIROL INTEGRAL ZR LACTOSE 1L;43690;2026-03-28;12;53;12
2;33833;LEITE UHT TIROL 1L BIO CICLOS;43690;2026-03-28;12;0;24
2;2134;ARROZ BCO SANO OURO TP1 5KG;43718;2026-03-28;6;259;6
2;2227;ARROZ PARBO PRATO FINO TP1 2KG;43718;2026-03-28;5;0;5
2;2280;CANJICA AMARELA CBS 400G;43718;2026-03-28;12;10;12
2;15585;CARGA GILLETTE MACH3 C 2;43718;2026-03-28;1;5203;1
2;15765;CESTA BASICA PEQ;43718;2026-03-28;1;0;1
2;16887;CR LEITE TP PIRACANJUBA 200G;43718;2026-03-28;27;1755;54
2;9231;CR TRAT VINI LADY SC 700G COCO NUTRICAO;43718;2026-03-28;12;6;12
2;5394;CREME PENT SEDA 1KG SUPER HIDRAT;43718;2026-03-28;6;0;6
2;33374;DESO AERO AXE 200ML APO VET E MANDA;43718;2026-03-28;12;804;12
2;36987;FARINHA MANDIOCA 500G DINDA;43718;2026-03-28;20;60;80
2;2696;FARINHA MILHO PERDIZ 1KG MEDIA;43718;2026-03-28;12;96;12
2;2687;FARINHA MILHO SAUDAVEL 1KG FINA;43718;2026-03-28;30;401;30
2;37074;FARINHA TAPIOCA ROCHA 400G BATATA;43718;2026-03-28;10;20;10
2;36996;FARINHA TAPIOCA ROCHA 500G TRAD;43718;2026-03-28;20;80;60
2;2793;FAROFA CASEIRISSIMA YOKI 200G CEBOLA;43718;2026-03-28;12;0;12
2;37014;FAROFA DINDA 200G PICANHA;43718;2026-03-28;25;172;50
2;2785;FAROFA MANDIOCA YOKI 200G C TEMPERO SUAVE;43718;2026-03-28;14;0;14
2;2786;FAROFA MANDIOCA YOKI 200G TRADICIONAL;43718;2026-03-28;14;13;14
2;20024;LEITE COND PIRACANJUBA 395G SEMIDESNAT;43718;2026-03-28;27;1620;27
2;874;MAIONESE ODERICH SH 1KG;43718;2026-03-28;6;198;6
2;2805;POLENTA GERMANI 500G PERDIZ;43718;2026-03-28;12;9;24
2;7948;SABON PALMOLIVE NATURALS 150G OLEO ARGAN;43718;2026-03-28;72;492;72
2;7950;SABON PALMOLIVE NATURALS 150G TURMALINA;43718;2026-03-28;72;648;72
2;35788;SH SEDA 300ML TOQUE DE SEDA;43718;2026-03-28;12;144;12
2;8350;SH SEDA 325ML PRETOS LUMINOSO;43718;2026-03-28;12;0;12
2;24358;SH SEDA ANT CASP HIDRATACAO DIARIA 325ML;43718;2026-03-28;12;216;12
2;8677;TOALHINHA UMED MILI LOVE CARE 100UN;43718;2026-03-28;12;132;12
2;8679;TOALHINHA UMED NATURAL BABY 100UN;43718;2026-03-28;12;59;12
2;633;VODKA TAIGA PREMIUM 1L;43718;2026-03-28;1;18;1
2;1850;DROPS FREEGELLS 27 9G FRESH MELAO;44021;2026-03-28;12;0;24
2;2671;FARINHA MANDIOCA PINDUCA 500G;44021;2026-03-28;20;0;40
2;12918;BALAO LISO 6 5 C 30 AMARELO;44110;2026-03-30;1;303;3
2;12919;BALAO LISO 6 5 C 30 AZUL;44110;2026-03-30;1;489;2
2;12921;BALAO LISO 6 5 C 30 ROSA;44110;2026-03-30;1;581;2
2;12923;BALAO LISO 6 5 C 30 VERDE;44110;2026-03-30;1;759;1
2;12924;BALAO LISO 6 5 C 30 VERM;44110;2026-03-30;1;655;2
2;12971;BALAO ZERINHO C 100 SORT;44110;2026-03-30;1;4;8
2;37314;BRINQ PELUCIA 20CM CACHORRO;44110;2026-03-30;1;0;2
2;15051;CAD ESPI CD 1X1 80FLS DISNEY EMOJI;44110;2026-03-30;4;200;8
2;15090;CAD ESPI CD 1X1 80FLS SWEETNESS;44110;2026-03-30;4;296;16
2;34823;CP STITCH C CANUDO;44110;2026-03-30;1;0;1
2;19876;LAMP ELGIN BULBO LED T 20W6500K;44110;2026-03-30;1;17;5
2;7497;PORTA SAB ALC GEL SANREMO SR1600 33;44110;2026-03-30;1;76;5
2;24942;TOAL BANH VERONA CORTTEX 65CMX1 35M TP;44110;2026-03-30;1;0;1
2;6785;LEITE LV EDGE ELEGE 1L DESNATADO;44138;2026-03-30;12;3249;12
2;6781;LEITE LV EDGE ELEGE 1L INTEGRAL;44138;2026-03-30;12;1146;192
2;6799;LEITE SANTA CLARA 1L ZERO LACTOSE;44138;2026-03-30;12;826;24
2;9741;LEITE SANTA CLARA LV SEMI DESN 1L;44138;2026-03-30;12;2568;24
2;9745;LEITE UHT SANTA CLARA DESN 1L;44138;2026-03-30;12;1536;24
2;6782;LEITE UHT TIROL C TAMPA 1L DESN;44138;2026-03-30;12;2967;24
2;6801;LEITE UHT TP NINHO 1L INTEGRAL;44138;2026-03-30;12;7;12
2;3882;ABS ALWAYS 8UN BASICO P SECA C ABAS;44166;2026-03-30;18;228;18
2;760;ACUCAR CRISTAL SAO JOAO 2KG;44166;2026-03-30;15;0;75
2;2040;AMENDOIM YOKI 400G;44166;2026-03-30;15;2;15
2;12528;AP GILLETTE C 8 L8P6;44166;2026-03-30;1;196;1
2;2134;ARROZ BCO SANO OURO TP1 5KG;44166;2026-03-30;6;259;12
2;2242;ARROZ PARBO RAROZ TP1 5KG;44166;2026-03-30;6;209;6
2;1446;BISC DOCE NESTLE CHOCO TRIO 90G AMEND;44166;2026-03-30;48;0;48
2;1416;CHOC SNICKERS 45G;44166;2026-03-30;20;1240;20
2;16908;CR COTTONBABY 45G PREV ASSADURAS;44166;2026-03-30;12;0;12
2;2556;ERVA MATE PONCHE VERDE 500G NATIVA;44166;2026-03-30;20;17;20
2;3835;EXTRATO TOM FUGINI SH 190G;44166;2026-03-30;36;767;36
2;2696;FARINHA MILHO PERDIZ 1KG MEDIA;44166;2026-03-30;12;96;12
