NROPEDIDOSUPRIM;NROEMPRESA;CENTRALLOJA;SEQCOMPRADOR;SEQFORNECEDOR;TIPPEDIDOSUPRIM;SITUACAOPED;DTAEMISSAO;DTARECEBTO;DTALIMITERECEBTO;PZOPAGAMENTO;DTAVENCTOFIXA;CONDICAOFRETE;TXVENDOR;NROPEDFORNECEDOR;ADVRECEBIMENTO;ADVEXPEDICAO;OBSERVACAO;USUINCLUSAO;DTAHORINCLUSAO;USUAPROVACAO;DTAAPROVACAO;USUIMPRESSAO;DTAIMPRESSAO;USUALTERACAO;DTAALTERACAO;INDREPLICACAO;INDGEROUREPLICACAO;SEQADMESTQLOTE;SEQFINALIDBONIF;NROEMPRESAFAT;NROEMPRESALOGADA;NROPEDIDOBONIF;QTDTOTSOLICITADA;QTDTOTRECEBIDA;QTDTOTCANCELADA;SITUACAOQTDE;QTDTOTTRANSITO;SEQGERCOMPRA;CODORIGEM;VLRTOTPEDIDO;VLRTOTCANCELADO;VLRTOTRECEBIDO;NROPEDSUPRIMORIG;NROEMPRESAORIG;CENTRALLOJAORIG;SEQATACCOTACAO;CODGERALOPER;VLRFRETERETIRA;USUGEREDI;DTAHORGEREDI;USUALTERACAOEDI;DTAHORREENVEDI;USUREENVEDI;PERDESCDF;SEQTRANSPORTADOR;NROPEDSUPRIMORIGEDI;CATEGORIAABASTECAUTO;TXCOMPROR;PRAZOPAGTOCOMPROR;SEQFORNECEDI;NROPEDFORNECEDORNUM;SEQNROPEDIDOSUPRIM;NROACORDO;NROEMPRESAACORDO;INDUTILCSSEMACORDO;INDUTILCONTRSALDACORD;SEQCCACORDOASSOC;SEQCCACORDOPROMOC;NROREQUISICAO;INDESTTROCA;NROPEDIDOORIGEMMACX;SEQCONDCONDPRAZOPAGTO;INDUSAREGIAOCOMPRA;ENVIAEMAIL;INDTIPOEMBALAGEM;VLRTOTNAOPARTLIMCOMPRA;DTARECEBTOORIGINAL;TIPOPEDVENDA;INDIMPDIRETABONIF;INDTRANSFEMPSEC;NEGOCIACAO;NEGOCIACAOANT;USUMARCNEGOCIACAO;DTAHORMARCNEGOCIACAO;USUDESMARCNEGOCIACAO;DTAHORDESMARCNEGOCIACAO;CODIGOPENDENCIA;MOTIVOPENDENCIA;JUSTIFICATIVAAPROVACAO;DTAEMISSAOORIGINAL;SEQCONTRATO;SEQEXPFLUXOCAIXA;INDPEDBONIFACORDOPROMOC;INDPEDANALISADOALTPRECO;DTAHORAULTEMAIL;DIASPRORROGACAO;USUAPROVDESVINCULONFE;JUSTDESVINCULONFE;QTDTOTAPROVADA;INDUTILAPROVWEB;INDUTILLIMCOMPRWEB;IDPEDIDOEXTERNO;APPORIGEM
8316;8;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;268;50;218;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8310;8267;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4754;;;;;;;268;N;N;;
8317;17;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;528;468;60;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8310;8268;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4684;;;;;;;528;N;N;;
8318;11;C;1;15;T;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;280;0;280;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;8310;8269;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;6843;;;;;;;280;N;N;;
8319;12;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;172;100;72;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;8310;8270;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;21129;;;;;;;172;N;N;;
5444;15;C;1;15;X;A;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;;28;;C;0;;;;;ALSOARES;2026-02-02-09.35.55.000000;ALSOARES;2026-02-02-09.42.55.000000;;;ALSOARES;2026-02-02-09.42.55.000000;S;;;;15;15;;;;;T;;;;;;;;;C;;;;;;;;;;;;;;;;;5404;;;N;N;;;;;;;;;C;;2026-02-02-00.00.00.000000;;;;N;;;;;;;;;2026-02-02-00.00.00.000000;;188;N;;;0;;;;N;N;;
5445;3;C;1;15;T;A;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;;28;;C;0;5444;;;;ALSOARES;2026-02-02-09.35.55.000000;;;;;;2026-02-02-09.35.56.000000;S;;;;;15;;600;600;0;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;5444;5405;;;;;;;;;;;;;;0;2026-02-02-00.00.00.000000;;;;N;;;;;;;;;2026-02-02-00.00.00.000000;;479;;;;;;;600;N;N;;
6204;12;L;5;17048;C;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;30;;C;0;;;;;ANVIEIRA;2026-02-03-08.34.54.000000;;;ANVIEIRA;2026-02-03-00.00.00.000000;JOBAUTOM;2026-03-05-17.40.23.000000;S;;;;12;1;;30;0;30;T;0;6843;;180;180;;;;;;;;;;;;;0;;;;;;;;6144;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;17632;N;;;0;;;30;N;N;;
6264;15;C;3;15134;C;A;2026-02-03-00.00.00.000000;2026-02-08-00.00.00.000000;2026-02-13-00.00.00.000000;28;;C;0;;;;;WELUIS;2026-02-03-09.31.49.000000;;;WELUIS;2026-02-03-00.00.00.000000;JOBAUTOM;2026-03-19-01.36.21.000000;S;;;;15;900;;71949;656;71293;T;0;6661;;278779,45;275776,79;3002,64;;;;;;;;;;;;0;;;;;;;;6204;;;;;;;;;;;0;;;0;2026-02-08-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;25109;N;;;0;;;71949;N;N;;
6384;11;L;5;7365;C;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-05-00.00.00.000000;46;;C;0;;;;;ANVIEIRA;2026-02-03-10.49.33.000000;;;ANVIEIRA;2026-02-23-00.00.00.000000;JOBAUTOM;2026-03-05-17.41.51.000000;S;;;;11;1;;61;0;61;T;0;7081;;1197,29;1197,29;;;;;;;;;;;;;0;;;;;;;;6324;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;17632;N;;;0;;;61;N;N;;
6385;12;L;5;7365;C;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-05-00.00.00.000000;46;;C;0;;;;;ANVIEIRA;2026-02-03-10.49.33.000000;;;ANVIEIRA;2026-02-03-00.00.00.000000;JOBAUTOM;2026-03-05-17.41.51.000000;S;;;;12;1;;31;0;31;T;0;7081;;601,49;601,49;;;;;;;;;;;;;0;;;;;;;;6325;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;17632;N;;;0;;;31;N;N;;
6386;18;L;5;7365;C;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-05-00.00.00.000000;46;;C;0;;;;;ANVIEIRA;2026-02-03-10.49.33.000000;;;ANVIEIRA;2026-02-03-00.00.00.000000;JOBAUTOM;2026-03-05-17.41.51.000000;S;;;;18;1;;42;0;42;T;0;7081;;805,78;805,78;;;;;;;;;;;;;0;;;;;;;;6326;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;17632;N;;;0;;;42;N;N;;
6465;15;C;3;12447;C;C;2026-02-03-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-18-00.00.00.000000;28;;C;0;;;;;DAMARQUE;2026-02-03-11.29.10.000000;;;DAMARQUE;2026-02-03-00.00.00.000000;JOBAUTOM;2026-03-05-17.41.55.000000;S;;;;15;2;;40640;0;40640;T;0;7143;;46702,18;46702,18;;;;;;;;;;;;;0;;;;;;;;6405;;;;;;;;;;;0;;;0;2026-02-10-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;17632;N;;;0;;;40640;N;N;;
5926;15;C;3;10153;E;A;2026-02-02-00.00.00.000000;2026-02-17-00.00.00.000000;;60;;C;0;;;;;WELUIS;2026-02-02-15.51.17.000000;;;;;WELUIS;2026-02-02-15.51.18.000000;S;;;;15;900;;200;200;0;T;0;6562;;556,6;0;556,6;;;;;;;;;;;;0;;;;;;;;5886;;;;;;;;;;;0;;;0;2026-02-17-00.00.00.000000;;;;N;N;;;;;;;;2026-02-02-00.00.00.000000;;241;N;;;0;;;200;N;N;;
6796;15;C;4;15441;C;C;2026-02-03-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-10-00.00.00.000000;30;;C;0;;;;;MAGE;2026-02-03-15.02.50.000000;;;MAGE;2026-02-03-00.00.00.000000;JOBAUTOM;2026-05-16-01.36.25.000000;S;;;;15;1;;139890;0;139890;T;0;7021;;782848,88;782848,76;;;;;;;;;;;;;0;;;;;;;;6737;;;;;;;;;;;0;;;0;2026-02-10-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;56453;N;;;0;;;139890;N;N;;
7736;15;C;4;9638;C;A;2026-02-03-00.00.00.000000;2026-02-11-00.00.00.000000;2026-03-02-00.00.00.000000;21;;C;0;;;;;MAGE;2026-02-03-16.47.08.000000;;;MAGE;2026-02-03-00.00.00.000000;JOBAUTOM;2026-05-16-01.36.25.000000;S;;;;15;1;;232756;3840;228916;T;0;7427;;1178429,23;1150201,28;;;;;;;;;;;;;0;;;;;;;;7697;;;;;;;;;;;0;;;0;2026-02-11-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-03-00.00.00.000000;;56453;N;;;0;JOB CANCEL;Nota: 847734 - Desvinculado pelo cancelamento de pedidos via JOB;232756;N;N;;
5243;3;C;2;13379;C;C;2026-01-31-00.00.00.000000;2026-02-03-00.00.00.000000;2026-02-05-00.00.00.000000;28;;C;0;;;;;DEIZABEL;2026-01-31-13.31.06.000000;;;DEIZABEL;2026-01-31-00.00.00.000000;JOBAUTOM;2026-03-05-17.38.50.000000;S;;;;3;900;;840;0;840;T;0;6039;;2899,8;2899,8;;;;;;;;;;;;;0;;;;;;;;5203;;;;;;;;;;;0;;;0;2026-02-03-00.00.00.000000;;;;N;N;;;;;0;;;2026-01-31-00.00.00.000000;;17632;N;;;0;;;840;N;N;;
8320;4;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;182;50;132;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8310;8271;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;1620;;;;;;;182;N;N;;
8321;5;C;1;15;T;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;290;0;290;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;8310;8272;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;6613;;;;;;;290;N;N;;
8322;18;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;272;200;72;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;8310;8273;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4728;;;;;;;272;N;N;;
8323;3;C;1;15;T;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;660;250;410;T;0;;;0;0;0;;;;;;;;;;;;;;;;;;;8310;8274;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4707;;;;;;;660;N;N;;
8324;13;C;1;15;T;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;28;;C;0;8310;;;;RAQUINES;2026-02-03-18.33.31.000000;;;;;;2026-02-03-18.33.36.000000;S;;;;;15;;180;0;180;T;0;;;0;0;;;;;;;;;;;;;;;;;;;;8310;8275;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4097;;;;;;;180;N;N;;
8347;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.37.41.000000;ALSOARES;2026-02-03-18.38.44.000000;;;ALSOARES;2026-02-03-18.38.44.000000;S;;;;;15;;;;;T;;8221;;;;;;;;;;;;;;;;;;;;;;;;8298;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8351;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.37.41.000000;ALSOARES;2026-02-03-18.38.51.000000;;;ALSOARES;2026-02-03-18.38.51.000000;S;;;;;15;;;;;T;;8221;;;;;;;;;;;;;;;;;;;;;;;;8302;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8377;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.52.52.000000;;;ALSOARES;2026-02-03-18.52.52.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8328;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8378;1;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8377;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.13.000000;S;;;;;15;;1972;1372;600;T;0;8241;;8493,7;1968,53;687,93;;;;;;;;;;;;;;;;;;;8377;8329;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;22014;;;;;;;1972;N;N;;
8379;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.53.00.000000;;;JOBAUTOM;2026-03-05-17.28.38.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8330;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8380;2;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8379;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.14.000000;S;;;;;15;;5563;2764;2799;T;0;8241;;29654,36;17782,67;1157,87;;;;;;;;;;;;;;;;;;;8379;8331;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;24208;;;;;;;5563;N;N;;
8381;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.53.10.000000;;;ALSOARES;2026-02-03-18.53.10.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8332;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8382;3;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8381;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.16.000000;S;;;;;15;;6385;2258;4127;T;0;8241;;34968,36;18387,76;285,82;;;;;;;;;;;;;;;;;;;8381;8333;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;21991;;;;;;;6385;N;N;;
8383;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.53.22.000000;;;ALSOARES;2026-02-03-18.53.22.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8334;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8384;4;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8383;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.18.000000;S;;;;;15;;4576;3450;1126;T;0;8241;;17345,96;4043,47;287,07;;;;;;;;;;;;;;;;;;;8383;8335;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;3641;;;;;;;4576;N;N;;
8385;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.53.36.000000;;;ALSOARES;2026-02-03-18.53.36.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8336;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8386;5;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8385;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.20.000000;S;;;;;15;;4437;764;3673;T;0;8241;;19749,04;14180,2;5568,84;;;;;;;;;;;;;;;;;;;8385;8337;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;15072;;;;;;;4437;N;N;;
8387;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.53.48.000000;;;ALSOARES;2026-02-03-18.53.48.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8338;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8388;6;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8387;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.22.000000;S;;;;;15;;6530;726;5804;T;0;8241;;22482,27;21268,27;302,12;;;;;;;;;;;;;;;;;;;8387;8339;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;16354;;;;;;;6530;N;N;;
8389;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.53.58.000000;;;ALSOARES;2026-02-03-18.53.58.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8340;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8390;7;C;9;15;T;P;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8389;;;;ALSOARES;2026-02-03-18.52.12.000000;;;;;;2026-02-03-18.52.24.000000;S;;;;;15;;5080;1193;3887;T;0;8241;;20234,55;14676,7;;;;;;;;;;;;;;;;;;;;8389;8341;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;21266;;;;;;;5080;N;N;;
5384;15;C;5;15165;E;A;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-02-00.00.00.000000;30/45/60;;C;0;;;;;ANVIEIRA;2026-02-02-08.48.29.000000;;;;;ANVIEIRA;2026-02-02-08.48.31.000000;S;;;;15;1;;200;200;0;T;0;6142;;998;0;998;;;;;;;;;;;;0;;;;;;;;5344;;;;;;;;;;;0;;;0;2026-02-02-00.00.00.000000;;;;N;N;;;;;;;;2026-02-02-00.00.00.000000;;188;N;;;0;;;200;N;N;;
5719;14;L;8;9608;C;A;2026-02-02-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-09-00.00.00.000000;30;;C;0;;;;;THROCHA;2026-02-02-14.23.19.000000;;;THROCHA;2026-02-02-00.00.00.000000;THROCHA;2026-02-02-14.23.21.000000;S;;;;14;900;;355;355;0;T;0;6461;;1089;0;1089;;;;;;;;;;;;0;;;;;;;;5679;;;;;;;;;;;0;;;0;2026-02-09-00.00.00.000000;;;;N;N;;;;;0;;;2026-02-02-00.00.00.000000;;245;N;;;0;;;355;N;N;;
8391;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.54.09.000000;;;ALSOARES;2026-02-03-18.54.09.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8342;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8393;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.54.18.000000;;;ALSOARES;2026-02-03-18.54.18.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8344;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8395;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.54.36.000000;;;ALSOARES;2026-02-03-18.54.36.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8346;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8397;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.54.52.000000;;;JOBAUTOM;2026-03-05-17.28.38.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8348;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8399;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.55.10.000000;;;ALSOARES;2026-02-03-18.55.10.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8350;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8401;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.55.20.000000;;;ALSOARES;2026-02-03-18.55.20.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8352;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8403;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-18.52.12.000000;ALSOARES;2026-02-03-18.55.36.000000;;;ALSOARES;2026-02-03-18.55.36.000000;S;;;;;15;;;;;T;;8241;;;;;;;;;;;;;;;;;;;;;;;;8354;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8405;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-19.02.15.000000;ALSOARES;2026-02-03-19.02.29.000000;;;ALSOARES;2026-02-03-19.02.29.000000;S;;;;;15;;;;;T;;8262;;;;;;;;;;;;;;;;;;;;;;;;8356;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8407;15;C;9;15;X;A;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;;;;;ALSOARES;2026-02-03-19.02.15.000000;ALSOARES;2026-02-03-19.02.30.000000;;;ALSOARES;2026-02-03-19.02.30.000000;S;;;;;15;;;;;T;;8262;;;;;;;;;;;;;;;;;;;;;;;;8358;;;;;;;;;;;;;;;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;258;;;;;;;;N;N;;
8408;3;C;9;15;T;C;2026-02-03-00.00.00.000000;2026-02-03-00.00.00.000000;;;;C;0;8407;;;;ALSOARES;2026-02-03-19.02.15.000000;;;;;;2026-02-03-19.02.15.000000;S;;;;;15;;48;0;48;T;0;8262;;383,96;383,96;;;;;;;;;;;;;;;;;;;;8407;8359;;;;;;;;;;;;;;0;2026-02-03-00.00.00.000000;;;;N;;;;;;;;;2026-02-03-00.00.00.000000;;4707;;;;;;;48;N;N;;
