CODACESSONUM;CGCFORNEC;TIPCODIGO;SEQFAMILIA;QTDEMBALAGEM;SEQPRODUTO;INDUTILVENDA;INDREPLICACAO;INDGEROUREPLICACAO;CODACESSO;INDUTILWMS;INDPREFEDI;INDEANTRIBNFE;DTAHORALTERACARGAPDV;USUARIOALTERACAO;DTAINIUTILCODTRANS;DTAFINALUTILCODTRANS;INDUTILNFE;INDABCPREFERENCIAL;INDGTINFABPROPRIA;MULTEQPEMB;MULTEQPEMBALAGEM;DATAHORAALTERACAO;NROBASEEXPORTACAOERP;CGCFORNEC_BKP
;0;I;274;1;169;N;S;;1403203;S;;;2024-09-26-16.01.19.000000;CARIOS;;;S;;;;;2024-09-26-16.01.19.000000;;0
;0;I;276;1;171;N;S;;0009034;S;;;2024-09-26-16.15.53.000000;CARIOS;;;S;;;;;2024-09-26-16.15.53.000000;;0
;0;E;276;1;171;S;S;;7896045523412;S;;;2026-01-23-09.08.33.000000;CVELOSO;;;S;;;;;2026-01-23-09.08.33.000000;0;0
;0;I;282;1;178;N;S;;0024105;S;;;2025-02-11-16.46.50.000000;JORSALDA;;;S;;;;;2025-02-11-16.46.50.000000;;0
;0;E;282;1;178;S;S;;7896045503414;S;;;2024-09-26-17.11.45.000000;CARIOS;;;S;;;;;2024-09-26-17.11.45.000000;;0
;0;I;284;1;180;N;S;;1007526;S;;;2024-09-26-17.58.11.000000;CARIOS;;;S;;;;;2024-09-26-17.58.11.000000;;0
;0;I;292;1;208;N;S;;1005220;S;;;2024-09-27-16.07.15.000000;CARIOS;;;S;;;;;2024-09-27-16.07.15.000000;;0
;0;I;292;1;209;N;S;;1403224;S;;;2025-02-10-10.25.27.000000;JORSALDA;;;S;;;;;2025-02-10-10.25.27.000000;;0
;0;E;292;1;209;S;S;;7891149840878;S;;;2025-02-10-10.25.27.000000;JORSALDA;;;S;;;;;2025-02-10-10.25.27.000000;;0
;0;I;59323;1;210;N;S;;1402426;S;;;2026-04-13-17.17.20.000000;JORSALDA;;;S;;;;;2026-04-13-17.17.20.000000;0;0
;0;I;292;1;211;N;S;;1015160;S;;;2024-09-27-17.08.16.000000;CARIOS;;;S;;;;;2024-09-27-17.08.16.000000;;0
;0;E;292;1;211;S;S;;7891991306164;S;;;2024-09-27-17.08.22.000000;CARIOS;;;S;;;;;2024-09-27-17.08.22.000000;;0
;0;I;306;1;227;N;S;;1015113;S;;;2024-09-30-09.22.02.000000;LUSENA;;;S;;;;;2024-09-30-09.22.02.000000;;0
;0;I;308;1;230;N;S;;1403420;S;;;2024-09-30-09.35.42.000000;LUSENA;;;S;;;;;2024-09-30-09.35.42.000000;;0
;0;I;309;1;231;N;S;;1403427;S;;;2024-09-30-09.44.46.000000;LUSENA;;;S;;;;;2024-09-30-09.44.46.000000;;0
;0;I;312;1;233;N;S;;1403423;S;;;2024-09-30-09.59.19.000000;LUSENA;;;S;;;;;2024-09-30-09.59.19.000000;;0
;0;I;314;1;235;N;S;;1403428;S;;;2024-09-30-10.30.15.000000;LUSENA;;;S;;;;;2024-09-30-10.30.15.000000;;0
;0;E;317;1;238;S;S;;7897015211155;S;;;2024-09-30-11.09.42.000000;LUSENA;;;S;;;;;2024-09-30-11.09.42.000000;;0
;0;I;317;1;240;N;S;;1403417;S;;;2024-09-30-11.14.57.000000;LUSENA;;;S;;;;;2024-09-30-11.14.57.000000;;0
;0;E;318;1;241;S;S;;7897015220263;S;;;2024-09-30-11.50.00.000000;LUSENA;;;S;;;;;2024-09-30-11.50.00.000000;;0
;0;E;318;1;243;S;S;;7897015202030;S;;;2024-09-30-11.59.40.000000;LUSENA;;;S;;;;;2024-09-30-11.59.40.000000;;0
;0;E;320;1;247;S;S;;7897015212305;S;;;2024-09-30-14.20.27.000000;LUSENA;;;S;;;;;2024-09-30-14.20.27.000000;;0
;0;I;323;1;253;N;S;;1005108;S;;;2024-09-30-14.53.08.000000;LUSENA;;;S;;;;;2024-09-30-14.53.08.000000;;0
;0;I;325;1;255;N;S;;1005109;S;;;2024-09-30-14.59.31.000000;LUSENA;;;S;;;;;2024-09-30-14.59.31.000000;;0
;0;I;326;1;256;N;S;;1018072;S;;;2024-09-30-15.17.46.000000;LUSENA;;;S;;;;;2024-09-30-15.17.46.000000;;0
;0;E;326;1;257;S;S;;7804310548985;S;;;2024-09-30-15.23.03.000000;LUSENA;;;S;;;;;2024-09-30-15.23.03.000000;;0
;0;I;326;1;259;N;S;;1018073;S;;;2024-09-30-15.32.30.000000;LUSENA;;;S;;;;;2024-09-30-15.32.30.000000;;0
;0;I;330;1;262;N;S;;1005630;S;;;2024-09-30-16.11.13.000000;LUSENA;;;S;;;;;2024-09-30-16.11.13.000000;;0
;0;I;26;1;44;N;S;;1001312;S;;;2024-09-19-09.09.27.000000;LUSENA;;;S;;;;;2024-09-19-09.09.27.000000;;0
;0;I;178;1;36;N;S;;1401677;S;;;2024-09-18-17.25.05.000000;CARIOS;;;S;;;;;2024-09-18-17.25.05.000000;;0
;0;B;61;1;6;N;S;;1000000000009;S;;;2026-02-01-09.30.49.000000;PACEZAR;;;S;;;;;2026-02-01-09.30.49.000000;0;0
;56228356;F;168;6;14;N;S;;0008793;S;;;2025-02-05-11.34.18.000000;JORSALDA;;;S;;;;;2025-02-05-11.34.18.000000;;56228356
;0;I;168;1;14;N;S;;0053800;S;;;2024-09-17-09.22.13.000000;CARIOS;;;S;;;;;2024-09-17-09.22.13.000000;;0
;0;I;168;1;15;N;S;;1402360;S;;;2024-09-17-09.24.05.000000;CARIOS;;;S;;;;;2024-09-17-09.24.05.000000;;0
;0;I;174;1;32;N;S;;0015450;S;;;2024-09-18-14.30.34.000000;CARIOS;;;S;;;;;2024-09-18-14.30.34.000000;;0
;0;E;174;1;32;S;S;;7896385800822;S;;;2024-09-18-14.30.34.000000;CARIOS;;;S;;;;;2024-09-18-14.30.34.000000;;0
;0;I;37250;1;33;N;S;;9970236;S;;;2026-01-07-09.30.32.000000;IGORNAT;;;S;;;;;2026-01-07-09.30.32.000000;0;0
;0;I;37271;1;35;N;S;;0036816;S;;;2026-01-07-15.40.16.000000;IGORNAT;;;S;;;;;2026-01-07-15.40.16.000000;0;0
;0;E;37271;1;35;S;S;;7896436100666;S;;;2026-01-07-15.40.16.000000;IGORNAT;;;S;;;;;2026-01-07-15.40.16.000000;0;0
;0;I;36393;1;43;N;S;;1401882;S;;;2025-12-02-14.49.47.000000;LUSENA;;;S;;;;;2025-12-02-14.49.47.000000;0;0
;0;E;26;1;44;S;S;;7622210571694;S;;;2024-09-19-09.09.27.000000;LUSENA;;;S;;;;;2024-09-19-09.09.27.000000;;0
;0;E;26;1;45;S;S;;7622210571724;S;;;2024-09-19-09.14.30.000000;LUSENA;;;S;;;;;2024-09-19-09.14.30.000000;;0
;0;E;26;1;46;S;S;;7622210571632;S;;;2024-09-19-09.19.17.000000;LUSENA;;;S;;;;;2024-09-19-09.19.17.000000;;0
;0;I;202;1;78;N;S;;0053801;S;;;2024-09-23-09.13.22.000000;CARIOS;;;S;;;;;2024-09-23-09.13.22.000000;;0
;0;E;204;1;79;S;S;;0000000000260;S;;;2024-09-23-09.28.18.000000;CARIOS;;;S;;;;;2024-09-23-09.28.18.000000;;0
;0;I;2936;1;80;N;S;;0026193;S;;;2025-11-25-16.23.29.000000;LUSENA;;;S;;;;;2025-11-25-16.23.29.000000;0;0
;0;I;207;1;82;N;S;;1002603;S;;;2024-09-23-10.19.53.000000;CARIOS;;;S;;;;;2024-09-23-10.19.53.000000;;0
;0;I;36130;1;83;N;S;;1002601;S;;;2025-11-26-08.48.17.000000;LUSENA;;;S;;;;;2025-11-26-08.48.17.000000;0;0
;0;E;36130;1;83;S;S;;7891991298537;S;;;2025-11-26-08.48.17.000000;LUSENA;;;S;;;;;2025-11-26-08.48.17.000000;0;0
;0;E;210;1;84;S;S;;7896436101342;S;;;2024-09-23-10.34.14.000000;CARIOS;;;S;;;;;2024-09-23-10.34.14.000000;;0
;0;I;214;1;94;N;S;;1403526;S;;;2024-09-23-11.54.51.000000;CARIOS;;;S;;;;;2024-09-23-11.54.51.000000;;0
;0;E;286;1;191;S;S;;0602883901636;S;;;2026-01-22-15.20.35.000000;CVELOSO;;;S;;;;;2026-01-22-15.20.35.000000;0;0
;0;I;448;1;193;N;S;;1015525;S;;;2026-01-30-11.50.40.000000;JORSALDA;;;S;;;;;2026-01-30-11.50.40.000000;0;0
;0;E;448;1;193;S;S;;0618341804906;S;;;2026-01-30-11.50.40.000000;JORSALDA;;;S;;;;;2026-01-30-11.50.40.000000;0;0
;0;E;209;1;195;S;S;;7896267104666;S;;;2024-09-27-11.29.13.000000;LUSENA;;;S;;;;;2024-09-27-11.29.13.000000;;0
;0;I;209;1;198;N;S;;1003859;S;;;2024-09-27-11.40.10.000000;LUSENA;;;S;;;;;2024-09-27-11.40.10.000000;;0
;0;I;209;1;199;N;S;;1003849;S;;;2024-09-27-11.44.32.000000;LUSENA;;;S;;;;;2024-09-27-11.44.32.000000;;0
;0;I;296;1;214;N;S;;15540;S;;;2024-09-28-09.08.49.000000;LUSENA;;;S;;;;;2024-09-28-09.08.49.000000;;0
;0;E;299;1;218;S;S;;7891141030574;S;;;2024-09-28-09.36.51.000000;LUSENA;;;S;;;;;2024-09-28-09.36.51.000000;;0
;0;E;301;1;221;S;S;;7891141016882;S;;;2024-09-28-09.56.17.000000;LUSENA;;;S;;;;;2024-09-28-09.56.17.000000;;0
;0;E;303;1;224;S;S;;7897015200418;S;;;2024-09-28-11.50.04.000000;LUSENA;;;S;;;;;2024-09-28-11.50.04.000000;;0
;0;I;332;1;266;N;S;;115599;S;;;2024-09-30-16.47.52.000000;LUSENA;;;S;;;;;2024-09-30-16.47.52.000000;;0
;0;E;333;1;267;S;S;;7896452104105;S;;;2024-09-30-16.59.42.000000;LUSENA;;;S;;;;;2024-09-30-16.59.42.000000;;0
;0;E;336;1;271;S;S;;7730931130660;S;;;2024-10-01-08.25.09.000000;LUSENA;;;S;;;;;2024-10-01-08.25.09.000000;;0
;0;E;337;1;272;S;S;;7891141021374;S;;;2024-10-01-08.47.57.000000;LUSENA;;;S;;;;;2024-10-01-08.47.57.000000;;0
;0;I;339;1;275;N;S;;1019489;S;;;2024-10-01-09.36.30.000000;LUSENA;;;S;;;;;2024-10-01-09.36.30.000000;;0
;0;I;341;1;278;N;S;;1401684;S;;;2024-10-01-10.06.38.000000;LUSENA;;;S;;;;;2024-10-01-10.06.38.000000;;0
;0;E;341;1;279;S;S;;7896620900515;S;;;2024-10-01-10.15.09.000000;LUSENA;;;S;;;;;2024-10-01-10.15.09.000000;;0
;0;I;344;1;282;N;S;;1002606;S;;;2024-10-01-11.30.44.000000;CARIOS;;;S;;;;;2024-10-01-11.30.44.000000;;0
;0;I;346;1;284;N;S;;1007014;S;;;2024-10-01-11.49.09.000000;CARIOS;;;S;;;;;2024-10-01-11.49.09.000000;;0
;0;I;348;1;289;N;S;;1402416;S;;;2026-02-17-11.40.47.000000;CAESCOBA;;;S;;;;;2026-02-17-11.40.47.000000;0;0
;0;I;350;1;291;N;S;;93323;S;;;2024-10-01-15.29.56.000000;LUSENA;;;S;;;;;2024-10-01-15.29.56.000000;;0
;0;I;351;1;292;N;S;;45683;S;;;2024-10-01-15.37.11.000000;LUSENA;;;S;;;;;2024-10-01-15.37.11.000000;;0
;0;I;57795;1;295;N;S;;1015436;S;;;2026-03-02-17.22.39.000000;JORSALDA;;;S;;;;;2026-03-02-17.22.39.000000;0;0
;0;E;57795;1;295;S;S;;7891991304870;S;;;2026-03-02-17.22.39.000000;JORSALDA;;;S;;;;;2026-03-02-17.22.39.000000;0;0
;0;E;353;1;296;S;S;;7891141026973;S;;;2024-10-01-15.50.53.000000;LUSENA;;;S;;;;;2024-10-01-15.50.53.000000;;0
;0;I;357;1;299;N;S;;1402223;S;;;2024-10-01-16.46.11.000000;CARIOS;;;S;;;;;2024-10-01-16.46.11.000000;;0
;0;I;358;1;301;N;S;;1002594;S;;;2024-10-01-16.54.44.000000;CARIOS;;;S;;;;;2024-10-01-16.54.44.000000;;0
;0;I;361;1;305;N;S;;1014874;S;;;2024-10-01-17.08.26.000000;LUSENA;;;S;;;;;2024-10-01-17.08.26.000000;;0
;0;E;362;1;306;S;S;;7896045506064;S;;;2026-01-22-17.42.20.000000;CVELOSO;;;S;;;;;2026-01-22-17.42.20.000000;0;0
;0;I;363;1;307;N;S;;1200178;S;;;2024-10-01-17.21.20.000000;LUSENA;;;S;;;;;2024-10-01-17.21.20.000000;;0
;0;E;364;1;309;S;S;;0618341804883;S;;;2026-01-22-15.36.31.000000;CVELOSO;;;S;;;;;2026-01-22-15.36.31.000000;0;0
;0;I;365;1;311;N;S;;1200181;S;;;2024-10-01-17.40.49.000000;LUSENA;;;S;;;;;2024-10-01-17.40.49.000000;;0
;0;I;366;1;313;N;S;;1402926;S;;;2024-10-02-09.53.57.000000;CARIOS;;;S;;;;;2024-10-02-09.53.57.000000;;0
;0;I;371;1;331;N;S;;1403134;S;;;2024-10-03-09.33.06.000000;LUSENA;;;S;;;;;2024-10-03-09.33.06.000000;;0
;0;E;62110;1;332;S;S;;7894900084009;S;;;2026-06-15-16.46.42.000000;JORSALDA;;;S;;;;;2026-06-15-16.46.42.000000;0;0
;0;I;371;1;333;N;S;;1403113;S;;;2024-10-03-10.10.17.000000;LUSENA;;;S;;;;;2024-10-03-10.10.17.000000;;0
;0;E;205;1;182;S;S;;7896267105106;S;;;2024-09-27-08.57.27.000000;LUSENA;;;S;;;;;2024-09-27-08.57.27.000000;;0
;0;E;205;1;183;S;S;;7896267105113;S;;;2024-09-27-09.02.02.000000;LUSENA;;;S;;;;;2024-09-27-09.02.02.000000;;0
;0;I;205;1;185;N;S;;1004291;S;;;2024-09-27-09.12.32.000000;LUSENA;;;S;;;;;2024-09-27-09.12.32.000000;;0
;0;E;205;1;186;S;S;;7896267105144;S;;;2024-09-27-09.18.05.000000;LUSENA;;;S;;;;;2024-09-27-09.18.05.000000;;0
;0;I;288;1;203;N;S;;35886;S;;;2024-09-27-14.37.02.000000;LUSENA;;;S;;;;;2024-09-27-14.37.02.000000;;0
;0;E;289;1;204;S;S;;7896780900899;S;;;2024-09-27-15.00.14.000000;LUSENA;;;S;;;;;2024-09-27-15.00.14.000000;;0
;0;I;179;1;335;N;S;;40331;S;;;2026-06-15-15.22.40.000000;JORSALDA;;;S;;;;;2026-06-15-15.22.40.000000;0;0
;0;E;393;6;365;S;S;;7899085011628;S;;;2026-02-01-08.54.59.000000;IGORNAT;;;S;;;;;2026-02-01-08.54.59.000000;0;0
;0;I;394;1;366;N;S;;1200150;S;;;2024-10-04-14.42.16.000000;CARIOS;;;S;;;;;2024-10-04-14.42.16.000000;;0
;0;E;2946;1;367;S;S;;7896050200872;S;;;2026-04-24-16.56.52.000000;JORSALDA;;;S;;;;;2026-04-24-16.56.52.000000;0;0
;0;E;2946;1;367;S;S;;7896050200254;S;;;2026-04-24-16.56.52.000000;JORSALDA;;;S;;;;;2026-04-24-16.56.52.000000;0;0
;0;E;2946;1;367;S;S;;7896050200735;S;;;2026-04-24-16.56.52.000000;JORSALDA;;;S;;;;;2026-04-24-16.56.52.000000;0;0
;0;I;2946;1;367;N;S;;0097179;S;;;2026-04-24-16.56.52.000000;JORSALDA;;;S;;;;;2026-04-24-16.56.52.000000;0;0
;0;I;59791;1;374;N;S;;9963009;S;;;2026-04-24-16.59.54.000000;JORSALDA;;;S;;;;;2026-04-24-16.59.54.000000;0;0
;0;E;59791;1;374;S;S;;7896050200728;S;;;2026-04-24-16.59.54.000000;JORSALDA;;;S;;;;;2026-04-24-16.59.54.000000;0;0
;0;I;400;1;377;N;S;;1017335;S;;;2024-10-04-15.58.28.000000;CARIOS;;;S;;;;;2024-10-04-15.58.28.000000;;0
;0;E;400;1;380;S;S;;7896547501277;S;;;2025-02-20-17.23.24.000000;JORSALDA;;;S;;;;;2025-02-20-17.23.24.000000;;0
;0;I;400;1;381;N;S;;1017349;S;;;2025-02-20-17.23.47.000000;JORSALDA;;;S;;;;;2025-02-20-17.23.47.000000;;0
;0;E;400;1;381;S;S;;7896547501178;S;;;2025-02-20-17.23.47.000000;JORSALDA;;;S;;;;;2025-02-20-17.23.47.000000;;0
;0;E;400;1;383;S;S;;7896547501154;S;;;2025-02-20-17.24.00.000000;JORSALDA;;;S;;;;;2025-02-20-17.24.00.000000;;0
;0;I;407;1;385;N;S;;0003783;S;;;2024-10-04-17.16.20.000000;CARIOS;;;S;;;;;2024-10-04-17.16.20.000000;;0
;0;E;407;1;385;S;S;;7896002100014;S;;;2024-10-04-17.16.25.000000;CARIOS;;;S;;;;;2024-10-04-17.16.25.000000;;0
;0;E;409;1;387;S;S;;1220000250031;S;;;2024-10-05-08.33.41.000000;LUSENA;;;S;;;;;2024-10-05-08.33.41.000000;;0
;0;E;409;1;392;S;S;;0070847033301;S;;;2025-11-18-15.00.45.000000;LUSENA;;;S;;;;;2025-11-18-15.00.45.000000;0;0
;0;I;409;1;394;N;S;;1403149;S;;;2024-10-05-09.29.00.000000;LUSENA;;;S;;;;;2024-10-05-09.29.00.000000;;0
;0;E;409;1;396;S;S;;0070847022206;S;;;2024-10-05-09.39.29.000000;LUSENA;;;S;;;;;2024-10-05-09.39.29.000000;;0
;0;I;411;1;399;N;S;;9988910;S;;;2024-10-05-10.28.46.000000;LUSENA;;;S;;;;;2024-10-05-10.28.46.000000;;0
;0;I;412;1;400;N;S;;1402774;S;;;2024-10-05-11.05.01.000000;LUSENA;;;S;;;;;2024-10-05-11.05.01.000000;;0
;0;E;412;1;401;S;S;;7896436102608;S;;;2024-10-05-11.08.37.000000;LUSENA;;;S;;;;;2024-10-05-11.08.37.000000;;0
;0;I;413;1;406;N;S;;1005149;S;;;2024-10-05-11.49.55.000000;LUSENA;;;S;;;;;2024-10-05-11.49.55.000000;;0
;0;I;37171;1;407;N;S;;1001717;S;;;2026-01-06-09.36.54.000000;IGORNAT;;;S;;;;;2026-01-06-09.36.54.000000;0;0
;0;I;37171;1;408;N;S;;1001718;S;;;2026-01-06-09.36.28.000000;IGORNAT;;;S;;;;;2026-01-06-09.36.28.000000;0;0
;0;I;63514;1;409;N;S;;1015388;S;;;2026-07-27-15.22.44.000000;JORSALDA;;;S;;;;;2026-07-27-15.22.44.000000;0;0
;0;I;415;1;411;N;S;;0018236;S;;;2024-10-07-08.44.38.000000;CARIOS;;;S;;;;;2024-10-07-08.44.38.000000;;0
;0;I;414;1;415;N;S;;1005151;S;;;2024-10-07-09.53.30.000000;LUSENA;;;S;;;;;2024-10-07-09.53.30.000000;;0
;0;E;408;1;417;S;S;;7898080665324;S;;;2024-10-07-10.12.50.000000;LUSENA;;;S;;;;;2024-10-07-10.12.50.000000;;0
;0;I;408;1;420;N;S;;1015162;S;;;2024-10-07-10.20.24.000000;LUSENA;;;S;;;;;2024-10-07-10.20.24.000000;;0
;0;I;419;1;424;N;S;;0040597;S;;;2024-10-07-10.43.56.000000;CARIOS;;;S;;;;;2024-10-07-10.43.56.000000;;0
;0;E;397;1;428;S;S;;7896050201381;S;;;2025-02-25-16.09.45.000000;JORSALDA;;;S;;;;;2025-02-25-16.09.45.000000;;0
;0;I;179;1;430;N;S;;1014968;S;;;2026-06-16-15.27.01.000000;JORSALDA;;;S;;;;;2026-06-16-15.27.01.000000;0;0
;0;I;420;1;433;N;S;;1006651;S;;;2024-10-07-11.38.27.000000;LUSENA;;;S;;;;;2024-10-07-11.38.27.000000;;0
;0;I;400;1;435;N;S;;1017325;S;;;2025-02-21-08.16.11.000000;JORSALDA;;;S;;;;;2025-02-21-08.16.11.000000;;0
;0;I;420;1;436;N;S;;1006652;S;;;2024-10-07-11.48.53.000000;LUSENA;;;S;;;;;2024-10-07-11.48.53.000000;;0
;0;E;420;1;436;S;S;;7898080665010;S;;;2024-10-07-11.48.53.000000;LUSENA;;;S;;;;;2024-10-07-11.48.53.000000;;0
;0;I;424;1;438;N;S;;8000853;S;;;2024-10-07-12.07.31.000000;CARIOS;;;S;;;;;2024-10-07-12.07.31.000000;;0
;0;I;425;1;440;N;S;;1200151;S;;;2024-10-07-14.35.01.000000;CARIOS;;;S;;;;;2024-10-07-14.35.01.000000;;0
;0;E;427;1;445;S;S;;7898080665539;S;;;2024-10-07-15.06.55.000000;LUSENA;;;S;;;;;2024-10-07-15.06.55.000000;;0
;0;I;179;1;446;N;S;;1014960;S;;;2026-06-12-15.21.48.000000;JORSALDA;;;S;;;;;2026-06-12-15.21.48.000000;0;0
;0;I;427;1;449;N;S;;1014966;S;;;2026-07-27-15.37.47.000000;JORSALDA;;;S;;;;;2026-07-27-15.37.47.000000;0;0
;0;E;428;1;452;S;S;;7894900184174;S;;;2024-10-07-15.49.19.000000;CARIOS;;;S;;;;;2024-10-07-15.49.19.000000;;0
;0;E;428;1;453;S;S;;7894900184372;S;;;2024-10-07-15.50.52.000000;CARIOS;;;S;;;;;2024-10-07-15.50.52.000000;;0
;0;I;427;1;455;N;S;;1403042;S;;;2026-06-12-15.19.06.000000;JORSALDA;;;S;;;;;2026-06-12-15.19.06.000000;0;0
;0;I;427;1;460;N;S;;1014963;S;;;2024-10-07-16.13.43.000000;LUSENA;;;S;;;;;2024-10-07-16.13.43.000000;;0
;0;I;429;1;462;N;S;;1400236;S;;;2024-10-07-16.19.11.000000;CARIOS;;;S;;;;;2024-10-07-16.19.11.000000;;0
;0;E;62134;1;465;S;S;;7898080665416;S;;;2026-06-16-14.44.52.000000;JORSALDA;;;S;;;;;2026-06-16-14.44.52.000000;0;0
;0;I;62135;1;468;N;S;;1014967;S;;;2026-06-16-14.52.47.000000;JORSALDA;;;S;;;;;2026-06-16-14.52.47.000000;0;0
;0;E;472;1;582;S;S;;7896436102097;S;;;2024-10-11-09.50.18.000000;LUSENA;;;S;;;;;2024-10-11-09.50.18.000000;;0
;0;I;474;1;586;N;S;;1402851;S;;;2024-10-11-11.05.30.000000;LUSENA;;;S;;;;;2024-10-11-11.05.30.000000;;0
;0;E;476;1;589;S;S;;7896436102110;S;;;2024-10-11-11.38.50.000000;LUSENA;;;S;;;;;2024-10-11-11.38.50.000000;;0
;0;E;478;1;595;S;S;;7896436101823;S;;;2024-10-11-14.24.41.000000;LUSENA;;;S;;;;;2024-10-11-14.24.41.000000;;0
;0;I;597;1;777;N;S;;0033350;S;;;2024-10-18-10.37.45.000000;CARIOS;;;S;;;;;2024-10-18-10.37.45.000000;;0
;0;E;599;1;779;S;S;;7896864400246;S;;;2024-10-18-10.49.16.000000;CARIOS;;;S;;;;;2024-10-18-10.49.16.000000;;0
;0;I;603;1;783;N;S;;1019166;S;;;2024-10-18-11.48.39.000000;CARIOS;;;S;;;;;2024-10-18-11.48.39.000000;;0
;0;I;721;1;922;N;S;;9960886;S;;;2024-10-24-10.03.49.000000;LUSENA;;;S;;;;;2024-10-24-10.03.49.000000;;0
;0;E;724;1;924;S;S;;7892840802707;S;;;2024-10-24-10.19.43.000000;LUSENA;;;S;;;;;2024-10-24-10.19.43.000000;;0
;0;I;742;1;945;N;S;;31004;S;;;2024-10-25-09.02.05.000000;LUSENA;;;S;;;;;2024-10-25-09.02.05.000000;;0
;0;E;744;1;948;S;S;;7790070225580;S;;;2024-10-25-09.22.12.000000;LUSENA;;;S;;;;;2024-10-25-09.22.12.000000;;0
;0;I;747;1;951;N;S;;2303333;S;;;2024-10-25-09.58.37.000000;LUSENA;;;S;;;;;2024-10-25-09.58.37.000000;;0
;0;I;750;1;954;N;S;;158558;S;;;2024-10-25-10.31.50.000000;LUSENA;;;S;;;;;2024-10-25-10.31.50.000000;;0
;0;E;752;1;956;S;S;;7896828000017;S;;;2024-10-25-10.39.02.000000;LUSENA;;;S;;;;;2024-10-25-10.39.02.000000;;0
;0;E;842;1;1067;S;S;;7908228801672;S;;;2024-10-29-16.06.22.000000;CARIOS;;;S;;;;;2024-10-29-16.06.22.000000;;0
;0;E;887;1;1113;S;S;;7898045273489;S;;;2024-11-05-08.25.56.000000;LUSENA;;;S;;;;;2024-11-05-08.25.56.000000;;0
;0;I;889;1;1120;N;S;;1002167;S;;;2024-11-05-09.01.14.000000;LUSENA;;;S;;;;;2024-11-05-09.01.14.000000;;0
;0;I;891;1;1121;N;S;;1000661;S;;;2024-11-05-09.15.14.000000;LUSENA;;;S;;;;;2024-11-05-09.15.14.000000;;0
;0;I;892;1;1124;N;S;;1000675;S;;;2024-11-05-09.50.32.000000;LUSENA;;;S;;;;;2024-11-05-09.50.32.000000;;0
;0;I;895;1;1127;N;S;;1008004;S;;;2024-11-05-10.33.18.000000;LUSENA;;;S;;;;;2024-11-05-10.33.18.000000;;0
;0;I;896;1;1130;N;S;;1004029;S;;;2024-11-05-10.51.40.000000;LUSENA;;;S;;;;;2024-11-05-10.51.40.000000;;0
;0;I;9954;1;1134;N;S;;1014500;S;;;2025-12-13-09.05.14.000000;JORSALDA;;;S;;;;;2025-12-13-09.05.14.000000;0;0
;0;E;9954;1;1134;S;S;;7891000377598;S;;;2025-12-13-09.05.14.000000;JORSALDA;;;S;;;;;2025-12-13-09.05.14.000000;0;0
;0;I;899;1;1135;N;S;;1016929;S;;;2024-11-05-11.33.33.000000;LUSENA;;;S;;;;;2024-11-05-11.33.33.000000;;0
;0;I;901;1;1137;N;S;;1020835;S;;;2024-11-05-11.40.55.000000;LUSENA;;;S;;;;;2024-11-05-11.40.55.000000;;0
;0;I;902;1;1138;N;S;;1014905;S;;;2024-11-05-11.48.27.000000;LUSENA;;;S;;;;;2024-11-05-11.48.27.000000;;0
;0;E;36291;1;1242;S;S;;7891330019342;S;;;2025-11-28-16.15.17.000000;LUSENA;;;S;;;;;2025-11-28-16.15.17.000000;0;0
;0;I;958;1;1244;N;S;;1007536;S;;;2024-11-07-10.50.14.000000;CARIOS;;;S;;;;;2024-11-07-10.50.14.000000;;0
;0;I;958;1;1245;N;S;;1007531;S;;;2024-11-07-11.03.16.000000;CARIOS;;;S;;;;;2024-11-07-11.03.16.000000;;0
;0;I;36290;1;1246;N;S;;1007574;S;;;2025-11-28-16.02.02.000000;LUSENA;;;S;;;;;2025-11-28-16.02.02.000000;0;0
;0;I;958;1;1247;N;S;;1007535;S;;;2024-11-07-11.16.15.000000;CARIOS;;;S;;;;;2024-11-07-11.16.15.000000;;0
;0;I;960;1;1249;N;S;;1017667;S;;;2024-11-07-11.33.03.000000;CARIOS;;;S;;;;;2024-11-07-11.33.03.000000;;0
;0;E;960;1;1250;S;S;;7899516210347;S;;;2024-11-07-11.38.01.000000;CARIOS;;;S;;;;;2024-11-07-11.38.01.000000;;0
;0;I;959;1;1254;N;S;;49182;S;;;2024-11-07-11.52.10.000000;LUSENA;;;S;;;;;2024-11-07-11.52.10.000000;;0
;0;I;961;1;1255;N;S;;1001781;S;;;2024-11-07-11.54.41.000000;CARIOS;;;S;;;;;2024-11-07-11.54.41.000000;;0
;0;E;962;1;1256;S;S;;7896004009865;S;;;2024-11-07-14.05.04.000000;LUSENA;;;S;;;;;2024-11-07-14.05.04.000000;;0
;0;E;963;1;1258;S;S;;7622210674395;S;;;2024-11-07-14.22.37.000000;CARIOS;;;S;;;;;2024-11-07-14.22.37.000000;;0
;0;I;965;1;1260;N;S;;1014290;S;;;2024-11-07-14.29.33.000000;CARIOS;;;S;;;;;2024-11-07-14.29.33.000000;;0
;0;I;967;1;1262;N;S;;1007859;S;;;2024-11-07-14.42.49.000000;CARIOS;;;S;;;;;2024-11-07-14.42.49.000000;;0
;0;E;966;1;1263;S;S;;7896200002028;S;;;2024-11-07-14.44.42.000000;LUSENA;;;S;;;;;2024-11-07-14.44.42.000000;;0
