CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;DEPARTAMENTO;NRO_PEDIDO;DATA;NRO_PED_EXPEDICAO;CARGA;EMBALAGEM;ESTOQUE_DISPONIVEL_CD;QUANTIDADE_A_EXPEDIR;QTD_SEPARADA;QTD_CONFERIDA;ESTOQUE_DISPONIVEL_LOJA
11;24128;SC LIXO ROL DOBRASIL PERF 15L C 50;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;1;74;1;0;0;33
11;25106;VASSOURA JARDINEIRA S CABO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;1;89;1;0;0;20
11;25114;VAS TROPICAL M USO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;84;12;0;0;3
11;17393;DET PO ASSIM 800G MICELAR FLORAL;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;20;320;20;0;0;83
11;17422;DET PO TIXAN YPE MACIEZ CT 400G;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;28;1260;56;0;0;-24
11;22633;QJO RAL KIFORMAGGIO TRAD 40G;MERCEARIA;35249;12/03/2026;62457;28102;75;152;150;0;0;38
11;24123;SC LIXO ROL DOBRASIL 15L C 40 AZ;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;1;24;2;0;0;33
11;9287;DESINF YPE BAK 500ML EUCALIPTO BAK;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;576;36;0;0;0
11;34846;ALVEJ BARBAREX 5L S CLORO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;2;673;2;0;0;0
11;12419;AMAC GOTA LIMPA 2L FLORATA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;941;6;0;0;1
11;5692;DETERG YPE 500 ML NEUTRO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;9240;96;0;0;514
11;8705;VASSOURA CONDOR V 35;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;15;1005;15;0;0;15
11;15733;CERA LIQ GIRANDO SOL 750ML VERM;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;252;12;0;0;4
11;21664;PAPEL HIG DOBLE FT FD 12 UN C 20M;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;8;216;16;0;0;-30
11;24100;SC LIXO PRO LIXO ROLAO 30L C 50;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;12;0;0;9
11;24122;SC LIXO ROL DOBRASIL 150L C 10 AZ;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;1;5;7;0;0;0
11;5671;DETERG GIRANDO SOL 500ML COCO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;1661;72;0;0;2
11;5489;DESINF YPE 2L BAK LAVANDA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;606;6;0;0;-3
11;3772;VINAGRE ALCOOL KOLLER 750ML;MERCEARIA;35249;12/03/2026;62457;28102;12;2028;36;3;3;22
11;24098;SC LIXO PRO LIXO ROLAO 15L C 100;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;36;12;0;0;12
11;24105;SC LIXO PRO LIXO ROLINHO 50L C 10;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;25;0;50;0;0;32
11;34840;KETCHUP FUGINI SH 180G;MERCEARIA;35249;12/03/2026;62457;28102;36;5452;36;0;0;-34
11;3737;TEMP SAZON 60G CARNES;MERCEARIA;35249;12/03/2026;62457;28102;48;2688;48;1;1;42
11;8806;AGUA SANIT GIRANDO SOL 2L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;612;18;0;0;30
11;18568;FLANELA ALG SUE 58X38;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;1;67;1;0;0;23
11;20317;MACARRAO INST GERMANI 63G GALINHA CAIPIRA;MERCEARIA;35249;12/03/2026;62457;28102;50;19749;50;1;1;489
11;23140;SABAO GIRANDO SOL COCO 100G BAB;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;50;391;50;0;0;47
11;8840;AMAC AQUAFAST EMB ECON 5L VERM SEDUCAO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;4;80;4;0;0;2
11;17187;DESINF GOTA LIMPA 5L PINHO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;4;472;4;0;0;5
11;21892;PERFUME AMBIENTE AMAZONIA 200ML LAVAND F;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;11;12;0;0;2
11;2762;FARINHA TRIGO MARIA INES 5KG PASTEL;MERCEARIA;35249;12/03/2026;62457;28102;5;44;5;0;0;-1
11;4205;AMAC GIRANDO SOL 2L LILAS;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;1074;18;0;0;-5
11;5681;DET LIQ GOTA LIMPA 500ML MARINE;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;1013;48;0;0;15
11;6707;LAVA ROUPA GIRANDO SOL 2L GLICERINA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;360;18;0;0;1
11;24061;SAPONACEO CREM FONT 250ML CITRUS;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;60;12;0;0;-2
11;6875;LIMP M USO YPE 500ML NAT C ODOR;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;60;12;0;0;8
11;20374;MAC INST YAKISSOBA UFO 97G CARNE;MERCEARIA;35249;12/03/2026;62457;28102;12;66;12;0;0;15
11;20319;MACARRAO INST GERMANI 63G PICANHA;MERCEARIA;35249;12/03/2026;62457;28102;50;14799;150;0;0;322
11;20588;MAS CASEIRA MOSMANN C TAPIOCA 300G;MERCEARIA;35249;12/03/2026;62457;28102;12;11;12;0;0;9
11;20593;MAS CASEIRA MOSMANN INT PARAF 400G;MERCEARIA;35249;12/03/2026;62457;28102;6;0;6;0;0;6
11;4207;AMAC GIRANDO SOL 2L VERMELHO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;1008;6;0;0;0
11;15731;CERA LIQ GIRANDO SOL 750ML AMARELA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;180;12;0;0;8
11;17375;DET LIQ ULTRA 5L CLASS;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;4;108;36;0;0;-6
11;3951;AGUA SANIT Q BOA 2L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;383;12;0;0;6
11;12293;AGUA SANIT ZAVASKI 5L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;4;541;12;0;0;183
11;20589;MAS CASEIRA MOSMANN COGUMELO VG 400G;MERCEARIA;35249;12/03/2026;62457;28102;12;8;12;0;0;5
11;4215;AMAC YPE 2L CARINHO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;499;12;0;0;1
11;15724;CERA LIQ ANDREIA 750ML VERM;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;350;12;0;0;2
11;10203;SABAO BARRA GIRANDO SOL GILCER 200G;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;50;550;100;0;0;99
11;23141;SABAO GIRANDO SOL GLIC 180G FRESH;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;50;700;100;0;0;0
11;20599;MAS CASEIRA MOSMANN S COLEST 500G;MERCEARIA;35249;12/03/2026;62457;28102;20;57;40;0;0;-6
11;3953;AGUA SANIT YPE 1L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;1440;24;0;0;227
11;17394;DET PO ASSIM 800G TRIPLA ACAO BI;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;20;5073;40;0;0;523
11;7851;SABAO PO OMO 800G LAV PERFEITA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;20;3959;40;0;0;83
11;12416;AMAC GOTA LIMPA 2L DELICATA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;780;6;0;0;2
11;7844;SABAO PO OMO 2 2KG LAV PERFEITA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;9;0;9;0;0;-8
11;17717;ESC ANATOMICA LIMPAMANIA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;12;0;0;-4
11;21284;ODORIZ AMAZONIA AROMAS BABY 120ML AZUL;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;12;0;0;0
11;15622;CATCHUP BISN KETDOG 1K;MERCEARIA;35249;12/03/2026;62457;28102;12;372;24;0;0;12
11;17341;DET LIQ BIO KRISS 500ML NEUTRO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;1086;24;0;0;28
11;9298;DETERG YPE LIQ 5L CLEAR;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;4;112;8;0;0;-11
11;7827;SABAO PO GIRANDO SOL 4KG ROSA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;5;290;15;0;0;5
11;3677;TEMP COMPLETO ODERICH 300G S PIMENTA;MERCEARIA;35249;12/03/2026;62457;28102;24;24;24;1;1;-3
11;5434;DESINF AQUAFAST HARMONIA 2L LAVANDA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;324;12;0;0;-4
11;2914;MASSA C OVOS ISABELA 500G GRAVATINHA;MERCEARIA;35249;12/03/2026;62457;28102;20;80;20;1;1;19
11;12290;AGUA SANIT IMPERIAL 2L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;826;66;0;0;-9
11;24101;SC LIXO PRO LIXO ROLAO 50L C 50;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;36;24;0;0;9
11;3954;AGUA SANIT YPE 2L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;516;6;0;0;49
11;4206;AMAC GIRANDO SOL 2L ROSA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;863;12;0;0;2
11;7869;SABAO PO TIXAN 800G MACIEZ PRIMAVERA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;696;144;0;0;2
11;8846;AMAC YPE CONC 500ML BLUE;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;145;12;0;0;9
11;23156;SABAO ZAVASKI AZUL 200G;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;50;1950;100;0;0;160
11;20343;MAC INST NISSIN 85G CARNE;MERCEARIA;35249;12/03/2026;62457;28102;50;6417;100;0;0;-1
11;2905;MASSA C OVOS ISABELA 500G NIN LARGO;MERCEARIA;35249;12/03/2026;62457;28102;20;59;20;0;0;35
11;4217;AMAC YPE 2L ACONCHEGO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;1415;6;0;0;36
11;12413;AMACIANTE GIRANDO SOL 500ML VERM;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;264;24;0;0;2
11;35698;DET LIQ BARBAREX 5L NEUTRO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;2;19;6;0;0;6
11;4113;ALVEJ GIRANDO SOL 1L LAVANDA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;48;24;0;0;-1
11;3952;AGUA SANIT Q BOA 5L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;3;66;3;0;0;27
11;5680;DET LIQ GOTA LIMPA 500ML MACA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;4968;48;0;0;-15
11;6704;LAVA ROUPA GIRANDO SOL 2L ACAO TTAL;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;581;12;0;0;0
11;6207;GEL ADES PATO AP RF PROMO 38G MARINE;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;1;190;1;0;0;0
11;4897;CLORO Q BOA 1L GEL LAVANDA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;12;0;0;1
11;6885;LIMP MULT Q BOA 500ML USO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;12;0;0;2
11;5691;DETERG YPE 500 ML CLEAR;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;7512;24;0;0;326
11;12410;AMACIANTE GIRANDO SOL 500ML AZUL;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;456;24;0;0;1
11;3971;ALCOOL 46 SUPER VALE 1L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;312;12;0;0;5
11;4203;AMAC GIRANDO SOL 2L BRANCO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;564;12;0;0;7
11;17426;DETERGENTE ZAVASKI CLORADO 1L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;182;24;0;0;0
11;22632;QJO RAL KIFORMAGGIO TRAD 250G;MERCEARIA;35249;12/03/2026;62457;28102;20;0;20;0;0;2
11;22125;POMADA WASSINGTON PASTA 36G PTO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;12;0;0;-6
11;5442;DESINF GIRANDO SOL 500ML LIMAO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;300;24;0;0;1
11;12387;ALVEJ GOTA LIMPA MULT 2L S CLORO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;792;6;0;0;-30
11;3950;AGUA SANIT Q BOA 1L;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;11;12;0;0;0
11;4115;ALVEJ GIRANDO SOL 2L S CLORO;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;6;366;6;0;0;5
11;17340;DET LIQ BIO KRISS 500ML CLEAR;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;24;1466;24;0;0;50
11;20602;MAS CAS PASTAMIA C OVOS 400G TALHARIM;MERCEARIA;35249;12/03/2026;62457;28102;24;395;48;2;2;7
11;21659;PAPEL HIG DOBLE COMP FD 16UN C 30M;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;4;0;16;0;0;-51
11;24097;SC LIXO PRO LIXO ROLAO 150L C 10;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;24;0;0;0
11;5441;DESINF GIRANDO SOL 500ML LAVANDA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;1092;12;0;0;13
11;6340;INSET AERO RAID 420ML BASE AGUA;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;1283;12;0;0;149
11;3635;SAL MOIDO CBS 1KG;MERCEARIA;35249;12/03/2026;62457;28102;10;5358;50;0;0;42
11;20600;MAS CASEIRA MOSMANN TOPE 400G;MERCEARIA;35249;12/03/2026;62457;28102;20;17;40;0;0;0
11;3786;VINAGRE VINHO ROSINA 750ML BRANCO;MERCEARIA;35249;12/03/2026;62457;28102;12;10;24;2;2;5
11;4116;ALVEJ Q BOA 1L C DETERG;PERFUMARIA E LIMPEZA;35249;12/03/2026;62457;28102;12;0;24;0;0;0
12;9287;DESINF YPE BAK 500ML EUCALIPTO BAK;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;576;24;0;0;0
12;10203;SABAO BARRA GIRANDO SOL GILCER 200G;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;50;550;50;0;0;46
12;1422;BISC MARIA GERMANI 345G;MERCEARIA;35251;12/03/2026;62458;28103;20;6060;20;1;0;-20
12;1548;COBER COBERTOP 1 01K AO LEIT BARRA;MERCEARIA;35251;12/03/2026;62458;28103;10;0;10;1;0;1
12;1613;BISC SALG ISABELA 350G PIC NIC;MERCEARIA;35251;12/03/2026;62458;28103;24;48;24;1;0;6
12;5419;DESENG GIRANDO SOL 500ML SQUEEZE COZINHA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;264;12;0;0;12
12;4112;ALVEJ GIRANDO SOL 1L FLORAL;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;0;12;0;0;12
12;3581;BEBIDA PARMALAT WHEY 250ML ABACATE;MERCEARIA;35251;12/03/2026;62458;28103;18;50;36;0;0;17
12;1038;BISC AMANTEIGADO ISABELA SORT 300G;MERCEARIA;35251;12/03/2026;62458;28103;20;59;20;1;0;5
12;1176;BALA PIETROBON 600G MENTA;MERCEARIA;35251;12/03/2026;62458;28103;30;540;60;2;0;0
12;5442;DESINF GIRANDO SOL 500ML LIMAO;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;300;12;0;0;0
12;17371;DET LIQ TIXAN YPE POUCH 900ML PRIMAVERA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;0;12;0;0;0
12;5431;DESINF AQUAFAST HARMONIA 5L LAVANDA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;4;92;4;0;0;2
12;5440;DESINF GIRANDO SOL 500ML JASMIM;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;780;12;0;0;4
12;34585;ERVA TERERE BARAO 500G MENTA BLACK;MERCEARIA;35251;12/03/2026;62458;28103;10;0;10;0;0;0
12;1183;BALA PIETROBON 600G TUTTI FRUTTI;MERCEARIA;35251;12/03/2026;62458;28103;30;0;60;2;0;0
12;1196;BALA TOFFANO CAFE GOLD 500G;MERCEARIA;35251;12/03/2026;62458;28103;22;0;44;2;0;2
12;1222;BALA GOMA GOMUTCHO 1KG YOGURT;MERCEARIA;35251;12/03/2026;62458;28103;10;0;10;1;0;10
12;1231;BISC DOCE GERMANI BROA MILHO 300G;MERCEARIA;35251;12/03/2026;62458;28103;20;580;20;1;0;2
12;1415;BISC MAIZENA ISABELA 350G;MERCEARIA;35251;12/03/2026;62458;28103;24;0;48;2;0;-1
12;4176;AMAC DOWNY 1 5L BRISA DE VERAO;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;9;1123;18;0;0;-1
12;7827;SABAO PO GIRANDO SOL 4KG ROSA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;5;290;5;0;0;6
12;16485;CONF PIETROBON PIT20G;MERCEARIA;35251;12/03/2026;62458;28103;50;1050;50;1;0;49
12;1273;BISC DOCE DOMELLY ROSCA 280G COCO;MERCEARIA;35251;12/03/2026;62458;28103;20;0;20;1;0;1
12;1706;CONFEITO DORI 500G CHOCOCANDY;MERCEARIA;35251;12/03/2026;62458;28103;12;0;12;1;0;23
12;9299;DETERG YPE LIQ 5L NEUTRO;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;4;104;4;0;0;5
12;2381;DUETO ODERICH LT 200G ERVILHA MILHO;MERCEARIA;35251;12/03/2026;62458;28103;24;696;48;0;0;87
12;1020;BISC AGUA E SAL ISABELA 350G;MERCEARIA;35251;12/03/2026;62458;28103;24;0;24;1;0;-8
12;1657;WAFFER ISABELA 100G DOCE DE LEITE;MERCEARIA;35251;12/03/2026;62458;28103;40;1080;40;1;0;174
12;1892;PIRULITO TOFFANO POP BRINQ 600G;MERCEARIA;35251;12/03/2026;62458;28103;16;0;16;1;0;8
12;23370;SALG KRUKS 35G BACON;MERCEARIA;35251;12/03/2026;62458;28103;10;480;10;1;0;-37
12;13522;BLO SANITARIO HIGISOL LAVANDA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;0;12;0;0;0
12;1185;BALA TOFFANO MINT 600G;MERCEARIA;35251;12/03/2026;62458;28103;18;0;18;1;0;1
12;3232;SALG BATATA PRINGLES 104G ORIGINAL;MERCEARIA;35251;12/03/2026;62458;28103;18;3379;18;1;0;45
12;3283;SALG KEVYTOS SHOW 38G PIZZA;MERCEARIA;35251;12/03/2026;62458;28103;20;980;20;1;0;2
12;4203;AMAC GIRANDO SOL 2L BRANCO;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;6;564;18;0;0;0
12;7851;SABAO PO OMO 800G LAV PERFEITA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;20;3959;20;0;0;-19
12;12411;AMACIANTE GIRANDO SOL 500ML COCO;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;252;24;0;0;0
12;3685;MIST LACTEA COND ITALAC TP 395G;MERCEARIA;35251;12/03/2026;62458;28103;27;4;27;0;0;-1
12;17414;DET PO GOTA LIMPA 4KG HARMONIA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;5;293;5;0;0;10
12;23371;SALG KRUKS 35G CHURRASCO;MERCEARIA;35251;12/03/2026;62458;28103;10;759;10;1;0;-34
12;34975;DET LIQ GIRANDO SOL 500ML HIPOAL;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;24;504;24;0;0;-2
12;1013;BATATA PALHA YOKI TRAD 70G;MERCEARIA;35251;12/03/2026;62458;28103;24;2261;48;2;0;251
12;1071;BALA TOFFANO CAFE GOLD 100G;MERCEARIA;35251;12/03/2026;62458;28103;45;0;90;2;0;1
12;1503;BISC ISABELA TORTINHAS 140G TRUFA;MERCEARIA;35251;12/03/2026;62458;28103;50;1550;50;1;0;44
12;1651;WAFER PARATI MINUETO 81G CHOC BAUNILHA;MERCEARIA;35251;12/03/2026;62458;28103;36;19008;36;1;0;-74
12;3951;AGUA SANIT Q BOA 2L;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;6;383;12;0;0;-35
12;5474;DESINF PINHO SOL 500ML LAVANDA;PERFUMARIA E LIMPEZA;35251;12/03/2026;62458;28103;12;732;12;0;0;-8
