DIA_VENDA;DEPARTAMENTO;COMPRADOR;LOJA;VLR_VENDAS
26/02/2026;NAO ALIMENTO;BATISTA;3;302,97
26/02/2026;NAO ALIMENTO;BATISTA;4;120,24
26/02/2026;NAO ALIMENTO;BATISTA;5;102,85
26/02/2026;NAO ALIMENTO;BATISTA;6;41,75
26/02/2026;NAO ALIMENTO;BATISTA;7;145,66
26/02/2026;NAO ALIMENTO;BATISTA;8;89,92
26/02/2026;NAO ALIMENTO;BATISTA;11;129,35
26/02/2026;NAO ALIMENTO;BATISTA;12;178,2
26/02/2026;NAO ALIMENTO;BATISTA;13;129,8
26/02/2026;NAO ALIMENTO;BATISTA;14;318,85
26/02/2026;NAO ALIMENTO;BATISTA;17;468,01
26/02/2026;NAO ALIMENTO;BATISTA;18;235,85
26/02/2026;NAO ALIMENTO;NICOLAS;2;4
26/02/2026;NAO ALIMENTO;NICOLAS;3;12
26/02/2026;NAO ALIMENTO;NICOLAS;12;6
26/02/2026;NAO ALIMENTO;NIDAL;2;19,96
26/02/2026;NAO ALIMENTO;NIDAL;3;4,99
26/02/2026;NAO ALIMENTO;NIDAL;4;14,97
26/02/2026;NAO ALIMENTO;NIDAL;6;19,96
26/02/2026;NAO ALIMENTO;NIDAL;7;4,99
26/02/2026;NAO ALIMENTO;NIDAL;8;19,96
26/02/2026;NAO ALIMENTO;NIDAL;11;16,47
26/02/2026;NAO ALIMENTO;NIDAL;17;43,92
26/02/2026;NAO ALIMENTO;NIDAL;18;5,25
26/02/2026;NAO ALIMENTO;NUJUD;1;544,76
26/02/2026;NAO ALIMENTO;NUJUD;2;2301,11
26/02/2026;NAO ALIMENTO;NUJUD;3;5378,74
26/02/2026;NAO ALIMENTO;NUJUD;4;1651,94
26/02/2026;NAO ALIMENTO;NUJUD;5;1449,23
26/02/2026;NAO ALIMENTO;NUJUD;6;1779,39
26/02/2026;NAO ALIMENTO;NUJUD;7;1849,41
26/02/2026;NAO ALIMENTO;NUJUD;8;2390,29
26/02/2026;NAO ALIMENTO;NUJUD;11;2658,6
26/02/2026;NAO ALIMENTO;NUJUD;12;2631,43
26/02/2026;NAO ALIMENTO;NUJUD;13;3277,66
26/02/2026;NAO ALIMENTO;NUJUD;14;2340,88
26/02/2026;NAO ALIMENTO;NUJUD;17;3011,66
26/02/2026;NAO ALIMENTO;NUJUD;18;2793,77
26/02/2026;NAO ALIMENTO;SANDRO;2;129,93
26/02/2026;NAO ALIMENTO;SANDRO;3;109,05
26/02/2026;NAO ALIMENTO;SANDRO;4;55,98
26/02/2026;NAO ALIMENTO;SANDRO;5;45,68
26/02/2026;NAO ALIMENTO;SANDRO;6;106,95
26/02/2026;NAO ALIMENTO;SANDRO;7;27,99
26/02/2026;NAO ALIMENTO;SANDRO;11;74,38
26/02/2026;NAO ALIMENTO;SANDRO;12;27,99
26/02/2026;NAO ALIMENTO;SANDRO;13;89,96
26/02/2026;NAO ALIMENTO;SANDRO;14;55,98
26/02/2026;NAO ALIMENTO;SANDRO;17;65,79
26/02/2026;NAO ALIMENTO;SANDRO;18;67,96
26/02/2026;NAO ALIMENTO;WERTER;2;845
26/02/2026;NAO ALIMENTO;WERTER;3;1725
26/02/2026;NAO ALIMENTO;WERTER;6;1225
26/02/2026;NAO ALIMENTO;WERTER;7;18,58
26/02/2026;NAO ALIMENTO;WERTER;8;380
26/02/2026;NAO ALIMENTO;WERTER;11;161,79
26/02/2026;NAO ALIMENTO;WERTER;12;1424,79
26/02/2026;NAO ALIMENTO;WERTER;13;242,69
26/02/2026;NAO ALIMENTO;WERTER;14;342,5
26/02/2026;NAO ALIMENTO;WERTER;17;984,14
26/02/2026;NAO ALIMENTO;WERTER;18;84,79
26/02/2026;PERECIVEIS;LAURINDO;1;761,46
26/02/2026;PERECIVEIS;LAURINDO;2;26264,66
26/02/2026;PERECIVEIS;LAURINDO;3;59350,06
26/02/2026;PERECIVEIS;LAURINDO;4;27608
26/02/2026;PERECIVEIS;LAURINDO;5;17863,29
26/02/2026;PERECIVEIS;LAURINDO;6;25804,88
26/02/2026;PERECIVEIS;LAURINDO;7;18825,41
26/02/2026;PERECIVEIS;LAURINDO;8;11414,74
26/02/2026;PERECIVEIS;LAURINDO;11;30102,52
26/02/2026;PERECIVEIS;LAURINDO;12;34534,89
26/02/2026;PERECIVEIS;LAURINDO;13;27493,93
26/02/2026;PERECIVEIS;LAURINDO;14;24996,52
26/02/2026;PERECIVEIS;LAURINDO;17;24963,37
26/02/2026;PERECIVEIS;LAURINDO;18;16733,93
26/02/2026;PERECIVEIS;MODELO;2;462,24
26/02/2026;PERECIVEIS;MODELO;3;718,9
26/02/2026;PERECIVEIS;MODELO;4;404,97
26/02/2026;PERECIVEIS;MODELO;5;174,69
26/02/2026;PERECIVEIS;MODELO;6;355,34
26/02/2026;PERECIVEIS;MODELO;7;226,43
26/02/2026;PERECIVEIS;MODELO;8;122,18
26/02/2026;PERECIVEIS;MODELO;11;432,91
26/02/2026;PERECIVEIS;MODELO;12;375,66
26/02/2026;PERECIVEIS;MODELO;13;281,85
26/02/2026;PERECIVEIS;MODELO;14;302,99
26/02/2026;PERECIVEIS;MODELO;17;237,65
26/02/2026;PERECIVEIS;MODELO;18;479,02
26/02/2026;PERECIVEIS;NIDAL;1;5,79
26/02/2026;PERECIVEIS;NIDAL;2;11,98
26/02/2026;PERECIVEIS;NIDAL;3;11,98
26/02/2026;PERECIVEIS;NIDAL;4;6,99
26/02/2026;PERECIVEIS;NIDAL;6;9,98
26/02/2026;PERECIVEIS;NIDAL;7;9,98
26/02/2026;PERECIVEIS;NIDAL;8;13,98
26/02/2026;PERECIVEIS;NIDAL;12;10,98
26/02/2026;PERECIVEIS;NIDAL;13;42
26/02/2026;PERECIVEIS;NIDAL;14;24,95
26/02/2026;PERECIVEIS;NIDAL;17;17,38
26/02/2026;PERECIVEIS;NIDAL;18;17,77
26/02/2026;PERECIVEIS;SANDRO;1;4197,14
26/02/2026;PERECIVEIS;SANDRO;2;21269,65
26/02/2026;PERECIVEIS;SANDRO;3;46239,33
26/02/2026;PERECIVEIS;SANDRO;4;21530,86
26/02/2026;PERECIVEIS;SANDRO;5;15417,63
26/02/2026;PERECIVEIS;SANDRO;6;22241,23
26/02/2026;PERECIVEIS;SANDRO;7;17622,04
26/02/2026;PERECIVEIS;SANDRO;8;10658,94
26/02/2026;PERECIVEIS;SANDRO;11;32172,43
26/02/2026;PERECIVEIS;SANDRO;12;32953,52
26/02/2026;PERECIVEIS;SANDRO;13;16547,09
26/02/2026;PERECIVEIS;SANDRO;14;17994,74
26/02/2026;PERECIVEIS;SANDRO;17;27269,09
26/02/2026;PERECIVEIS;SANDRO;18;25005,59
26/02/2026;PERECIVEIS;WERTER;3;77,74
26/02/2026;PERECIVEIS;WERTER;4;37,75
26/02/2026;PERECIVEIS;WERTER;5;9,98
26/02/2026;PERECIVEIS;WERTER;6;19,98
26/02/2026;PERECIVEIS;WERTER;7;9,98
26/02/2026;PERECIVEIS;WERTER;8;11,39
26/02/2026;PERECIVEIS;WERTER;11;33,76
26/02/2026;PERECIVEIS;WERTER;12;19,99
26/02/2026;PERECIVEIS;WERTER;13;39,98
26/02/2026;PERECIVEIS;WERTER;14;4,99
26/02/2026;PERECIVEIS;WERTER;18;29,29
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;1;3303,14
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;2;8698,12
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;3;20783,32
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;4;8169,34
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;5;6879,27
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;6;7955,32
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;7;6974,79
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;8;6263,68
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;11;10779,99
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;12;13643,77
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;13;10371,11
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;14;38243,33
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;17;12048,49
26/02/2026;PERFUMARIA E LIMPEZA;BATISTA;18;9368,42
26/02/2026;PERFUMARIA E LIMPEZA;MODELO;1;28
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;1;4,99
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;2;116,86
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;3;481,76
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;4;96,85
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;5;71,4
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;6;84,91
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;7;150,64
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;8;154,73
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;11;210,47
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;12;215,92
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;13;105,36
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;14;240,52
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;17;202,74
26/02/2026;PERFUMARIA E LIMPEZA;NUJUD;18;44,04
26/02/2026;PRODUTOS PET;BATISTA;1;110,36
26/02/2026;PRODUTOS PET;BATISTA;2;1417,22
26/02/2026;PRODUTOS PET;BATISTA;3;4193,74
26/02/2026;PRODUTOS PET;BATISTA;4;1314,05
26/02/2026;PRODUTOS PET;BATISTA;5;710,52
26/02/2026;PRODUTOS PET;BATISTA;6;1212,31
26/02/2026;PRODUTOS PET;BATISTA;7;800,43
26/02/2026;PRODUTOS PET;BATISTA;8;496,75
26/02/2026;PRODUTOS PET;BATISTA;11;1892,2
26/02/2026;PRODUTOS PET;BATISTA;12;1463,9
26/02/2026;PRODUTOS PET;BATISTA;13;901,37
26/02/2026;PRODUTOS PET;BATISTA;14;878,23
26/02/2026;PRODUTOS PET;BATISTA;17;865,19
26/02/2026;PRODUTOS PET;BATISTA;18;1669,6
26/02/2026;PRODUTOS PET;NIDAL;2;29,89
26/02/2026;PRODUTOS PET;NIDAL;3;74,77
26/02/2026;PRODUTOS PET;NIDAL;8;14,99
26/02/2026;PRODUTOS PET;NIDAL;14;29,89
26/02/2026;PRODUTOS PET;NUJUD;3;52,96
26/02/2026;PRODUTOS PET;NUJUD;8;22,99
26/02/2026;PRODUTOS PET;NUJUD;11;19,98
26/02/2026;PRODUTOS PET;NUJUD;13;49,96
26/02/2026;PRODUTOS PET;NUJUD;17;16,9
26/02/2026;PRODUTOS PET;NUJUD;18;9,99
27/02/2026;A CLASSIFICAR;BATISTA;2;47,37
27/02/2026;A CLASSIFICAR;BATISTA;4;15,79
27/02/2026;A CLASSIFICAR;BATISTA;5;15,79
27/02/2026;A CLASSIFICAR;BATISTA;11;50,7
27/02/2026;A CLASSIFICAR;BATISTA;12;16,9
27/02/2026;A CLASSIFICAR;BATISTA;13;31,58
27/02/2026;A CLASSIFICAR;BATISTA;17;16,9
27/02/2026;A CLASSIFICAR;NICOLAS;3;1250
27/02/2026;BEBIDAS;NICOLAS;1;2320,3
27/02/2026;BEBIDAS;NICOLAS;2;17430,93
27/02/2026;BEBIDAS;NICOLAS;3;41389,33
27/02/2026;BEBIDAS;NICOLAS;4;12028,63
27/02/2026;BEBIDAS;NICOLAS;5;8261,19
27/02/2026;BEBIDAS;NICOLAS;6;17955,85
27/02/2026;BEBIDAS;NICOLAS;7;8422,69
27/02/2026;BEBIDAS;NICOLAS;8;9889,9
27/02/2026;BEBIDAS;NICOLAS;11;29063,61
27/02/2026;BEBIDAS;NICOLAS;12;20274,27
27/02/2026;BEBIDAS;NICOLAS;13;15147,15
27/02/2026;BEBIDAS;NICOLAS;14;15628
27/02/2026;BEBIDAS;NICOLAS;17;11147,28
27/02/2026;BEBIDAS;NICOLAS;18;12838,44
27/02/2026;MERCEARIA;LAURINDO;11;39,23
27/02/2026;MERCEARIA;LAURINDO;14;41,93
27/02/2026;MERCEARIA;NICOLAS;2;11,99
27/02/2026;MERCEARIA;NICOLAS;3;23,98
27/02/2026;MERCEARIA;NICOLAS;4;11,99
27/02/2026;MERCEARIA;NICOLAS;14;23,98
27/02/2026;MERCEARIA;NIDAL;1;2226,43
27/02/2026;MERCEARIA;NIDAL;2;23405,12
27/02/2026;MERCEARIA;NIDAL;3;27436,15
27/02/2026;MERCEARIA;NIDAL;4;8987,62
27/02/2026;MERCEARIA;NIDAL;5;7208,19
27/02/2026;MERCEARIA;NIDAL;6;12561,06
27/02/2026;MERCEARIA;NIDAL;7;9576,88
27/02/2026;MERCEARIA;NIDAL;8;7206,09
27/02/2026;MERCEARIA;NIDAL;11;32815,98
27/02/2026;MERCEARIA;NIDAL;12;23265,33
27/02/2026;MERCEARIA;NIDAL;13;16326,23
27/02/2026;MERCEARIA;NIDAL;14;7504,71
27/02/2026;MERCEARIA;NIDAL;17;14327,8
27/02/2026;MERCEARIA;NIDAL;18;16869,27
27/02/2026;MERCEARIA;SANDRO;2;135,75
27/02/2026;MERCEARIA;SANDRO;3;412
27/02/2026;MERCEARIA;SANDRO;4;141,94
27/02/2026;MERCEARIA;SANDRO;5;107,21
27/02/2026;MERCEARIA;SANDRO;6;104,46
27/02/2026;MERCEARIA;SANDRO;7;118,94
27/02/2026;MERCEARIA;SANDRO;8;42,44
27/02/2026;MERCEARIA;SANDRO;11;25,89
27/02/2026;MERCEARIA;SANDRO;12;102,74
27/02/2026;MERCEARIA;SANDRO;13;30,4
27/02/2026;MERCEARIA;SANDRO;14;158,08
27/02/2026;MERCEARIA;SANDRO;17;26,24
27/02/2026;MERCEARIA;SANDRO;18;147,49
27/02/2026;MERCEARIA;WERTER;1;3037,08
27/02/2026;MERCEARIA;WERTER;2;21028,12
27/02/2026;MERCEARIA;WERTER;3;35304,59
27/02/2026;MERCEARIA;WERTER;4;14663,82
27/02/2026;MERCEARIA;WERTER;5;8883,14
27/02/2026;MERCEARIA;WERTER;6;14488,49
27/02/2026;MERCEARIA;WERTER;7;11183,96
27/02/2026;MERCEARIA;WERTER;8;10337,13
27/02/2026;MERCEARIA;WERTER;11;25371,37
27/02/2026;MERCEARIA;WERTER;12;21833,16
27/02/2026;MERCEARIA;WERTER;13;19195,46
27/02/2026;MERCEARIA;WERTER;14;13352,87
27/02/2026;MERCEARIA;WERTER;17;19270,64
27/02/2026;MERCEARIA;WERTER;18;17587,18
27/02/2026;NAO ALIMENTO;BATISTA;1;46,86
27/02/2026;NAO ALIMENTO;BATISTA;2;305,82
27/02/2026;NAO ALIMENTO;BATISTA;3;772,34
27/02/2026;NAO ALIMENTO;BATISTA;4;238,3
27/02/2026;NAO ALIMENTO;BATISTA;5;237,82
27/02/2026;NAO ALIMENTO;BATISTA;6;202,28
27/02/2026;NAO ALIMENTO;BATISTA;7;139,07
27/02/2026;NAO ALIMENTO;BATISTA;8;183,27
27/02/2026;NAO ALIMENTO;BATISTA;11;169,23
27/02/2026;NAO ALIMENTO;BATISTA;12;266,93
27/02/2026;NAO ALIMENTO;BATISTA;13;234,88
27/02/2026;NAO ALIMENTO;BATISTA;14;362,22
27/02/2026;NAO ALIMENTO;BATISTA;17;727,2
27/02/2026;NAO ALIMENTO;BATISTA;18;350,97
27/02/2026;NAO ALIMENTO;NICOLAS;2;4
27/02/2026;NAO ALIMENTO;NICOLAS;3;4
27/02/2026;NAO ALIMENTO;NIDAL;2;14,97
27/02/2026;NAO ALIMENTO;NIDAL;3;4,99
27/02/2026;NAO ALIMENTO;NIDAL;4;19,96
27/02/2026;NAO ALIMENTO;NIDAL;6;14,97
27/02/2026;NAO ALIMENTO;NIDAL;7;9,98
27/02/2026;NAO ALIMENTO;NIDAL;11;5,49
27/02/2026;NAO ALIMENTO;NIDAL;12;21,96
27/02/2026;NAO ALIMENTO;NIDAL;17;65,88
27/02/2026;NAO ALIMENTO;NIDAL;18;15,75
27/02/2026;NAO ALIMENTO;NUJUD;1;785,87
27/02/2026;NAO ALIMENTO;NUJUD;2;4236,37
27/02/2026;NAO ALIMENTO;NUJUD;3;7194,68
27/02/2026;NAO ALIMENTO;NUJUD;4;2210,51
27/02/2026;NAO ALIMENTO;NUJUD;5;1518,34
27/02/2026;NAO ALIMENTO;NUJUD;6;3384,71
27/02/2026;NAO ALIMENTO;NUJUD;7;2606,88
27/02/2026;NAO ALIMENTO;NUJUD;8;3042,87
27/02/2026;NAO ALIMENTO;NUJUD;11;3095,76
27/02/2026;NAO ALIMENTO;NUJUD;12;3429,84
27/02/2026;NAO ALIMENTO;NUJUD;13;4003,3
27/02/2026;NAO ALIMENTO;NUJUD;14;2609,56
27/02/2026;NAO ALIMENTO;NUJUD;17;3501,88
27/02/2026;NAO ALIMENTO;NUJUD;18;4842,71
27/02/2026;NAO ALIMENTO;SANDRO;2;349,54
27/02/2026;NAO ALIMENTO;SANDRO;3;390,52
27/02/2026;NAO ALIMENTO;SANDRO;4;84,95
27/02/2026;NAO ALIMENTO;SANDRO;5;139,95
27/02/2026;NAO ALIMENTO;SANDRO;6;129,93
27/02/2026;NAO ALIMENTO;SANDRO;7;111,75
27/02/2026;NAO ALIMENTO;SANDRO;8;45,68
27/02/2026;NAO ALIMENTO;SANDRO;11;94,79
27/02/2026;NAO ALIMENTO;SANDRO;12;107,4
27/02/2026;NAO ALIMENTO;SANDRO;13;251,91
27/02/2026;NAO ALIMENTO;SANDRO;14;172,42
27/02/2026;NAO ALIMENTO;SANDRO;17;132,37
27/02/2026;NAO ALIMENTO;SANDRO;18;191,9
27/02/2026;NAO ALIMENTO;WERTER;2;1462,5
27/02/2026;NAO ALIMENTO;WERTER;3;1405
27/02/2026;NAO ALIMENTO;WERTER;6;690
27/02/2026;NAO ALIMENTO;WERTER;8;462,5
27/02/2026;NAO ALIMENTO;WERTER;11;157,29
27/02/2026;NAO ALIMENTO;WERTER;12;606,58
27/02/2026;NAO ALIMENTO;WERTER;13;717,5
27/02/2026;NAO ALIMENTO;WERTER;14;1917,5
27/02/2026;NAO ALIMENTO;WERTER;17;577,5
27/02/2026;NAO ALIMENTO;WERTER;18;415
27/02/2026;PERECIVEIS;LAURINDO;1;1056,26
27/02/2026;PERECIVEIS;LAURINDO;2;51600,35
27/02/2026;PERECIVEIS;LAURINDO;3;116281,25
27/02/2026;PERECIVEIS;LAURINDO;4;42195,23
27/02/2026;PERECIVEIS;LAURINDO;5;30121,74
27/02/2026;PERECIVEIS;LAURINDO;6;42036,49
27/02/2026;PERECIVEIS;LAURINDO;7;32817,82
27/02/2026;PERECIVEIS;LAURINDO;8;21364,24
27/02/2026;PERECIVEIS;LAURINDO;11;81870,6
27/02/2026;PERECIVEIS;LAURINDO;12;60523,73
27/02/2026;PERECIVEIS;LAURINDO;13;47400,27
27/02/2026;PERECIVEIS;LAURINDO;14;39581,54
27/02/2026;PERECIVEIS;LAURINDO;17;34119,83
27/02/2026;PERECIVEIS;LAURINDO;18;41010,49
27/02/2026;PERECIVEIS;MODELO;1;4,11
27/02/2026;PERECIVEIS;MODELO;2;179,69
27/02/2026;PERECIVEIS;MODELO;3;1096,1
27/02/2026;PERECIVEIS;MODELO;4;220,04
27/02/2026;PERECIVEIS;MODELO;5;237,86
27/02/2026;PERECIVEIS;MODELO;6;413,86
27/02/2026;PERECIVEIS;MODELO;7;204,72
27/02/2026;PERECIVEIS;MODELO;8;264,93
27/02/2026;PERECIVEIS;MODELO;11;539,31
27/02/2026;PERECIVEIS;MODELO;12;630,68
27/02/2026;PERECIVEIS;MODELO;13;704
27/02/2026;PERECIVEIS;MODELO;14;720,56
27/02/2026;PERECIVEIS;MODELO;17;287,03
27/02/2026;PERECIVEIS;MODELO;18;537,11
27/02/2026;PERECIVEIS;NIDAL;1;5,79
27/02/2026;PERECIVEIS;NIDAL;3;36,93
27/02/2026;PERECIVEIS;NIDAL;4;14,97
27/02/2026;PERECIVEIS;NIDAL;5;4,99
27/02/2026;PERECIVEIS;NIDAL;6;13,98
27/02/2026;PERECIVEIS;NIDAL;7;4,99
27/02/2026;PERECIVEIS;NIDAL;8;61,92
27/02/2026;PERECIVEIS;NIDAL;11;49,41
27/02/2026;PERECIVEIS;NIDAL;12;71,77
27/02/2026;PERECIVEIS;NIDAL;13;84
27/02/2026;PERECIVEIS;NIDAL;14;31,96
27/02/2026;PERECIVEIS;NIDAL;17;78,21
27/02/2026;PERECIVEIS;NIDAL;18;80,62
27/02/2026;PERECIVEIS;NUJUD;13;11,97
27/02/2026;PERECIVEIS;SANDRO;1;6000,5
27/02/2026;PERECIVEIS;SANDRO;2;28740,05
27/02/2026;PERECIVEIS;SANDRO;3;58406,36
27/02/2026;PERECIVEIS;SANDRO;4;25115,78
27/02/2026;PERECIVEIS;SANDRO;5;17836,15
27/02/2026;PERECIVEIS;SANDRO;6;26062,48
27/02/2026;PERECIVEIS;SANDRO;7;22384,32
27/02/2026;PERECIVEIS;SANDRO;8;22744,1
27/02/2026;PERECIVEIS;SANDRO;11;52790,45
27/02/2026;PERECIVEIS;SANDRO;12;40536,11
27/02/2026;PERECIVEIS;SANDRO;13;27872,42
27/02/2026;PERECIVEIS;SANDRO;14;20703,15
27/02/2026;PERECIVEIS;SANDRO;17;31292,26
27/02/2026;PERECIVEIS;SANDRO;18;30648,46
27/02/2026;PERECIVEIS;WERTER;3;163,85
27/02/2026;PERECIVEIS;WERTER;4;32,76
27/02/2026;PERECIVEIS;WERTER;5;18,79
27/02/2026;PERECIVEIS;WERTER;7;14,98
27/02/2026;PERECIVEIS;WERTER;8;76,36
27/02/2026;PERECIVEIS;WERTER;11;59,95
27/02/2026;PERECIVEIS;WERTER;12;44,74
27/02/2026;PERECIVEIS;WERTER;13;49,67
27/02/2026;PERECIVEIS;WERTER;14;4,99
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;1;3844,16
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;2;15769,51
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;3;27331,71
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;4;10362,57
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;5;6847,3
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;6;9802,17
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;7;9042,68
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;8;11869,25
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;11;23866,19
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;12;18411,63
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;13;20273,87
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;14;16832,37
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;17;15702,38
27/02/2026;PERFUMARIA E LIMPEZA;BATISTA;18;19258,2
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;2;237,78
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;3;389,63
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;4;178,07
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;5;203,5
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;6;152,64
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;7;169,51
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;8;310,59
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;11;166,78
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;12;177,2
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;13;311,31
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;14;284,77
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;17;321,26
27/02/2026;PERFUMARIA E LIMPEZA;NUJUD;18;235,44
27/02/2026;PRODUTOS PET;BATISTA;1;22,45
27/02/2026;PRODUTOS PET;BATISTA;2;2306,77
27/02/2026;PRODUTOS PET;BATISTA;3;5173,62
27/02/2026;PRODUTOS PET;BATISTA;4;1094,41
27/02/2026;PRODUTOS PET;BATISTA;5;769,05
27/02/2026;PRODUTOS PET;BATISTA;6;1675,5
27/02/2026;PRODUTOS PET;BATISTA;7;849,63
27/02/2026;PRODUTOS PET;BATISTA;8;599,8
27/02/2026;PRODUTOS PET;BATISTA;11;2724,39
27/02/2026;PRODUTOS PET;BATISTA;12;1994,28
27/02/2026;PRODUTOS PET;BATISTA;13;1558,66
27/02/2026;PRODUTOS PET;BATISTA;14;1431,14
27/02/2026;PRODUTOS PET;BATISTA;17;931,6
27/02/2026;PRODUTOS PET;BATISTA;18;2421,36
27/02/2026;PRODUTOS PET;NIDAL;2;29,8
27/02/2026;PRODUTOS PET;NIDAL;3;89,4
27/02/2026;PRODUTOS PET;NIDAL;4;29,98
27/02/2026;PRODUTOS PET;NIDAL;5;14,9
27/02/2026;PRODUTOS PET;NIDAL;6;14,99
27/02/2026;PRODUTOS PET;NIDAL;8;14,99
27/02/2026;PRODUTOS PET;NUJUD;3;36,98
27/02/2026;PRODUTOS PET;NUJUD;11;26,98
27/02/2026;PRODUTOS PET;NUJUD;12;9,99
27/02/2026;PRODUTOS PET;NUJUD;13;9,99
27/02/2026;PRODUTOS PET;NUJUD;14;32,98
27/02/2026;PRODUTOS PET;NUJUD;17;83,6
27/02/2026;PRODUTOS PET;NUJUD;18;57,96
28/02/2026;A CLASSIFICAR;BATISTA;2;15,79
28/02/2026;A CLASSIFICAR;BATISTA;6;15,79
28/02/2026;A CLASSIFICAR;BATISTA;7;15,79
28/02/2026;A CLASSIFICAR;BATISTA;8;15,79
28/02/2026;A CLASSIFICAR;BATISTA;12;16,9
28/02/2026;A CLASSIFICAR;BATISTA;13;31,58
28/02/2026;A CLASSIFICAR;BATISTA;17;33,8
28/02/2026;A CLASSIFICAR;BATISTA;18;15,79
28/02/2026;A CLASSIFICAR;NICOLAS;1;250
28/02/2026;A CLASSIFICAR;NICOLAS;3;5250
28/02/2026;A CLASSIFICAR;NICOLAS;4;250
28/02/2026;BEBIDAS;MODELO;18;178,07
28/02/2026;BEBIDAS;NICOLAS;1;5351,26
28/02/2026;BEBIDAS;NICOLAS;2;35947,25
28/02/2026;BEBIDAS;NICOLAS;3;53455,77
28/02/2026;BEBIDAS;NICOLAS;4;14372,22
28/02/2026;BEBIDAS;NICOLAS;5;13272,72
28/02/2026;BEBIDAS;NICOLAS;6;34303,78
28/02/2026;BEBIDAS;NICOLAS;7;13810,38
28/02/2026;BEBIDAS;NICOLAS;8;12603,23
28/02/2026;BEBIDAS;NICOLAS;11;54728,8
28/02/2026;BEBIDAS;NICOLAS;12;30207,85
28/02/2026;BEBIDAS;NICOLAS;13;27296,08
28/02/2026;BEBIDAS;NICOLAS;14;23217,7
28/02/2026;BEBIDAS;NICOLAS;17;23705
28/02/2026;BEBIDAS;NICOLAS;18;25434,27
28/02/2026;MERCEARIA;LAURINDO;11;38,05
28/02/2026;MERCEARIA;LAURINDO;14;77,87
28/02/2026;MERCEARIA;MODELO;6;15,98
28/02/2026;MERCEARIA;MODELO;12;7,99
28/02/2026;MERCEARIA;MODELO;14;7,99
28/02/2026;MERCEARIA;MODELO;17;15,98
28/02/2026;MERCEARIA;NICOLAS;3;35,97
28/02/2026;MERCEARIA;NICOLAS;14;11,99
28/02/2026;MERCEARIA;NICOLAS;18;51,6
28/02/2026;MERCEARIA;NIDAL;1;3851,6
28/02/2026;MERCEARIA;NIDAL;2;27067,72
28/02/2026;MERCEARIA;NIDAL;3;38205,95
28/02/2026;MERCEARIA;NIDAL;4;10365,05
28/02/2026;MERCEARIA;NIDAL;5;14670,89
