OWNER;TABLE_NAME;TABLESPACE_NAME;CLUSTER_NAME;IOT_NAME;STATUS;PCT_FREE;PCT_USED;INI_TRANS;MAX_TRANS;INITIAL_EXTENT;NEXT_EXTENT;MIN_EXTENTS;MAX_EXTENTS;PCT_INCREASE;FREELISTS;FREELIST_GROUPS;LOGGING;BACKED_UP;NUM_ROWS;BLOCKS;EMPTY_BLOCKS;AVG_SPACE;CHAIN_CNT;AVG_ROW_LEN;AVG_SPACE_FREELIST_BLOCKS;NUM_FREELIST_BLOCKS;DEGREE;INSTANCES;CACHE;TABLE_LOCK;SAMPLE_SIZE;LAST_ANALYZED;PARTITIONED;IOT_TYPE;TEMPORARY;SECONDARY;NESTED;BUFFER_POOL;FLASH_CACHE;CELL_FLASH_CACHE;ROW_MOVEMENT;GLOBAL_STATS;USER_STATS;DURATION;SKIP_CORRUPT;MONITORING;CLUSTER_OWNER;DEPENDENCIES;COMPRESSION;COMPRESS_FOR;DROPPED;READ_ONLY;SEGMENT_CREATED;RESULT_CACHE;CLUSTERING;ACTIVITY_TRACKING;DML_TIMESTAMP;HAS_IDENTITY;CONTAINER_DATA;INMEMORY;INMEMORY_PRIORITY;INMEMORY_DISTRIBUTE;INMEMORY_COMPRESSION;INMEMORY_DUPLICATE;DEFAULT_COLLATION;DUPLICATED;SHARDED;EXTERNAL;HYBRID;CELLMEMORY;CONTAINERS_DEFAULT;CONTAINER_MAP;EXTENDED_DATA_LINK;EXTENDED_DATA_LINK_MAP;INMEMORY_SERVICE;INMEMORY_SERVICE_NAME;CONTAINER_MAP_OBJECT;MEMOPTIMIZE_READ;MEMOPTIMIZE_WRITE;HAS_SENSITIVE_COLUMN;ADMIT_NULL;DATA_LINK_DML_ENABLED;LOGICAL_REPLICATION
CONSINCO;MRL_ATACCOTITEMDIF;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.02.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;EDI_PEDIDOSUPRIMITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.00.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMRECEBER_LOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.02.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMRECEBIDO_LOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.02.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMEXPEDIR_LOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.02.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSU_PSITEMEXPEDIDO_LOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.01.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MSUX_PSITEMEXPCONTROLESI_LOG;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;383;13;0;0;0;169;0;0;1;1;N;ENABLED;383;2026-05-17-22.49.15.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;RF_AUXCUPOMELETRONICOITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-17-22.50.12.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;RF_CUPOMELETRONICOITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-17-22.50.12.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;RFX_ERROINTCUPELETRITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.00.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;FI_PARAMTITNSUVARGRUPOITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.03.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MRL_PESQPRECODIGITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.03.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MRL_PESQPRECOITEM;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.03.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MAXX_SELECITEMABC;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-17-22.50.44.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCO;MAD_CARGARECITEMLOGRUB;TSD_CONSINCO;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-04-26-22.51.05.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;ENABLED;ADVANCED;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_CARGAEXPEDICAOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.31.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_COMBOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;126;5;0;0;0;45;0;0;1;1;N;ENABLED;126;2026-04-18-01.00.26.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_COMBOSELOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.33.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOACRESCDESCTOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;2048146;6670;0;0;0;19;0;0;1;1;N;ENABLED;2048146;2026-05-16-22.22.25.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOBRINDEITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.34.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTODOTZITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.35.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOEXPEDIRITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.35.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOINVENTARIOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.35.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;21279549;314084;0;0;0;83;0;0;1;1;N;ENABLED;21279549;2026-05-22-01.04.48.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOJOYAITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-02-03-01.00.47.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOPONTOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.35.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOPONTUACAOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.35.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOQUITACAOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.36.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOSOCIOTORCEDORITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.36.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOTRIBUTACAOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;41061158;253218;0;0;0;38;0;0;1;1;N;ENABLED;41061158;2026-05-22-01.00.19.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOVASILHAMEITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.36.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOTZCOMBOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-22-01.08.41.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_LOGSEGITEMMONITOR;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.39.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_LOGSEGITEMPDV;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;2037039;5284;0;0;0;14;0;0;1;1;N;ENABLED;2037039;2026-05-13-01.00.18.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_PESQUISAITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.40.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_PONTOLOGDOCTOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.40.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_PONTUACAOCOMBOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.41.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_PREVENDAITEMIMPRESSAO;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-22-01.08.39.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_PROMOCAOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.43.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_PROMSURPRESAITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.43.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_STCPROMOCAOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;640;5;0;0;0;49;0;0;1;1;N;ENABLED;640;2026-05-22-02.00.54.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_TOTDOCTOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;2260;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-22-01.08.32.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_VASILHAMEITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2026-05-22-01.08.37.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
CONSINCOMONITOR;TB_DOCTOGESTAOBENEFICIOITEM;TSD_CONSINCOMONITOR;;;VALID;10;;1;255;65536;1048576;1;2147483645;;;;YES;N;0;0;0;0;0;0;0;0;1;1;N;ENABLED;0;2024-03-12-02.02.46.000000;NO;;N;N;NO;DEFAULT;DEFAULT;DEFAULT;DISABLED;YES;NO;;DISABLED;YES;;DISABLED;DISABLED;;NO;NO;YES;DEFAULT;NO;;;NO;NO;DISABLED;;;;;USING_NLS_COMP;N;N;NO;NO;;NO;NO;NO;NO;;;NO;DISABLED;DISABLED;NO;NO;NO;ENABLED
