NOME_TABELA;DESCRICAO_TABELA;QTD_LINHAS_ESTIMADA;TABLESPACE_NAME;DATA_ULTIMA_ANALISE
ABA_REGISTROVERSAOECD;;361;TSD_CONSINCO;2026-08-09-22.49.41.000000
ABA_REGISTROVERSAOECDMATRIZ;;515;TSD_CONSINCO;2026-08-09-22.49.41.000000
ABA_REGISTROVERSAOECF;;1297;TSD_CONSINCO;2026-08-09-22.51.29.000000
ABA_REGISTROVERSAOECFMATRIZ;;2792;TSD_CONSINCO;2026-08-09-22.51.28.000000
ABA_RELDRECONFTITULOS;;19;TSD_CONSINCO;2026-08-19-02.01.36.000000
ABA_RELDRECONTAS;;4323;TSD_CONSINCO;2026-08-19-02.24.03.000000
ABA_RELEVENTOTALIZADOR;;0;TSD_CONSINCO;2026-08-09-22.50.54.000000
ABA_RELFILTROCONTA;;0;TSD_CONSINCO;2026-08-09-22.50.02.000000
ABA_RELTERMO;;0;TSD_CONSINCO;2026-08-09-22.49.58.000000
ABA_SALDO;;158179;TSD_CONSINCO;2026-08-26-02.02.03.000000
ABA_SALDOCOMBINACAO;;5875;TSD_CONSINCO;2026-07-26-22.50.41.000000
ABA_SALDOCOMBINACAOPARAM;;17455;TSD_CONSINCO;2026-07-26-22.50.41.000000
ABA_SERVICOMETODO;;11;TSD_CONSINCO;2026-08-23-22.49.38.000000
ABA_SERVICOREQUISICAO;;0;TSD_CONSINCO;2026-08-09-22.50.29.000000
ABA_SERVICOREQUISICAOLOG;;0;TSD_CONSINCO;2026-07-26-22.49.43.000000
ABA_SERVICOREQUISICAOPARAM;;0;TSD_CONSINCO;2026-08-09-22.50.29.000000
ABA_STATUS;;8;TSD_CONSINCO;2026-07-26-22.49.36.000000
ABA_SUBCONTA;;0;TSD_CONSINCO;2026-08-09-22.49.42.000000
ABA_TIPOCAMPODINAMICO;;4;TSD_CONSINCO;2026-08-09-22.50.10.000000
ABA_TIPODIVERGENCIA;;6;TSD_CONSINCO;2026-08-23-22.49.38.000000
ABA_TIPOLANCAMENTO;;4;TSD_CONSINCO;2026-08-09-22.50.55.000000
ABA_TIPOPARTIDA;;2;TSD_CONSINCO;2026-08-09-22.50.55.000000
ABA_VARIAVELHISTORICO;;11;TSD_CONSINCO;2026-08-09-22.50.55.000000
ABA_VERSAOECD;;7;TSD_CONSINCO;2026-08-09-22.49.41.000000
ABA_VERSAOECF;;10;TSD_CONSINCO;2026-08-09-22.51.28.000000
ABA_VISAOGERENCIALUSUARIO;;0;TSD_CONSINCO;2026-08-09-22.50.29.000000
ABL_COSMOS_PRODUTOLOJADEPOSITO;;0;TSD_CONSINCO;2026-08-09-22.50.41.000000
ACC_DADOS_PROD_ENV;;0;TSD_CONSINCO;2026-08-09-22.49.44.000000
ACC_EXTRAT_DADOS;;;;
AGENDAMENTO;;0;TSD_CONSINCO;2026-08-09-22.50.54.000000
AGEX_SELECROWID;;;;
AGE_AGENDAMENTO;;29;TSD_CONSINCO;2026-07-31-02.41.24.000000
AGE_BOX;;6;TSD_CONSINCO;2026-08-02-22.49.59.000000
AGE_COMPRADOR;;10;TSD_CONSINCO;2026-07-28-02.47.08.000000
AGE_ENTREGA;;42;TSD_CONSINCO;2026-07-31-02.41.24.000000
AGE_ENTREGAPEDCOMPRA;;8;TSD_CONSINCO;2026-07-31-02.38.50.000000
AGE_ERROINTEGRACAO;;2;TSD_CONSINCO;2026-08-26-02.01.15.000000
AGE_FORNECEDOR;;2008;TSD_CONSINCO;2026-08-21-02.48.32.000000
AGE_NOTAFISCAL;;496;TSD_CONSINCO;2026-08-02-22.50.06.000000
AGE_PARAMETRO;;2;TSD_CONSINCO;2026-07-31-02.45.20.000000
AGE_PARAMETROGERAL;;1;TSD_CONSINCO;2026-08-23-22.49.40.000000
AGE_PEDCOMPRA;;1962;TSD_CONSINCO;2026-08-19-02.42.50.000000
AGE_PERMESPECIAL;;3;TSD_CONSINCO;2026-08-23-22.49.36.000000
AGE_PERMESPECIALUSER;;0;TSD_CONSINCO;2026-08-23-22.54.02.000000
AGE_SISTEMAINTEGRACAO;;1;TSD_CONSINCO;2026-08-23-22.49.36.000000
AGE_TIPOCARGA;;9;TSD_CONSINCO;2026-07-26-22.50.18.000000
AGE_TIPOCARGABOXDIAHOR;;28;TSD_CONSINCO;2026-08-09-22.51.11.000000
AGE_TIPOCARGABOXDIARESTRICAO;;0;TSD_CONSINCO;2026-08-09-22.49.56.000000
AGE_TRANSPORTADORA;;0;TSD_CONSINCO;2026-08-09-22.49.56.000000
AGE_XBOX;;0;TSD_CONSINCO;2026-08-23-22.54.09.000000
AGE_XCOMPRADOR;;0;TSD_CONSINCO;2026-08-23-22.54.11.000000
AGE_XFORNECEDOR;;2;TSD_CONSINCO;2026-08-26-02.01.31.000000
AGE_XNOTAFISCAL;;0;TSD_CONSINCO;2026-08-23-22.54.11.000000
AGE_XPEDCOMPRA;;963;TSD_CONSINCO;2026-08-26-02.01.25.000000
AGE_XTIPOCARGA;;0;TSD_CONSINCO;2026-08-23-22.54.11.000000
AGE_XTRANSPORTADORA;;0;TSD_CONSINCO;2026-08-23-22.54.09.000000
ALT_ALERTA;;1;TSD_CONSINCO;2026-08-09-22.50.56.000000
ALT_ANALISE;;1;TSD_CONSINCO;2026-08-09-22.50.38.000000
ALT_ANALISEFILTRO;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
ALT_ANALISESQLCOLUNA;;11;TSD_CONSINCO;2026-08-09-22.50.52.000000
ALT_CONTROLE;;0;TSD_CONSINCO;2026-08-09-22.50.42.000000
ALT_FILTRO;;3;TSD_CONSINCO;2026-08-09-22.50.56.000000
ALT_HISTORICOANALISE;;0;TSD_CONSINCO;2026-08-09-22.50.39.000000
ALT_MODULO;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
ALT_TIPOANALISE;;6;TSD_CONSINCO;2026-08-09-22.50.56.000000
ALT_TIPOCOMPARACAO;;0;TSD_CONSINCO;2026-08-09-22.50.56.000000
ALT_TIPOHISTORICO;;5;TSD_CONSINCO;2026-08-09-22.50.54.000000
ANL_ALERT;;0;TSD_CONSINCO;2026-07-30-02.01.25.000000
ANL_ALERTFILTRO;;0;TSD_CONSINCO;2026-08-09-22.49.15.000000
ANL_ALERTHISTORICO;;0;TSD_CONSINCO;2026-07-30-02.01.38.000000
ANL_CONTATO;;1;TSD_CONSINCO;2026-08-09-22.49.15.000000
ASS_INTEGRACAODADOS;;840;TSD_CONSINCO;2026-08-02-22.49.58.000000
ASS_INTEGRACAODADOSDETALHE;;0;TSD_CONSINCO;2026-08-09-22.51.05.000000
ASS_REGESTOQUE;ARMAZENAR REGISTRO DE ESTOQUE POR ASSOCIADO;0;TSD_CONSINCO;2026-08-09-22.51.00.000000
ASS_REGNOTAFISCAL;ARMAZENAR REGISTRO DE NOTA FISCAL POR ASSOCIADO;0;TSD_CONSINCO;2026-07-26-22.50.29.000000
ASS_REGVENDA;ARMAZENAR REGISTRO DE VENDAS DOS PRODUTOS POR ASSOCIADO;0;TSD_CONSINCO;2026-08-09-22.51.02.000000
ATMP_FAMILIA_DIVERGENTE;;627256;TSD_CONSINCO;2026-07-26-22.50.07.000000
ATMP_PRODUTO_DIVERGENTE;;837177;TSD_CONSINCO;2026-07-26-22.50.12.000000
AUDX_FILTROCONCILIACAO;;;;
AUDX_RELFILTROTIPO;;;;
AUD_ARQUIVOEXPORTACAO;;0;TSD_CONSINCO;2026-08-09-22.51.06.000000
AUD_CONCILIACAO;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
AUD_CONCILIACAOCONF;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
AUD_DEMOCUSTOCONF;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
AUD_MODELOCONFIG;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
AUD_RELDEMOCUSTO;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
AUD_RELDEMOCUSTOITEM;;0;TSD_CONSINCO;2026-08-09-22.51.09.000000
BIS_DADOS;;;;
BIS_DADOS_PROD_ENV;;0;TSD_CONSINCO;2026-08-09-22.50.35.000000
BIS_FILTRO_FORNEC;;0;TSD_CONSINCO;2026-08-09-22.50.33.000000
BKP1_RFPARAM;;1;TSD_CONSINCO;2025-04-09-02.00.41.000000
BKP2_RFPARAM;;1;TSD_CONSINCO;2025-04-09-02.00.41.000000
BKP3_RFPARAM;;1;TSD_CONSINCO;2025-04-09-02.00.42.000000
BKP_ABAFINANCEIROCONFEMPRESA2727;;110;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_ABAFINANCEIROCONFEMPRESA33;;129;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_ABAFINANCEIROCONFEMPRESA333;;129;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_ABAMMODELOEMPRESA;;144;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_ABAMMODELOEMPRESA888;;147;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_ABAMMODELOEMPRESA8889;;147;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_ABAMMODELOEMPRESA88897;;147;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_ABAMMODELOEMPRESA999;;144;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_ABAMMODELOEMPRESA9997;;144;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_CTAPARTIDA;;32;TSD_CONSINCO;2025-04-04-02.00.44.000000
BKP_DOM_PARAMETROEMPRESA2323;;;TSD_CONSINCO;
BKP_EFDPC_REGISTRO900;;402;TSD_CONSINCO;2026-01-17-03.01.36.000000
BKP_EFDPC_REGISTRO901;;402;TSD_CONSINCO;2026-01-16-09.25.21.000000
BKP_EFDPC_REGISTRO902;;402;TSD_CONSINCO;2026-01-17-03.01.36.000000
BKP_EMPCODMOV;;;TSD_CONSINCO;
BKP_EMPCODMOV3737;;;TSD_CONSINCO;
BKP_EMPCODMOV99;;;TSD_CONSINCO;
BKP_EMPCODMOV9977;;;TSD_CONSINCO;
BKP_EMPCODMOVTXCARTDIG3737;;;TSD_CONSINCO;
BKP_EMPCODMOVTXCARTDIG77;;;TSD_CONSINCO;
BKP_EMPCODMOVTXCARTDIG7799;;;TSD_CONSINCO;
BKP_EMPCODMOVTXCARTDIG77997;;;TSD_CONSINCO;
BKP_ESCVLROUTROS;;;TSD_CONSINCO;
BKP_ESCVLROUTROS23;;;TSD_CONSINCO;
BKP_ESCVLROUTROS2317;;;TSD_CONSINCO;
BKP_ESCVLROUTROS2323;;;TSD_CONSINCO;
BKP_ESPECIE;;57;TSD_CONSINCO;2025-04-04-02.00.43.000000
BKP_ESPOPERACAO;;353;TSD_CONSINCO;2025-04-04-02.00.44.000000
BKP_FAMILAI_SEMFORNEC;;17666;TSD_CONSINCO;2025-10-04-02.03.37.000000
BKP_FAMILIA_PROC_WL;;1552;TSD_CONSINCO;2025-10-04-02.03.35.000000
BKP_FAM_SEMNCM;;2258;TSD_CONSINCO;2025-08-07-02.01.13.000000
BKP_FAM_SEMNCM_SW;;2257;TSD_CONSINCO;2025-08-07-02.01.12.000000
BKP_FIPARAMBAIXATITNSU;;;TSD_CONSINCO;
BKP_FIPARAMBAIXATITNSU2323;;;TSD_CONSINCO;
BKP_FIPARAMBAIXATITNSU77;;;TSD_CONSINCO;
BKP_FIPARAMBAIXATITNSU7799;;;TSD_CONSINCO;
BKP_FITSPARAMETRO;;1;TSD_CONSINCO;2026-01-15-03.02.19.000000
BKP_FITSPARAMETRO10;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO11;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO12;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO13;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO14;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO15;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO16;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO17;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FITSPARAMETRO18;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FITSPARAMETRO20;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FITSPARAMETRO333;;1;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_FITSPARAMETRO3337;;1;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_FITSPARAMETRO33377;;1;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_FITSPARAMETRO4;;1;TSD_CONSINCO;2026-01-15-03.02.19.000000
BKP_FITSPARAMETRO5;;1;TSD_CONSINCO;2026-01-15-03.02.19.000000
BKP_FITSPARAMETRO50;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FITSPARAMETRO6;;1;TSD_CONSINCO;2026-01-15-03.02.19.000000
BKP_FITSPARAMETRO7;;1;TSD_CONSINCO;2026-01-15-03.02.19.000000
BKP_FITSPARAMETRO8;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO9;;1;TSD_CONSINCO;2026-01-15-03.02.20.000000
BKP_FITSPARAMETRO900;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FITSPARAMETRO901;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FITSPARAMETRO902;;1;TSD_CONSINCO;2026-01-15-03.02.21.000000
BKP_FLC_PARAMETRO;;;TSD_CONSINCO;
BKP_FORNECWL;;959;TSD_CONSINCO;2025-08-04-12.15.20.000000
BKP_FORNEC_IND_DIST;;17481;TSD_CONSINCO;2025-10-25-02.07.36.000000
BKP_GEMODELODOCREGFISCALEMP2323;;1;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_GEMODELODOCREGFISCALEMP77;;1;TSD_CONSINCO;2026-02-19-03.01.56.000000
BKP_GEMODELODOCREGFISCALEMP7799;;1;TSD_CONSINCO;2026-02-19-03.01.56.000000
BKP_IATIVA_ENTRADA;;3840;TSD_CONSINCO;2026-02-19-03.01.07.000000
BKP_MAC_GERCOMPRAFILTRO_CLOB;;0;TSD_CONSINCO;2024-03-12-02.02.21.000000
BKP_MAP_FAMDIVISAO_260203;;28607;TSD_CONSINCO;2026-02-03-15.39.44.000000
BKP_MAP_FAMFORNEC_WLANTES;;29134;TSD_CONSINCO;2025-10-02-13.50.23.000000
BKP_MAP_PRODCODIGO_251215;;7;TSD_CONSINCO;2025-12-15-16.57.43.000000
BKP_MAP_PRODCODIGO_260201;;620;TSD_CONSINCO;2026-02-01-09.28.45.000000
BKP_MGC_CLAUSULAS_CLOB;;0;TSD_CONSINCO;2024-03-12-02.02.21.000000
BKP_MLO_CARGARECPRODQTDE_24486;;2;TSD_CONSINCO;2026-03-05-10.31.11.000000
BKP_MLO_ENDERECO_3289;;2;TSD_CONSINCO;2026-04-30-12.03.36.000000
BKP_MSU_ACORDOPROMOC_CLOB;;0;TSD_CONSINCO;2024-03-12-02.02.20.000000
BKP_NF775_LJ02;;2;TSD_CONSINCO;2026-04-16-09.48.12.000000
BKP_NFITEM_DSUPREC16860;;63;TSD_CONSINCO;2026-08-07-02.01.01.000000
BKP_NF_TRANSF_CGO_50;;7918;TSD_CONSINCO;2026-03-31-03.11.53.000000
BKP_NF_TRANSF_CGO_50_ORIGINAL;;7918;TSD_CONSINCO;2026-03-13-12.20.04.000000
BKP_NF_TRANSF_CGO_50_ORIGINAL_SPED;;7883;TSD_CONSINCO;2026-03-20-02.46.30.000000
BKP_ORPARAM;;1;TSD_CONSINCO;2025-12-11-03.01.07.000000
BKP_ORPARAM10;;1;TSD_CONSINCO;2025-12-11-03.01.09.000000
BKP_ORPARAM11;;1;TSD_CONSINCO;2025-12-11-03.01.09.000000
BKP_ORPARAM12;;1;TSD_CONSINCO;2025-12-11-03.01.10.000000
BKP_ORPARAM13;;1;TSD_CONSINCO;2025-12-11-03.01.10.000000
BKP_ORPARAM14;;1;TSD_CONSINCO;2025-12-11-03.01.10.000000
BKP_ORPARAM15;;1;TSD_CONSINCO;2025-12-11-03.01.11.000000
BKP_ORPARAM16;;1;TSD_CONSINCO;2025-12-11-03.01.11.000000
BKP_ORPARAM17;;1;TSD_CONSINCO;2025-12-11-03.01.11.000000
BKP_ORPARAM18;;1;TSD_CONSINCO;2025-12-11-03.01.11.000000
BKP_ORPARAM20;;1;TSD_CONSINCO;2025-12-11-03.01.12.000000
BKP_ORPARAM2323;;1;TSD_CONSINCO;2026-02-18-03.02.47.000000
BKP_ORPARAM4;;1;TSD_CONSINCO;2025-12-11-03.01.08.000000
BKP_ORPARAM5;;1;TSD_CONSINCO;2025-12-11-03.01.08.000000
BKP_ORPARAM50;;1;TSD_CONSINCO;2025-12-11-03.01.12.000000
BKP_ORPARAM6;;1;TSD_CONSINCO;2025-12-11-03.01.08.000000
BKP_ORPARAM7;;1;TSD_CONSINCO;2025-12-11-03.01.08.000000
BKP_ORPARAM77;;1;TSD_CONSINCO;2026-02-19-03.01.56.000000
BKP_ORPARAM7766;;1;TSD_CONSINCO;2026-02-19-03.01.57.000000
BKP_ORPARAM8;;1;TSD_CONSINCO;2025-12-11-03.01.09.000000
BKP_ORPARAM9;;1;TSD_CONSINCO;2025-12-11-03.01.09.000000
BKP_ORPARAM900;;1;TSD_CONSINCO;2025-12-11-03.01.12.000000
BKP_ORPARAM901;;1;TSD_CONSINCO;2025-12-11-03.01.12.000000
BKP_ORPARAM902;;1;TSD_CONSINCO;2025-12-11-03.01.13.000000
BKP_ORPARAMETROREQUISICAO;;1;TSD_CONSINCO;2025-12-10-03.01.11.000000
BKP_ORPARAMETROREQUISICAO2323;;1;TSD_CONSINCO;2026-02-18-03.02.47.000000
BKP_ORPARAMETROREQUISICAO77;;1;TSD_CONSINCO;2026-02-19-03.01.57.000000
BKP_ORPARAMETROREQUISICAO7799;;1;TSD_CONSINCO;2026-02-19-03.01.57.000000
BKP_PARAMDINAMICO2323;;296;TSD_CONSINCO;2026-02-18-03.02.52.000000
BKP_PRDUTOSTATUSCOMPRA;;163860;TSD_CONSINCO;2026-02-19-03.01.08.000000
BKP_PRDUTOSTATUSCOMPRA_CD;;12642;TSD_CONSINCO;2026-03-03-03.00.52.000000
BKP_PROD_ESTOQUE;;1;TSD_CONSINCO;2026-05-14-02.01.21.000000
BKP_PROD_ESTQ_CUSTOWL;;1;TSD_CONSINCO;2026-06-09-02.02.08.000000
BKP_PROD_ESTQ_CUSTOWL_02;;;TSD_CONSINCO;
BKP_PROD_FORNEC_WL;;8496;TSD_CONSINCO;2025-10-03-02.00.56.000000
BKP_PROD_INATIVA;;47785;TSD_CONSINCO;2026-01-31-03.01.23.000000
BKP_PROD_MERCADATA;;2251;TSD_CONSINCO;2026-01-30-03.01.17.000000
BKP_RFCONFIGNFBASEADAECF2323;;;TSD_CONSINCO;
BKP_RFCONFIGNFBASEADAECF99;;;TSD_CONSINCO;
BKP_RFCONFIGNFBASEADAECF9977;;;TSD_CONSINCO;
BKP_RFOCORRENCIA2323;;67;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_RFOCORRENCIA77;;67;TSD_CONSINCO;2026-02-19-03.01.56.000000
BKP_RFOCORRENCIA7777;;67;TSD_CONSINCO;2026-02-19-03.01.56.000000
BKP_RFPARAM;;1;TSD_CONSINCO;2025-12-03-03.01.05.000000
BKP_RFPARAM005;;1;TSD_CONSINCO;2025-12-03-03.01.07.000000
BKP_RFPARAM012;;1;TSD_CONSINCO;2025-12-03-03.01.12.000000
BKP_RFPARAM05;;1;TSD_CONSINCO;2025-12-03-03.01.06.000000
BKP_RFPARAM06;;1;TSD_CONSINCO;2025-12-03-03.01.08.000000
BKP_RFPARAM07;;1;TSD_CONSINCO;2025-12-03-03.01.09.000000
BKP_RFPARAM08;;1;TSD_CONSINCO;2025-12-03-03.01.09.000000
BKP_RFPARAM09;;1;TSD_CONSINCO;2025-12-03-03.01.10.000000
BKP_RFPARAM10;;1;TSD_CONSINCO;2025-12-03-03.01.10.000000
BKP_RFPARAM100;;1;TSD_CONSINCO;2025-12-03-03.01.07.000000
BKP_RFPARAM11;;1;TSD_CONSINCO;2025-12-03-03.01.11.000000
BKP_RFPARAM12;;1;TSD_CONSINCO;2025-12-03-03.01.12.000000
BKP_RFPARAM13;;1;TSD_CONSINCO;2025-12-03-03.01.13.000000
BKP_RFPARAM14;;1;TSD_CONSINCO;2025-12-03-03.01.13.000000
BKP_RFPARAM15;;1;TSD_CONSINCO;2025-12-03-03.01.14.000000
BKP_RFPARAM16;;1;TSD_CONSINCO;2025-12-03-03.01.14.000000
BKP_RFPARAM17;;1;TSD_CONSINCO;2025-12-03-03.01.15.000000
BKP_RFPARAM18;;1;TSD_CONSINCO;2025-12-03-03.01.15.000000
BKP_RFPARAM20;;1;TSD_CONSINCO;2025-12-03-03.01.16.000000
BKP_RFPARAM2323;;1;TSD_CONSINCO;2026-02-18-03.02.46.000000
BKP_RFPARAM5;;1;TSD_CONSINCO;2025-12-02-16.19.14.000000
BKP_RFPARAM50;;1;TSD_CONSINCO;2025-12-03-03.01.16.000000
BKP_RFPARAM5519;;1;TSD_CONSINCO;2026-02-19-03.01.56.000000
BKP_RFPARAM5555;;1;TSD_CONSINCO;2026-02-19-03.01.55.000000
BKP_RFPARAM55551;;1;TSD_CONSINCO;2026-02-19-03.01.55.000000
BKP_RFPARAM555519;;1;TSD_CONSINCO;2026-02-19-03.01.55.000000
BKP_RFPARAM77;;1;TSD_CONSINCO;2026-02-19-03.01.54.000000
BKP_RFPARAM900;;1;TSD_CONSINCO;2026-01-14-03.01.34.000000
BKP_RFPARAM9000;;1;TSD_CONSINCO;2026-01-14-03.01.35.000000
BKP_RFPARAM901;;1;TSD_CONSINCO;2025-12-03-03.01.17.000000
BKP_RFPARAM902;;1;TSD_CONSINCO;2025-12-03-03.01.17.000000
BKP_RFSUBITEMOCORCAD2323;;;TSD_CONSINCO;
BKP_RFSUBITEMOCORCAD77;;;TSD_CONSINCO;
BKP_RFSUBITEMOCORCAD7777;;;TSD_CONSINCO;
BKP_SEM_FORNEC_GERAL;;19958;TSD_CONSINCO;2025-10-04-02.03.35.000000
BKP_SEQNOTA_356181;;8;TSD_CONSINCO;2026-03-19-12.32.04.000000
BKP_SEQPRODUTOC5_NULL;;19910;TSD_CONSINCO;2025-06-16-17.04.57.000000
BKP_VALIDA_CADASTROWL;;31015;TSD_CONSINCO;2025-10-04-02.03.39.000000
BKP_VALIDA_CADASTROWL_02;;3819;TSD_CONSINCO;2025-10-04-02.01.19.000000
BKP_VALIDA_CADASTROWL_03;;1552;TSD_CONSINCO;2025-10-04-02.03.34.000000
BKP_VALIDA_CADASTROWL_FOR01;;767;TSD_CONSINCO;2025-10-04-02.03.34.000000
BKP_VALIDA_CADASTROWL_FORGERAL;;15368;TSD_CONSINCO;2025-10-03-18.28.04.000000
C5SP_CONTROLEINTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.21.000000
C5SP_CONTROLEINTEGRACAO_HIST;;0;TSD_CONSINCO;2026-08-09-22.50.21.000000
C5SP_FORNECEDOR_INTEGRA;;0;TSD_CONSINCO;2026-08-09-22.50.21.000000
C5SP_PRODUTO;;0;TSD_CONSINCO;2026-08-09-22.50.19.000000
C5X_CALENDARIO;;;;
C5_ANEXOBLOB;;0;TSD_CONSINCO;2026-08-09-22.50.41.000000
C5_CONFIG;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
C5_CONFIG_GRUPO;;2;TSD_CONSINCO;2026-08-09-22.50.21.000000
C5_CONFIG_ITEM_GRUPO;;33;TSD_CONSINCO;2026-08-09-22.50.21.000000
C5_DIVISAO;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
C5_ERPPROCESSO;;0;TSD_CONSINCO;2026-08-09-22.50.51.000000
C5_LOG_INTEGRACAO;;0;TSD_CONSINCO;2026-08-09-22.50.51.000000
C5_LOG_XML;;0;TSD_CONSINCO;2026-07-26-22.49.43.000000
CA_TITULOPESSOACADASTRO;;5589;TSD_CONSINCO;2026-07-26-22.49.36.000000
CCTX_CONDICAO;;;;
CCT_ALIQUOTA;;11199;TSD_CONSINCO;2026-07-26-22.49.22.000000
CCT_CENARIO;;59;TSD_CONSINCO;2026-08-25-02.50.21.000000
CCT_CENARIOCONDICAO;;413;TSD_CONSINCO;2026-08-09-22.51.28.000000
CCT_CENARIOCONDICAOITEM;;3000;TSD_CONSINCO;2026-08-02-22.50.02.000000
CCT_CENARIOIMPOSTO;;59;TSD_CONSINCO;2026-08-25-02.50.22.000000
CCT_CENARIOIMPOSTOMUNICIPIO;;0;TSD_CONSINCO;2026-07-26-22.50.05.000000
CCT_CENARIOITEM;;3004;TSD_CONSINCO;2026-08-06-03.07.36.000000
CCT_CODIGOTRIBUTARIO;;185;TSD_CONSINCO;2026-08-08-14.45.28.000000
CCT_CONDICAO;;7;TSD_CONSINCO;2026-07-26-22.49.23.000000
CCT_CONFIGURACAO;;1;TSD_CONSINCO;2026-07-24-02.01.12.000000
CCT_EXPURGOEXECUCAO;;0;TSD_CONSINCO;2026-07-26-22.49.47.000000
CCT_FORMULA;;6;TSD_CONSINCO;2026-08-23-22.49.58.000000
CCT_FORMULADICIONARIO;;0;TSD_CONSINCO;2026-08-23-22.49.41.000000
CCT_IMPOSTO;;3;TSD_CONSINCO;2026-07-26-22.49.23.000000
CCT_LOG;;41;TSD_CONSINCO;2026-08-25-02.53.35.000000
CCT_LOGDETALHE;;862;TSD_CONSINCO;2026-08-16-22.49.22.000000
CCT_MANUTENCAOLOTE;;5;TSD_CONSINCO;2026-08-25-02.01.16.000000
CCT_MANUTENCAOLOTEDETALHE;;10;TSD_CONSINCO;2026-08-25-02.01.16.000000
CCT_MUNICIPIO;;5571;TSD_CONSINCO;2026-07-26-22.49.22.000000
CCT_NBS;;1211;TSD_CONSINCO;2026-07-26-22.49.23.000000
CCT_PAINELCONFIGURACAO;;1;TSD_CONSINCO;2026-07-26-22.49.22.000000
CMPX_MENSAGEM_LIMCOMPRA;;0;TSD_CONSINCO;2026-08-09-22.50.24.000000
CMP_CCLIMITE;;1;TSD_CONSINCO;2026-07-25-02.00.41.000000
CMP_PEDALCADA;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
CMP_PEDALCADALOG;;0;TSD_CONSINCO;2026-07-26-22.49.40.000000
CMP_PEDAPROVACAO;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
CMP_PEDAPROVACAOSESSAO;;0;TSD_CONSINCO;2026-08-09-22.50.23.000000
CMP_PEDAPROVADOR;;2;TSD_CONSINCO;2026-08-23-22.50.10.000000
CMP_PEDAPROVADORLOG;;2;TSD_CONSINCO;2026-08-23-22.50.10.000000
CMP_PEDAPROVALCADA;;0;TSD_CONSINCO;2026-08-09-22.50.22.000000
CMP_PEDAPROVCOMPRADOR;;9;TSD_CONSINCO;2026-08-23-22.50.10.000000
CMP_PEDAPROVEMPRESA;;26;TSD_CONSINCO;2026-08-23-22.50.10.000000
CMP_PEDCONFIGLIMITE;;16;TSD_CONSINCO;2026-07-25-02.58.29.000000
CMP_PEDCONFIGLIMITELOG;Tabela de log da configuração do limite de compra WEB.;15;TSD_CONSINCO;2026-07-25-02.58.30.000000
CMP_PEDCONFIGLOG;;9;TSD_CONSINCO;2026-07-25-03.17.27.000000
CMP_PEDCONFIGURACAO;;1;TSD_CONSINCO;2026-07-25-02.00.57.000000
CMP_PEDITEMAPROVACAO;;0;TSD_CONSINCO;2026-08-09-22.50.23.000000
